Model	Trait	Sex	Population	Line	Coef_Gibert	Coef_Grath	Coef_Hoedjes	Coef_StamenkovicRadak	Coef_Zwaan	SE_Gibert	SE_Grath	SE_Hoedjes	SE_StamenkovicRadak	SE_Zwaan
lmer_pop	Via	NA	GI	GI3	1.04129208541954	NA	1.06082433627554	0.980893235867817	0.857906890451249	0.0655329785998072	NA	0.0637791477015783	0.0731634666527547	0.0888427481378279
lmer_pop	Via	NA	GI	GI4	0.789292085419537	NA	0.798824336275538	0.875893235867817	0.828906890451249	0.0655329785998072	NA	0.0637791477015783	0.0723594696819204	0.0888427481378279
lmer_pop	Via	NA	GI	GI5	0.764292085419537	NA	0.837824336275538	0.744893235867817	0.918906890451249	0.0655329785998072	NA	0.0637791477015783	0.0731634666527547	0.0888427481378279
lmer_pop	Via	NA	GI	GI6	0.879292085419537	NA	0.918824336275538	0.974893235867817	1.01990689045125	0.0655329785998072	NA	0.0637791477015783	0.0723594696819204	0.0888427481378279
lmer_pop	Via	NA	GI	GI7	0.942292085419537	NA	0.976824336275538	0.962893235867817	1.00990689045125	0.0655329785998072	NA	0.0637791477015783	0.0731634666527547	0.0888427481378279
lmer_pop	Via	NA	GI	GI8	0.941292085419537	NA	0.911824336275538	1.00689323586782	0.915906890451249	0.0655329785998072	NA	0.0637791477015783	0.0723594696819204	0.0888427481378279
lmer_pop	Via	NA	GI	GI9	0.985292085419537	NA	0.821824336275538	0.988893235867817	0.836906890451249	0.0655329785998072	NA	0.0637791477015783	0.0723594696819204	0.0888427481378279
lmer_pop	Via	NA	KA	KA1	1.02199029414462	NA	1.02007808028459	0.862086075070099	1.0228357584184	0.0715137097994997	NA	0.0612624253613486	0.0693117964757101	0.0722729032944607
lmer_pop	Via	NA	KA	KA10	0.882990294144616	NA	0.992078080284588	1.0330860750701	1.0328357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA11	1.06699029414462	NA	1.20607808028459	1.0640860750701	0.968835758418401	0.0515093262360037	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA13	0.979990294144616	NA	0.985078080284588	0.924086075070099	0.938835758418401	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA14	1.10599029414462	NA	1.10707808028459	1.0040860750701	1.1618357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.093932808701808
lmer_pop	Via	NA	KA	KA15	1.05599029414462	NA	1.16407808028459	1.0150860750701	1.0898357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA16	1.06999029414462	NA	1.03007808028459	1.0260860750701	1.0198357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA17	1.07199029414462	NA	0.874078080284588	0.857086075070099	1.1368357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA18	1.00199029414462	NA	0.896078080284588	0.843086075070099	1.0348357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA2	1.03499029414462	NA	0.949078080284589	1.0830860750701	1.0958357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0722729032944607
lmer_pop	Via	NA	KA	KA23	1.01499029414462	NA	0.952078080284589	0.871086075070099	1.2548357584184	0.063444548144715	NA	0.0612624253613486	0.0684625819750487	0.0865758196646758
lmer_pop	Via	NA	KA	KA24	0.962990294144616	NA	0.898078080284588	0.984086075070099	1.0358357584184	0.063444548144715	NA	0.0612624253613486	0.0684625819750487	0.0865758196646758
lmer_pop	Via	NA	KA	KA25	0.988990294144616	NA	1.00707808028459	1.0230860750701	1.0858357584184	0.063444548144715	NA	0.0612624253613486	0.0684625819750487	0.0865758196646758
lmer_pop	Via	NA	KA	KA28	1.17499029414462	NA	1.26407808028459	0.824086075070099	1.1398357584184	0.063444548144715	NA	0.0612624253613486	0.0684625819750487	0.0865758196646758
lmer_pop	Via	NA	KA	KA29	1.13799029414462	NA	1.16207808028459	0.949086075070099	1.1718357584184	0.063444548144715	NA	0.0612624253613486	0.0684625819750487	0.093932808701808
lmer_pop	Via	NA	KA	KA3	0.915990294144616	NA	0.804078080284588	0.853086075070099	0.967835758418401	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA5	0.845990294144616	NA	1.01307808028459	0.967086075070099	1.0968357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA6	1.04899029414462	NA	1.06007808028459	0.953086075070099	1.0978357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	KA	KA7	1.08899029414462	NA	1.03207808028459	0.807086075070099	1.1028357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.093932808701808
lmer_pop	Via	NA	KA	KA9	1.02799029414462	NA	1.16407808028459	0.917086075070099	1.1228357584184	0.063444548144715	NA	0.0612624253613486	0.0693117964757101	0.0865758196646758
lmer_pop	Via	NA	MA	MA12	1.07196973033646	NA	1.12627464792025	0.856634634087879	0.957544564955396	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA13	1.00596973033646	NA	0.964274647920253	0.870634634087879	0.971544564955396	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA16	0.964969730336457	NA	1.13827464792025	0.975634634087879	0.976544564955396	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA18	0.935969730336457	NA	1.06727464792025	0.678634634087879	1.0165445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA19	1.05996973033646	NA	1.01827464792025	0.967634634087879	1.0675445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA20	0.772969730336457	NA	1.01227464792025	0.829634634087879	1.0465445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA21	1.00796973033646	NA	1.05527464792025	1.00963463408788	1.0465445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA23	0.911969730336457	NA	1.01227464792025	0.815634634087879	1.1515445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA26	0.920969730336457	NA	1.08227464792025	0.715634634087879	1.0885445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0939556975793648
lmer_pop	Via	NA	MA	MA27	0.880969730336457	NA	1.04427464792025	0.737634634087879	0.940544564955396	0.0633667054146163	NA	0.0612624253613486	0.0685131681416628	0.0866006530438718
lmer_pop	Via	NA	MA	MA28	0.973969730336457	NA	0.820274647920253	0.574634634087879	1.0175445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0866006530438718
lmer_pop	Via	NA	MA	MA3	1.05696973033646	NA	0.983274647920253	0.896634634087879	1.0845445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0723026493817831
lmer_pop	Via	NA	MA	MA30	0.972969730336457	NA	1.04527464792025	0.924634634087879	1.0535445649554	0.0514134161003017	NA	0.0612624253613486	0.0685131681416628	0.0866006530438718
lmer_pop	Via	NA	MA	MA31	0.676969730336457	NA	0.869274647920253	0.815634634087879	0.934544564955396	0.0633667054146163	NA	0.0612624253613486	0.0685131681416628	0.0866006530438718
lmer_pop	Via	NA	MA	MA32	0.865969730336457	NA	1.05127464792025	0.933634634087879	1.0995445649554	0.0633667054146163	NA	0.0612624253613486	0.0685131681416628	0.0866006530438718
lmer_pop	Via	NA	MA	MA33	1.02796973033646	NA	0.911274647920253	0.925634634087879	1.0595445649554	0.0633667054146163	NA	0.0612624253613486	0.0685131681416628	0.0866006530438718
lmer_pop	Via	NA	MA	MA5	0.784969730336457	NA	1.02027464792025	0.883634634087879	1.0385445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0758134098139971
lmer_pop	Via	NA	MA	MA6	0.976969730336457	NA	0.897274647920253	0.728634634087879	0.800544564955396	0.0633667054146163	NA	0.0612624253613486	0.0685131681416628	0.0866006530438718
lmer_pop	Via	NA	MA	MA7	0.971969730336457	NA	0.980274647920253	0.877634634087879	1.1275445649554	0.0633667054146163	NA	0.0612624253613486	0.0685131681416628	0.0939556975793648
lmer_pop	Via	NA	MA	MA9	0.915969730336457	NA	1.04527464792025	0.857634634087879	1.0535445649554	0.0633667054146163	NA	0.0612624253613486	0.0693617633052084	0.0939556975793648
lmer_pop	Via	NA	MU	MU1	1.09498445768853	NA	1.07195732291183	0.999971044886004	0.980891611856343	0.0634086910921173	NA	0.0612624253613486	0.0693242915594501	0.0725943159081769
lmer_pop	Via	NA	MU	MU10	1.15698445768853	1.00800750646455	1.10095732291183	1.066971044886	1.12889161185634	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	MU	MU11	0.952984457688532	NA	0.912957322911829	0.784971044886004	0.963891611856343	0.0634086910921173	NA	0.0612624253613486	0.0693242915594501	0.0941803307606009
lmer_pop	Via	NA	MU	MU12	1.06898445768853	NA	1.13295732291183	1.104971044886	1.11389161185634	0.0634086910921173	NA	0.0612624253613486	0.0693242915594501	0.0941803307606009
lmer_pop	Via	NA	MU	MU13	0.952984457688532	0.877007506464549	1.10695732291183	1.089971044886	0.834891611856343	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	MU	MU14	0.966984457688532	0.870007506464549	1.01295732291183	1.012971044886	1.14689161185634	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0941803307606009
lmer_pop	Via	NA	MU	MU15	1.04498445768853	0.929007506464549	1.14495732291183	1.092971044886	1.07589161185634	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	MU	MU16	0.958984457688532	NA	1.19895732291183	1.085971044886	0.985891611856343	0.0634086910921173	NA	0.0612624253613486	0.0684752320201957	0.0868443130099846
lmer_pop	Via	NA	MU	MU17	1.02498445768853	NA	0.974957322911829	1.052971044886	1.08989161185634	0.0634086910921173	NA	0.0612624253613486	0.0684752320201957	0.0941803307606009
lmer_pop	Via	NA	MU	MU18	1.11198445768853	NA	1.08895732291183	1.070971044886	1.14089161185634	0.0634086910921173	NA	0.0612624253613486	0.0684752320201957	0.105365718818675
lmer_pop	Via	NA	MU	MU19	1.01698445768853	NA	1.00495732291183	0.953971044886004	0.830891611856343	0.0514651542892427	NA	0.0612624253613486	0.0684752320201957	0.0868443130099846
lmer_pop	Via	NA	MU	MU2	1.05498445768853	NA	1.19295732291183	0.993971044886004	1.04689161185634	0.0634086910921173	NA	0.0612624253613486	0.0693242915594501	0.0760916204465129
lmer_pop	Via	NA	MU	MU20	0.998984457688532	NA	0.890957322911829	0.936971044886004	1.03289161185634	0.0634086910921173	NA	0.0612624253613486	0.0684752320201957	0.0868443130099846
lmer_pop	Via	NA	MU	MU3	0.957984457688532	0.924007506464549	0.928957322911829	0.859971044886004	0.983891611856343	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	MU	MU4	1.01998445768853	0.810007506464549	1.08395732291183	1.047971044886	1.10489161185634	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0684752320201957	0.0868443130099846
lmer_pop	Via	NA	MU	MU5	1.11098445768853	0.895007506464549	1.06895732291183	0.960971044886004	1.04789161185634	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	MU	MU6	0.934984457688532	0.961007506464549	0.957957322911829	1.103971044886	0.832891611856343	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	MU	MU7	1.10698445768853	0.915007506464549	1.15595732291183	1.131971044886	0.950891611856343	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	MU	MU8	0.927984457688532	0.920007506464549	1.01895732291183	0.787971044886004	0.994891611856343	0.0634086910921173	0.0533061584222892	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	MU	MU9	1.01398445768853	NA	0.867957322911829	0.879971044886004	1.08789161185634	0.0634086910921173	NA	0.0612624253613486	0.0693242915594501	0.0868443130099846
lmer_pop	Via	NA	RE	RE1	0.927002260341563	NA	NA	0.832639697029254	0.874707063478211	0.0650601014051953	NA	NA	0.0702743498838368	0.0775346841307351
lmer_pop	Via	NA	RE	RE10	0.996002260341563	0.967167041461443	0.964412287452889	1.09463969702925	1.17370706347821	0.0650601014051953	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE11	1.03800226034156	0.980167041461443	1.09541228745289	0.913639697029254	0.968707063478211	0.0650601014051953	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE12	0.807002260341563	0.920167041461443	0.819412287452889	0.761639697029254	0.968707063478211	0.0650601014051953	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE13	0.916002260341563	0.964167041461443	1.01741228745289	0.822639697029254	0.895707063478211	0.0650601014051953	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE15	1.09800226034156	0.892167041461443	0.990412287452888	0.927639697029254	1.06070706347821	0.0650601014051953	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE16	0.992002260341563	0.967167041461443	1.08841228745289	1.04163969702925	0.936707063478211	0.0650601014051953	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE17	1.04900226034156	0.894167041461443	0.803412287452889	0.843639697029254	0.886707063478211	0.0729507833738219	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE18	1.08100226034156	NA	0.914412287452888	0.843639697029254	1.02270706347821	0.0650601014051953	NA	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE2	0.940002260341563	NA	1.01241228745289	0.998639697029254	0.920707063478211	0.0650601014051953	NA	0.0637791477015783	0.0711019286067256	0.0741055142567195
lmer_pop	Via	NA	RE	RE3	0.781002260341563	0.837167041461443	0.853412287452888	0.908639697029254	0.817707063478211	0.0650601014051953	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE4	0.889002260341563	NA	0.888412287452888	0.928639697029254	1.05170706347821	0.0650601014051953	NA	0.0637791477015783	0.0702743498838368	0.0881114478558425
lmer_pop	Via	NA	RE	RE5	0.959002260341563	NA	0.779412287452888	1.03963969702925	0.910707063478211	0.0650601014051953	NA	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	RE	RE6	0.871002260341563	NA	0.830412287452889	0.881639697029254	0.819707063478211	0.0650601014051953	NA	0.0637791477015783	0.0702743498838368	0.0881114478558425
lmer_pop	Via	NA	RE	RE7	0.999002260341563	0.955167041461443	0.722412287452888	0.928639697029254	0.959707063478211	0.0534866038822273	0.0533061584222892	0.0637791477015783	0.0702743498838368	0.0881114478558425
lmer_pop	Via	NA	RE	RE8	0.760002260341563	0.905167041461443	0.951412287452889	0.914639697029254	0.926707063478211	0.0650601014051953	0.0533061584222892	0.0637791477015783	0.0711019286067256	0.0881114478558425
lmer_pop	Via	NA	UM	UM13	1.02625259510082	NA	0.999787377636499	0.817247849783628	1.05638111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM17	1.01125259510082	NA	0.750787377636499	0.820247849783627	0.975381110264049	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM18	0.997252595100825	NA	1.1277873776365	0.683247849783627	1.12638111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM2	1.15125259510082	NA	0.908787377636499	0.959247849783627	1.09838111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0731708581146264
lmer_pop	Via	NA	UM	UM20	0.946252595100825	NA	0.984787377636499	0.563247849783628	1.19438111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM21	1.11125259510082	NA	0.990787377636499	0.827247849783627	1.08338111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM22	0.861252595100825	NA	NA	0.857247849783627	1.06038111026405	0.0641199727424768	NA	NA	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM23	0.850252595100825	NA	1.0087873776365	0.788247849783627	1.08138111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM25	1.16425259510082	NA	1.0737873776365	1.06524784978363	1.18638111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM26	0.965252595100825	NA	1.1157873776365	0.989247849783627	1.24138111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM28	1.04725259510082	NA	0.950787377636499	0.830247849783627	1.08538111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM29	0.957252595100825	NA	1.1077873776365	1.07724784978363	1.10738111026405	0.0641199727424768	NA	0.0626074113368359	0.0692722355291094	0.0946254430754793
lmer_pop	Via	NA	UM	UM4	0.973252595100825	NA	0.857787377636499	0.812247849783627	0.949381110264049	0.0641199727424768	NA	0.0626074113368359	0.0692722355291094	0.076641858518898
lmer_pop	Via	NA	UM	UM5	1.04625259510082	NA	1.2217873776365	1.07924784978363	1.16638111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0946254430754793
lmer_pop	Via	NA	UM	UM6	1.01825259510082	NA	1.0227873776365	1.03624784978363	1.16338111026405	0.0641199727424768	NA	0.0626074113368359	0.0692722355291094	0.0873268256449917
lmer_pop	Via	NA	UM	UM7	1.06425259510082	NA	0.929787377636499	0.983247849783627	1.04838111026405	0.0523389998423352	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	UM	UM8	1.02425259510082	NA	0.713787377636499	NA	1.09038111026405	0.0641199727424768	NA	0.0626074113368359	NA	0.0873268256449917
lmer_pop	Via	NA	UM	UM9	1.07625259510082	NA	1.0087873776365	0.861247849783627	1.18138111026405	0.0641199727424768	NA	0.0626074113368359	0.0701116439345164	0.0873268256449917
lmer_pop	Via	NA	VA	VA1	0.918428711147473	NA	0.979362722415662	0.850964410390692	0.98227221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.0725525810283594
lmer_pop	Via	NA	VA	VA11	0.688428711147473	NA	0.984362722415662	0.694964410390692	1.09627221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.094148165217792
