Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
lmer_pop	Via	StamenkovicRadak	NA	KA	KA1	-0.081	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA10	0.09	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA11	0.121	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA13	-0.019	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA14	0.061	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA15	0.072	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA16	0.083	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA17	-0.086	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA18	-0.1	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA2	0.14	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA23	-0.072	0.058
lmer_pop	Via	StamenkovicRadak	NA	KA	KA24	0.041	0.058
lmer_pop	Via	StamenkovicRadak	NA	KA	KA25	0.08	0.058
lmer_pop	Via	StamenkovicRadak	NA	KA	KA28	-0.119	0.058
lmer_pop	Via	StamenkovicRadak	NA	KA	KA29	0.006	0.058
lmer_pop	Via	StamenkovicRadak	NA	KA	KA3	-0.09	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA5	0.024	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA6	0.01	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA7	-0.136	0.059
lmer_pop	Via	StamenkovicRadak	NA	KA	KA9	-0.026	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA12	0.013	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA13	0.027	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA16	0.132	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA18	-0.165	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA19	0.124	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA20	-0.014	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA21	0.166	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA23	-0.028	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA26	-0.128	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA27	-0.106	0.058
lmer_pop	Via	StamenkovicRadak	NA	MA	MA28	-0.269	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA3	0.053	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA30	0.081	0.058
lmer_pop	Via	StamenkovicRadak	NA	MA	MA31	-0.028	0.058
lmer_pop	Via	StamenkovicRadak	NA	MA	MA32	0.09	0.058
lmer_pop	Via	StamenkovicRadak	NA	MA	MA33	0.082	0.058
lmer_pop	Via	StamenkovicRadak	NA	MA	MA5	0.04	0.059
lmer_pop	Via	StamenkovicRadak	NA	MA	MA6	-0.115	0.058
lmer_pop	Via	StamenkovicRadak	NA	MA	MA7	0.034	0.058
lmer_pop	Via	StamenkovicRadak	NA	MA	MA9	0.014	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU1	-0.001	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU10	0.066	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU11	-0.216	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU12	0.104	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU13	0.089	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU14	0.012	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU15	0.092	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU16	0.085	0.058
lmer_pop	Via	StamenkovicRadak	NA	MU	MU17	0.052	0.058
lmer_pop	Via	StamenkovicRadak	NA	MU	MU18	0.07	0.058
lmer_pop	Via	StamenkovicRadak	NA	MU	MU19	-0.047	0.058
lmer_pop	Via	StamenkovicRadak	NA	MU	MU2	-0.007	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU20	-0.064	0.058
lmer_pop	Via	StamenkovicRadak	NA	MU	MU3	-0.141	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU4	0.047	0.058
lmer_pop	Via	StamenkovicRadak	NA	MU	MU5	-0.04	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU6	0.103	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU7	0.131	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU8	-0.213	0.059
lmer_pop	Via	StamenkovicRadak	NA	MU	MU9	-0.121	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE1	-0.085	0.058
lmer_pop	Via	StamenkovicRadak	NA	RE	RE10	0.177	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE11	-0.004	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE12	-0.156	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE13	-0.095	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE15	0.01	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE16	0.124	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE17	-0.074	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE18	-0.074	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE2	0.081	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE3	-0.009	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE4	0.011	0.058
lmer_pop	Via	StamenkovicRadak	NA	RE	RE5	0.122	0.059
lmer_pop	Via	StamenkovicRadak	NA	RE	RE6	-0.036	0.058
lmer_pop	Via	StamenkovicRadak	NA	RE	RE7	0.011	0.058
lmer_pop	Via	StamenkovicRadak	NA	RE	RE8	-0.003	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM13	-0.063	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM17	-0.06	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM18	-0.197	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM2	0.079	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM20	-0.317	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM21	-0.053	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM22	-0.023	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM23	-0.092	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM24	-0.087	0.058
lmer_pop	Via	StamenkovicRadak	NA	UM	UM25	0.185	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM26	0.109	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM28	-0.05	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM29	0.197	0.058
lmer_pop	Via	StamenkovicRadak	NA	UM	UM4	-0.068	0.058
lmer_pop	Via	StamenkovicRadak	NA	UM	UM5	0.199	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM6	0.156	0.058
lmer_pop	Via	StamenkovicRadak	NA	UM	UM7	0.103	0.059
lmer_pop	Via	StamenkovicRadak	NA	UM	UM9	-0.019	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA1	0.002	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA11	-0.154	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA15	-0.02	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA18	-0.04	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA22	-0.016	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA26	-0.083	0.058
lmer_pop	Via	StamenkovicRadak	NA	VA	VA30	0.14	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA34	0.115	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA35	-0.091	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA44	-0.094	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA46	-0.003	0.058
lmer_pop	Via	StamenkovicRadak	NA	VA	VA47	-0.234	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA48	0.106	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA55	0.1	0.058
lmer_pop	Via	StamenkovicRadak	NA	VA	VA57	0.003	0.058
lmer_pop	Via	StamenkovicRadak	NA	VA	VA6	0.168	0.059
lmer_pop	Via	StamenkovicRadak	NA	VA	VA66	0.082	0.058
lmer_pop	Via	StamenkovicRadak	NA	VA	VA67	-0.079	0.058
lmer_pop	Via	StamenkovicRadak	NA	VA	VA71	0.118	0.058
lmer_pop	Via	StamenkovicRadak	NA	VA	VA9	-0.02	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE11	-0.139	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE13	0.073	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE14	-0.008	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE15	0.067	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE19	0.129	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE20	-0.1	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE21	-0.147	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE22	0.018	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE23	-0.012	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE24	-0.09	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE26	-0.08	0.058
lmer_pop	Via	StamenkovicRadak	NA	YE	YE27	0.016	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE33	-0.138	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE40	0.102	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE41	-0.014	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE48	0.145	0.059
lmer_pop	Via	StamenkovicRadak	NA	YE	YE49	0.025	0.058
lmer_pop	Via	StamenkovicRadak	NA	YE	YE51	0.033	0.058
lmer_pop	Via	StamenkovicRadak	NA	YE	YE69	0.06	0.058
lmer_pop	Via	StamenkovicRadak	NA	YE	YE80	0.06	0.058
lmer_pop	Via	Zwaan	NA	AK	AK1	0.037	0.067
lmer_pop	Via	Zwaan	NA	AK	AK10	0.12	0.079
lmer_pop	Via	Zwaan	NA	AK	AK11	-0.034	0.079
lmer_pop	Via	Zwaan	NA	AK	AK12	-0.02	0.079
lmer_pop	Via	Zwaan	NA	AK	AK13	-0.035	0.079
lmer_pop	Via	Zwaan	NA	AK	AK14	0.007	0.079
lmer_pop	Via	Zwaan	NA	AK	AK15	0.006	0.079
lmer_pop	Via	Zwaan	NA	AK	AK16	0.145	0.079
lmer_pop	Via	Zwaan	NA	AK	AK17	0.023	0.079
lmer_pop	Via	Zwaan	NA	AK	AK18	-0.11	0.079
lmer_pop	Via	Zwaan	NA	AK	AK2	-0.054	0.063
lmer_pop	Via	Zwaan	NA	AK	AK20	0.071	0.079
lmer_pop	Via	Zwaan	NA	AK	AK21	0.058	0.087
lmer_pop	Via	Zwaan	NA	AK	AK3	-0.001	0.079
lmer_pop	Via	Zwaan	NA	AK	AK4	-0.15	0.079
lmer_pop	Via	Zwaan	NA	AK	AK5	-0.045	0.079
lmer_pop	Via	Zwaan	NA	AK	AK6	-0.069	0.079
lmer_pop	Via	Zwaan	NA	AK	AK7	0.039	0.079
lmer_pop	Via	Zwaan	NA	AK	AK8	0.012	0.079
lmer_pop	Via	Zwaan	NA	AK	AK9	-0.001	0.079
lmer_pop	Via	Zwaan	NA	GI	GI1	-0.031	0.063
lmer_pop	Via	Zwaan	NA	GI	GI10	0.066	0.087
lmer_pop	Via	Zwaan	NA	GI	GI11	0.044	0.079
lmer_pop	Via	Zwaan	NA	GI	GI12	-0.017	0.087
lmer_pop	Via	Zwaan	NA	GI	GI13	0.067	0.079
lmer_pop	Via	Zwaan	NA	GI	GI14	-0.011	0.079
lmer_pop	Via	Zwaan	NA	GI	GI15	0.013	0.079
lmer_pop	Via	Zwaan	NA	GI	GI2	0.047	0.063
lmer_pop	Via	Zwaan	NA	GI	GI3	-0.08	0.079
lmer_pop	Via	Zwaan	NA	GI	GI4	-0.109	0.079
lmer_pop	Via	Zwaan	NA	GI	GI5	-0.019	0.079
lmer_pop	Via	Zwaan	NA	GI	GI6	0.082	0.079
lmer_pop	Via	Zwaan	NA	GI	GI7	0.072	0.079
lmer_pop	Via	Zwaan	NA	GI	GI8	-0.022	0.079
lmer_pop	Via	Zwaan	NA	GI	GI9	-0.101	0.079
lmer_pop	Via	Zwaan	NA	KA	KA1	-0.056	0.063
lmer_pop	Via	Zwaan	NA	KA	KA10	-0.046	0.079
lmer_pop	Via	Zwaan	NA	KA	KA11	-0.11	0.079
lmer_pop	Via	Zwaan	NA	KA	KA13	-0.14	0.079
lmer_pop	Via	Zwaan	NA	KA	KA14	0.083	0.087
lmer_pop	Via	Zwaan	NA	KA	KA15	0.011	0.079
lmer_pop	Via	Zwaan	NA	KA	KA16	-0.059	0.079
lmer_pop	Via	Zwaan	NA	KA	KA17	0.058	0.079
lmer_pop	Via	Zwaan	NA	KA	KA18	-0.044	0.079
lmer_pop	Via	Zwaan	NA	KA	KA2	0.017	0.063
lmer_pop	Via	Zwaan	NA	KA	KA23	0.176	0.079
lmer_pop	Via	Zwaan	NA	KA	KA24	-0.043	0.079
lmer_pop	Via	Zwaan	NA	KA	KA25	0.007	0.079
lmer_pop	Via	Zwaan	NA	KA	KA28	0.061	0.079
lmer_pop	Via	Zwaan	NA	KA	KA29	0.093	0.087
lmer_pop	Via	Zwaan	NA	KA	KA3	-0.111	0.079
lmer_pop	Via	Zwaan	NA	KA	KA5	0.018	0.079
lmer_pop	Via	Zwaan	NA	KA	KA6	0.019	0.079
lmer_pop	Via	Zwaan	NA	KA	KA7	0.024	0.087
lmer_pop	Via	Zwaan	NA	KA	KA9	0.044	0.079
lmer_pop	Via	Zwaan	NA	MA	MA12	-0.069	0.079
lmer_pop	Via	Zwaan	NA	MA	MA13	-0.055	0.079
lmer_pop	Via	Zwaan	NA	MA	MA16	-0.05	0.079
lmer_pop	Via	Zwaan	NA	MA	MA18	-0.01	0.079
lmer_pop	Via	Zwaan	NA	MA	MA19	0.041	0.079
lmer_pop	Via	Zwaan	NA	MA	MA20	0.02	0.079
lmer_pop	Via	Zwaan	NA	MA	MA21	0.02	0.079
lmer_pop	Via	Zwaan	NA	MA	MA23	0.125	0.079
lmer_pop	Via	Zwaan	NA	MA	MA26	0.062	0.087
lmer_pop	Via	Zwaan	NA	MA	MA27	-0.086	0.079
lmer_pop	Via	Zwaan	NA	MA	MA28	-0.009	0.079
lmer_pop	Via	Zwaan	NA	MA	MA3	0.058	0.063
lmer_pop	Via	Zwaan	NA	MA	MA30	0.027	0.079
lmer_pop	Via	Zwaan	NA	MA	MA31	-0.092	0.079
lmer_pop	Via	Zwaan	NA	MA	MA32	0.073	0.079
lmer_pop	Via	Zwaan	NA	MA	MA33	0.033	0.079
lmer_pop	Via	Zwaan	NA	MA	MA5	0.012	0.067
lmer_pop	Via	Zwaan	NA	MA	MA6	-0.226	0.079
lmer_pop	Via	Zwaan	NA	MA	MA7	0.101	0.087
lmer_pop	Via	Zwaan	NA	MA	MA9	0.027	0.087
lmer_pop	Via	Zwaan	NA	MU	MU1	-0.038	0.063
lmer_pop	Via	Zwaan	NA	MU	MU10	0.11	0.079
lmer_pop	Via	Zwaan	NA	MU	MU11	-0.055	0.087
lmer_pop	Via	Zwaan	NA	MU	MU12	0.095	0.087
lmer_pop	Via	Zwaan	NA	MU	MU13	-0.184	0.079
lmer_pop	Via	Zwaan	NA	MU	MU14	0.128	0.087
lmer_pop	Via	Zwaan	NA	MU	MU15	0.057	0.079
lmer_pop	Via	Zwaan	NA	MU	MU16	-0.033	0.079
lmer_pop	Via	Zwaan	NA	MU	MU17	0.071	0.087
lmer_pop	Via	Zwaan	NA	MU	MU18	0.122	0.099
lmer_pop	Via	Zwaan	NA	MU	MU19	-0.188	0.079
lmer_pop	Via	Zwaan	NA	MU	MU2	0.028	0.067
lmer_pop	Via	Zwaan	NA	MU	MU20	0.014	0.079
lmer_pop	Via	Zwaan	NA	MU	MU3	-0.035	0.079
lmer_pop	Via	Zwaan	NA	MU	MU4	0.086	0.079
lmer_pop	Via	Zwaan	NA	MU	MU5	0.029	0.079
lmer_pop	Via	Zwaan	NA	MU	MU6	-0.186	0.079
lmer_pop	Via	Zwaan	NA	MU	MU7	-0.068	0.079
lmer_pop	Via	Zwaan	NA	MU	MU8	-0.024	0.079
lmer_pop	Via	Zwaan	NA	MU	MU9	0.069	0.079
lmer_pop	Via	Zwaan	NA	RE	RE1	-0.075	0.067
lmer_pop	Via	Zwaan	NA	RE	RE10	0.224	0.079
lmer_pop	Via	Zwaan	NA	RE	RE11	0.019	0.079
lmer_pop	Via	Zwaan	NA	RE	RE12	0.019	0.079
lmer_pop	Via	Zwaan	NA	RE	RE13	-0.054	0.079
lmer_pop	Via	Zwaan	NA	RE	RE15	0.111	0.079
lmer_pop	Via	Zwaan	NA	RE	RE16	-0.013	0.079
lmer_pop	Via	Zwaan	NA	RE	RE17	-0.063	0.079
lmer_pop	Via	Zwaan	NA	RE	RE18	0.073	0.079
lmer_pop	Via	Zwaan	NA	RE	RE2	-0.029	0.063
lmer_pop	Via	Zwaan	NA	RE	RE3	-0.132	0.079
lmer_pop	Via	Zwaan	NA	RE	RE4	0.102	0.079
lmer_pop	Via	Zwaan	NA	RE	RE5	-0.039	0.079
lmer_pop	Via	Zwaan	NA	RE	RE6	-0.13	0.079
lmer_pop	Via	Zwaan	NA	RE	RE7	0.01	0.079
lmer_pop	Via	Zwaan	NA	RE	RE8	-0.023	0.079
lmer_pop	Via	Zwaan	NA	UM	UM13	-0.049	0.079
lmer_pop	Via	Zwaan	NA	UM	UM17	-0.13	0.079
lmer_pop	Via	Zwaan	NA	UM	UM18	0.021	0.079
lmer_pop	Via	Zwaan	NA	UM	UM2	-0.007	0.063
lmer_pop	Via	Zwaan	NA	UM	UM20	0.089	0.079
lmer_pop	Via	Zwaan	NA	UM	UM21	-0.022	0.079
lmer_pop	Via	Zwaan	NA	UM	UM22	-0.045	0.079
lmer_pop	Via	Zwaan	NA	UM	UM23	-0.024	0.079
lmer_pop	Via	Zwaan	NA	UM	UM25	0.081	0.079
lmer_pop	Via	Zwaan	NA	UM	UM26	0.136	0.079
lmer_pop	Via	Zwaan	NA	UM	UM28	-0.02	0.079
lmer_pop	Via	Zwaan	NA	UM	UM29	0.002	0.087
lmer_pop	Via	Zwaan	NA	UM	UM4	-0.156	0.067
lmer_pop	Via	Zwaan	NA	UM	UM5	0.061	0.087
lmer_pop	Via	Zwaan	NA	UM	UM6	0.058	0.079
lmer_pop	Via	Zwaan	NA	UM	UM7	-0.057	0.079
lmer_pop	Via	Zwaan	NA	UM	UM8	-0.015	0.079
lmer_pop	Via	Zwaan	NA	UM	UM9	0.076	0.079
lmer_pop	Via	Zwaan	NA	VA	VA1	-0.07	0.063
lmer_pop	Via	Zwaan	NA	VA	VA11	0.044	0.087
lmer_pop	Via	Zwaan	NA	VA	VA15	-0.157	0.079
lmer_pop	Via	Zwaan	NA	VA	VA18	0.065	0.079
lmer_pop	Via	Zwaan	NA	VA	VA22	0.017	0.079
lmer_pop	Via	Zwaan	NA	VA	VA26	-0.083	0.079
lmer_pop	Via	Zwaan	NA	VA	VA30	0.045	0.087
lmer_pop	Via	Zwaan	NA	VA	VA34	0.145	0.079
lmer_pop	Via	Zwaan	NA	VA	VA35	0.095	0.087
lmer_pop	Via	Zwaan	NA	VA	VA44	0.045	0.079
lmer_pop	Via	Zwaan	NA	VA	VA46	0.016	0.079
lmer_pop	Via	Zwaan	NA	VA	VA47	-0.018	0.099
lmer_pop	Via	Zwaan	NA	VA	VA48	0.132	0.079
lmer_pop	Via	Zwaan	NA	VA	VA55	-0.008	0.079
lmer_pop	Via	Zwaan	NA	VA	VA57	-0.11	0.079
lmer_pop	Via	Zwaan	NA	VA	VA6	-0.128	0.072
lmer_pop	Via	Zwaan	NA	VA	VA66	-0.014	0.079
lmer_pop	Via	Zwaan	NA	VA	VA67	-0.112	0.079
lmer_pop	Via	Zwaan	NA	VA	VA71	-0.006	0.079
lmer_pop	Via	Zwaan	NA	VA	VA9	0.101	0.079
lmer_pop	Via	Zwaan	NA	YE	YE11	-0.044	0.072
lmer_pop	Via	Zwaan	NA	YE	YE13	0.099	0.079
lmer_pop	Via	Zwaan	NA	YE	YE14	0.137	0.079
lmer_pop	Via	Zwaan	NA	YE	YE15	0.145	0.079
lmer_pop	Via	Zwaan	NA	YE	YE19	0.106	0.079
lmer_pop	Via	Zwaan	NA	YE	YE20	-0.152	0.079
lmer_pop	Via	Zwaan	NA	YE	YE21	-0.115	0.079
lmer_pop	Via	Zwaan	NA	YE	YE22	-0.071	0.079
lmer_pop	Via	Zwaan	NA	YE	YE23	-0.001	0.079
lmer_pop	Via	Zwaan	NA	YE	YE24	0.227	0.079
lmer_pop	Via	Zwaan	NA	YE	YE26	-0.164	0.079
lmer_pop	Via	Zwaan	NA	YE	YE27	-0.209	0.087
lmer_pop	Via	Zwaan	NA	YE	YE33	0.018	0.079
lmer_pop	Via	Zwaan	NA	YE	YE40	-0.014	0.099
lmer_pop	Via	Zwaan	NA	YE	YE41	-0.208	0.079
lmer_pop	Via	Zwaan	NA	YE	YE48	0.082	0.079
lmer_pop	Via	Zwaan	NA	YE	YE49	-0.038	0.079
lmer_pop	Via	Zwaan	NA	YE	YE51	0.09	0.079
lmer_pop	Via	Zwaan	NA	YE	YE69	0.144	0.079
lmer_pop	Via	Zwaan	NA	YE	YE80	-0.033	0.079
