Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar	N_lab
YE	1.15514641573156	0.132666590228196	1.04933500507238	0.99791704585895	0.89512467693256	1.41516815453056	3
RE	1.11243469462784	0.131501995871026	1.04933500507238	0.99791704585895	0.854695518825495	1.37017387043019	3
GI	1.11213376778577	0.100781324504891	1.04933500507238	0.99791704585895	0.91460600144194	1.3096615341296	3
MU	1.1554052905432	0.138108599521605	1.04933500507238	0.99791704585895	0.884717409525585	1.42609317156081	3
MA	1.11725246315731	0.146920615576679	1.04933500507238	0.99791704585895	0.829293348040564	1.40521157827405	3
UM	1.03150612436778	0.127441863530515	1.04933500507238	0.99791704585895	0.781724661725301	1.28128758701026	3
KA	1.1318053165812	0.164125132949749	1.04933500507238	0.99791704585895	0.81012596704184	1.45348466612055	3
VA	1.16153724420328	0.158242199017911	1.04933500507238	0.99791704585895	0.851388233293751	1.4716862551128	3
AK	1.19307412045535	0.11776947890425	1.04933500507238	0.99791704585895	0.962250183324972	1.42389805758573	3
