Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	LS	Parsch	F	AK	AK1	64.7754002624653	4.27067573296572
lmer_pop	LS	Parsch	F	AK	AK10	56.6154002624653	4.37507670974376
lmer_pop	LS	Parsch	F	AK	AK11	60.8354002624653	4.25291620140138
lmer_pop	LS	Parsch	F	AK	AK13	60.6284002624653	4.28922221575688
lmer_pop	LS	Parsch	F	AK	AK14	59.3884002624653	4.25362518519701
lmer_pop	LS	Parsch	F	AK	AK17	56.0604002624653	4.2885074578625
lmer_pop	LS	Parsch	F	AK	AK18	58.5544002624653	4.38236194490395
lmer_pop	LS	Parsch	F	AK	AK20	59.2304002624653	4.26782933306175
lmer_pop	LS	Parsch	F	AK	AK21	58.7744002624653	4.28636386884528
lmer_pop	LS	Parsch	F	AK	AK3	61.3394002624653	4.28493538062621
lmer_pop	LS	Parsch	F	AK	AK4	58.7794002624653	4.22958570265958
lmer_pop	LS	Parsch	F	AK	AK6	61.0424002624653	4.32150346709826
lmer_pop	LS	Parsch	F	AK	AK7	58.3944002624653	4.29351315546399
lmer_pop	LS	Parsch	F	AK	AK8	59.8004002624653	4.29351315546399
lmer_pop	LS	Parsch	F	AK	AK9	60.1614002624653	4.31502899366184
lmer_pop	LS	Parsch	F	GI	GI1	51.1691890452623	4.33224849351973
lmer_pop	LS	Parsch	F	GI	GI10	53.3341890452623	4.38220241540757
lmer_pop	LS	Parsch	F	GI	GI11	54.7781890452623	4.35824655218173
lmer_pop	LS	Parsch	F	GI	GI12	50.7011890452623	4.32361434561455
lmer_pop	LS	Parsch	F	GI	GI13	58.7701890452623	4.25159099745071
lmer_pop	LS	Parsch	F	GI	GI14	59.0461890452623	4.31930330141378
lmer_pop	LS	Parsch	F	GI	GI15	54.1381890452623	4.32577137740819
lmer_pop	LS	Parsch	F	GI	GI2	55.8951890452623	4.34234188078322
lmer_pop	LS	Parsch	F	GI	GI3	52.3431890452623	4.31427885162792
lmer_pop	LS	Parsch	F	GI	GI4	50.9581890452623	4.34306366630791
lmer_pop	LS	Parsch	F	GI	GI5	51.4871890452623	4.3020996047981
lmer_pop	LS	Parsch	F	GI	GI6	65.8141890452623	4.27997500104895
lmer_pop	LS	Parsch	F	GI	GI7	57.1491890452623	4.22620610117443
lmer_pop	LS	Parsch	F	GI	GI8	54.3971890452623	4.35824655218173
lmer_pop	LS	Parsch	F	GI	GI9	53.6571890452623	4.29637952345972
lmer_pop	LS	Parsch	F	KA	KA1	58.7132492693028	4.29265500496118
lmer_pop	LS	Parsch	F	KA	KA10	62.1382492693028	4.24928629202814
lmer_pop	LS	Parsch	F	KA	KA11	54.4512492693028	4.33284283024647
lmer_pop	LS	Parsch	F	KA	KA14	58.8172492693028	4.31414035372266
lmer_pop	LS	Parsch	F	KA	KA15	54.7082492693028	4.3682928005822
lmer_pop	LS	Parsch	F	KA	KA17	60.1522492693028	4.26061990696404
lmer_pop	LS	Parsch	F	KA	KA18	57.4732492693028	4.33212211180828
lmer_pop	LS	Parsch	F	KA	KA23	50.0982492693028	4.34294450708483
lmer_pop	LS	Parsch	F	KA	KA24	53.7902492693028	4.32276288866487
lmer_pop	LS	Parsch	F	KA	KA28	52.4662492693028	4.28694284911967
lmer_pop	LS	Parsch	F	KA	KA29	55.6562492693028	4.3393342797736
lmer_pop	LS	Parsch	F	KA	KA3	59.5482492693028	4.27981296222373
lmer_pop	LS	Parsch	F	KA	KA5	56.8942492693028	4.28408951722747
lmer_pop	LS	Parsch	F	KA	KA7	60.9322492693028	4.30768406357967
lmer_pop	LS	Parsch	F	KA	KA9	57.1532492693028	4.29408418543678
lmer_pop	LS	Parsch	F	MA	MA12	51.167385648494	4.27781629864258
lmer_pop	LS	Parsch	F	MA	MA16	48.722385648494	4.30990107600303
lmer_pop	LS	Parsch	F	MA	MA18	50.234385648494	4.26504774708702
lmer_pop	LS	Parsch	F	MA	MA19	52.366385648494	4.30275112979267
lmer_pop	LS	Parsch	F	MA	MA20	46.003385648494	4.36171150867777
lmer_pop	LS	Parsch	F	MA	MA21	41.921385648494	4.43607431012287
