Trait	Population	Line	Sex	Value	SE	LLM	ULM	N_lab
SR	YE	YE11	F	-5.8108345627213	1.75020248412794	-9.2411683972646	-2.38050072817801	2
SR	YE	YE13	F	1.76006011511373	3.42481344396947	-4.95245088883502	8.47257111906247	3
SR	YE	YE14	F	-14.7409484482078	3.00698439924174	-20.6345295727954	-8.84736732362014	3
SR	YE	YE15	F	-0.262559253679541	1.68810968504457	-3.57119343832014	3.04607493096106	3
SR	YE	YE19	F	1.80485149844292	4.14005759868302	-6.30951228889718	9.91921528578302	3
SR	YE	YE20	F	-6.01056492159352	1.67977914679429	-9.30287155129175	-2.71825829189529	3
SR	YE	YE21	F	3.95041422640345	1.67944968078319	0.658753338221109	7.24207511458579	3
SR	YE	YE22	F	-1.43270964071856	4.13118212408968	-9.52967781751001	6.66425853607288	2
SR	YE	YE23	F	-10.0991612468369	1.68790796496905	-13.4074000673945	-6.79092242627924	3
SR	YE	YE24	F	-1.17332748603375	3.34560003807373	-7.73058306733409	5.38392809526659	3
SR	YE	YE26	F	4.62239284082832	8.87304608629704	-12.768457921478	22.0132436031346	3
SR	YE	YE27	F	1.3453878155363	4.59000814552546	-7.65086283843909	10.3416384695117	3
SR	YE	YE33	F	19.1799549180328	6.27186150351546	6.88733225511925	31.4725775809463	2
SR	YE	YE40	F	2.59490722568989	3.8592261741876	-4.96903708391211	10.1588515352919	3
SR	YE	YE41	F	-6.15633883394664	4.31755210813821	-14.6185854672725	2.30590779937923	2
SR	YE	YE48	F	-4.94526258950463	6.92488380167301	-18.5177854379085	8.62726025889929	3
SR	YE	YE49	F	1.40899166571673	2.83612578423898	-4.1497127270171	6.96769605845055	3
SR	YE	YE51	F	-0.722548375380506	4.16521551066087	-8.88622076412342	7.44112401336241	3
SR	YE	YE69	F	3.01512201077804	2.87116865847511	-2.61226515337336	8.64250917492944	2
SR	YE	YE80	F	8.3917498281173	5.56397341635184	-2.51343767887058	19.2969373351052	3
SR	RE	RE1	F	-5.03909564752723	8.29495104533401	-21.2969009499048	11.2187096548503	3
SR	RE	RE10	F	-6.39832359461977	1.67940557952677	-9.68989804592787	-3.10674914331168	3
SR	RE	RE11	F	-4.12895056238981	1.71199242858153	-7.48439406421487	-0.773507060564744	3
SR	RE	RE12	F	10.3204060516209	3.2509448735291	3.94867118377874	16.692140919463	3
SR	RE	RE13	F	6.97512167116672	1.69284777363684	3.65720100352971	10.2930423388037	3
SR	RE	RE15	F	-8.61829288043561	4.68522567144054	-17.8011664559016	0.564580695030351	3
SR	RE	RE16	F	18.7063904907206	1.68903954242881	15.3959338190962	22.0168471623451	3
SR	RE	RE17	F	-2.55388965381364	9.60343517493105	-21.3762767245436	16.2684974169163	3
SR	RE	RE18	F	-0.516042763360445	2.55434402757765	-5.52246506153763	4.49037953481674	3
SR	RE	RE2	F	1.87095446797794	1.29340373725896	-0.664070274519132	4.40597921047501	3
SR	RE	RE3	F	3.71092282184537	4.40231935164625	-4.917464555825	12.3393101995157	3
SR	RE	RE4	F	-11.6431345746702	1.75599575527053	-15.0848230120057	-8.20144613733476	2
SR	RE	RE5	F	-6.13249269880871	1.85849411948198	-9.77507423847287	-2.48991115914456	3
SR	RE	RE6	F	-7.20746946135652	1.67494361038975	-10.4902986138559	-3.92464030885711	3
SR	RE	RE7	F	19.6303089612127	4.45864068704169	10.891533794606	28.3690841278193	2
SR	RE	RE8	F	-12.3117339546069	3.25848556295731	-18.698248302147	-5.92521960706689	2
SR	GI	GI1	F	-3.99476204450809	8.26028189015438	-20.1846170513591	12.1950929623429	3
SR	GI	GI10	F	3.46848159681782	2.47378903975553	-1.38005582645294	8.31701902008857	3
SR	GI	GI11	F	-2.29966366115585	5.78123215017176	-13.6306704617576	9.03134313944585	3
SR	GI	GI12	F	-13.1409168712232	1.89271798378149	-16.8505759523262	-9.43125779012025	2
SR	GI	GI13	F	-7.13273473499091	4.95913972718004	-16.8524699945656	2.58700052458375	3
SR	GI	GI14	F	13.0836277651919	7.49809533904356	-1.61236905198112	27.7796245823649	2
SR	GI	GI15	F	18.7608722961949	9.46361356101131	0.212530553007916	37.309214039382	2
SR	GI	GI2	F	-5.37903598682551	1.75495088596758	-8.81867651795862	-1.9393954556924	2
SR	GI	GI3	F	-9.26534082003212	1.67977914679429	-12.5576474497304	-5.97303419033389	3
SR	GI	GI4	F	3.08370884348996	6.90093145480486	-10.4418682677072	16.6092859546871	3
SR	GI	GI5	F	5.02499590805941	4.84621191300326	-4.47340490287594	14.5233967189947	3
SR	GI	GI6	F	-3.52054798873882	1.6800410857299	-6.813368009317	-0.227727968160648	3
SR	GI	GI7	F	-4.64720559170771	1.68363607998996	-7.94707167156024	-1.34733951185519	3
SR	GI	GI8	F	-0.0231260841622321	1.67977914679429	-3.31543271386046	3.269180545536	3
SR	GI	GI9	F	9.95306805590173	5.87064415345896	-1.55318305092847	21.4593191627319	3
SR	MU	MU1	F	-8.99890545282848	3.39916165927473	-15.6611398826364	-2.33667102302061	3
SR	MU	MU10	F	-16.0140540624065	1.68434039451883	-19.3153005733694	-12.7128075514436	3
SR	MU	MU11	F	6.21492492946571	4.22616721305919	-2.06821060077432	14.4980604597057	3
SR	MU	MU12	F	12.3697319715487	4.21565805587228	4.10719401090284	20.6322699321945	3
SR	MU	MU13	F	-14.2905622084831	3.78317025269881	-21.705439651156	-6.87568476581011	3
SR	MU	MU14	F	11.4895163373536	12.4564631903743	-12.9247028905288	35.9037355652361	3
SR	MU	MU15	F	19.6195861838245	1.68014980105247	16.3265530851295	22.9126192825194	3
