"","Trait","Sex","Moderator","R2","P"
"1","WA_R","F","Population",94.0732038881214,8.08789384275617e-15
"2","WA_R","F","PC",0,0.959577343043626
"3","WA_R","F","Lab",8.37458974212409,0.090535233274973
"4","WA_R","F","Population + Lab",99.9999999787317,9.06714857578728e-25
"5","WA_R","F","Population + PC",99.9999998885879,1.82179121979038e-23
