"","Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"120","Schmidt","1","F","RE",228.835443037975,22.227790249069,216,188,304,1.76834804437771,0.0971343859761285,212
"121","Schmidt","1","F","UM",223.099476439791,19.2125383878182,216,188,328,1.39017048806311,0.0861164655982654,212
"122","Schmidt","1","F","VA",236.966292134831,35.5344821593372,232,188,368,2.66342204304813,0.149955851691845,236
"123","Schmidt","1","F","YE",221.580838323353,16.3572058993934,212,192,280,1.2657585944295,0.0738204892767996,212
"124","Schmidt","1","M","AK",224.387096774194,23.005583447785,216,188,352,1.56172076572798,0.102526320713245,208
"125","Schmidt","1","M","GI",234.683544303797,27.7403456543073,232,192,376,3.1210327263167,0.118203198850608,232
"126","Schmidt","1","M","KA",221.070707070707,18.6679521389189,212,188,304,1.32667358963658,0.0844433547360398,208
"127","Schmidt","1","M","MA",229.621621621622,30.9903134860677,216,188,352,2.27845316182279,0.134962523420963,208
"128","Schmidt","1","M","MU",226.429319371728,23.2542917161224,216,188,368,1.68262149498481,0.102700002723348,208
"129","Schmidt","1","M","RE",232.509090909091,23.3496539292451,232,208,304,2.22630214933666,0.100424692376328,216
"130","Schmidt","1","M","UM",227.952380952381,20.1455213440919,232,188,304,1.55426071506311,0.0883760075675644,232
"131","Schmidt","1","M","VA",245.204819277108,35.8189924349925,236,208,368,2.78009298086906,0.14607784847211,236
"132","Schmidt","1","M","YE",227.066666666667,23.745481143164,216,208,368,1.93881041658772,0.104574931634604,212
"133","StamenkovicRadak","1","F","AK",227.7625,12.8843366952075,226,202,274,1.01859625243356,0.0565691748870316,226
"134","StamenkovicRadak","1","F","GI",239.904761904762,20.9033435528744,240,202,298,1.72407871817361,0.0871318409309971,240
"135","StamenkovicRadak","1","F","KA",227.383084577114,19.1001966596632,226,202,312,1.34722399759305,0.084000077205328,226
"136","StamenkovicRadak","1","F","MA",227.88785046729,16.9835253706398,226,202,312,1.64185936884302,0.0745258044069249,226
"137","StamenkovicRadak","1","F","MU",233.826086956522,19.1864422240652,226,202,322,1.5121034775491,0.0820543271018035,226
"138","StamenkovicRadak","1","F","RE",263.438016528926,21.0526690952254,264,216,322,1.91387900865685,0.0799150759355713,274
"139","StamenkovicRadak","1","F","UM",259.411764705882,27.74324124426,250,216,336,2.12780947114938,0.106946734955197,240
"140","StamenkovicRadak","1","F","VA",233.780104712042,22.4249349465589,226,192,346,1.62261134526646,0.095923196604693,226
"141","StamenkovicRadak","1","F","YE",238.671052631579,19.5498264133448,240,202,322,1.58570031181626,0.0819111752254371,240
"142","StamenkovicRadak","1","M","AK",233.509933774834,16.6500720918034,226,216,298,1.35496365060174,0.0713034851350629,226
"143","StamenkovicRadak","1","M","GI",246.166666666667,23.8007526555781,245,202,346,2.0715896161322,0.0966855219590175,250
"144","StamenkovicRadak","1","M","KA",230.492307692308,17.4770451012706,226,202,288,1.25155719512779,0.0758248519278194,226
"145","StamenkovicRadak","1","M","MA",241.879310344828,25.4343674282802,240,202,322,2.36152173045694,0.105153133569054,240
"146","StamenkovicRadak","1","M","MU",241.672955974843,21.248230560835,240,202,346,1.6850942939975,0.0879214245347622,226
"147","StamenkovicRadak","1","M","RE",266.687022900763,18.1748278880712,264,226,322,1.5879420854924,0.0681504022594838,264
"148","StamenkovicRadak","1","M","UM",263.247058823529,26.6912683824943,250,216,346,2.04712683573019,0.101392465700394,250
"149","StamenkovicRadak","1","M","VA",242.993464052288,23.8406157009492,240,202,336,1.92739954342691,0.0981121685471306,240
"150","StamenkovicRadak","1","M","YE",243.559523809524,22.3391663198897,240,216,346,1.72350409925966,0.0917195352104567,240
"151","StamenkovicRadak","2","F","AK",250.972850678733,24.3388799607908,250,216,368,1.6372102385966,0.0969781388503518,240
"152","StamenkovicRadak","2","F","GI",259.483146067416,24.1746074329086,250,226,336,2.56250326288691,0.0931644609651367,240
"153","StamenkovicRadak","2","F","KA",230.56862745098,20.8421275749543,226,202,346,1.45924080759898,0.090394464352638,240
"154","StamenkovicRadak","2","F","MA",254.541401273885,25.6453850613891,250,216,368,2.04672454646166,0.100751331347449,250
"155","StamenkovicRadak","2","F","MU",250.224137931034,17.0738585057762,250,216,298,1.12095372777255,0.0682342584810182,250
"156","StamenkovicRadak","2","F","RE",268.490322580645,36.6672237202356,264,216,368,2.94518228292855,0.136568139096418,274
"157","StamenkovicRadak","2","F","UM",255.838709677419,23.4996582216192,250,216,336,2.11033160620995,0.0918534112810736,250
"158","StamenkovicRadak","2","F","VA",271.107692307692,32.4522896443441,264,226,368,2.84625408774465,0.119702577850549,264
"159","StamenkovicRadak","2","F","YE",245.257575757576,22.6050123510509,240,202,336,1.96751378146027,0.0921684571056625,240
"160","StamenkovicRadak","2","M","AK",255.77,22.5644158870024,250,216,360,1.59554514872129,0.0882215110724574,250
"161","StamenkovicRadak","2","M","GI",267.135135135135,23.5181796916531,264,226,336,2.73393285670752,0.0880385115936023,240
"162","StamenkovicRadak","2","M","KA",236.155555555556,21.837854024714,240,202,322,1.62769753606593,0.0924723281370217,240
"163","StamenkovicRadak","2","M","MA",261.771739130435,24.8460190259883,264,216,360,1.83167282392675,0.0949148258269702,264
"164","StamenkovicRadak","2","M","MU",259.917431192661,21.0676454673207,250,226,368,1.42688099826018,0.0810551465157586,250
"165","StamenkovicRadak","2","M","RE",266.951048951049,34.3370470219518,264,216,360,2.87140812193449,0.128626754443839,274
"166","StamenkovicRadak","2","M","UM",261.737704918033,25.7501675445688,264,216,360,2.33131062936738,0.0983815746097142,240
"167","StamenkovicRadak","2","M","VA",278,28.850761033528,274,226,368,2.51113642662727,0.103779715947943,274
"168","StamenkovicRadak","2","M","YE",251.622047244094,22.90453934834,250,202,336,2.0324492085927,0.0910275534246833,264
"169","StamenkovicRadak","3","F","AK",236.907975460123,19.6075098411867,240,202,312,1.53577869813512,0.0827642454970332,240
"170","StamenkovicRadak","3","F","GI",236.666666666667,27.7639822373776,226,202,322,3.49793297166266,0.117312601003004,216
"171","StamenkovicRadak","3","F","KA",222.096256684492,14.0203897948051,216,192,312,1.02527244324544,0.0631275376006105,216
"172","StamenkovicRadak","3","F","MA",251.772727272727,31.6079492632366,250,202,336,2.75111885865543,0.125541593029645,250
"173","StamenkovicRadak","3","F","MU",233.507389162562,20.5959165082098,226,202,312,1.44554995213039,0.0882024186989281,226
