"","Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"400","Grath","1","M","MU","MU8",314.5,14.0621071373695,312,288,360,2.34368452289491,0.0447125823127805,312
"401","Grath","1","M","RE","RE3",310.741935483871,21.4351234222953,312,288,360,3.84986181624254,0.068980465700317,288
"402","Grath","1","M","RE","RE7",317.938775510204,19.3405965127601,312,288,360,2.76294235896573,0.0608311977100741,312
"403","Grath","1","M","RE","RE8",347.470588235294,17.2739603415764,336,321,393,4.18955076829705,0.0497134460482137,336
"404","Hoedjes","1","F","AK","AK1",226.615384615385,8.28453282707576,226,216,264,1.14885799620332,0.0365576804996554,226
"405","Hoedjes","1","F","AK","AK2",225.36,13.579336042198,226,202,298,1.92040811988983,0.0602561947204386,226
"406","Hoedjes","1","F","AK","AK3",226.842105263158,5.55331075242008,226,216,250,0.90086596223833,0.0244809522728496,226
"407","Hoedjes","1","F","AK","AK4",228.45,11.3993926963744,226,216,288,1.80240224316157,0.0498988518116629,226
"408","Hoedjes","1","F","AK","AK5",228.090909090909,12.2679733960976,226,216,298,1.8494665769508,0.0537854553037358,226
"409","Hoedjes","1","F","GI","GI1",235.535714285714,19.2060258401219,226,216,346,2.56651315911654,0.0815418837791375,226
"410","Hoedjes","1","F","GI","GI2",226.628571428571,7.14178143160421,226,216,250,1.20718139265228,0.0315131555857473,226
"411","Hoedjes","1","F","GI","GI3",229.95652173913,7.16149122192712,226,216,250,1.05590427474706,0.0311428054649884,226
"412","Hoedjes","1","F","GI","GI4",225.567567567568,3.68586293635365,226,216,240,0.605952134082892,0.0163403940384717,226
"413","Hoedjes","1","F","GI","GI6",244.736842105263,21.5427723008629,240,226,360,3.49469913774241,0.0880242309067518,240
"414","Hoedjes","1","F","KA","KA1",224.9,10.9913719075581,226,202,264,1.73788849189366,0.0488722628170656,226
"415","Hoedjes","1","F","KA","KA2",234.090909090909,17.0632451203766,226,216,312,2.57238098955235,0.072891532553065,226
"416","Hoedjes","1","F","KA","KA3",223.769230769231,10.2188363028583,226,202,250,2.00407868132635,0.0456668518175175,226
"417","Hoedjes","1","F","KA","KA5",234.266666666667,8.70318645930642,240,226,250,1.29739443625766,0.0371507674700046,226
"418","Hoedjes","1","F","KA","KA6",224.93023255814,5.40456310219257,226,216,250,0.824188146356714,0.0240277309133872,226
"419","Hoedjes","1","F","MA","MA3",230,8.10191493666933,226,216,250,1.2810252304407,0.0352257171159536,226
"420","Hoedjes","1","F","MA","MA5",228.516129032258,9.17921916701682,226,216,264,1.64863643086202,0.0401688021142746,226
"421","Hoedjes","1","F","MA","MA6",230.214285714286,10.1593129793131,226,226,274,1.91992968818094,0.0441298112660204,226
"422","Hoedjes","1","F","MA","MA7",236.042553191489,11.2326338364926,240,226,264,1.63844803905895,0.0475873256098027,226
"423","Hoedjes","1","F","MA","MA9",231.818181818182,21.2266536346244,226,216,336,3.20003843913104,0.0915659568552425,226
"424","Hoedjes","1","F","MU","MU1",228.038461538462,9.4266238284135,226,202,250,1.3072375218406,0.0413378680281247,226
"425","Hoedjes","1","F","MU","MU2",225.041666666667,9.29872636745149,226,202,250,1.3421555428422,0.0413200208885088,226
"426","Hoedjes","1","F","MU","MU3",224.25,5.66025278043848,226,202,240,0.894964545924328,0.0252408150744191,226
"427","Hoedjes","1","F","MU","MU4",230.6,7.98212288268514,226,216,250,1.12884264372219,0.034614583185972,226
"428","Hoedjes","1","F","MU","MU5",228.45,8.12072372674713,226,216,250,1.28399916127459,0.0355470506751899,226
"429","Hoedjes","1","F","RE","RE2",245.644444444444,15.352162352219,240,226,322,2.28856524141164,0.0624974946489825,240
"430","Hoedjes","1","F","RE","RE3",231.771428571429,8.78195246375373,226,216,250,1.48442089791301,0.0378905739930203,226
"431","Hoedjes","1","F","RE","RE4",242.1875,17.789880233146,240,226,322,3.14483623733851,0.073454989349764,240
"432","Hoedjes","1","F","RE","RE5",235.785714285714,14.9104913172823,226,216,288,2.81781799652263,0.0632374669621183,226
"433","Hoedjes","1","F","RE","RE6",242.875,14.2777742911729,240,226,288,2.52397775538482,0.0587865127788899,240
"434","Hoedjes","1","F","UM","UM2",228.588235294118,12.5290393524194,226,216,288,2.14871252213474,0.0548105169817627,226
"435","Hoedjes","1","F","UM","UM4",231.947368421053,9.31707925589331,226,226,264,1.51142983767896,0.0401689371141304,226
"436","Hoedjes","1","F","UM","UM5",230.466666666667,9.80741101078482,226,216,250,1.26613131713936,0.0425545748226127,226
"437","Hoedjes","1","F","UM","UM7",227.619047619048,8.82610424502331,226,216,264,1.36189745212174,0.0387757717877593,226
"438","Hoedjes","1","F","UM","UM8",232.941176470588,11.1381696669341,226,226,264,2.7014029419306,0.0478153748327981,226
"439","Hoedjes","1","F","VA","VA1",229.777777777778,9.41200608721959,226,216,250,1.40305902771099,0.0409613417722322,226
"440","Hoedjes","1","F","VA","VA11",241.315789473684,11.1624497533033,240,226,274,1.81078846228159,0.0462566074836997,240
"441","Hoedjes","1","F","VA","VA15",229.666666666667,7.364461563322,226,226,250,1.73582023707089,0.0320658703773091,226
"442","Hoedjes","1","F","VA","VA6",224.434782608696,6.5850071253249,226,202,240,0.970906331851839,0.0293404036967208,226
"443","Hoedjes","1","F","VA","VA9",229.428571428571,10.8586098403758,226,216,274,1.67551987430132,0.0473289345470923,226
"444","Hoedjes","1","F","YE","YE11",238.909090909091,27.0312949947077,226,216,312,8.15024209953249,0.113144689856082,226
"445","Hoedjes","1","F","YE","YE13",233.615384615385,14.3132378685098,226,226,288,1.98488896357019,0.06126838731993,226
"446","Hoedjes","1","F","YE","YE14",233.806451612903,20.7547895754831,226,216,298,3.7276702502068,0.0887691055242791,226
"447","Hoedjes","1","F","YE","YE15",232.457142857143,14.3820616560697,226,216,288,2.43101212007904,0.0618697342628369,226
"448","Hoedjes","1","F","YE","YE19",225.736842105263,14.2727944015336,226,202,274,2.31535299132398,0.0632275807015945,226
"449","Hoedjes","1","M","AK","AK1",231.4375,19.6369262097647,226,216,322,3.47135092114611,0.0848476422782162,226
"450","Hoedjes","1","M","AK","AK2",227.083333333333,6.70291563531754,226,216,240,0.967482536601484,0.0295174266509396,226
"451","Hoedjes","1","M","AK","AK3",238.705882352941,19.3962342670766,240,226,322,3.32642673389628,0.0812557867275263,226
"452","Hoedjes","1","M","AK","AK4",235.9,12.9293940604048,240,226,298,2.04431669983659,0.054808792117019,226
"453","Hoedjes","1","M","AK","AK5",237.404255319149,10.6151236951733,240,226,264,1.54837492754555,0.0447132831755821,226
"454","Hoedjes","1","M","GI","GI1",236.526315789474,11.7237039671084,240,226,274,1.90183591846068,0.0495661716455405,240
"455","Hoedjes","1","M","GI","GI2",232.866666666667,8.68900745624681,226,216,250,1.58638846203899,0.0373132298436021,226
"456","Hoedjes","1","M","GI","GI3",237.833333333333,11.2369703900161,240,226,274,1.62191696988792,0.0472472476104392,240
"457","Hoedjes","1","M","GI","GI4",231.545454545455,7.78109597328388,226,226,250,1.65893523553588,0.0336050473914891,226
"458","Hoedjes","1","M","GI","GI6",248.947368421053,11.6409049718353,250,226,288,1.88840414777928,0.0467605062293596,250
"459","Hoedjes","1","M","KA","KA1",232.130434782609,15.8403264495712,226,216,322,2.33552871785694,0.0682389039782989,226
"460","Hoedjes","1","M","KA","KA2",239.636363636364,14.6667527545683,240,226,288,2.55315393999702,0.0612042034522956,240
"461","Hoedjes","1","M","KA","KA3",229.066666666667,8.23337754187954,226,216,250,1.50320220138129,0.0359431499208944,226
"462","Hoedjes","1","M","KA","KA5",239.9,9.22593890712207,240,226,264,1.45874902500352,0.0384574360446939,240
"463","Hoedjes","1","M","KA","KA6",230.979591836735,7.4735360771591,226,226,250,1.06764801102273,0.0323558285722562,226
"464","Hoedjes","1","M","MA","MA3",235,16.1533350289697,240,150,250,2.43520688199987,0.0687375958679562,240
"465","Hoedjes","1","M","MA","MA5",231.928571428571,7.28599439237461,226,226,250,0.973631954936499,0.031414820293577,226
"466","Hoedjes","1","M","MA","MA6",233.428571428571,11.1773788478967,226,216,274,1.72470700002588,0.047883507916326,226
"467","Hoedjes","1","M","MA","MA7",244.057142857143,9.17138406753777,240,226,264,1.55024685328578,0.0375788389561955,250
"468","Hoedjes","1","M","MA","MA9",235.695652173913,15.2488536038577,240,216,288,2.24832080447243,0.0646972206029749,240
"469","Hoedjes","1","M","MU","MU1",235.179487179487,17.8751102975939,226,216,322,2.86230841101601,0.0760062474494289,226
"470","Hoedjes","1","M","MU","MU2",230.210526315789,14.5488546948662,226,216,288,1.9270428801588,0.0631980427989159,226
"471","Hoedjes","1","M","MU","MU3",227.823529411765,7.69679424898639,226,216,240,1.31998932383416,0.0337840181339449,226
"472","Hoedjes","1","M","MU","MU4",239.681818181818,23.624753206313,240,226,370,3.56156555227663,0.0985671478359352,226
"473","Hoedjes","1","M","MU","MU5",236.230769230769,11.4285768153403,240,216,288,1.58485845051109,0.0483788663625605,240
"474","Hoedjes","1","M","RE","RE2",259.953488372093,19.4519597352433,250,226,322,2.966396049792,0.0748286159076278,250
"475","Hoedjes","1","M","RE","RE3",250.709677419355,32.2264834656085,240,226,360,5.78804729610149,0.128541043159272,240
"476","Hoedjes","1","M","RE","RE4",248.871794871795,6.7558142100731,250,240,264,1.08179605690918,0.0271457607864054,250
"477","Hoedjes","1","M","RE","RE5",245,18.5990840077119,240,226,298,3.51489649271459,0.0759146286029059,240
"478","Hoedjes","1","M","RE","RE6",249.677419354839,23.8500693175431,250,150,312,4.28359890313685,0.0955235334423563,250
"479","Hoedjes","1","M","UM","UM2",237.684210526316,8.92644193260128,240,226,250,1.44806009594781,0.0375558894418566,240
"480","Hoedjes","1","M","UM","UM4",231.037037037037,8.63571065839393,226,216,250,1.66194329108915,0.0373780358731382,226
"481","Hoedjes","1","M","UM","UM5",238.163265306122,11.6106038795999,240,226,274,1.6586576970857,0.0487506075493054,240
"482","Hoedjes","1","M","UM","UM7",233.515151515152,8.87454650996747,226,226,264,1.54486025412496,0.0380041571280725,226
"483","Hoedjes","1","M","UM","UM8",238.148148148148,6.46709840835609,240,226,250,1.24459366898006,0.0271557786976072,240
"484","Hoedjes","1","M","VA","VA1",244.378378378378,12.2731670986193,240,226,274,2.01769624204244,0.0502219843672764,250
"485","Hoedjes","1","M","VA","VA11",243.377777777778,7.30905070595506,240,226,264,1.08956894863389,0.0300317094382741,240
"486","Hoedjes","1","M","VA","VA15",227.931034482759,4.91303684440518,226,226,240,0.912328038298135,0.0215549271539713,226
"487","Hoedjes","1","M","VA","VA6",229.884615384615,10.6966255374481,226,216,274,1.48335507114256,0.0465304105694579,226
"488","Hoedjes","1","M","VA","VA9",231.535714285714,10.7195052221542,226,216,288,1.43245413917983,0.0462974157365909,226
"489","Hoedjes","1","M","YE","YE11",233.428571428571,13.3023449418657,226,216,250,5.02781379573924,0.0569867898366341,226
"490","Hoedjes","1","M","YE","YE13",235.666666666667,10.8012344973464,240,226,264,1.66666666666667,0.045832678206562,226
"491","Hoedjes","1","M","YE","YE14",230.571428571429,12.9848004226791,226,216,274,2.19483186480557,0.0563157391318175,226
"492","Hoedjes","1","M","YE","YE15",237.6,10.5807816902378,240,226,274,1.78847853277161,0.0445319094706976,240
"493","Hoedjes","1","M","YE","YE19",230,11.6533257055658,226,216,274,1.8199437139514,0.0506666335024599,226
"494","Hoedjes","2","F","AK","AK10",225.037037037037,7.23451622553093,226,202,250,0.984492960468694,0.0321481135762566,226
"495","Hoedjes","2","F","AK","AK6",239.090909090909,13.6906319724656,240,216,274,2.06394042706871,0.0572611983639245,226
"496","Hoedjes","2","F","AK","AK7",225.916666666667,13.4002752168202,226,216,298,1.93416312591155,0.0593151245303733,226
"497","Hoedjes","2","F","AK","AK8",236.642857142857,10.0479370500137,240,226,264,1.34271206732227,0.0424603437066684,226
"498","Hoedjes","2","F","AK","AK9",230.166666666667,9.31558596353292,226,226,264,1.34458901592621,0.0404732192477897,226
"499","Hoedjes","2","F","GI","GI10",243.733333333333,13.3729713839656,240,226,312,1.99352487171377,0.0548672239495308,240
"500","Hoedjes","2","F","GI","GI11",241.290322580645,11.3319417235444,240,226,274,2.035276815807,0.0469639296029247,240
"501","Hoedjes","2","F","GI","GI7",233.806451612903,11.9482756213012,226,226,264,2.14597365166295,0.0511032759741083,226
"502","Hoedjes","2","F","GI","GI8",232.894736842105,7.5365397239023,226,226,250,1.22258818441988,0.0323602835602585,226
"503","Hoedjes","2","F","GI","GI9",249.066666666667,9.98941969020856,250,226,274,1.8238101669045,0.0401074131030857,250
"504","Hoedjes","2","F","KA","KA10",240.041666666667,19.2386560477811,240,226,346,2.77686081200825,0.0801471524295687,226
"505","Hoedjes","2","F","KA","KA11",234,11.1915146427997,226,226,274,1.3881365483709,0.0478269856529902,226
"506","Hoedjes","2","F","KA","KA13",233.121951219512,13.3195253705814,226,216,288,2.08016038369442,0.0571354404889973,226
"507","Hoedjes","2","F","KA","KA7",228.893617021277,9.16333440960836,226,202,250,1.33660969574989,0.040033158324186,226
"508","Hoedjes","2","F","KA","KA9",238.274509803922,21.6777106091695,226,216,312,3.03548664333428,0.0909778835638287,226
"509","Hoedjes","2","F","MA","MA12",227.666666666667,7.49525595217521,226,216,250,1.15654310224394,0.0329220612833465,226
"510","Hoedjes","2","F","MA","MA13",230.243902439024,7.37828058494958,226,226,250,1.15229383522124,0.0320454983032768,226
"511","Hoedjes","2","F","MA","MA18",237.666666666667,19.6103553699531,240,226,360,2.66863135172407,0.0825120141793259,226
"512","Hoedjes","2","F","MA","MA19",225.957446808511,3.8783537902194,226,216,240,0.565716042636179,0.0171640892787487,226
"513","Hoedjes","2","F","MA","MA20",230.432432432432,18.8215900564286,226,216,322,3.09425034475345,0.0816794313966524,226
"514","Hoedjes","2","F","MU","MU10",234.558139534884,9.05355054156312,240,226,250,1.38065351402235,0.0385983217615719,226
"515","Hoedjes","2","F","MU","MU6",230.8,7.98460056319952,226,216,250,1.26247619931869,0.0345953230641227,226
"516","Hoedjes","2","F","MU","MU7",226.301886792453,6.69553498080962,226,216,264,0.919702460902184,0.02958673953501,226
"517","Hoedjes","2","F","MU","MU8",227.076923076923,3.77933867359312,226,226,240,0.605178524406633,0.0166434291181269,226
"518","Hoedjes","2","F","MU","MU9",225,8.02772971919486,226,216,250,1.517098316388,0.0356787987519772,226
"519","Hoedjes","2","F","RE","RE10",241.116279069767,5.84404174525352,240,226,250,0.891208011115221,0.0242374416518037,240
"520","Hoedjes","2","F","RE","RE11",233.438596491228,12.3505603456738,226,226,288,1.63587168057294,0.0529071050430939,226
"521","Hoedjes","2","F","RE","RE12",237.161290322581,10.9151172667194,240,226,264,1.96041293334681,0.0460240254717495,226
"522","Hoedjes","2","F","RE","RE7",237.12,8.56504524214554,240,226,250,1.71300904842911,0.0361211422155261,240
"523","Hoedjes","2","F","RE","RE8",244.818181818182,11.4226880053908,250,226,288,1.72203500959884,0.0466578418341251,250
"524","Hoedjes","2","F","UM","UM13",231.833333333333,23.1914633352707,226,226,384,3.34739939987997,0.100035068304547,226
"525","Hoedjes","2","F","UM","UM17",229.62962962963,6.25206518586611,226,226,240,1.20321050601696,0.0272267354868363,226
"526","Hoedjes","2","F","UM","UM18",234.837209302326,7.99085856451024,240,226,250,1.21859450681786,0.0340272250221767,240
"527","Hoedjes","2","F","UM","UM20",234.333333333333,9.75704873412037,240,216,264,1.62617478902006,0.0416374768170144,226
"528","Hoedjes","2","F","UM","UM9",243.590909090909,16.4392018447937,240,226,322,2.4783029260045,0.067486926774671,240
"529","Hoedjes","2","F","VA","VA18",228.851063829787,10.670924990272,226,216,274,1.55651438298069,0.0466282516309765,226
"530","Hoedjes","2","F","VA","VA22",236.148148148148,14.8212521626722,240,226,298,2.85235130861537,0.0627625170000235,226
"531","Hoedjes","2","F","VA","VA30",226.25,8.04905174803549,226,216,250,1.16178054836238,0.0355759193283337,226
"532","Hoedjes","2","F","VA","VA34",231.863636363636,16.7631807342703,226,216,322,2.52714458129495,0.0722975840333162,226
"533","Hoedjes","2","F","VA","VA35",235.183673469388,9.75464305981976,240,226,250,1.39352043711711,0.0414767016601153,226
"534","Hoedjes","2","F","YE","YE20",240.628571428571,24.7327904687229,240,226,336,4.18060461919,0.102784097174697,226
"535","Hoedjes","2","F","YE","YE21",242.888888888889,26.3662566015634,240,226,322,5.0741884488118,0.108552749045778,226
"536","Hoedjes","2","F","YE","YE22",233.454545454545,14.5529578955453,226,226,288,2.19394095133472,0.0623374364684572,226
"537","Hoedjes","2","F","YE","YE23",233.076923076923,33.8146986701619,226,216,394,6.63160801405444,0.14507956525152,226
"538","Hoedjes","2","F","YE","YE24",248.176470588235,17.2072405271652,240,226,298,2.95101740461566,0.0693346975496107,240
"539","Hoedjes","2","M","AK","AK10",233.76,8.82149508361276,240,216,264,1.24754779876527,0.0377374019661737,240
"540","Hoedjes","2","M","AK","AK6",248.888888888889,24.0686847854549,245,226,370,4.01144746424248,0.0967045370844169,240
"541","Hoedjes","2","M","AK","AK7",232.634146341463,9.27835140949343,226,216,250,1.44903504374504,0.0398838758428634,226
"542","Hoedjes","2","M","AK","AK8",242.377358490566,8.37630911718911,240,226,264,1.15057454414564,0.0345589586806027,240
"543","Hoedjes","2","M","AK","AK9",240.533333333333,15.5002410066543,240,226,274,2.82994388203705,0.0644411350054919,240
"544","Hoedjes","2","M","GI","GI10",250,17.5271218401653,250,240,346,2.58423312987919,0.0701084873606613,240
"545","Hoedjes","2","M","GI","GI11",250.355555555556,19.8599134342565,250,226,360,2.96054109775059,0.0793268333518145,250
"546","Hoedjes","2","M","GI","GI7",244.377358490566,14.2885462670877,240,226,274,1.9626827732541,0.0584691902529067,240
"547","Hoedjes","2","M","GI","GI8",243.513513513514,7.79466206815643,240,226,264,1.2814345503924,0.0320091561067467,240
"548","Hoedjes","2","M","GI","GI9",250.8125,8.45266707289251,250,226,274,1.49423455158864,0.0337011395879094,250
"549","Hoedjes","2","M","KA","KA10",239.771428571429,10.0325520601857,240,216,264,1.69581081189026,0.0418421499173617,240
"550","Hoedjes","2","M","KA","KA11",238.285714285714,15.3563933047773,240,226,312,2.36954293026258,0.06444529564355,226
"551","Hoedjes","2","M","KA","KA13",233.268292682927,8.25537518906289,240,216,250,1.28927299907781,0.0353900442023817,240
"552","Hoedjes","2","M","KA","KA7",235.414634146341,16.6086959297774,240,202,322,2.59384252341732,0.0705508219147196,240
"553","Hoedjes","2","M","KA","KA9",240.666666666667,20.2484567313166,240,216,322,3.01846171271247,0.0841348617644734,226
"554","Hoedjes","2","M","MA","MA12",230.771929824561,7.87177948628528,226,216,250,1.04264266372657,0.0341106454856516,226
"555","Hoedjes","2","M","MA","MA13",242.789473684211,19.82376119266,240,226,312,3.21583871283017,0.0816500027445351,240
"556","Hoedjes","2","M","MA","MA18",243.692307692308,11.8901857941171,240,226,298,1.90395349961144,0.0487917977662633,240
"557","Hoedjes","2","M","MA","MA19",235.333333333333,13.1255743399817,226,226,288,2.10177398669269,0.0557743952123868,226
"558","Hoedjes","2","M","MA","MA20",238.326530612245,16.0641782587611,240,226,288,2.29488260839444,0.0674040704469337,226
"559","Hoedjes","2","M","MU","MU10",239.547169811321,8.13956632216467,240,226,250,1.1180554203103,0.0339789709416137,240
"560","Hoedjes","2","M","MU","MU6",238.27027027027,11.5100165282453,240,226,274,1.89223506111146,0.0483065575709026,240
"561","Hoedjes","2","M","MU","MU7",238.530612244898,24.0373858472037,240,226,394,3.43391226388624,0.100772750386121,240
"562","Hoedjes","2","M","MU","MU8",239.659574468085,18.7677760325056,240,226,346,2.73756149141581,0.0783101450219959,240
"563","Hoedjes","2","M","MU","MU9",233.567567567568,16.1873416603848,226,216,312,2.66118257613309,0.0693047490666788,226
"564","Hoedjes","2","M","RE","RE10",241.641025641026,7.03183430245764,240,226,250,1.12599464471583,0.0291003329579635,240
"565","Hoedjes","2","M","RE","RE11",239.219512195122,8.68191279362432,240,226,264,1.35588698136913,0.0362926615557297,240
"566","Hoedjes","2","M","RE","RE12",243.533333333333,9.90553078991152,240,226,274,1.80849421923217,0.0406742299065625,240
"567","Hoedjes","2","M","RE","RE7",244.363636363636,12.6737278108446,240,226,288,2.7020478481681,0.051864213511641,240
"568","Hoedjes","2","M","RE","RE8",245.277777777778,9.84627880720459,245,226,274,1.64104646786743,0.0401433790554208,240
"569","Hoedjes","2","M","UM","UM13",233.513513513514,10.6812962738654,226,226,264,1.75599429053195,0.0457416622839142,226
"570","Hoedjes","2","M","UM","UM17",237.090909090909,7.52715143052195,240,226,250,1.60479407710444,0.0317479546532751,240
"571","Hoedjes","2","M","UM","UM18",241.857142857143,8.01686533940354,240,226,264,1.07129869342683,0.033147110086134,240
"572","Hoedjes","2","M","UM","UM20",240.808510638298,10.280074221252,240,226,274,1.49950293888065,0.0426898293337024,240
"573","Hoedjes","2","M","UM","UM9",244.809523809524,10.141049388231,250,226,274,1.56479789273507,0.0414242437566333,250
"574","Hoedjes","2","M","VA","VA18",240.095238095238,25.6008855828242,240,226,384,3.95030240742599,0.106628043879276,240
"575","Hoedjes","2","M","VA","VA22",246.606060606061,10.0559043412918,250,226,274,1.75050825624681,0.0407771987297408,250
"576","Hoedjes","2","M","VA","VA30",236.451612903226,17.5705031414915,240,216,322,3.15575552348997,0.0743090855915737,240
"577","Hoedjes","2","M","VA","VA34",238.19512195122,21.0371332555022,240,226,360,3.28544823986367,0.0883189088138019,240
"578","Hoedjes","2","M","VA","VA35",239.666666666667,10.1492920975456,240,226,264,1.56606977039507,0.0423475330912889,240
"579","Hoedjes","2","M","YE","YE20",246.137931034483,17.6791324486789,240,226,322,3.28293247873432,0.0718261195028983,240
"580","Hoedjes","2","M","YE","YE21",241.62962962963,12.7223248605571,240,226,274,2.44841256098684,0.0526521721696877,240
"581","Hoedjes","2","M","YE","YE22",245.935483870968,24.3501341322397,240,226,360,4.37341319521339,0.0990102515870187,240
"582","Hoedjes","2","M","YE","YE23",250.526315789474,45.5135735810424,240,226,394,10.4415298841667,0.181671827319287,240
"583","Hoedjes","2","M","YE","YE24",251.875,14.0316462603001,250,226,288,2.48046805546726,0.0557087692716629,250
"584","Hoedjes","3","F","AK","AK11",233.30612244898,9.74295489407742,226,216,250,1.39185069915392,0.0417603909910596,226
"585","Hoedjes","3","F","AK","AK12",228.64406779661,12.5034653291279,226,202,264,1.62781253468565,0.0546852820176832,226
"586","Hoedjes","3","F","AK","AK13",236.107142857143,11.3996468389134,240,216,274,1.52334188576552,0.0482816686567199,240
"587","Hoedjes","3","F","AK","AK14",238.823529411765,14.956879196347,240,226,312,2.09438200578576,0.0626273266842116,226
"588","Hoedjes","3","F","AK","AK15",234.954545454545,11.1521288935499,226,216,250,1.68124668879938,0.0474650484925708,226
"589","Hoedjes","3","F","GI","GI12",251.529411764706,10.3403748074548,250,240,274,1.77335964932174,0.0411100027424535,250
"590","Hoedjes","3","F","GI","GI14",245.923076923077,12.5536387614845,240,226,274,2.46197111582324,0.0510470140441972,240
"591","Hoedjes","3","F","GI","GI15",242.666666666667,20.6336406491143,240,216,298,3.76717014232515,0.0850287389386578,226
"592","Hoedjes","3","F","KA","KA14",237.647058823529,23.6396476533909,240,216,384,3.31021278024828,0.0994737648781301,240
"593","Hoedjes","3","F","KA","KA15",232.542372881356,8.86551247891145,226,216,250,1.15419141491639,0.0381242883568349,226
"594","Hoedjes","3","F","KA","KA16",230.3,13.6667292056105,226,216,298,2.16089962272364,0.0593431576448567,226
"595","Hoedjes","3","F","KA","KA17",226.944444444444,9.67454522945784,226,216,264,1.61242420490964,0.0426295750624825,226
"596","Hoedjes","3","F","KA","KA18",226.705882352941,10.1370290661895,226,202,250,1.73848614239998,0.0447144509925327,226
"597","Hoedjes","3","F","MA","MA21",230.583333333333,9.38045349657566,226,216,264,1.35395183784218,0.0406814029486476,226
"598","Hoedjes","3","F","MA","MA23",246.5,13.8907698984647,240,226,312,2.09411235465321,0.0563520077016824,240
"599","Hoedjes","3","F","MA","MA26",238.521739130435,9.33747320194824,240,226,264,1.37673531443918,0.0391472627861483,240
"600","Hoedjes","3","F","MA","MA27",230.181818181818,7.66530306223706,226,226,250,1.15558791644557,0.0333010796542684,226
"601","Hoedjes","3","F","MA","MA28",237.076923076923,14.8294924442425,240,226,298,2.90830274422575,0.0625513957738977,240
"602","Hoedjes","3","F","MU","MU11",232.818181818182,11.2255371804395,226,216,274,1.69231340444099,0.0482158957379283,226
"603","Hoedjes","3","F","MU","MU12",226.218181818182,10.9725092661597,226,202,274,1.4795328476243,0.0485040997941473,226
"604","Hoedjes","3","F","MU","MU13",237.375,11.6921959788788,240,216,274,1.68762312395589,0.0492562231864301,226
"605","Hoedjes","3","F","MU","MU14",229.16,9.63064835590533,226,216,274,1.36197935193675,0.0420258699419852,226
"606","Hoedjes","3","F","MU","MU15",234.76,16.1366106751583,226,216,298,2.28206136675433,0.0687366275138793,226
"607","Hoedjes","3","F","RE","RE13",227.698113207547,7.32116243833423,226,216,250,1.00563900128955,0.032152934142502,226
"608","Hoedjes","3","F","RE","RE15",234.608695652174,10.0387654417365,240,216,250,1.48013521410981,0.0427894005114788,226
"609","Hoedjes","3","F","RE","RE16",239.31914893617,19.1619033081367,240,216,298,2.79505086312483,0.0800684082043407,226
"610","Hoedjes","3","F","RE","RE17",242.571428571429,16.2832078271714,240,226,298,3.07723703264829,0.0671274763193169,240
"611","Hoedjes","3","F","RE","RE18",230.972972972973,12.7333474836014,226,226,298,2.09334943131129,0.0551291664981572,226
"612","Hoedjes","3","F","UM","UM21",233.384615384615,11.9309755735921,226,216,264,1.9104850916929,0.051121516960019,226
"613","Hoedjes","3","F","UM","UM23",233.230769230769,8.31758295629312,226,226,250,1.33187920291188,0.0356624599049507,226
"614","Hoedjes","3","F","UM","UM25",238.566037735849,10.4320317254898,240,226,274,1.43294976094389,0.0437280671821385,240
"615","Hoedjes","3","F","UM","UM26",229.304347826087,9.95293271177985,226,202,250,1.46747986850289,0.0434049018526615,226
"616","Hoedjes","3","F","UM","UM29",223.649122807018,11.3144838088023,226,202,274,1.49863999082472,0.050590333942715,226
"617","Hoedjes","3","F","VA","VA44",229.234042553192,14.2679524839798,226,216,288,2.08119476776808,0.0622418569470069,226
"618","Hoedjes","3","F","VA","VA46",225.767441860465,7.33172236407792,226,216,250,1.11807717859747,0.0324746664251494,226
"619","Hoedjes","3","F","VA","VA47",224.157894736842,8.81499433793405,226,202,250,1.42998090875929,0.0393249336512672,226
"620","Hoedjes","3","F","VA","VA48",220.769230769231,5.86901560140665,226,202,226,0.9397946329065,0.0265843912258838,226
"621","Hoedjes","3","F","VA","VA55",229,10.3469233847271,226,202,264,1.43486010795888,0.0451830715490265,226
"622","Hoedjes","3","F","YE","YE26",228.37037037037,10.4812952375911,226,216,264,2.01712620895972,0.0458960381795264,226
"623","Hoedjes","3","F","YE","YE27",231.870967741935,11.6497265646992,226,216,264,2.09235265818214,0.050242282068124,226
"624","Hoedjes","3","F","YE","YE33",232.709677419355,10.2443270427657,226,226,264,1.83993545257698,0.044021921032123,226
"625","Hoedjes","3","F","YE","YE40",228.090909090909,15.9122859974914,226,216,322,2.39886737320478,0.0697629119061003,226
"626","Hoedjes","3","F","YE","YE41",229.135135135135,8.26694274459079,226,216,250,1.3590770153221,0.0360788961488393,226
"627","Hoedjes","3","M","AK","AK11",239.086956521739,10.090316781629,240,226,264,1.48773604450596,0.0422035435492756,240
"628","Hoedjes","3","M","AK","AK12",233.857142857143,15.3489038753331,226,216,298,2.36838728621003,0.065633675703929,226
"629","Hoedjes","3","M","AK","AK13",244.56,12.7073175126518,245,226,288,1.79708607677733,0.0519599178633129,250
"630","Hoedjes","3","M","AK","AK14",246.297872340426,16.3067269309552,240,226,312,2.37858058514227,0.0662073398198769,240
