Model	Trait	Lab	Sex	Population	Line	Estimate	SE
lmer_pop	DT_A	Hoedjes	F	KA	KA13	0.728	2.125
lmer_pop	DT_A	Hoedjes	F	KA	KA14	4.974	2.015
lmer_pop	DT_A	Hoedjes	F	KA	KA15	0.971	1.943
lmer_pop	DT_A	Hoedjes	F	KA	KA16	-0.865	2.144
lmer_pop	DT_A	Hoedjes	F	KA	KA17	-3.521	2.199
lmer_pop	DT_A	Hoedjes	F	KA	KA18	-3.624	2.232
lmer_pop	DT_A	Hoedjes	F	KA	KA2	3.412	2.087
lmer_pop	DT_A	Hoedjes	F	KA	KA23	-2.475	2.232
lmer_pop	DT_A	Hoedjes	F	KA	KA24	-2.502	2.168
lmer_pop	DT_A	Hoedjes	F	KA	KA25	1.108	2.131
lmer_pop	DT_A	Hoedjes	F	KA	KA28	2.461	2.048
lmer_pop	DT_A	Hoedjes	F	KA	KA29	-1.886	1.981
lmer_pop	DT_A	Hoedjes	F	KA	KA3	-4.625	2.43
lmer_pop	DT_A	Hoedjes	F	KA	KA5	3.688	2.078
lmer_pop	DT_A	Hoedjes	F	KA	KA6	-3.994	2.098
lmer_pop	DT_A	Hoedjes	F	KA	KA7	-2.6	2.055
lmer_pop	DT_A	Hoedjes	F	KA	KA9	4.914	2.032
lmer_pop	DT_A	Hoedjes	F	MA	MA12	-5.394	2.12
lmer_pop	DT_A	Hoedjes	F	MA	MA13	-3.269	2.124
lmer_pop	DT_A	Hoedjes	F	MA	MA16	4.187	1.994
lmer_pop	DT_A	Hoedjes	F	MA	MA18	2.874	1.988
lmer_pop	DT_A	Hoedjes	F	MA	MA19	-6.841	2.054
lmer_pop	DT_A	Hoedjes	F	MA	MA20	-3.08	2.182
lmer_pop	DT_A	Hoedjes	F	MA	MA21	-2.383	2.043
lmer_pop	DT_A	Hoedjes	F	MA	MA23	10.679	2.089
lmer_pop	DT_A	Hoedjes	F	MA	MA26	4.047	2.066
lmer_pop	DT_A	Hoedjes	F	MA	MA27	-2.606	2.09
lmer_pop	DT_A	Hoedjes	F	MA	MA28	2.565	2.407
lmer_pop	DT_A	Hoedjes	F	MA	MA3	-1.598	2.14
lmer_pop	DT_A	Hoedjes	F	MA	MA30	-3.659	2.18
lmer_pop	DT_A	Hoedjes	F	MA	MA31	0.454	2.292
lmer_pop	DT_A	Hoedjes	F	MA	MA32	0.549	2.089
lmer_pop	DT_A	Hoedjes	F	MA	MA33	4.286	2.245
lmer_pop	DT_A	Hoedjes	F	MA	MA5	-2.623	2.296
lmer_pop	DT_A	Hoedjes	F	MA	MA6	-1.374	2.353
lmer_pop	DT_A	Hoedjes	F	MA	MA7	3.197	2.056
lmer_pop	DT_A	Hoedjes	F	MA	MA9	-0.011	2.09
lmer_pop	DT_A	Hoedjes	F	MU	MU1	-0.251	2.01
lmer_pop	DT_A	Hoedjes	F	MU	MU10	3.208	2.103
lmer_pop	DT_A	Hoedjes	F	MU	MU11	2.498	2.088
lmer_pop	DT_A	Hoedjes	F	MU	MU12	-2.916	1.981
lmer_pop	DT_A	Hoedjes	F	MU	MU13	6.328	2.046
lmer_pop	DT_A	Hoedjes	F	MU	MU14	-0.479	2.023
lmer_pop	DT_A	Hoedjes	F	MU	MU15	4.142	2.027
lmer_pop	DT_A	Hoedjes	F	MU	MU16	-4.38	1.994
lmer_pop	DT_A	Hoedjes	F	MU	MU17	3.868	2.139
lmer_pop	DT_A	Hoedjes	F	MU	MU18	3.528	1.983
lmer_pop	DT_A	Hoedjes	F	MU	MU19	-3.1	2.1
lmer_pop	DT_A	Hoedjes	F	MU	MU2	-2.652	2.044
lmer_pop	DT_A	Hoedjes	F	MU	MU20	1.945	2.289
lmer_pop	DT_A	Hoedjes	F	MU	MU3	-3.219	2.143
lmer_pop	DT_A	Hoedjes	F	MU	MU4	1.934	2.02
lmer_pop	DT_A	Hoedjes	F	MU	MU5	0.073	2.157
lmer_pop	DT_A	Hoedjes	F	MU	MU6	0.021	2.157
lmer_pop	DT_A	Hoedjes	F	MU	MU7	-3.525	1.994
lmer_pop	DT_A	Hoedjes	F	MU	MU8	-2.8	2.151
lmer_pop	DT_A	Hoedjes	F	MU	MU9	-4.223	2.351
lmer_pop	DT_A	Hoedjes	F	RE	RE10	1.943	2.111
lmer_pop	DT_A	Hoedjes	F	RE	RE11	-4.529	1.958
lmer_pop	DT_A	Hoedjes	F	RE	RE12	-1.376	2.301
lmer_pop	DT_A	Hoedjes	F	RE	RE13	-8.476	2
lmer_pop	DT_A	Hoedjes	F	RE	RE15	-2.647	2.07
lmer_pop	DT_A	Hoedjes	F	RE	RE16	1.068	2.063
lmer_pop	DT_A	Hoedjes	F	RE	RE17	3.421	2.361
lmer_pop	DT_A	Hoedjes	F	RE	RE18	-5.605	2.193
lmer_pop	DT_A	Hoedjes	F	RE	RE2	7.415	2.076
lmer_pop	DT_A	Hoedjes	F	RE	RE3	-3.622	2.218
lmer_pop	DT_A	Hoedjes	F	RE	RE4	4.487	2.271
lmer_pop	DT_A	Hoedjes	F	RE	RE5	-0.422	2.355
lmer_pop	DT_A	Hoedjes	F	RE	RE6	4.981	2.272
lmer_pop	DT_A	Hoedjes	F	RE	RE7	-1.409	2.44
lmer_pop	DT_A	Hoedjes	F	RE	RE8	4.772	2.096
lmer_pop	DT_A	Hoedjes	F	UM	UM13	-1.257	2.041
lmer_pop	DT_A	Hoedjes	F	UM	UM17	-2.796	2.378
lmer_pop	DT_A	Hoedjes	F	UM	UM18	1.234	2.1
lmer_pop	DT_A	Hoedjes	F	UM	UM2	-1.844	2.236
lmer_pop	DT_A	Hoedjes	F	UM	UM20	0.826	2.196
lmer_pop	DT_A	Hoedjes	F	UM	UM21	0.641	2.158
lmer_pop	DT_A	Hoedjes	F	UM	UM23	0.545	2.161
lmer_pop	DT_A	Hoedjes	F	UM	UM25	5.013	1.997
lmer_pop	DT_A	Hoedjes	F	UM	UM26	-2.445	2.069
lmer_pop	DT_A	Hoedjes	F	UM	UM28	-2.397	2.179
lmer_pop	DT_A	Hoedjes	F	UM	UM29	-7.137	1.961
lmer_pop	DT_A	Hoedjes	F	UM	UM4	0.846	2.167
lmer_pop	DT_A	Hoedjes	F	UM	UM5	-0.408	1.936
lmer_pop	DT_A	Hoedjes	F	UM	UM6	2.268	2.097
lmer_pop	DT_A	Hoedjes	F	UM	UM7	-2.644	2.114
lmer_pop	DT_A	Hoedjes	F	UM	UM8	1.252	2.7
lmer_pop	DT_A	Hoedjes	F	UM	UM9	8.303	2.091
lmer_pop	DT_A	Hoedjes	F	VA	VA1	0.883	2.078
lmer_pop	DT_A	Hoedjes	F	VA	VA11	9.949	2.185
lmer_pop	DT_A	Hoedjes	F	VA	VA15	0.717	2.655
lmer_pop	DT_A	Hoedjes	F	VA	VA18	-1.765	2.052
lmer_pop	DT_A	Hoedjes	F	VA	VA22	3.831	2.375
lmer_pop	DT_A	Hoedjes	F	VA	VA26	-1.179	1.969
lmer_pop	DT_A	Hoedjes	F	VA	VA30	-3.785	2.049
lmer_pop	DT_A	Hoedjes	F	VA	VA34	0.646	2.086
lmer_pop	DT_A	Hoedjes	F	VA	VA35	3.473	2.03
lmer_pop	DT_A	Hoedjes	F	VA	VA44	-0.815	2.055
lmer_pop	DT_A	Hoedjes	F	VA	VA46	-3.531	2.102
lmer_pop	DT_A	Hoedjes	F	VA	VA47	-4.76	2.171
lmer_pop	DT_A	Hoedjes	F	VA	VA48	-7.492	2.157
lmer_pop	DT_A	Hoedjes	F	VA	VA55	-0.921	2.004
lmer_pop	DT_A	Hoedjes	F	VA	VA57	6.404	2.194
lmer_pop	DT_A	Hoedjes	F	VA	VA6	-3.427	2.063
lmer_pop	DT_A	Hoedjes	F	VA	VA66	4.781	2.197
lmer_pop	DT_A	Hoedjes	F	VA	VA67	-1.121	2.573
lmer_pop	DT_A	Hoedjes	F	VA	VA71	-2.601	2.154
lmer_pop	DT_A	Hoedjes	F	VA	VA9	0.713	2.116
lmer_pop	DT_A	Hoedjes	F	YE	YE11	4.185	3.039
lmer_pop	DT_A	Hoedjes	F	YE	YE13	1.449	2.003
lmer_pop	DT_A	Hoedjes	F	YE	YE14	1.35	2.298
lmer_pop	DT_A	Hoedjes	F	YE	YE15	0.498	2.22
lmer_pop	DT_A	Hoedjes	F	YE	YE19	-4.7	2.178
lmer_pop	DT_A	Hoedjes	F	YE	YE20	5.216	2.216
lmer_pop	DT_A	Hoedjes	F	YE	YE21	6.712	2.415
lmer_pop	DT_A	Hoedjes	F	YE	YE22	-0.694	2.089
lmer_pop	DT_A	Hoedjes	F	YE	YE23	-0.789	2.398
lmer_pop	DT_A	Hoedjes	F	YE	YE24	10.844	2.238
lmer_pop	DT_A	Hoedjes	F	YE	YE26	-3.772	2.376
lmer_pop	DT_A	Hoedjes	F	YE	YE27	-1.17	2.292
lmer_pop	DT_A	Hoedjes	F	YE	YE33	-0.565	2.288
lmer_pop	DT_A	Hoedjes	F	YE	YE40	-4.538	2.094
lmer_pop	DT_A	Hoedjes	F	YE	YE41	-3.418	2.189
lmer_pop	DT_A	Hoedjes	F	YE	YE48	1.133	2.039
lmer_pop	DT_A	Hoedjes	F	YE	YE49	-1.577	2.09
lmer_pop	DT_A	Hoedjes	F	YE	YE51	-6.837	2.298
lmer_pop	DT_A	Hoedjes	F	YE	YE69	-4.97	2.246
lmer_pop	DT_A	Hoedjes	F	YE	YE80	1.645	2.413
lmer_pop	DT_A	Schmidt	F	AK	AK1	15.395	3.033
lmer_pop	DT_A	Schmidt	F	AK	AK10	-1.582	3.617
lmer_pop	DT_A	Schmidt	F	AK	AK11	7.341	5.03
lmer_pop	DT_A	Schmidt	F	AK	AK12	-9.715	3.997
lmer_pop	DT_A	Schmidt	F	AK	AK13	0.665	5.352
lmer_pop	DT_A	Schmidt	F	AK	AK14	-0.921	5.352
lmer_pop	DT_A	Schmidt	F	AK	AK15	31.852	5.352
lmer_pop	DT_A	Schmidt	F	AK	AK16	-11.025	4.329
lmer_pop	DT_A	Schmidt	F	AK	AK17	-14.862	3.617
lmer_pop	DT_A	Schmidt	F	AK	AK18	5.355	5.745
lmer_pop	DT_A	Schmidt	F	AK	AK2	-13.588	3.857
lmer_pop	DT_A	Schmidt	F	AK	AK20	-5.265	5.03
lmer_pop	DT_A	Schmidt	F	AK	AK21	37.027	5.745
lmer_pop	DT_A	Schmidt	F	AK	AK3	-4.076	6.24
lmer_pop	DT_A	Schmidt	F	AK	AK4	-10.516	3.617
lmer_pop	DT_A	Schmidt	F	AK	AK5	-11.94	3.857
lmer_pop	DT_A	Schmidt	F	AK	AK6	-9.641	4.329
lmer_pop	DT_A	Schmidt	F	AK	AK7	-5.608	5.745
lmer_pop	DT_A	Schmidt	F	AK	AK8	14.811	5.03
lmer_pop	DT_A	Schmidt	F	AK	AK9	-13.707	3.417
lmer_pop	DT_A	Schmidt	F	GI	GI1	33.69	7.795
lmer_pop	DT_A	Schmidt	F	GI	GI10	-2.146	3.246
lmer_pop	DT_A	Schmidt	F	GI	GI11	-1.525	3.033
lmer_pop	DT_A	Schmidt	F	GI	GI12	-8.226	5.352
lmer_pop	DT_A	Schmidt	F	GI	GI13	15.749	7.795
lmer_pop	DT_A	Schmidt	F	GI	GI15	-9.289	6.889
lmer_pop	DT_A	Schmidt	F	GI	GI2	5.657	7.795
lmer_pop	DT_A	Schmidt	F	GI	GI3	-0.472	9.189
lmer_pop	DT_A	Schmidt	F	GI	GI5	-18.797	5.352
lmer_pop	DT_A	Schmidt	F	GI	GI8	7.232	3.997
lmer_pop	DT_A	Schmidt	F	GI	GI9	-21.872	5.745
lmer_pop	DT_A	Schmidt	F	KA	KA1	-14.03	3.417
lmer_pop	DT_A	Schmidt	F	KA	KA10	-1.674	3.857
lmer_pop	DT_A	Schmidt	F	KA	KA11	0.362	3.246
lmer_pop	DT_A	Schmidt	F	KA	KA13	-7.44	3.857
lmer_pop	DT_A	Schmidt	F	KA	KA14	28.024	9.189
lmer_pop	DT_A	Schmidt	F	KA	KA15	-2.18	6.24
lmer_pop	DT_A	Schmidt	F	KA	KA16	-1.54	4.529
lmer_pop	DT_A	Schmidt	F	KA	KA17	6.165	3.997
lmer_pop	DT_A	Schmidt	F	KA	KA18	28.922	5.03
lmer_pop	DT_A	Schmidt	F	KA	KA2	-8.718	3.617
lmer_pop	DT_A	Schmidt	F	KA	KA23	15.57	4.153
lmer_pop	DT_A	Schmidt	F	KA	KA24	-10.746	4.329
lmer_pop	DT_A	Schmidt	F	KA	KA25	7.236	4.329
lmer_pop	DT_A	Schmidt	F	KA	KA28	4.643	5.03
lmer_pop	DT_A	Schmidt	F	KA	KA29	-12.183	5.352
lmer_pop	DT_A	Schmidt	F	KA	KA3	-7.692	3.997
lmer_pop	DT_A	Schmidt	F	KA	KA5	-6.754	2.912
lmer_pop	DT_A	Schmidt	F	KA	KA7	-18.234	5.03
lmer_pop	DT_A	Schmidt	F	KA	KA9	0.269	3.997
lmer_pop	DT_A	Schmidt	F	MA	MA12	-13.739	5.745
lmer_pop	DT_A	Schmidt	F	MA	MA13	-5.597	3.513
lmer_pop	DT_A	Schmidt	F	MA	MA18	2.871	3.417
lmer_pop	DT_A	Schmidt	F	MA	MA19	-14.821	5.03
lmer_pop	DT_A	Schmidt	F	MA	MA20	-16.688	5.03
lmer_pop	DT_A	Schmidt	F	MA	MA21	-16.606	4.329
lmer_pop	DT_A	Schmidt	F	MA	MA23	39.829	5.352
lmer_pop	DT_A	Schmidt	F	MA	MA26	-3.652	3.857
lmer_pop	DT_A	Schmidt	F	MA	MA27	2.725	3.732
lmer_pop	DT_A	Schmidt	F	MA	MA28	7.014	3.997
lmer_pop	DT_A	Schmidt	F	MA	MA3	-16.777	3.617
lmer_pop	DT_A	Schmidt	F	MA	MA30	63.2	4.76
lmer_pop	DT_A	Schmidt	F	MA	MA31	38.772	5.352
lmer_pop	DT_A	Schmidt	F	MA	MA32	-24.906	4.329
lmer_pop	DT_A	Schmidt	F	MA	MA33	-12.754	9.189
lmer_pop	DT_A	Schmidt	F	MA	MA5	-7.961	4.329
lmer_pop	DT_A	Schmidt	F	MA	MA6	-9.638	9.189
lmer_pop	DT_A	Schmidt	F	MA	MA7	-9.548	4.76
lmer_pop	DT_A	Schmidt	F	MA	MA9	-1.723	3.246
lmer_pop	DT_A	Schmidt	F	MU	MU1	28.43	4.529
lmer_pop	DT_A	Schmidt	F	MU	MU10	2.022	3.617
lmer_pop	DT_A	Schmidt	F	MU	MU11	15.784	3.617
lmer_pop	DT_A	Schmidt	F	MU	MU12	-13.191	3.732
lmer_pop	DT_A	Schmidt	F	MU	MU13	-17.371	4.529
lmer_pop	DT_A	Schmidt	F	MU	MU14	17.308	4.76
lmer_pop	DT_A	Schmidt	F	MU	MU15	4.205	4.529
lmer_pop	DT_A	Schmidt	F	MU	MU16	14.17	5.745
lmer_pop	DT_A	Schmidt	F	MU	MU17	-11.031	3.417
lmer_pop	DT_A	Schmidt	F	MU	MU18	13.331	6.24
lmer_pop	DT_A	Schmidt	F	MU	MU19	-5.25	4.329
lmer_pop	DT_A	Schmidt	F	MU	MU2	-2.059	4.153
lmer_pop	DT_A	Schmidt	F	MU	MU20	-14.791	4.153
lmer_pop	DT_A	Schmidt	F	MU	MU3	-12.223	3.617
lmer_pop	DT_A	Schmidt	F	MU	MU4	-2.378	4.153
lmer_pop	DT_A	Schmidt	F	MU	MU5	-3.597	4.76
lmer_pop	DT_A	Schmidt	F	MU	MU6	-7.757	5.745
lmer_pop	DT_A	Schmidt	F	MU	MU7	12.9	4.153
lmer_pop	DT_A	Schmidt	F	MU	MU8	-7.53	4.529
lmer_pop	DT_A	Schmidt	F	MU	MU9	-10.971	4.153
lmer_pop	DT_A	Schmidt	F	RE	RE10	-4.713	9.189
lmer_pop	DT_A	Schmidt	F	RE	RE11	11.211	3.857
lmer_pop	DT_A	Schmidt	F	RE	RE12	-18.677	3.732
lmer_pop	DT_A	Schmidt	F	RE	RE13	22.419	5.352
lmer_pop	DT_A	Schmidt	F	RE	RE15	-21.938	6.889
lmer_pop	DT_A	Schmidt	F	RE	RE16	-6.08	3.417
lmer_pop	DT_A	Schmidt	F	RE	RE17	41.415	3.857
lmer_pop	DT_A	Schmidt	F	RE	RE18	-15.007	4.153
lmer_pop	DT_A	Schmidt	F	RE	RE2	-0.512	3.17
lmer_pop	DT_A	Schmidt	F	RE	RE3	-15.179	7.795
lmer_pop	DT_A	Schmidt	F	RE	RE4	-13.119	5.03
lmer_pop	DT_A	Schmidt	F	RE	RE5	16.558	11.76
lmer_pop	DT_A	Schmidt	F	RE	RE6	27.617	6.24
lmer_pop	DT_A	Schmidt	F	RE	RE7	-11.306	3.857
lmer_pop	DT_A	Schmidt	F	RE	RE8	-12.69	3.246
lmer_pop	DT_A	Schmidt	F	UM	UM13	-6.858	4.153
lmer_pop	DT_A	Schmidt	F	UM	UM17	-11.528	4.529
lmer_pop	DT_A	Schmidt	F	UM	UM18	-8.864	3.328
lmer_pop	DT_A	Schmidt	F	UM	UM2	5.241	3.328
lmer_pop	DT_A	Schmidt	F	UM	UM20	9.329	3.328
lmer_pop	DT_A	Schmidt	F	UM	UM21	32.61	4.153
lmer_pop	DT_A	Schmidt	F	UM	UM22	5.042	3.857
lmer_pop	DT_A	Schmidt	F	UM	UM23	-6.985	4.529
lmer_pop	DT_A	Schmidt	F	UM	UM25	14.591	4.529
lmer_pop	DT_A	Schmidt	F	UM	UM28	-6.694	3.617
lmer_pop	DT_A	Schmidt	F	UM	UM29	-27.391	5.352
lmer_pop	DT_A	Schmidt	F	UM	UM4	4.768	3.857
lmer_pop	DT_A	Schmidt	F	UM	UM5	8.818	4.76
lmer_pop	DT_A	Schmidt	F	UM	UM7	-16.449	4.529
lmer_pop	DT_A	Schmidt	F	UM	UM9	4.37	4.529
lmer_pop	DT_A	Schmidt	F	VA	VA1	-37.541	3.732
lmer_pop	DT_A	Schmidt	F	VA	VA11	60.351	4.329
lmer_pop	DT_A	Schmidt	F	VA	VA15	-23.679	4.329
lmer_pop	DT_A	Schmidt	F	VA	VA18	6.618	11.76
lmer_pop	DT_A	Schmidt	F	VA	VA22	-3.617	6.24
lmer_pop	DT_A	Schmidt	F	VA	VA26	-12.811	6.889
lmer_pop	DT_A	Schmidt	F	VA	VA30	-14.278	5.745
lmer_pop	DT_A	Schmidt	F	VA	VA34	-4.677	5.352
lmer_pop	DT_A	Schmidt	F	VA	VA35	-6.866	3.997
lmer_pop	DT_A	Schmidt	F	VA	VA44	70.912	5.352
lmer_pop	DT_A	Schmidt	F	VA	VA46	-27.179	3.17
lmer_pop	DT_A	Schmidt	F	VA	VA47	-10.994	3.997
lmer_pop	DT_A	Schmidt	F	VA	VA48	55.818	7.795
lmer_pop	DT_A	Schmidt	F	VA	VA55	-29.903	4.329
lmer_pop	DT_A	Schmidt	F	VA	VA57	-7.384	4.76
lmer_pop	DT_A	Schmidt	F	VA	VA6	54.823	9.189
lmer_pop	DT_A	Schmidt	F	VA	VA66	-4.148	5.352
lmer_pop	DT_A	Schmidt	F	VA	VA67	-27.483	4.329
lmer_pop	DT_A	Schmidt	F	VA	VA71	-15.438	6.889
lmer_pop	DT_A	Schmidt	F	VA	VA9	-22.523	3.513
lmer_pop	DT_A	Schmidt	F	YE	YE11	24.639	5.745
lmer_pop	DT_A	Schmidt	F	YE	YE13	-7.09	4.329
lmer_pop	DT_A	Schmidt	F	YE	YE14	-9.43	4.529
lmer_pop	DT_A	Schmidt	F	YE	YE15	-0.32	6.889
lmer_pop	DT_A	Schmidt	F	YE	YE19	1.274	9.189
lmer_pop	DT_A	Schmidt	F	YE	YE20	-0.923	3.513
lmer_pop	DT_A	Schmidt	F	YE	YE21	-2.561	3.997
lmer_pop	DT_A	Schmidt	F	YE	YE22	-9.897	4.153
lmer_pop	DT_A	Schmidt	F	YE	YE23	-3.823	6.889
lmer_pop	DT_A	Schmidt	F	YE	YE24	-7.31	3.17
lmer_pop	DT_A	Schmidt	F	YE	YE26	11.572	4.76
lmer_pop	DT_A	Schmidt	F	YE	YE27	3.284	4.329
lmer_pop	DT_A	Schmidt	F	YE	YE33	21.957	4.329
lmer_pop	DT_A	Schmidt	F	YE	YE40	-8.59	6.24
lmer_pop	DT_A	Schmidt	F	YE	YE41	-9.332	4.76
lmer_pop	DT_A	Schmidt	F	YE	YE48	-2.947	6.889
lmer_pop	DT_A	Schmidt	F	YE	YE49	-9.212	5.03
lmer_pop	DT_A	Schmidt	F	YE	YE51	-9.838	7.795
lmer_pop	DT_A	Schmidt	F	YE	YE69	17.275	6.24
lmer_pop	DT_A	Schmidt	F	YE	YE80	1.274	9.189
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK1	-3.622	6.83
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK10	19.578	6.782
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK11	0.556	6.712
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK12	7.256	6.729
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK15	-14.554	6.966
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK16	-13.878	6.627
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK17	-9.611	6.729
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK18	-5.685	6.901
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK19	18.427	6.734
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK2	-5.873	6.793
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK20	-5.553	6.795
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK21	10.132	6.756
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK3	2.45	6.861
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK4	-7.964	6.792
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK5	-4.537	6.903
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK6	0.144	6.769
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK7	7.694	6.73
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK8	9.219	6.874
lmer_pop	DT_A	StamenkovicRadak	F	AK	AK9	-4.18	6.711
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI1	9.786	6.831
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI10	-10.572	6.812
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI11	10.654	6.746
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI12	4.616	6.968
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI14	0.479	6.946
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI2	-7.872	6.766
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI3	-2.131	6.799
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI4	-6.503	6.82
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI5	-4.129	7.067
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI6	6.185	6.75
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI7	-3.669	6.766
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI8	-2.401	6.703
lmer_pop	DT_A	StamenkovicRadak	F	GI	GI9	5.557	6.714
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA1	-2.932	6.911
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA10	-12.417	6.774
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA11	3.247	6.734
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA13	-0.637	6.795
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA14	-6.51	6.801
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA15	-4.412	6.762
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA16	-4.119	6.76
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA17	7.714	6.947
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA18	-1.29	6.905
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA2	6.896	6.783
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA23	-12.201	6.708
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA24	13.474	6.737
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA25	-5.347	6.715
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA28	40.419	6.796
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA29	-5.364	6.724
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA3	4.853	6.848
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA5	2.861	6.823
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA6	-4.372	6.744
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA7	-18.712	6.851
lmer_pop	DT_A	StamenkovicRadak	F	KA	KA9	-1.149	6.795
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA12	2.613	6.829
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA13	10.563	6.861
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA16	-9.49	6.832
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA18	-8.865	7.31
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA19	-5.06	6.859
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA20	4.962	7.021
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA21	33.407	6.802
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA23	-7.334	6.893
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA26	-12.866	7.016
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA27	-1.755	7.025
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA28	6.439	7.501
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA3	-7.739	6.91
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA30	-5.284	6.703
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA31	15.914	6.788
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA32	15.036	6.73
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA33	-14.452	6.766
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA5	-11.802	6.809
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA6	9.929	6.895
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA7	-2.338	6.747
lmer_pop	DT_A	StamenkovicRadak	F	MA	MA9	-11.878	6.871
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU1	-1.354	6.75
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU10	2.27	6.753
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU11	12.938	7.014
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU12	2.155	6.74
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU13	-5.638	6.721
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU14	-2.063	6.726
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU15	0.302	6.732
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU16	-4.855	6.648
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU17	6.93	6.672
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU18	-4.773	6.761
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU19	-8.699	6.753
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU2	6.149	6.822
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU20	-0.965	6.794
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU3	-11.055	6.911
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU4	-6.352	6.731
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU5	6.676	6.812
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU6	5.122	6.727
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU7	8.976	6.703
