"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Tauber","M","MU","MU5",0.665373,0.39127896527516,0.570513,0.275862,1.404762,0.159738968668053,0.588059577522924,0.275862
"Tauber","M","MU","MU6",0.653602333333333,0.233826194353555,0.626839,0.373737,0.957447,0.09545914411051,0.357749938194155,0.643678
"Tauber","M","MU","MU7",0.906926333333333,0.123944700372115,0.954545,0.766234,1,0.071559506124468,0.136664573313872,0.766234
"Tauber","M","MU","MU8",1.6041815,0.490786553365615,1.6041815,1.257143,1.95122,0.3470385,0.305942035465199,1.257143
"Tauber","M","MU","MU9",0.818085333333333,0.127376667028345,0.8,0.601852,1.054054,0.0424588890094485,0.155700954213838,1.054054
"Tauber","M","RE","RE10",0.96487625,0.0483666821298505,0.9876035,0.892562,0.991736,0.0241833410649252,0.0501273423714704,0.991736
"Tauber","M","RE","RE11",0.826671571428571,0.202714756973814,0.905983,0.432432,1.008403,0.0766189762908011,0.245218009158707,0.905983
"Tauber","M","RE","RE2",1.020201125,0.286468470376478,0.970059,0.716814,1.564516,0.101281898999673,0.280796073790331,0.843137
"Tauber","M","RE","RE3",0.598056714285714,0.183763193428131,0.6,0.352941,0.833333,0.0694559585625563,0.307267168879807,0.8125
"Tauber","M","RE","RE4",0.8620466,0.0783411457396431,0.85124,0.785124,0.958333,0.035035225461812,0.0908780867990699,0.785124
"Tauber","M","RE","RE6",0.955166846153846,0.0471316436074642,0.974359,0.859504,1,0.013071965978739,0.0493438856229657,1
"Tauber","M","RE","RE7",0.883815,0.177051052727737,0.883815,0.758621,1.009009,0.125194,0.200325919709144,1.009009
"Tauber","M","RE","RE8",0.979132,0.0176281720549806,0.979132,0.966667,0.991597,0.0124649999999999,0.0180038769593687,0.966667
"Tauber","M","UM","UM13",0.991617888888889,0.45159213459477,0.871795,0.522222,1.789474,0.15053071153159,0.455409427013041,0.522222
"Tauber","M","UM","UM17",0.471230571428571,0.153955451700437,0.425743,0.346939,0.792683,0.0581896911688534,0.326709388216706,0.515152
"Tauber","M","UM","UM18",0.61652775,0.319361209336813,0.6597225,0.230769,1.042105,0.112911238384998,0.517999732107456,0.527778
"Tauber","M","UM","UM2",0.848032,0.163595106442705,0.931034,0.659574,0.953488,0.0944516787428013,0.192911477919118,0.931034
"Tauber","M","UM","UM4",0.832536,0.190103310395515,0.752137,0.59375,1.037736,0.0718522975309502,0.228342450531286,0.671233
"Tauber","M","UM","UM5",0.966948714285714,0.368418388241794,0.9582865,0.434211,2.057692,0.0984639559848756,0.381011301632419,2.057692
"Tauber","M","UM","UM6",0.9895514,0.347540562944529,1,0.509804,1.444444,0.155424864736502,0.351210218028623,1
"Tauber","M","UM","UM7",0.9788525,0.28950923403978,0.8286615,0.76699,1.492958,0.118191649870243,0.295763901139119,1.155844
"Tauber","M","UM","UM9",0.583660666666667,0.167001383273168,0.5733175,0.313953,0.888889,0.0482091467939017,0.286127527193029,0.615385
"Tauber","M","VA","VA11",0.904741846153846,0.278049926445128,0.786325,0.417722,1.4375,0.0771171743797615,0.307325153166229,0.730769
"Tauber","M","VA","VA15",0.9595194,0.169595756521992,0.9610745,0.655172,1.25,0.053630887210885,0.176750732212388,0.991736
"Tauber","M","VA","VA18",0.881770266666667,0.224807061444909,0.912281,0.522936,1.266667,0.0580449336723974,0.254949696018603,1
"Tauber","M","VA","VA22",0.927149125,0.401370509707298,0.860871,0.372093,1.772727,0.141905904591166,0.432908254869246,0.785124
"Tauber","M","VA","VA26",0.801584571428571,0.400797376231788,0.705263,0.263158,1.333333,0.151487169090929,0.500006350568217,0.263158
"Tauber","M","VA","VA30",1.0970695,0.0025901321394863,1.0970695,1.095238,1.098901,0.00183149999999999,0.00236095538111879,1.098901
"Tauber","M","VA","VA34",1.0966975,0.151330043562077,1.0966975,0.989691,1.203704,0.1070065,0.137987041606347,0.989691
"Tauber","M","VA","VA6",0.8978244,0.628325839171613,0.7952875,0.265306,2.454545,0.198694076451894,0.69983154742911,0.508929
"Tauber","M","VA","VA9",0.8140042,0.426028351370031,0.823932,0.252632,1.764706,0.134721993813581,0.5233736525807,0.594059
"Tauber","M","YE","YE11",0.954545,NA,0.954545,0.954545,0.954545,NA,NA,0.954545
"Tauber","M","YE","YE13",1.2688292,0.884021962450381,1.021799,0.785124,3.75,0.279552290295505,0.696722586814979,1.107843
"Tauber","M","YE","YE14",0.942875,0.145958777661518,0.9205185,0.735849,1.290909,0.0461562181904502,0.154801832333573,0.834783
"Tauber","M","YE","YE15",0.971241666666667,0.0813721365521802,1.00021,0.815126,1.035714,0.0332200356388196,0.0837815544214161,0.958333
"Tauber","M","YE","YE19",0.977325571428571,0.0407046090381959,0.99115,0.913793,1.037037,0.0153848961041683,0.0416489757642352,0.966387
"Tauber","M","YE","YE20",0.980716333333333,0.0207982706572766,0.983471,0.958678,1,0.0120078871626573,0.0212072236898368,0.983471
"Tauber","M","YE","YE21",1.858682,0.0779387236359437,1.858682,1.803571,1.913793,0.055111,0.0419322528737803,1.803571
"Tauber","M","YE","YE22",0.5685035,0.0552837294735078,0.5685035,0.529412,0.607595,0.0390915,0.0972443080359362,0.529412
"Tauber","M","YE","YE24",1.2166006,0.364350530144118,1.119403,0.75,1.645833,0.162942510608067,0.299482451466914,1.04878
"Tauber","M","YE","YE26",1.00986033333333,0.0158372380272993,1.018182,0.991597,1.019802,0.00914363363828142,0.015682602340686,0.991597
"Tauber","M","YE","YE27",1.13195842857143,0.262177183105152,1.109756,0.678161,1.444444,0.0990936608473824,0.231613791184919,0.678161
"Tauber","M","YE","YE33",1.05331575,0.0852089949922151,1.060203,0.95,1.142857,0.0426044974961075,0.0808959658983691,0.95
"Tauber","M","YE","YE40",1.161856,0.262196198193261,1.082569,0.948454,1.454545,0.151379045607376,0.225670133126017,1.082569
"Tauber","M","YE","YE41",0.989898625,0.151500574573109,1.003645,0.704545,1.192308,0.0535635418171518,0.153046555219843,0.704545
"Tauber","M","YE","YE48",1.061335,0.175433448156274,1,0.927273,1.36,0.0784562231209227,0.165295074746686,1
"Tauber","M","YE","YE49",1.70574075,0.631583120559427,1.68,0.962963,2.5,0.315791560279713,0.370269116546243,0.962963
"Tauber","M","YE","YE51",1.15583671428571,0.324531490418991,1.13253,0.768595,1.69697,0.122661373751113,0.280776243225277,0.831933
"Tauber","M","YE","YE69",0.902486,0.466478901546469,1,0.394958,1.3125,0.269321719379135,0.516882147253773,1.3125
"Tauber","M","YE","YE80",0.6123325,0.168821036901507,0.6123325,0.492958,0.731707,0.1193745,0.275701578638251,0.731707
