"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Tauber","M","GI","GI9",12.5,NA,12.5,12.5,12.5,NA,NA,12.5
"Tauber","M","KA","KA1",14.1475,9.31360787593437,16.01,1.79,22.78,4.65680393796718,0.658321814874315,12.4
"Tauber","M","KA","KA10",NA,NA,NA,NA,NA,NA,NA,12.3
"Tauber","M","KA","KA11",8.49,5.29166136482674,9.365,0.5,13.7,2.16031170590419,0.623281668413044,0.5
"Tauber","M","KA","KA13",10.85,9.78402269007998,13.06,0.15,19.34,5.64880813387509,0.901753243325344,19.34
"Tauber","M","KA","KA2",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","KA","KA3",10.6316666666667,4.10212830938608,12.21,2.27,12.6,1.67468686957028,0.385840568369908,12.6
"Tauber","M","KA","KA5",13.3221428571429,5.03373416762642,12.45,0.9,23.43,1.34532204509684,0.377847184315961,12.4
"Tauber","M","KA","KA6",NA,NA,NA,NA,NA,NA,NA,12.6
"Tauber","M","KA","KA7",13.3213333333333,4.86332758901714,12.5,2.28,22.5,1.25570578396096,0.365078139501837,12.5
"Tauber","M","KA","KA9",7.41,6.20656708656243,5.9,0.21,19.49,2.06885569552081,0.837593398996279,3.6
"Tauber","M","MA","MA12",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","MA","MA13",11.386,3.61660122828664,12.5,3.01,15.32,1.14366972699484,0.317635800833185,12.5
"Tauber","M","MA","MA16",10.5983333333333,5.52877897638321,12.4,0.15,19.34,1.5960210151524,0.521664945090411,12.3
"Tauber","M","MA","MA18",13.0922222222222,2.79469040225289,12.4,10.5,20.33,0.931563467417631,0.213461882544989,12.3
"Tauber","M","MA","MA19",12.1566666666667,6.31067541887746,12.5,0,21.6,1.82173507592863,0.519112318525703,12.5
"Tauber","M","MA","MA3",12.17375,0.857037047040558,12.425,10.09,12.7,0.303008353845236,0.070400414583884,12.6
"Tauber","M","MA","MA5",9.29857142857143,6.77441369805395,12.4,1.37,19.66,2.56048770333145,0.728543491878593,12.5
"Tauber","M","MA","MA6",13.115,7.15719428267809,12.6,1,22.41,2.92191233042107,0.54572583169486,12.6
"Tauber","M","MA","MA7",7.2075,6.63587911784616,7.455,0.4,13.52,3.31793955892308,0.920690824536407,0.4
"Tauber","M","MA","MA9",14.22,3.15867060644189,12.6,12.2,17.86,1.82365932491059,0.222128734630232,12.6
"Tauber","M","MU","MU1",NA,NA,NA,NA,NA,NA,NA,NA
"Tauber","M","MU","MU10",12.3416666666667,0.32926686238774,12.475,11.7,12.6,0.134422633676195,0.0266792866215589,12.5
"Tauber","M","MU","MU2",10.4666666666667,5.12783255056819,12.55,0,12.6,2.09342887255441,0.489920307379126,12.6
"Tauber","M","MU","MU3",13.5275,3.11166813324117,12.45,12.15,21.22,1.10014081890846,0.230025365606444,12.6
"Tauber","M","MU","MU4",12.1,NA,12.1,12.1,12.1,NA,NA,12.1
"Tauber","M","MU","MU5",15.955,5.24832830527969,12.8,12.3,24.1,2.14262105842354,0.32894567880161,12.6
"Tauber","M","MU","MU6",12.2916666666667,0.269103449748729,12.3,12,12.65,0.109861023317847,0.0218931620134559,12
"Tauber","M","MU","MU7",12.55,0.346410161513775,12.75,12.15,12.75,0.2,0.0276024033078705,12.75
"Tauber","M","MU","MU8",23.6,0.141421356237309,23.6,23.5,23.7,0.0999999999999996,0.00599243034903852,23.7
"Tauber","M","MU","MU9",13.5922222222222,3.57206795070369,12.5,11.9,23.08,1.19068931690123,0.26280235066078,12.5
"Tauber","M","RE","RE10",12.425,0.15,12.5,12.2,12.5,0.0750000000000002,0.0120724346076459,12.5
"Tauber","M","RE","RE11",12.5142857142857,0.273426232761059,12.6,12.1,12.8,0.103345401972432,0.0218491281886691,12.6
"Tauber","M","RE","RE2",13.6625,7.32431127917743,12.2,1,23.8,2.58953508651374,0.536088657213353,11.8
"Tauber","M","RE","RE3",12.2714285714286,0.325137333621173,12.3,11.6,12.6,0.122890360957752,0.0264954753824006,12.3
"Tauber","M","RE","RE4",12.54,0.0894427190999913,12.5,12.5,12.7,0.0399999999999999,0.00713259322966438,12.5
"Tauber","M","RE","RE6",15.7384615384615,7.14335804104513,13.4,0.4,29,1.9812110535374,0.453879054416357,12.5
"Tauber","M","RE","RE7",12.7,0.14142135623731,12.7,12.6,12.8,0.100000000000001,0.0111355398612055,12.8
"Tauber","M","RE","RE8",16.95,6.43467170879758,16.95,12.4,21.5,4.55,0.379626649486583,21.5
"Tauber","M","UM","UM13",12.1055555555556,5.93603636931057,12.25,0,23.7,1.97867878977019,0.490356377455669,12.25
"Tauber","M","UM","UM17",12.3357142857143,0.159985118355546,12.25,12.15,12.6,0.0604686909485728,0.0129692626344971,12.25
"Tauber","M","UM","UM18",12.3075,0.418014012068632,12.475,11.36,12.6,0.147790271282362,0.0339641691707196,12.5
"Tauber","M","UM","UM2",12.4333333333333,0.0577350269189624,12.4,12.4,12.5,0.0333333333333332,0.00464356784871011,12.4
"Tauber","M","UM","UM4",12.5714285714286,0.125356634105602,12.6,12.4,12.8,0.0473803541479343,0.00997155044021833,12.6
"Tauber","M","UM","UM5",10.5321428571429,6.46081702212705,12.3,0,23.8,1.72672598110261,0.61343803533251,12.2
"Tauber","M","UM","UM6",12.51,0.114017542509913,12.5,12.4,12.7,0.0509901951359277,0.0091141121111042,12.5
"Tauber","M","UM","UM7",12.2833333333333,6.24577190318912,12.7,0.6,18.5,2.54982570210419,0.508475324547283,12.7
"Tauber","M","UM","UM9",12.625,0.1138180365959,12.6,12.5,12.8,0.0328564370336386,0.00901529002739799,12.6
"Tauber","M","VA","VA11",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","VA","VA15",NA,NA,NA,NA,NA,NA,NA,12.4
"Tauber","M","VA","VA18",NA,NA,NA,NA,NA,NA,NA,NA
"Tauber","M","VA","VA22",10.7875,4.38257507473794,12.5,0,12.7,1.54947427720317,0.406264201597955,12.7
"Tauber","M","VA","VA26",15.0828571428571,3.79071987132486,12.5,12.4,22.45,1.43275743849091,0.251326379042186,12.5
"Tauber","M","VA","VA30",14.71,12.3178001282697,14.71,6,23.42,8.71,0.837375943458169,23.42
"Tauber","M","VA","VA34",12.5,0,12.5,12.5,12.5,0,0,12.5
"Tauber","M","VA","VA6",NA,NA,NA,NA,NA,NA,NA,12.4
"Tauber","M","VA","VA9",12.964,3.17575257922346,12.45,6.8,18.8,1.00426114355005,0.244967030177681,12.4
"Tauber","M","YE","YE11",20.33,NA,20.33,20.33,20.33,NA,NA,20.33
"Tauber","M","YE","YE13",12.58,0.161932770686548,12.6,12.3,12.8,0.051207638319124,0.012872239323255,12.6
"Tauber","M","YE","YE14",12.56,0.201108041719978,12.5,12.3,13,0.0635959467611297,0.0160117867611447,12.5
"Tauber","M","YE","YE15",12.4833333333333,0.0408248290463862,12.5,12.4,12.5,0.0166666666666666,0.00327034678609235,12.5
"Tauber","M","YE","YE19",12.7,0.476095228569523,12.6,12.2,13.7,0.179947082168487,0.0374878132731908,12.6
"Tauber","M","YE","YE20",12.5666666666667,0.0577350269189624,12.6,12.5,12.6,0.0333333333333332,0.00459429922432061,12.6
"Tauber","M","YE","YE21",12.5,0,12.5,12.5,12.5,0,0,12.5
"Tauber","M","YE","YE22",18.15,8.1317279836453,18.15,12.4,23.9,5.75,0.448029090008005,23.9
"Tauber","M","YE","YE24",12.46,0.167332005306814,12.5,12.3,12.7,0.0748331477354786,0.0134295349363415,12.3
"Tauber","M","YE","YE26",NA,NA,NA,NA,NA,NA,NA,NA
"Tauber","M","YE","YE27",14.5185714285714,5.15450427157785,14.32,6.42,22.75,1.94821949063073,0.355028337115467,12.5
"Tauber","M","YE","YE33",11.1675,7.14430950710657,13.605,0.7,16.76,3.57215475355329,0.639741169205872,0.7
"Tauber","M","YE","YE40",12.2333333333333,0.461880215351701,12.5,11.7,12.5,0.266666666666667,0.037755875914308,12.5
"Tauber","M","YE","YE41",NA,NA,NA,NA,NA,NA,NA,NA
"Tauber","M","YE","YE48",NA,NA,NA,NA,NA,NA,NA,6.92
"Tauber","M","YE","YE49",11.91,2.85962701530578,12,8.32,15.32,1.42981350765289,0.240103023955146,12
"Tauber","M","YE","YE51",10.9057142857143,7.79004248414358,10.33,0.5,23.35,2.94435930223882,0.714308323146516,12.7
"Tauber","M","YE","YE69",12.5333333333333,0.115470053837925,12.6,12.4,12.6,0.0666666666666664,0.00921303621047272,12.6
"Tauber","M","YE","YE80",12.45,0.0707106781186545,12.45,12.4,12.5,0.0499999999999998,0.00567957253965096,12.5
