"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Gonzalez","3","F","MA","MA27",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"Gonzalez","3","F","MA","MA28",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"Gonzalez","3","F","MA","MA3",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Gonzalez","3","F","MA","MA30",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","MA","MA33",0.7894736842,NA,0.7894736842,0.7894736842,0.7894736842,NA,NA,0.7894736842
"Gonzalez","3","F","MA","MA5",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"Gonzalez","3","F","MA","MA6",0.9047619048,NA,0.9047619048,0.9047619048,0.9047619048,NA,NA,0.9047619048
"Gonzalez","3","F","MA","MA7",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"Gonzalez","3","F","MA","MA9",0.5909090909,NA,0.5909090909,0.5909090909,0.5909090909,NA,NA,0.5909090909
"Gonzalez","3","F","MU","MU10",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"Gonzalez","3","F","MU","MU11",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","MU","MU12",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"Gonzalez","3","F","MU","MU13",0.8421052632,NA,0.8421052632,0.8421052632,0.8421052632,NA,NA,0.8421052632
"Gonzalez","3","F","MU","MU14",0.9523809524,NA,0.9523809524,0.9523809524,0.9523809524,NA,NA,0.9523809524
"Gonzalez","3","F","MU","MU15",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"Gonzalez","3","F","MU","MU16",0.8947368421,NA,0.8947368421,0.8947368421,0.8947368421,NA,NA,0.8947368421
"Gonzalez","3","F","MU","MU17",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","MU","MU18",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Gonzalez","3","F","MU","MU19",0.7142857143,NA,0.7142857143,0.7142857143,0.7142857143,NA,NA,0.7142857143
"Gonzalez","3","F","MU","MU20",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"Gonzalez","3","F","MU","MU3",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","MU","MU5",0.8888888889,NA,0.8888888889,0.8888888889,0.8888888889,NA,NA,0.8888888889
"Gonzalez","3","F","MU","MU6",0.8421052632,NA,0.8421052632,0.8421052632,0.8421052632,NA,NA,0.8421052632
"Gonzalez","3","F","MU","MU7",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Gonzalez","3","F","MU","MU8",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","MU","MU9",0.3333333333,NA,0.3333333333,0.3333333333,0.3333333333,NA,NA,0.3333333333
"Gonzalez","3","F","RE","RE10",0.9473684211,NA,0.9473684211,0.9473684211,0.9473684211,NA,NA,0.9473684211
"Gonzalez","3","F","RE","RE11",0.7142857143,NA,0.7142857143,0.7142857143,0.7142857143,NA,NA,0.7142857143
"Gonzalez","3","F","RE","RE12",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"Gonzalez","3","F","RE","RE13",0.8947368421,NA,0.8947368421,0.8947368421,0.8947368421,NA,NA,0.8947368421
"Gonzalez","3","F","RE","RE18",0.8421052632,NA,0.8421052632,0.8421052632,0.8421052632,NA,NA,0.8421052632
"Gonzalez","3","F","RE","RE2",0.7826086957,NA,0.7826086957,0.7826086957,0.7826086957,NA,NA,0.7826086957
"Gonzalez","3","F","RE","RE3",0.9166666667,NA,0.9166666667,0.9166666667,0.9166666667,NA,NA,0.9166666667
"Gonzalez","3","F","RE","RE5",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Gonzalez","3","F","RE","RE6",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"Gonzalez","3","F","RE","RE7",0.8333333333,NA,0.8333333333,0.8333333333,0.8333333333,NA,NA,0.8333333333
"Gonzalez","3","F","UM","UM13",0.8235294118,NA,0.8235294118,0.8235294118,0.8235294118,NA,NA,0.8235294118
"Gonzalez","3","F","UM","UM18",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Gonzalez","3","F","UM","UM20",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Gonzalez","3","F","UM","UM21",0.5238095238,NA,0.5238095238,0.5238095238,0.5238095238,NA,NA,0.5238095238
"Gonzalez","3","F","UM","UM23",0.4615384615,NA,0.4615384615,0.4615384615,0.4615384615,NA,NA,0.4615384615
