"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"StamenkovicRadak","1","F","AK","AK1",2800.91001,76.5323379611356,2810.07195,2597.9823,2981.598,13.9728292933076,0.0273240974140171,2806.066
"StamenkovicRadak","1","F","AK","AK2",2785.928346875,81.0451920195783,2808.1007,2533.8001,2928.4288,14.3269012149024,0.0290909104358292,2706.9106
"StamenkovicRadak","1","F","AK","AK3",2801.19200333333,84.033884074332,2803.99905,2636.354,2997.6632,15.3424179674286,0.0299993302759447,2786.5523
"StamenkovicRadak","1","F","AK","AK4",2724.20707941176,78.0532659416274,2716.17095,2591.5896,2867.99,13.3860246747411,0.0286517374290362,2665.7226
"StamenkovicRadak","1","F","GI","GI1",2880.89176666667,92.5187562989232,2894.423,2603.5602,3036.122,16.8915366057478,0.0321146241484705,2872.7715
"StamenkovicRadak","1","F","GI","GI3",2747.38511428571,129.21074418929,2775.95895,2468.8308,2972.2262,24.4185354173175,0.0470304448828184,2671.0206
"StamenkovicRadak","1","F","GI","GI4",2789.296190625,87.1895266739013,2799.1098,2641.3466,2946.738,15.4130763898902,0.031258611748351,2857.3305
"StamenkovicRadak","1","F","GI","GI5",2893.68687741935,75.4522191633474,2889.5514,2590.3979,3033.2516,13.5516186114234,0.0260747697866457,2955.6317
"StamenkovicRadak","1","F","KA","KA1",2789.41308148148,86.3940800087556,2800.6626,2616.7085,2938.6077,16.626548449815,0.0309721355299843,2907.0367
"StamenkovicRadak","1","F","KA","KA2",2862.87139230769,99.6434674805486,2881.38945,2550.7506,3003.0069,19.5416917340525,0.0348054291744584,2856.1576
"StamenkovicRadak","1","F","KA","KA3",2848.33538285714,103.606347655652,2840.7557,2614.039,3034.8301,17.5126691076112,0.0363743498322607,2981.7039
"StamenkovicRadak","1","F","KA","KA5",2780.30560714286,61.6577808565053,2765.06235,2669.3869,2905.9722,11.6522253241737,0.0221766199723156,2769.5405
"StamenkovicRadak","1","F","MA","MA3",2899.42426129032,56.2092999197563,2904.9512,2794.9983,2987.6315,10.0954882888014,0.0193863660003802,2888.4316
"StamenkovicRadak","1","F","MA","MA5",2838.8971862069,51.8187635287624,2845.5329,2720.725,2938.7916,9.62250281739022,0.0182531314555982,2808.8281
"StamenkovicRadak","1","F","MA","MA6",2859.16719,136.111025960243,2872.30255,2399.8073,3102.6946,24.8503597478654,0.0476051300659486,2946.1087
"StamenkovicRadak","1","F","MA","MA7",2899.13126666667,86.7104464853765,2901.07915,2666.6555,3051.3816,15.8310891704617,0.0299091136308131,2837.2826
"StamenkovicRadak","1","F","MU","MU1",2849.278209375,74.2075166270448,2857.8402,2675.4805,2960.9229,13.1181595554992,0.0260443211136348,2837.8605
"StamenkovicRadak","1","F","MU","MU2",2851.30063666667,94.3357345761677,2867.5816,2658.193,3021.6184,17.2232699353957,0.0330851588790902,2921.7442
"StamenkovicRadak","1","F","MU","MU5",2895.06270285714,67.2597765290164,2895.0668,2720.917,3026.6625,11.3689772611175,0.0232325802348383,2988.3683
"StamenkovicRadak","1","F","RE","RE2",2989.42359032258,105.328265043224,2981.8895,2781.4297,3200.2457,18.9175148550444,0.0352336368068394,3127.3329
"StamenkovicRadak","1","F","RE","RE5",2933.16363870968,94.1459217864504,2966.0179,2731.8771,3063.9588,16.9091067170446,0.0320970574379089,3005.8442
"StamenkovicRadak","1","F","UM","UM2",2811.42378333333,117.329867121189,2836.49225,2494.8803,2990.5931,21.4214049637864,0.0417332555186961,2914.414
"StamenkovicRadak","1","F","UM","UM7",2959.92427741935,52.5201904800221,2971.7878,2840.3334,3040.3072,9.43290467366812,0.0177437615146738,2971.7878
"StamenkovicRadak","1","F","UM","UM9",2890.18143333333,128.123084998951,2886.76005,2668.5504,3160.6159,23.3919679303591,0.0443304643512235,2877.8171
"StamenkovicRadak","1","F","VA","VA1",2844.45636551724,128.649064303308,2846.9335,2496.5181,3137.1842,23.889531501964,0.0452279971184983,2665.1735
"StamenkovicRadak","1","F","VA","VA11",2840.72615483871,102.245704424668,2845.1213,2663.9804,3116.9899,18.3638706241328,0.0359928056600983,2739.497
"StamenkovicRadak","1","F","VA","VA6",2838.81121212121,62.4763109109253,2836.7493,2704.4523,2981.7015,10.8757297561333,0.0220079132575504,2787.2958
"StamenkovicRadak","1","F","VA","VA9",2835.928359375,62.1986593443209,2825.9428,2681.0846,2945.7663,10.9952734507703,0.0219323803221985,2867.5289
"StamenkovicRadak","1","F","YE","YE13",2861.39249310345,123.34602680853,2881.1691,2465.1916,3038.9017,22.9047821610057,0.0431069932229919,2890.8694
