"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Gibert","1","F","AK",31.6116262626263,14.4811208232537,28.938,6.931,82.565,1.45540740347075,0.458094775097805,27.839
"Gibert","1","F","GI",28.53179,10.0391779748145,27.487,10.91,64.219,1.00391779748145,0.351859381231057,24.433
"Gibert","1","F","KA",27.75893,9.76978569211208,26.7045,10.981,55.575,0.976978569211208,0.351951090770144,15.838
"Gibert","1","F","MA",38.6530777777778,14.4953886245214,35.5385,10.7,78.501,1.52794812075943,0.375012533487179,78.501
"Gibert","1","F","MU",34.81781,12.0131858041718,32.2125,13.881,89.426,1.20131858041718,0.345029908663751,52.894
"Gibert","1","F","RE",29.57229,11.5496351713731,28.527,7.967,64.277,1.15496351713731,0.390555995879017,17.178
"Gibert","1","F","UM",32.6537777777778,11.7749228388204,30.1435,12.76,80.625,1.24118584811361,0.360599098791985,24.377
"Gibert","1","F","VA",31.6120777777778,10.6384727353107,31.7775,7.363,69.131,1.12139348897279,0.336531904359328,35.011
"Gibert","1","F","YE",37.2095869565217,12.5807788322235,37.059,13.046,73.856,1.31163686329136,0.338105844790047,55.415
"Gibert","2","F","AK",32.9233,11.5534543523046,34.9445,9.372,59.745,1.21784101986893,0.350920301194128,27.385
"Gibert","2","F","GI",30.6331833333333,10.9140078463827,30.664,3.39,60.744,1.40899235431391,0.356280564367815,25.428
"Gibert","2","F","KA",30.1447454545455,9.11649418718004,30.5955,6.189,56.6,0.869223615255107,0.30242398964445,33.513
"Gibert","2","F","MA",34.3326037735849,12.6171133765135,32.6645,9.837,79.178,1.22548238463663,0.367496548170953,43.525
"Gibert","2","F","MU",33.7519449541284,12.1670085354061,31.551,12.542,72.718,1.16538805877221,0.360483182582279,28.689
"Gibert","2","F","RE",33.5270714285714,9.9911828133268,33.7055,16.5,58.288,1.19417475395783,0.298003445800888,30.693
"Gibert","2","F","UM",33.5716,11.5738552144587,32.0455,9.126,73.028,1.15738552144587,0.344751373615159,39.023
"Gibert","2","F","VA",32.6604818181818,12.1939558360222,30.538,11.589,85.141,1.16264807045601,0.373355050421635,39.08
"Gibert","2","F","YE",30.3178095238095,12.2004633377457,28.406,4.575,62.158,1.1906433061312,0.40241902463845,26.558
"Gibert","3","F","AK",37.2078,8.27957025709096,35.755,20.972,51.677,1.85136819193408,0.222522435002633,38.093
"Schmidt","1","F","AK",45.45,19.4082689728531,40,0,100,1.37237186017969,0.427024619864755,40
"Schmidt","1","F","GI",41.5,26.9344052259178,40,0,100,2.4587635525367,0.649021812672719,40
"Schmidt","1","F","KA",50.3157894736842,25.4671749130264,50,0,100,1.84758305567982,0.506146781744249,60
"Schmidt","1","F","MA",54.5901639344262,24.8892339909105,60,0,100,1.83986511838466,0.455928910944607,70
"Schmidt","1","F","MU",48.9847715736041,21.4757759018227,50,0,100,1.53008567920631,0.438417394057936,40
"Schmidt","1","F","RE",56.7460317460317,27.6500810871683,70,0,100,2.46326500344528,0.487260170207442,70
"Schmidt","1","F","UM",62.9452054794521,22.1956133665215,70,10,100,1.83692203232746,0.352618014310352,70
"Schmidt","1","F","VA",48.2738095238095,27.7714587432848,40,0,100,2.14261455871143,0.575290390736355,30
"Schmidt","1","F","YE",47.8804347826087,26.1012498460472,50,0,100,1.92420966769445,0.545133935490656,30
"Abbott","1","F","AK",17.6597807692308,6.10768387133909,17.5615,4.263,34.299,0.378782473968166,0.345852757242644,17.402
"Abbott","1","F","GI",15.8666626506024,6.46037524245956,15.7865,0.716,35.165,0.501422364069517,0.407166609936985,9.779
"Abbott","1","F","KA",12.5762876106195,7.67648445356345,10.9135,0.848,49.059,0.510632150152174,0.61039351923547,5.745
"Abbott","1","F","MA",23.6955399061033,8.27642949657903,22.743,5.59,56.383,0.567091604873951,0.349282165731419,17.296
"Abbott","1","F","MU",17.3265362318841,6.64959795758114,16.678,4.829,50.125,0.462179007280051,0.383781147517796,12.525
"Abbott","1","F","RE",18.6445052631579,6.91059444127046,18.313,0.884,42.212,0.501347214128399,0.370650459410473,9.317
"Abbott","1","F","UM",17.6380779816514,7.25977545884064,15.8775,2.222,58.121,0.491694037187187,0.411596743499653,14.685
"Abbott","1","F","VA",10.4097426160338,5.53316359814273,9.365,0.798,47.023,0.359417598543346,0.531537022790572,5.414
"Abbott","1","F","YE",16.9528771186441,7.75985906415021,15.7945,2.566,43.95,0.505123800463196,0.457731098375994,10.061
