"Supervisor.PI","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Tauber","M","AK",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","GI",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","KA",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","MA",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","MU",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","RE",13.73125,4.93559180740889,12.5,0.4,29,0.712391314654408,0.359442280011571,12.5
"Tauber","M","UM",12.0318309859155,3.89563430003351,12.5,0,23.8,0.462326733431062,0.323777345658675,12.5
"Tauber","M","VA",NA,NA,NA,NA,NA,NA,NA,12.5
"Tauber","M","YE",NA,NA,NA,NA,NA,NA,NA,12.5
