"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","1","F","AK","AK1",2,0.942809041582063,2,1,4,0.298142396999972,0.471404520791032,2
"Schmidt","1","F","AK","AK10",2.3,0.674948557710553,2,1,3,0.213437474581095,0.293455894656762,2
"Schmidt","1","F","AK","AK11",1.7,0.674948557710553,2,1,3,0.213437474581095,0.397028563359149,2
"Schmidt","1","F","AK","AK12",2.3,1.25166555703457,2,1,5,0.395811402901264,0.544202416101988,3
"Schmidt","1","F","AK","AK13",3.2,0.421637021355784,3,3,4,0.133333333333333,0.131761569173682,3
"Schmidt","1","F","AK","AK14",1.2,0.421637021355784,1,1,2,0.133333333333333,0.351364184463153,1
"Schmidt","1","F","AK","AK15",2.4,0.843274042711568,3,1,3,0.266666666666667,0.351364184463153,3
"Schmidt","1","F","AK","AK16",2.8,1.31656117720877,3,0,5,0.416333199893227,0.470200420431702,3
"Schmidt","1","F","AK","AK17",2.1,0.737864787372622,2,1,3,0.233333333333333,0.351364184463153,2
"Schmidt","1","F","AK","AK18",1,0,1,1,1,0,0,1
"Schmidt","1","F","AK","AK2",1.9,0.567646212197547,2,1,3,0.17950549357115,0.298761164314498,2
"Schmidt","1","F","AK","AK20",1.7,0.674948557710553,2,1,3,0.213437474581095,0.397028563359149,2
"Schmidt","1","F","AK","AK3",2.3,0.674948557710553,2,2,4,0.213437474581095,0.293455894656762,2
"Schmidt","1","F","AK","AK4",2.7,0.948683298050514,3,1,4,0.3,0.351364184463153,3
"Schmidt","1","F","AK","AK5",1.6,1.07496769977314,1,1,4,0.339934634239519,0.671854812358212,1
"Schmidt","1","F","AK","AK6",3.1,0.567646212197547,3,2,4,0.17950549357115,0.183111681354047,3
"Schmidt","1","F","AK","AK7",1.8,1.03279555898864,1.5,1,4,0.32659863237109,0.573775310549247,1
"Schmidt","1","F","AK","AK8",2.3,0.948683298050514,2.5,0,3,0.3,0.412470999152397,3
"Schmidt","1","F","AK","AK9",3.2,0.632455532033676,3,2,4,0.2,0.197642353760524,3
"Schmidt","1","F","AK","AK21",3.8,0.788810637746616,4,3,5,0.249443825784929,0.207581746775425,4
"Schmidt","1","F","GI","GI1",1,0.471404520791032,1,0,2,0.149071198499986,0.471404520791032,1
"Schmidt","1","F","GI","GI10",2.2,0.632455532033676,2,1,3,0.2,0.287479787288034,2
"Schmidt","1","F","GI","GI11",1.8,0.788810637746616,2,1,3,0.249443825784929,0.438228132081453,2
"Schmidt","1","F","GI","GI12",2,1.05409255338946,2,1,4,0.333333333333333,0.52704627669473,1
"Schmidt","1","F","GI","GI13",2,0.816496580927726,2,1,3,0.258198889747161,0.408248290463863,2
"Schmidt","1","F","GI","GI15",3.2,0.918936583472681,3,2,5,0.290593262902712,0.287167682335213,3
"Schmidt","1","F","GI","GI2",2.4,0.966091783079296,3,1,3,0.305505046330389,0.402538242949707,3
"Schmidt","1","F","GI","GI3",1.16666666666667,0.408248290463863,1,1,2,0.166666666666667,0.349927106111883,1
"Schmidt","1","F","GI","GI5",2.3,1.05934990547138,2.5,1,4,0.334995854037363,0.460586915422339,3
"Schmidt","1","F","GI","GI7",2.5,0.534522483824849,2.5,2,3,0.188982236504614,0.21380899352994,3
"Schmidt","1","F","GI","GI8",1.9,0.875595035770913,2,1,3,0.276887462097269,0.460839492511007,1
"Schmidt","1","F","GI","GI9",2.33333333333333,0.516397779494322,2,2,3,0.210818510677892,0.221313334068995,2
"Schmidt","1","F","GI","GI14",1.3,0.483045891539648,1,1,2,0.152752523165195,0.371573762722806,1
"Schmidt","1","F","KA","KA1",2.2,1.03279555898864,2,1,4,0.32659863237109,0.46945252681302,3
"Schmidt","1","F","KA","KA10",2.2,0.421637021355784,2,2,3,0.133333333333333,0.191653191525356,2
"Schmidt","1","F","KA","KA11",2.2,0.788810637746616,2,1,3,0.249443825784929,0.358550289884825,2
"Schmidt","1","F","KA","KA13",1.5,1.08012344973464,1.5,0,3,0.341565025531987,0.720082299823096,2
"Schmidt","1","F","KA","KA14",3.1,0.316227766016838,3,3,4,0.1,0.102008956779625,3
"Schmidt","1","F","KA","KA16",2,1.24721912892465,2,1,5,0.394405318873308,0.623609564462324,2
"Schmidt","1","F","KA","KA17",2,0.666666666666667,2,1,3,0.210818510677892,0.333333333333333,2
"Schmidt","1","F","KA","KA18",1.6,0.699205898780101,1.5,1,3,0.221108319357027,0.437003686737563,1
"Schmidt","1","F","KA","KA2",3,0.666666666666667,3,2,4,0.210818510677892,0.222222222222222,3
"Schmidt","1","F","KA","KA23",3,1.05409255338946,3,1,5,0.333333333333333,0.351364184463153,3
"Schmidt","1","F","KA","KA24",2.4,0.516397779494322,2,2,3,0.163299316185545,0.215165741455968,2
"Schmidt","1","F","KA","KA25",1.4,0.516397779494322,1,1,2,0.163299316185545,0.368855556781659,1
"Schmidt","1","F","KA","KA28",1.8,1.22927259430572,1.5,1,5,0.38873012632302,0.682929219058732,1
"Schmidt","1","F","KA","KA29",3.8,0.632455532033676,4,3,5,0.2,0.166435666324652,4
"Schmidt","1","F","KA","KA3",2.1,0.994428926011753,2,1,4,0.31446603773522,0.473537583815121,2
"Schmidt","1","F","KA","KA5",3.1,0.737864787372622,3,2,4,0.233333333333333,0.238020899152459,3
"Schmidt","1","F","KA","KA6",3.6,0.699205898780101,3.5,3,5,0.221108319357027,0.19422386077225,3
"Schmidt","1","F","KA","KA7",4,2.78886675511359,3,2,10,0.881917103688197,0.697216688778396,2
"Schmidt","1","F","KA","KA9",2.4,0.516397779494322,2,2,3,0.163299316185545,0.215165741455968,2
"Schmidt","1","F","MA","MA12",3.8,0.788810637746616,4,3,5,0.249443825784929,0.207581746775425,4
"Schmidt","1","F","MA","MA13",2.2,1.03279555898864,2,1,4,0.32659863237109,0.46945252681302,3
"Schmidt","1","F","MA","MA18",1.7,0.823272602348565,1.5,1,3,0.260341655863555,0.484278001381509,1
"Schmidt","1","F","MA","MA19",2.1,0.737864787372622,2,1,3,0.233333333333333,0.351364184463153,2
"Schmidt","1","F","MA","MA20",3.3,0.483045891539648,3,3,4,0.152752523165195,0.146377542890802,3
"Schmidt","1","F","MA","MA21",3,0.666666666666667,3,2,4,0.210818510677892,0.222222222222222,3
"Schmidt","1","F","MA","MA23",2.4,0.843274042711568,2,1,4,0.266666666666667,0.351364184463153,2
"Schmidt","1","F","MA","MA26",3,0.471404520791032,3,2,4,0.149071198499986,0.157134840263677,3
"Schmidt","1","F","MA","MA27",4.25,0.957427107756338,4.5,3,5,0.478713553878169,0.225276966530903,5
"Schmidt","1","F","MA","MA28",1.5,0.52704627669473,1.5,1,2,0.166666666666667,0.351364184463153,2
"Schmidt","1","F","MA","MA3",4.7,1.25166555703457,5,3,7,0.395811402901264,0.266311820645654,5
"Schmidt","1","F","MA","MA30",3.33333333333333,0.707106781186548,3,2,4,0.235702260395516,0.212132034355964,4
"Schmidt","1","F","MA","MA31",1.9,0.567646212197547,2,1,3,0.17950549357115,0.298761164314498,2
"Schmidt","1","F","MA","MA32",4,1.05409255338946,4,2,5,0.333333333333333,0.263523138347365,5
"Schmidt","1","F","MA","MA33",2.7,0.823272602348565,3,1,4,0.260341655863555,0.304915778647616,3
"Schmidt","1","F","MA","MA5",3.4,0.843274042711568,3,2,5,0.266666666666667,0.248021777268108,3
"Schmidt","1","F","MA","MA6",2.7,0.823272602348565,3,1,4,0.260341655863555,0.304915778647616,3
"Schmidt","1","F","MA","MA7",2.3,0.948683298050514,2,1,4,0.3,0.412470999152397,2
"Schmidt","1","F","MA","MA9",2.2,1.81352940116473,1.5,1,6,0.573488351136175,0.824331545983966,1
"Schmidt","1","F","MU","MU1",3.6,1.26491106406735,4,1,6,0.4,0.351364184463153,4
"Schmidt","1","F","MU","MU10",2.1,0.875595035770913,2,1,4,0.276887462097269,0.416950017033768,2
"Schmidt","1","F","MU","MU11",1,0,1,1,1,0,0,1
"Schmidt","1","F","MU","MU12",1.6,0.843274042711568,1,1,3,0.266666666666667,0.52704627669473,1
"Schmidt","1","F","MU","MU13",1.8,0.788810637746616,2,1,3,0.249443825784929,0.438228132081453,2
"Schmidt","1","F","MU","MU14",3.4,0.516397779494322,3,3,4,0.163299316185545,0.151881699851271,3
"Schmidt","1","F","MU","MU15",1.9,0.737864787372622,2,1,3,0.233333333333333,0.388349888090854,2
"Schmidt","1","F","MU","MU16",2.3,0.948683298050514,2,1,4,0.3,0.412470999152397,2
"Schmidt","1","F","MU","MU17",2.3,0.948683298050514,2,1,4,0.3,0.412470999152397,2
"Schmidt","1","F","MU","MU18",2.6,0.699205898780101,3,1,3,0.221108319357027,0.268925345684654,3
"Schmidt","1","F","MU","MU19",2.2,0.918936583472681,2,1,4,0.290593262902712,0.417698447033037,2
"Schmidt","1","F","MU","MU2",2.85714285714286,0.690065559342354,3,2,4,0.260820265478651,0.241522945769824,3
"Schmidt","1","F","MU","MU20",2.8,0.632455532033676,3,2,4,0.2,0.225876975726313,3
"Schmidt","1","F","MU","MU3",1.6,0.516397779494322,2,1,2,0.163299316185545,0.322748612183951,2
"Schmidt","1","F","MU","MU4",2.1,0.737864787372622,2,1,3,0.233333333333333,0.351364184463153,2
"Schmidt","1","F","MU","MU5",1.8,0.632455532033676,2,1,3,0.2,0.351364184463153,2
"Schmidt","1","F","MU","MU6",2.9,0.737864787372622,3,2,4,0.233333333333333,0.254436133576766,3
"Schmidt","1","F","MU","MU7",2.2,0.421637021355784,2,2,3,0.133333333333333,0.191653191525356,2
"Schmidt","1","F","MU","MU8",1.8,0.788810637746616,2,1,3,0.249443825784929,0.438228132081453,2
"Schmidt","1","F","MU","MU9",2.8,0.788810637746616,3,2,4,0.249443825784929,0.281718084909506,3
"Schmidt","1","F","RE","RE10",1.8,0.632455532033676,2,1,3,0.2,0.351364184463153,2
"Schmidt","1","F","RE","RE11",4.7,0.674948557710553,5,4,6,0.213437474581095,0.143606076108628,5
"Schmidt","1","F","RE","RE12",3.6,1.07496769977314,3,3,6,0.339934634239519,0.298602138825872,3
"Schmidt","1","F","RE","RE13",2,0.816496580927726,2,1,3,0.308606699924184,0.408248290463863,2
"Schmidt","1","F","RE","RE15",1.3,0.483045891539648,1,1,2,0.152752523165195,0.371573762722806,1
"Schmidt","1","F","RE","RE16",2.4,0.843274042711568,3,1,3,0.266666666666667,0.351364184463153,3
"Schmidt","1","F","RE","RE17",2.875,1.24642345475822,3,0,4,0.440677238544752,0.433538592959383,3
"Schmidt","1","F","RE","RE18",2.2,0.788810637746616,2,1,3,0.249443825784929,0.358550289884825,3
"Schmidt","1","F","RE","RE2",3.3,0.674948557710553,3,2,4,0.213437474581095,0.204529865972895,3
"Schmidt","1","F","RE","RE3",1,0,1,1,1,0,0,1
"Schmidt","1","F","RE","RE4",1.1,0.316227766016838,1,1,2,0.1,0.287479787288034,1
"Schmidt","1","F","RE","RE5",1.4,0.547722557505166,1,1,2,0.244948974278318,0.391230398217976,1
"Schmidt","1","F","RE","RE6",2.8,0.918936583472681,3,1,4,0.290593262902712,0.328191636954529,3
"Schmidt","1","F","RE","RE7",4,1.15470053837925,4,2,6,0.365148371670111,0.288675134594813,4
"Schmidt","1","F","UM","UM13",2.8,0.788810637746616,3,2,4,0.249443825784929,0.281718084909506,3
"Schmidt","1","F","UM","UM17",2.9,0.567646212197547,3,2,4,0.17950549357115,0.195740073171568,3
"Schmidt","1","F","UM","UM18",2.8,0.421637021355784,3,2,3,0.133333333333333,0.150584650484209,3
"Schmidt","1","F","UM","UM2",2.1,0.994428926011753,2,1,4,0.31446603773522,0.473537583815121,2
"Schmidt","1","F","UM","UM20",2.83333333333333,0.752772652709081,3,2,4,0.30731814857643,0.265684465662029,3
"Schmidt","1","F","UM","UM21",3,0.666666666666667,3,2,4,0.210818510677892,0.222222222222222,3
"Schmidt","1","F","UM","UM22",2,0.816496580927726,2,1,3,0.258198889747161,0.408248290463863,2
"Schmidt","1","F","UM","UM23",1.8,0.632455532033676,2,1,3,0.2,0.351364184463153,2
"Schmidt","1","F","UM","UM25",2.5,0.707106781186548,2,2,4,0.223606797749979,0.282842712474619,2
"Schmidt","1","F","UM","UM28",3.7,0.823272602348565,3.5,3,5,0.260341655863555,0.222506108742855,3
"Schmidt","1","F","UM","UM29",2.5,0.707106781186548,2,2,4,0.223606797749979,0.282842712474619,2
"Schmidt","1","F","UM","UM4",2.9,0.567646212197547,3,2,4,0.17950549357115,0.195740073171568,3
"Schmidt","1","F","UM","UM5",2.2,0.788810637746616,2,1,3,0.249443825784929,0.358550289884825,3
"Schmidt","1","F","UM","UM7",3.9,0.737864787372622,4,3,5,0.233333333333333,0.189196099326313,4
"Schmidt","1","F","UM","UM9",4.1,1.19721899973786,4,3,7,0.378593889720018,0.292004634082406,4
"Schmidt","1","F","VA","VA11",1.9,0.875595035770913,2,1,3,0.276887462097269,0.460839492511007,1
"Schmidt","1","F","VA","VA15",1.4,0.699205898780101,1,1,3,0.221108319357027,0.499432784842929,1
"Schmidt","1","F","VA","VA18",1.2,0.421637021355784,1,1,2,0.133333333333333,0.351364184463153,1
"Schmidt","1","F","VA","VA22",3.4,0.843274042711568,4,2,4,0.266666666666667,0.248021777268108,4
"Schmidt","1","F","VA","VA26",1.4,1.26491106406735,1,1,5,0.4,0.903507902905251,1
"Schmidt","1","F","VA","VA30",1.4,0.699205898780101,1,1,3,0.221108319357027,0.499432784842929,1
"Schmidt","1","F","VA","VA34",2,0.942809041582063,2,1,4,0.298142396999972,0.471404520791032,2
"Schmidt","1","F","VA","VA35",1.1,1.3703203194063,1,0,4,0.433333333333333,1.24574574491482,1
"Schmidt","1","F","VA","VA44",2,0.534522483824849,2,1,3,0.188982236504614,0.267261241912424,2
"Schmidt","1","F","VA","VA46",2.1,0.875595035770913,2,1,4,0.276887462097269,0.416950017033768,2
"Schmidt","1","F","VA","VA47",0.9,0.316227766016838,1,0,1,0.1,0.351364184463153,1
"Schmidt","1","F","VA","VA48",2,1.15470053837925,2,1,4,0.365148371670111,0.577350269189626,2
"Schmidt","1","F","VA","VA55",1.3,0.483045891539648,1,1,2,0.152752523165195,0.371573762722806,1
"Schmidt","1","F","VA","VA57",1.3,0.483045891539648,1,1,2,0.152752523165195,0.371573762722806,1
"Schmidt","1","F","VA","VA66",1.8,0.788810637746616,2,1,3,0.249443825784929,0.438228132081453,2
"Schmidt","1","F","VA","VA67",1.1,0.316227766016838,1,1,2,0.1,0.287479787288034,1
"Schmidt","1","F","VA","VA71",1.6,0.516397779494322,2,1,2,0.163299316185545,0.322748612183951,2
"Schmidt","1","F","YE","YE11",1.42857142857143,0.534522483824849,1,1,2,0.202030508910442,0.374165738677394,1
"Schmidt","1","F","YE","YE13",2.5,0.707106781186548,3,1,3,0.223606797749979,0.282842712474619,3
"Schmidt","1","F","YE","YE14",1.5,0.849836585598797,1,1,3,0.268741924943285,0.566557723732532,1
"Schmidt","1","F","YE","YE15",2.6,0.699205898780101,2.5,2,4,0.221108319357027,0.268925345684654,2
"Schmidt","1","F","YE","YE19",1.28571428571429,0.487950036474267,1,1,2,0.184427778390829,0.379516695035541,1
"Schmidt","1","F","YE","YE20",1.9,0.994428926011753,2,1,4,0.31446603773522,0.523383645269344,1
"Schmidt","1","F","YE","YE21",3.7,0.948683298050514,3.5,3,6,0.3,0.256400891365004,3
"Schmidt","1","F","YE","YE22",3.5,1.17851130197758,4,2,5,0.372677996249965,0.336717514850737,4
"Schmidt","1","F","YE","YE23",3.8,0.918936583472681,3.5,3,5,0.290593262902712,0.241825416703337,3
"Schmidt","1","F","YE","YE24",2.75,0.707106781186548,3,2,4,0.25,0.25712973861329,3
"Schmidt","1","F","YE","YE26",3.28571428571429,0.487950036474267,3,3,4,0.184427778390829,0.148506532839994,3
"Schmidt","1","F","YE","YE27",2.8,0.421637021355784,3,2,3,0.133333333333333,0.150584650484209,3
"Schmidt","1","F","YE","YE33",1.5,0.849836585598797,1,1,3,0.268741924943285,0.566557723732532,1
"Schmidt","1","F","YE","YE40",3.125,0.353553390593274,3,3,4,0.125,0.113137084989848,3
"Schmidt","1","F","YE","YE41",1.1,0.316227766016838,1,1,2,0.1,0.287479787288034,1
"Schmidt","1","F","YE","YE48",3,1.15470053837925,3,1,5,0.365148371670111,0.38490017945975,3
"Schmidt","1","F","YE","YE49",2.6,1.7763883459299,3,0,5,0.561743318211757,0.683226286896114,4
"Schmidt","1","F","YE","YE51",1.57142857142857,0.786795792469443,1,1,3,0.29738085706659,0.500688231571464,1
"Schmidt","1","F","YE","YE69",1.6,0.966091783079296,1,1,4,0.305505046330389,0.60380736442456,1
"Schmidt","1","F","YE","YE80",3,0.666666666666667,3,2,4,0.210818510677892,0.222222222222222,3
