"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt",NA,"AK","AK1",138.976744186047,7.61417341320346,140,120,164,1.16115055977806,0.0547873923640811,140
"Schmidt",NA,"AK","AK10",120.307692307692,11.5888540616205,120,96,140,2.27276126924546,0.0963267920722933,112
"Schmidt",NA,"AK","AK11",138.736842105263,13.8597823666702,136,120,164,3.17965214293591,0.0998997970283512,136
"Schmidt",NA,"AK","AK12",122.7,12.3334026332079,120,112,160,1.95008218104277,0.100516728877,112
"Schmidt",NA,"AK","AK13",134.285714285714,6.21943073611393,136,120,140,1.66221278252211,0.0463149097370186,136
"Schmidt",NA,"AK","AK14",128.8,8.57904423581089,136,120,140,2.21509969677815,0.0666074863028795,120
"Schmidt",NA,"AK","AK15",151.578947368421,11.7677326687745,144,140,184,2.69970302619949,0.0776343474676096,144
"Schmidt",NA,"AK","AK16",115.230769230769,10.734272932277,112,96,140,2.10516412099659,0.0931545715084122,112
"Schmidt",NA,"AK","AK17",117.037037037037,7.65346317528859,112,112,140,1.47290967482859,0.0653935144724025,112
"Schmidt",NA,"AK","AK18",134.727272727273,6.21964490015167,136,120,140,1.32603274818986,0.0461647057366183,136
"Schmidt",NA,"AK","AK2",120,10.2922803344428,120,96,144,1.87910470244705,0.0857690027870236,120
"Schmidt",NA,"AK","AK20",115.076923076923,9.62049095180938,112,96,136,1.88673350360073,0.0836005229769532,112
"Schmidt",NA,"AK","AK3",125.777777777778,8.743251365736,120,120,140,2.914417121912,0.0695134825897739,120
"Schmidt",NA,"AK","AK4",115.04,10.9105453575887,120,96,140,2.18210907151774,0.0948413191723634,120
"Schmidt",NA,"AK","AK5",116.166666666667,10.3825382951028,120,96,140,2.11932675482565,0.0893762263566952,120
"Schmidt",NA,"AK","AK6",120.258064516129,11.1683115463215,120,112,160,2.0058879684062,0.0928695434377595,120
"Schmidt",NA,"AK","AK7",126.4,8.26236447190916,120,120,136,2.61278905896872,0.0653668075309269,120
"Schmidt",NA,"AK","AK8",141.166666666667,7.50458796868357,140,120,160,1.53186760442537,0.0531611898608045,140
"Schmidt",NA,"AK","AK9",115.692307692308,7.91337718433403,112,96,136,1.55194094928228,0.0684002017262915,112
"Schmidt",NA,"AK","AK21",153.333333333333,15.7557108453546,154,136,184,4.54828194891969,0.102754635947965,164
"Schmidt",NA,"GI","GI1",163.5,10.7835854095804,164,144,184,3.81257318430929,0.0659546508231214,164
"Schmidt",NA,"GI","GI10",137.6,10.5882172639017,136,120,164,1.93313514640153,0.0769492533713787,136
"Schmidt",NA,"GI","GI11",137.333333333333,5.05964425626941,136,120,144,0.843274042711568,0.0368420698272044,136
"Schmidt",NA,"GI","GI12",137.333333333333,1.95180014589707,136,136,140,0.50395263067897,0.0142121369846874,136
"Schmidt",NA,"GI","GI13",144,0,144,144,144,0,0,144
"Schmidt",NA,"GI","GI15",139.733333333333,5.94578682365765,140,136,160,1.53519555654171,0.0425509553219775,140
"Schmidt",NA,"GI","GI2",126.222222222222,15.3767501262277,120,112,160,5.12558337540924,0.121822844309903,120
"Schmidt",NA,"GI","GI3",140,5.65685424949238,140,136,144,4,0.0404061017820884,136
"Schmidt",NA,"GI","GI5",127.555555555556,14.4789856564963,120,112,160,2.78648208879029,0.113511211592741,120
"Schmidt",NA,"GI","GI7",168,NA,168,168,168,NA,NA,168
"Schmidt",NA,"GI","GI8",141.217391304348,10.6811495880237,140,120,164,2.22717364780273,0.0756362193733206,140
"Schmidt",NA,"GI","GI9",117.818181818182,12.9446373592942,112,96,136,3.90295501527236,0.109869607216232,112
"Schmidt",NA,"GI","GI14",168,NA,168,168,168,NA,NA,168
"Schmidt",NA,"KA","KA1",112.588235294118,7.50804678251365,112,96,140,1.28761940038486,0.0666858909627649,112
"Schmidt",NA,"KA","KA10",126.758620689655,9.50809869988209,120,120,140,1.76560960349539,0.075009483758591,120
"Schmidt",NA,"KA","KA11",127.030303030303,10.2971016810704,136,112,140,1.79249532377821,0.0810601993023195,136
"Schmidt",NA,"KA","KA13",118.933333333333,11.2615713160175,112,112,144,2.0560722142453,0.0946880996301916,112
"Schmidt",NA,"KA","KA14",154,14.142135623731,154,144,164,10,0.0918320495047464,144
"Schmidt",NA,"KA","KA15",128,15.3188337241014,120,120,160,5.78997491564597,0.119678388469542,120
"Schmidt",NA,"KA","KA16",132.2,8.3577886775718,136,120,140,1.86885836246286,0.0632207918121921,136
"Schmidt",NA,"KA","KA17",131.166666666667,9.72521003089021,136,120,140,1.98515018475647,0.0741439138314374,140
"Schmidt",NA,"KA","KA18",150.4,11.7756811551038,140,140,168,2.35513623102076,0.0782957523610625,140
"Schmidt",NA,"KA","KA2",115.733333333333,13.2011842032378,112,96,140,2.41019545796474,0.114065531710004,112
"Schmidt",NA,"KA","KA23",140.615384615385,1.47178593761248,140,140,144,0.288640969835288,0.0104667490092791,140
"Schmidt",NA,"KA","KA24",115.454545454545,13.0811652048616,112,96,140,2.78891379244259,0.113301430908251,112
"Schmidt",NA,"KA","KA25",136.6,13.3786947675852,140,120,160,2.99156709505412,0.0979406644771974,140
"Schmidt",NA,"KA","KA28",132,11.6619037896906,136,120,160,2.54483604112141,0.0883477559825045,120
"Schmidt",NA,"KA","KA29",124.333333333333,7.90090136783408,120,120,140,2.28079376577984,0.0635461236018827,120
"Schmidt",NA,"KA","KA3",119.52,19.6746876298795,112,96,164,3.9349375259759,0.164614186996984,112
"Schmidt",NA,"KA","KA5",118.378378378378,11.9799632520104,120,96,160,1.9694938265859,0.101200602813786,112
"Schmidt",NA,"KA","KA6",114.461538461538,14.3794725483667,112,96,160,3.98814812209715,0.12562711231772,112
"Schmidt",NA,"KA","KA7",116.571428571429,10.6045812202624,112,96,144,2.3141093407219,0.0909706722326435,112
"Schmidt",NA,"KA","KA9",137.714285714286,11.3361341077078,136,120,168,2.14232797699086,0.0823163265082518,136
"Schmidt",NA,"MA","MA12",140.307692307692,16.4488328632795,136,120,192,4.56208540846856,0.117234006152759,136
"Schmidt",NA,"MA","MA13",136.363636363636,5.77612641513639,136,120,144,1.00549454685073,0.0423582603776669,136
"Schmidt",NA,"MA","MA18",138.105263157895,7.54012500320859,140,120,160,1.22316979352409,0.0545969417153061,140
"Schmidt",NA,"MA","MA19",115.555555555556,9.19221039936227,112,96,136,2.16662476916085,0.0795479746098658,112
"Schmidt",NA,"MA","MA20",120.615384615385,5.12410092176279,120,112,136,1.42116989338985,0.0424829795809415,120
"Schmidt",NA,"MA","MA21",118.24,16.5762882857814,112,96,160,3.31525765715628,0.140191883337123,112
"Schmidt",NA,"MA","MA23",157.333333333333,10.9300808170236,160,136,168,4.46218680818174,0.0694708526505735,160
"Schmidt",NA,"MA","MA26",130.444444444444,9.90675480920332,136,120,144,2.33504450171337,0.0759461612289863,120
"Schmidt",NA,"MA","MA27",138.285714285714,14.5290205098207,136,120,164,2.45585270018257,0.105065230959447,136
"Schmidt",NA,"MA","MA28",135.846153846154,11.9989743151398,140,120,160,2.35319246830756,0.0883276704964991,140
"Schmidt",NA,"MA","MA3",115.483870967742,12.2525397849913,112,96,140,2.20062110867845,0.106097411546014,112
"Schmidt",NA,"MA","MA30",167.272727272727,13.9505620610132,168,144,184,4.20625272463164,0.0834000992777965,168
"Schmidt",NA,"MA","MA31",158.4,9.65946495194712,164,140,168,2.15992202588305,0.0609814706562318,164
"Schmidt",NA,"MA","MA32",112.64,6.07508573327708,112,96,136,1.21501714665542,0.0539336446491218,112
"Schmidt",NA,"MA","MA33",108,9.79795897113271,112,96,120,4,0.0907218423253029,112
"Schmidt",NA,"MA","MA5",118.8,10.4710126188043,112,112,144,2.34138960089044,0.0881398368586217,112
"Schmidt",NA,"MA","MA6",130.285714285714,12.6189577714681,136,112,144,4.76951772401863,0.0968560355266192,120
"Schmidt",NA,"MA","MA7",133.090909090909,11.393018291957,136,120,168,2.4289996612978,0.08560327951607,136
"Schmidt",NA,"MA","MA9",134,11.238462096881,136,112,160,1.9273803487928,0.0838691201259774,136
"Schmidt",NA,"MU","MU1",141.217391304348,14.3936745000242,136,112,160,3.00128860450081,0.1019256507083,136
"Schmidt",NA,"MU","MU10",130.588235294118,13.8872464863724,128,112,160,2.38164312393814,0.106343779400149,120
"Schmidt",NA,"MU","MU11",145,8.03358335604116,144,136,164,1.54606383772255,0.0554040231451114,144
"Schmidt",NA,"MU","MU12",118.666666666667,15.1708221976874,120,96,168,2.91962609322093,0.127844007283883,120
"Schmidt",NA,"MU","MU13",119,9.87287618733904,112,112,140,2.2076422288329,0.0829653461120928,112
"Schmidt",NA,"MU","MU14",141.555555555556,11.6529330931402,136,120,164,2.74662267029086,0.082320563452325,136
"Schmidt",NA,"MU","MU15",134,13.4601809270245,136,112,160,3.17259506983229,0.100449111395706,136
"Schmidt",NA,"MU","MU16",148,11.9486079008908,140,136,164,3.19339978671669,0.0807338371681813,140
"Schmidt",NA,"MU","MU17",122.285714285714,9.8829385239207,120,112,160,1.52497052171038,0.0808184225086973,120
"Schmidt",NA,"MU","MU18",148.727272727273,18.5746650526512,164,120,164,5.60047223510646,0.124890779693865,164
"Schmidt",NA,"MU","MU19",125.818181818182,16.7776392108418,120,112,160,3.57700469850746,0.133348288525477,112
"Schmidt",NA,"MU","MU2",128.4,10.7722841246951,136,112,144,2.408755957576,0.0838962938060365,136
"Schmidt",NA,"MU","MU20",117.6,12.0504685843932,112,96,140,2.20010449072651,0.102469970955725,112
"Schmidt",NA,"MU","MU3",116.545454545455,8.87796045374059,112,112,160,1.54545454545455,0.0761759477310035,112
"Schmidt",NA,"MU","MU4",132.769230769231,10.9701693416563,136,112,164,2.15142721309703,0.0826258409278862,136
"Schmidt",NA,"MU","MU5",120.923076923077,14.6199722894262,120,112,164,4.05485074887606,0.120903078729351,112
"Schmidt",NA,"MU","MU6",121,6.44980619863884,120,112,136,1.61245154965971,0.0533041834598251,120
"Schmidt",NA,"MU","MU7",141.185185185185,4.549192971853,140,136,160,0.875492595631627,0.0322214612382033,140
"Schmidt",NA,"MU","MU8",124.8,10.7488065432988,120,112,140,2.40350621078107,0.086128257558484,120
"Schmidt",NA,"MU","MU9",117.454545454545,7.14960720018122,116,112,136,1.52430137673987,0.060871268732193,112
"Schmidt",NA,"RE","RE10",148,13.856406460551,148,136,160,6.92820323027551,0.0936243679766961,136
"Schmidt",NA,"RE","RE11",143.636363636364,9.34685168191067,140,120,160,1.62707803135258,0.0650730180386186,140
"Schmidt",NA,"RE","RE12",121.058823529412,13.4049768606507,120,112,164,2.29893456546967,0.110731101375638,120
"Schmidt",NA,"RE","RE13",149.882352941176,9.49922597465957,144,136,164,2.30390070912543,0.0633778813065984,144
"Schmidt",NA,"RE","RE15",119.36,4.57238085319527,120,112,136,0.914476170639053,0.0383074803384322,120
"Schmidt",NA,"RE","RE16",139.076923076923,9.68212733564219,136,120,164,2.68533896647919,0.0696170660195512,136
"Schmidt",NA,"RE","RE17",164.333333333333,8.49893428954307,168,140,168,1.73483769723533,0.051717652877544,168
"Schmidt",NA,"RE","RE18",133.103448275862,6.91966569994641,136,120,140,1.28494966222369,0.0519871257249859,136
"Schmidt",NA,"RE","RE2",130.857142857143,9.28358087968106,136,120,144,1.56921157591575,0.0709443953687418,120
"Schmidt",NA,"RE","RE3",120,0,120,120,120,0,0,120
"Schmidt",NA,"RE","RE4",128.307692307692,9.58631503224445,136,112,140,2.65876541473143,0.0747134864623368,136
"Schmidt",NA,"RE","RE5",134,10.0664459136943,136,120,144,5.03322295684717,0.0751227306992114,136
"Schmidt",NA,"RE","RE6",150.909090909091,11.3265576893825,144,140,168,3.41508563836332,0.0750555027609682,140
"Schmidt",NA,"RE","RE7",121.176470588235,14.196105514003,120,112,164,3.44306132392045,0.117152327057306,112
"Schmidt",NA,"RE","RE8",126.25,13.8540782396725,120,112,164,2.44907816759036,0.109735273185525,120
"Schmidt",NA,"UM","UM13",122.833333333333,7.68774669687824,120,112,144,1.56925472325988,0.0625868116435135,120
"Schmidt",NA,"UM","UM17",116.8,10.8268671660633,120,96,144,2.4209610966678,0.0926957805313636,120
"Schmidt",NA,"UM","UM18",126.571428571429,12.2038435711626,120,112,160,1.88309394544373,0.0964186286660705,120
"Schmidt",NA,"UM","UM2",135.024390243902,10.6875811222139,136,120,168,1.66911974934579,0.0791529671262227,140
"Schmidt",NA,"UM","UM20",139.894736842105,9.27591905167356,140,120,164,1.5047527708564,0.0663064191052663,140
"Schmidt",NA,"UM","UM21",156.173913043478,13.5097680954225,160,136,184,2.81698137846398,0.0865046398092196,160
"Schmidt",NA,"UM","UM22",140.666666666667,13.534711145684,140,112,168,2.76276134357383,0.0962183256802177,140
"Schmidt",NA,"UM","UM23",123.789473684211,7.59809148089484,120,120,140,1.74312173310515,0.0613791403643716,120
"Schmidt",NA,"UM","UM25",151.4,14.86925475073,144,136,184,3.32486643973939,0.0982117222637381,144
"Schmidt",NA,"UM","UM28",127.714285714286,10.6626976742812,120,120,160,2.0150604536582,0.0834886842505239,120
"Schmidt",NA,"UM","UM29",109.176470588235,10.5607486365648,112,96,136,2.56135777142085,0.0967309950547425,112
"Schmidt",NA,"UM","UM4",131.851851851852,7.96001403025292,136,120,140,1.53190541437324,0.0603708929260755,136
"Schmidt",NA,"UM","UM5",134.086956521739,6.80850433100372,136,120,140,1.4196712911843,0.0507767832727256,136
"Schmidt",NA,"UM","UM7",117.28,10.876273871751,112,96,140,2.1752547743502,0.0927376694385317,112
"Schmidt",NA,"UM","UM9",133.833333333333,7.55079418032456,136,120,144,1.54129940788099,0.0564193836636953,136
"Schmidt",NA,"VA","VA1",114.833333333333,9.4715439569025,112,96,140,1.93337081422939,0.0824807891747678,112
"Schmidt",NA,"VA","VA11",174.25,10.4275276711852,168,164,192,2.6068819177963,0.0598423395763857,168
"Schmidt",NA,"VA","VA15",133.111111111111,8.65610215831372,136,120,144,2.04026284492905,0.0650291481008543,136
"Schmidt",NA,"VA","VA18",161,2,160,160,164,1,0.0124223602484472,160
"Schmidt",NA,"VA","VA22",151.111111111111,12.6139252856163,144,136,168,4.20464176187211,0.0834745055665787,140
