"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","1","F","AK","AK1",0.2,0.19436506316151,0.1,0,0.6,0.0614636297152859,0.97182531580755,0.1
"Schmidt","1","F","AK","AK10",0.28,0.244040069569642,0.3,0,0.8,0.0771722460186015,0.871571677034434,0.4
"Schmidt","1","F","AK","AK11",0.15,0.195789002074512,0.1,0,0.5,0.061913918736689,1.30526001383008,0
"Schmidt","1","F","AK","AK12",0.32,0.27406406388126,0.25,0,0.9,0.0866666666666667,0.856450199628936,0.2
"Schmidt","1","F","AK","AK13",0.16,0.211869981094276,0.1,0,0.7,0.0669991708074726,1.32418738183923,0.1
"Schmidt","1","F","AK","AK14",0.27,0.216281709300111,0.2,0,0.7,0.0683942817622773,0.801043367778189,0.2
"Schmidt","1","F","AK","AK15",0.15,0.164991582276861,0.1,0,0.4,0.0521749194749951,1.09994388184574,0
"Schmidt","1","F","AK","AK16",0.35,0.126929551764398,0.4,0.1,0.5,0.0401386485959743,0.362655862183996,0.4
"Schmidt","1","F","AK","AK17",0.09,0.0875595035770913,0.1,0,0.3,0.0276887462097269,0.972883373078792,0.1
"Schmidt","1","F","AK","AK18",0.11,0.13703203194063,0.05,0,0.3,0.0433333333333333,1.24574574491482,0
"Schmidt","1","F","AK","AK2",0.24,0.189736659610103,0.25,0,0.5,0.06,0.790569415042095,0.5
"Schmidt","1","F","AK","AK20",0.16,0.236643191323985,0.05,0,0.7,0.0748331477354788,1.4790199457749,0
"Schmidt","1","F","AK","AK3",0.14,0.164654520469713,0.1,0,0.5,0.052068331172711,1.17610371764081,0
"Schmidt","1","F","AK","AK4",0.37,0.346570499481868,0.35,0,0.9,0.109595214818491,0.936677025626669,0
"Schmidt","1","F","AK","AK5",0.14,0.134989711542111,0.15,0,0.3,0.042687494916219,0.96421222530079,0
"Schmidt","1","F","AK","AK6",0.53,0.226323269290239,0.5,0.2,0.9,0.0715697018452796,0.427025036396678,0.4
"Schmidt","1","F","AK","AK7",0.12,0.181352940116473,0.05,0,0.5,0.0573488351136175,1.5112745009706,0
"Schmidt","1","F","AK","AK8",0.12,0.193218356615859,0.05,0,0.6,0.0611010092660779,1.61015297179883,0
"Schmidt","1","F","AK","AK9",0.2,0.156347191994114,0.2,0,0.5,0.0494413232473044,0.781735959970572,0.3
"Schmidt","1","F","AK","AK21",0.19,0.172884033065199,0.15,0,0.4,0.0546707315561891,0.909915963501048,0.4
"Schmidt","1","F","GI","GI1",0.03,0.0674948557710553,0,0,0.2,0.0213437474581095,2.24982852570184,0
"Schmidt","1","F","GI","GI10",0,0,0,0,0,0,NA,0
"Schmidt","1","F","GI","GI11",0.02,0.0632455532033676,0,0,0.2,0.02,3.16227766016838,0
"Schmidt","1","F","GI","GI12",0.22,0.161932770686548,0.25,0,0.4,0.0512076383191241,0.736058048575219,0.4
"Schmidt","1","F","GI","GI13",0.2,0.176383420737639,0.2,0,0.5,0.0557773351022717,0.881917103688197,0
"Schmidt","1","F","GI","GI15",0.63,0.156702123647242,0.65,0.4,0.8,0.0495535624910617,0.248733529598797,0.8
"Schmidt","1","F","GI","GI2",0.25,0.232139804619735,0.25,0,0.7,0.0734090518184841,0.928559218478941,0.4
"Schmidt","1","F","GI","GI3",0,0,0,0,0,0,NA,0
"Schmidt","1","F","GI","GI5",0.71,0.185292561462497,0.8,0.4,0.9,0.0585946527708232,0.260975438679574,0.8
"Schmidt","1","F","GI","GI7",0.2875,0.15526475085203,0.3,0,0.5,0.054894379103355,0.540051307311408,0.4
"Schmidt","1","F","GI","GI8",0.31,0.260128173535022,0.35,0,0.7,0.0822597511950205,0.839123140435556,0.4
"Schmidt","1","F","GI","GI9",0.166666666666667,0.150554530541816,0.1,0,0.4,0.0614636297152859,0.903327183250897,0.1
"Schmidt","1","F","GI","GI14",0.1,0.0666666666666667,0.1,0,0.2,0.0210818510677892,0.666666666666667,0.1
"Schmidt","1","F","KA","KA1",0.13,0.176698110409314,0,0,0.4,0.055876848714134,1.3592162339178,0
"Schmidt","1","F","KA","KA10",0.48,0.297396106975939,0.5,0.1,0.9,0.0940449065311059,0.619575222866541,0.7
"Schmidt","1","F","KA","KA11",0.3,0.156347191994114,0.3,0.1,0.6,0.0494413232473044,0.521157306647048,0.4
"Schmidt","1","F","KA","KA13",0.03,0.0674948557710553,0,0,0.2,0.0213437474581095,2.24982852570184,0
"Schmidt","1","F","KA","KA14",0.69,0.202484567313166,0.75,0.2,0.9,0.0640312423743285,0.293455894656762,0.8
"Schmidt","1","F","KA","KA16",0.35,0.158113883008419,0.35,0.1,0.6,0.05,0.451753951452626,0.4
"Schmidt","1","F","KA","KA17",0.35,0.299072640748773,0.3,0,0.8,0.0945750730607407,0.854493259282208,0.8
"Schmidt","1","F","KA","KA18",0.44,0.298886823619465,0.4,0,0.8,0.0945163125250522,0.679288235498785,0.8
"Schmidt","1","F","KA","KA2",0.55,0.184089350286454,0.6,0.2,0.7,0.0582141639885766,0.334707909611735,0.7
"Schmidt","1","F","KA","KA23",0.32,0.278088714861523,0.2,0.1,0.8,0.0879393730551528,0.869027233942259,0.2
"Schmidt","1","F","KA","KA24",0.07,0.105934990547138,0,0,0.3,0.0334995854037363,1.51335700781626,0
"Schmidt","1","F","KA","KA25",0.28,0.289827534923789,0.15,0,0.8,0.0916515138991168,1.03509833901353,0.1
"Schmidt","1","F","KA","KA28",0.58,0.278088714861523,0.65,0,0.8,0.0879393730551528,0.479463301485384,0.8
"Schmidt","1","F","KA","KA29",0.77,0.115950180872841,0.8,0.6,0.9,0.0366666666666667,0.150584650484208,0.9
"Schmidt","1","F","KA","KA3",0.32,0.175119007154183,0.3,0.1,0.6,0.0553774924194538,0.547246897356821,0.5
"Schmidt","1","F","KA","KA5",0.25,0.184089350286454,0.25,0,0.6,0.0582141639885766,0.736357401145817,0.1
"Schmidt","1","F","KA","KA6",0.64,0.245854518861144,0.75,0.2,0.9,0.077746025264604,0.384147685720537,0.8
"Schmidt","1","F","KA","KA7",0.21,0.213177026070926,0.1,0,0.6,0.0674124947205223,1.01512869557584,0.1
"Schmidt","1","F","KA","KA9",0.03,0.0483045891539648,0,0,0.1,0.0152752523165195,1.61015297179883,0
"Schmidt","1","F","MA","MA12",0.19,0.144913767461894,0.2,0,0.4,0.0458257569495584,0.762704039273128,0.3
"Schmidt","1","F","MA","MA13",0.18,0.257336787541584,0.1,0,0.8,0.0813770374382247,1.42964881967547,0
"Schmidt","1","F","MA","MA18",0.59,0.288482620312251,0.5,0.1,0.9,0.0912262145560267,0.488953593749578,0.9
"Schmidt","1","F","MA","MA19",0.47,0.141813649241218,0.45,0.2,0.7,0.0448454134902457,0.301731168598335,0.4
"Schmidt","1","F","MA","MA20",0.55,0.126929551764398,0.5,0.4,0.8,0.0401386485959743,0.230781003207997,0.5
"Schmidt","1","F","MA","MA21",0.34,0.241292814278051,0.4,0,0.7,0.076303487615064,0.709684747876622,0.4
"Schmidt","1","F","MA","MA23",0.31,0.1523883926755,0.3,0.1,0.6,0.0481894409826699,0.491575460243547,0.4
"Schmidt","1","F","MA","MA26",0.23,0.245175673979111,0.15,0,0.6,0.0775313556640867,1.06598119121352,0
"Schmidt","1","F","MA","MA27",0.575,0.0957427107756338,0.55,0.5,0.7,0.0478713553878169,0.166509062218494,0.5
"Schmidt","1","F","MA","MA28",0,0,0,0,0,0,NA,0
"Schmidt","1","F","MA","MA3",0.88,0.0918936583472681,0.9,0.7,1,0.0290593262902711,0.104424611758259,0.9
"Schmidt","1","F","MA","MA30",0.544444444444445,0.133333333333333,0.5,0.4,0.7,0.0444444444444445,0.244897959183673,0.7
"Schmidt","1","F","MA","MA31",0.32,0.239443799947573,0.3,0.1,0.8,0.0757187779440036,0.748261874836165,0.1
"Schmidt","1","F","MA","MA32",0.45,0.20138409955991,0.4,0.2,0.8,0.0636832439151427,0.447520221244243,0.3
"Schmidt","1","F","MA","MA33",0.09,0.144913767461894,0,0,0.3,0.0458257569495584,1.61015297179883,0
"Schmidt","1","F","MA","MA5",0.62,0.198885785202351,0.55,0.4,1,0.062893207547044,0.32078352451992,0.5
"Schmidt","1","F","MA","MA6",0.33,0.290784379834192,0.3,0,0.8,0.0919540948275581,0.881164787376339,0.3
"Schmidt","1","F","MA","MA7",0.11,0.119721899973786,0.1,0,0.4,0.0378593889720018,1.0883809088526,0.1
"Schmidt","1","F","MA","MA9",0.42,0.325917508308808,0.35,0.1,1,0.103064165558269,0.775994067401925,0.4
"Schmidt","1","F","MU","MU1",0.36,0.383550663030467,0.25,0,1,0.121289369324402,1.06541850841796,0
"Schmidt","1","F","MU","MU10",0.44,0.283627298482435,0.45,0,0.9,0.0896908269804914,0.644607496550989,0.7
"Schmidt","1","F","MU","MU11",0.3,0.216024689946929,0.3,0,0.6,0.0683130051063973,0.720082299823096,0.3
"Schmidt","1","F","MU","MU12",0.18,0.301109061083632,0,0,0.8,0.0952190457139047,1.67282811713129,0
"Schmidt","1","F","MU","MU13",0.07,0.149443411809733,0,0,0.4,0.0472581562625261,2.13490588299618,0
"Schmidt","1","F","MU","MU14",0.4,0.42687494916219,0.25,0,1,0.134989711542111,1.06718737290547,0
"Schmidt","1","F","MU","MU15",0.17,0.194650684275419,0.15,0,0.5,0.0615539510420646,1.14500402514952,0
"Schmidt","1","F","MU","MU16",0.14,0.164654520469713,0.1,0,0.5,0.052068331172711,1.17610371764081,0
"Schmidt","1","F","MU","MU17",0.14,0.164654520469713,0.1,0,0.5,0.052068331172711,1.17610371764081,0
"Schmidt","1","F","MU","MU18",0.52,0.181352940116473,0.55,0.3,0.7,0.0573488351136175,0.34875565407014,0.7
"Schmidt","1","F","MU","MU19",0.01,0.0316227766016838,0,0,0.1,0.01,3.16227766016838,0
