"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","F","AK","AK1",0.44,0.217050941281329,0.4,0.1,0.8,0.0686375342732467,0.493297593821203,0.4
"Schmidt","F","AK","AK10",0.45,0.108012344973464,0.4,0.3,0.7,0.0341565025531987,0.240027433274365,0.4
"Schmidt","F","AK","AK11",0.31,0.0737864787372622,0.3,0.2,0.4,0.0233333333333333,0.238020899152459,0.3
"Schmidt","F","AK","AK12",0.42,0.25298221281347,0.35,0.2,1,0.08,0.602338601936834,0.2
"Schmidt","F","AK","AK13",0.54,0.157762127549323,0.5,0.3,0.8,0.0498887651569859,0.292152088054302,0.5
"Schmidt","F","AK","AK14",0.4,0.156347191994114,0.4,0.2,0.7,0.0494413232473044,0.390867979985286,0.5
"Schmidt","F","AK","AK15",0.37,0.0483045891539648,0.4,0.3,0.4,0.0152752523165195,0.130552943659364,0.4
"Schmidt","F","AK","AK16",0.45,0.0849836585598798,0.4,0.4,0.6,0.0268741924943285,0.188852574577511,0.4
"Schmidt","F","AK","AK17",0.29,0.0737864787372622,0.3,0.2,0.4,0.0233333333333333,0.254436133576766,0.3
"Schmidt","F","AK","AK18",0.36,0.245854518861144,0.25,0.1,0.9,0.077746025264604,0.682929219058732,0.2
"Schmidt","F","AK","AK2",0.47,0.115950180872841,0.5,0.3,0.6,0.0366666666666667,0.246702512495406,0.6
"Schmidt","F","AK","AK20",0.43,0.0948683298050514,0.4,0.3,0.6,0.03,0.220624022802445,0.4
"Schmidt","F","AK","AK3",0.47,0.105934990547138,0.45,0.3,0.6,0.0334995854037363,0.225393596908804,0.4
"Schmidt","F","AK","AK4",0.56,0.231900361745681,0.55,0.2,0.9,0.0733333333333333,0.414107788831573,0.9
"Schmidt","F","AK","AK5",0.28,0.187379590967403,0.2,0.1,0.7,0.0592546294487706,0.669212824883581,0.2
"Schmidt","F","AK","AK6",0.68,0.113529242439509,0.7,0.5,0.9,0.03590109871423,0.166954768293396,0.7
"Schmidt","F","AK","AK7",0.41,0.196920739836559,0.3,0.2,0.8,0.062271805640898,0.480294487406242,0.3
"Schmidt","F","AK","AK8",0.41,0.191195071996,0.4,0,0.7,0.0604611904907235,0.466329443892682,0.4
"Schmidt","F","AK","AK9",0.53,0.115950180872841,0.5,0.4,0.7,0.0366666666666667,0.218773926175171,0.5
"Schmidt","F","AK","AK21",0.82,0.0918936583472681,0.85,0.7,0.9,0.0290593262902711,0.112065437008864,0.9
"Schmidt","F","GI","GI1",0.21,0.0875595035770913,0.2,0,0.3,0.0276887462097269,0.416950017033768,0.2
"Schmidt","F","GI","GI10",0.1,0.115470053837925,0.05,0,0.3,0.0365148371670111,1.15470053837925,0
"Schmidt","F","GI","GI11",0.23,0.226323269290239,0.2,0,0.8,0.0715697018452796,0.984014214305389,0.2
"Schmidt","F","GI","GI12",0.46,0.189736659610103,0.4,0.2,0.8,0.06,0.412470999152397,0.4
"Schmidt","F","GI","GI13",0.3,0.163299316185545,0.4,0,0.4,0.0516397779494322,0.544331053951817,0.4
"Schmidt","F","GI","GI15",0.87,0.0674948557710553,0.9,0.8,1,0.0213437474581095,0.0775802939897187,0.9
"Schmidt","F","GI","GI2",0.52,0.244040069569642,0.45,0.2,1,0.0771722460186015,0.469307826095465,0.4
"Schmidt","F","GI","GI3",0.333333333333333,0.216024689946929,0.35,0,0.6,0.0881917103688197,0.648074069840786,0.6
"Schmidt","F","GI","GI5",0.76,0.117378779077727,0.75,0.6,0.9,0.0371184290855335,0.154445761944377,0.9
"Schmidt","F","GI","GI7",0.4375,0.106066017177982,0.4,0.3,0.6,0.0375,0.242436610692531,0.4
"Schmidt","F","GI","GI8",0.48,0.214993539954628,0.6,0.1,0.7,0.0679869268479038,0.447903208238808,0.6
"Schmidt","F","GI","GI9",0.466666666666667,0.186189867250253,0.4,0.3,0.7,0.0760116950066092,0.398978286964827,0.7
"Schmidt","F","GI","GI14",0.22,0.0788810637746616,0.2,0.1,0.3,0.0249443825784929,0.358550289884825,0.3
"Schmidt","F","KA","KA1",0.24,0.201108041719978,0.15,0,0.6,0.0635959467611297,0.837950173833242,0.1
"Schmidt","F","KA","KA10",0.56,0.231900361745681,0.45,0.3,1,0.0733333333333333,0.414107788831573,0.4
"Schmidt","F","KA","KA11",0.41,0.159513148186739,0.45,0.2,0.7,0.0504424865014052,0.389056458992045,0.5
"Schmidt","F","KA","KA13",0.12,0.122927259430572,0.1,0,0.4,0.038873012632302,1.0243938285881,0.1
"Schmidt","F","KA","KA14",0.65,0.108012344973464,0.65,0.5,0.8,0.0341565025531987,0.166172838420714,0.7
"Schmidt","F","KA","KA16",0.42,0.297396106975939,0.3,0.1,1,0.0940449065311059,0.708085968990332,0.2
"Schmidt","F","KA","KA17",0.42,0.244040069569642,0.35,0.1,0.8,0.0771722460186015,0.581047784689623,0.7
"Schmidt","F","KA","KA18",0.45,0.177951304200522,0.45,0.2,0.7,0.0562731433871138,0.395447342667826,0.6
"Schmidt","F","KA","KA2",0.77,0.188856206322871,0.8,0.3,0.9,0.0597215762238964,0.245267800419312,0.9
"Schmidt","F","KA","KA23",0.7,0.0816496580927726,0.7,0.6,0.8,0.0258198889747161,0.116642368703961,0.7
"Schmidt","F","KA","KA24",0.3,0.0666666666666667,0.3,0.2,0.4,0.0210818510677892,0.222222222222222,0.3
"Schmidt","F","KA","KA25",0.46,0.263312235441753,0.45,0.2,0.8,0.0832666399786453,0.572417903134246,0.2
"Schmidt","F","KA","KA28",0.63,0.149443411809733,0.6,0.4,0.9,0.0472581562625261,0.237211764777353,0.6
"Schmidt","F","KA","KA29",0.89,0.0875595035770913,0.9,0.7,1,0.0276887462097269,0.098381464693361,0.9
"Schmidt","F","KA","KA3",0.48,0.175119007154183,0.5,0.2,0.7,0.0553774924194538,0.364831264904547,0.6
"Schmidt","F","KA","KA5",0.61,0.128668393770792,0.65,0.3,0.7,0.0406885187191123,0.210931793066872,0.7
"Schmidt","F","KA","KA6",0.63,0.105934990547138,0.6,0.5,0.8,0.0334995854037363,0.168150778646251,0.6
"Schmidt","F","KA","KA7",0.54,0.295145914949049,0.65,0.1,0.9,0.0933333333333333,0.546566509164905,0.7
"Schmidt","F","KA","KA9",0.28,0.0788810637746616,0.3,0.2,0.4,0.0249443825784929,0.281718084909506,0.3
"Schmidt","F","MA","MA12",0.61,0.110050493461461,0.65,0.4,0.7,0.0348010216963685,0.180410645018789,0.7
"Schmidt","F","MA","MA13",0.55,0.206827894099848,0.6,0.2,0.9,0.0654047229011619,0.376050716545177,0.6
"Schmidt","F","MA","MA18",0.68,0.244040069569642,0.7,0.2,0.9,0.0771722460186015,0.358882455249473,0.9
"Schmidt","F","MA","MA19",0.5,0.176383420737639,0.45,0.3,0.8,0.0557773351022717,0.352766841475279,0.4
"Schmidt","F","MA","MA20",0.54,0.107496769977314,0.5,0.4,0.7,0.0339934634239519,0.199068092550582,0.5
"Schmidt","F","MA","MA21",0.58,0.175119007154183,0.55,0.3,0.9,0.0553774924194538,0.301929322679625,0.7
"Schmidt","F","MA","MA23",0.53,0.194650684275419,0.5,0.2,0.8,0.0615539510420646,0.367265442029093,0.7
"Schmidt","F","MA","MA26",0.36,0.117378779077727,0.3,0.2,0.6,0.0371184290855335,0.326052164104796,0.3
"Schmidt","F","MA","MA27",0.7,0.115470053837925,0.7,0.6,0.8,0.0577350269189626,0.164957219768464,0.8
"Schmidt","F","MA","MA28",0.13,0.0483045891539648,0.1,0.1,0.2,0.0152752523165195,0.371573762722806,0.1
"Schmidt","F","MA","MA3",0.92,0.0632455532033676,0.9,0.8,1,0.02,0.0687451665253995,0.9
"Schmidt","F","MA","MA30",0.677777777777778,0.120185042515466,0.7,0.5,0.9,0.0400616808384888,0.177322193875278,0.7
"Schmidt","F","MA","MA31",0.16,0.157762127549323,0.1,0,0.4,0.0498887651569859,0.986013297183269,0
"Schmidt","F","MA","MA32",0.87,0.0948683298050514,0.9,0.7,1,0.03,0.109044057247185,0.9
"Schmidt","F","MA","MA33",0.4,0.133333333333333,0.4,0.2,0.6,0.0421637021355784,0.333333333333333,0.4
"Schmidt","F","MA","MA5",0.62,0.198885785202351,0.7,0.3,0.8,0.062893207547044,0.32078352451992,0.8
"Schmidt","F","MA","MA6",0.51,0.179195734076208,0.45,0.2,0.7,0.0566666666666667,0.351364184463153,0.7
"Schmidt","F","MA","MA7",0.59,0.191195071996,0.6,0.3,0.9,0.0604611904907235,0.324059444061017,0.7
"Schmidt","F","MA","MA9",0.55,0.267706306736817,0.4,0.3,1,0.0846561673280019,0.486738739521485,0.4
"Schmidt","F","MU","MU1",0.67,0.211081869319834,0.65,0.3,1,0.0667499479816693,0.315047566149006,0.8
"Schmidt","F","MU","MU10",0.58,0.225092573548455,0.55,0.3,1,0.0711805216802087,0.38809064404906,0.7
"Schmidt","F","MU","MU11",0.42,0.161932770686548,0.4,0.2,0.8,0.0512076383191241,0.385554215920353,0.4
"Schmidt","F","MU","MU12",0.55,0.236877840059198,0.55,0.1,0.9,0.0749073501808141,0.430686981925815,0.4
"Schmidt","F","MU","MU13",0.25,0.171593835683117,0.25,0,0.5,0.0542627353203324,0.686375342732467,0.4
"Schmidt","F","MU","MU14",0.76,0.157762127549323,0.7,0.6,1,0.0498887651569859,0.207581746775425,0.7
"Schmidt","F","MU","MU15",0.34,0.0966091783079296,0.35,0.2,0.5,0.0305505046330389,0.284144642082146,0.4
"Schmidt","F","MU","MU16",0.42,0.161932770686548,0.4,0.2,0.7,0.0512076383191241,0.385554215920353,0.4
"Schmidt","F","MU","MU17",0.44,0.0966091783079296,0.45,0.3,0.6,0.0305505046330389,0.219566314336204,0.5
"Schmidt","F","MU","MU18",0.5,0.0666666666666667,0.5,0.4,0.6,0.0210818510677892,0.133333333333333,0.5
"Schmidt","F","MU","MU19",0.22,0.0918936583472682,0.25,0.1,0.3,0.0290593262902712,0.417698447033037,0.3
"Schmidt","F","MU","MU2",0.371428571428571,0.125356634105602,0.4,0.2,0.5,0.0473803541479343,0.337498630284312,0.4
"Schmidt","F","MU","MU20",0.65,0.171593835683117,0.65,0.4,0.9,0.0542627353203324,0.263990516435564,0.8
"Schmidt","F","MU","MU3",0.39,0.159513148186739,0.4,0.2,0.7,0.0504424865014052,0.409008072273689,0.4
"Schmidt","F","MU","MU4",0.41,0.119721899973786,0.4,0.2,0.6,0.0378593889720018,0.292004634082406,0.5
"Schmidt","F","MU","MU5",0.43,0.105934990547138,0.4,0.2,0.6,0.0334995854037363,0.246360443132879,0.4
"Schmidt","F","MU","MU6",0.74,0.117378779077727,0.7,0.5,0.9,0.0371184290855335,0.158619971726658,0.7
"Schmidt","F","MU","MU7",0.4,0.115470053837925,0.4,0.3,0.6,0.0365148371670111,0.288675134594813,0.4
"Schmidt","F","MU","MU8",0.42,0.122927259430572,0.4,0.3,0.7,0.038873012632302,0.292683951025171,0.4
"Schmidt","F","MU","MU9",0.8,0.124721912892465,0.85,0.6,0.9,0.0394405318873308,0.155902391115581,0.9
"Schmidt","F","RE","RE10",0.21,0.0737864787372622,0.2,0.1,0.3,0.0233333333333333,0.351364184463153,0.2
"Schmidt","F","RE","RE11",0.93,0.0674948557710553,0.9,0.8,1,0.0213437474581095,0.0725751137323175,0.9
"Schmidt","F","RE","RE12",0.74,0.134989711542111,0.7,0.5,0.9,0.042687494916219,0.18241852911096,0.7
"Schmidt","F","RE","RE13",0.771428571428571,0.0755928946018454,0.8,0.7,0.9,0.0285714285714286,0.0979907892986885,0.8
"Schmidt","F","RE","RE15",0.23,0.0823272602348565,0.2,0.1,0.4,0.0260341655863555,0.357944609716767,0.2
"Schmidt","F","RE","RE16",0.62,0.122927259430572,0.65,0.4,0.8,0.038873012632302,0.198269773275116,0.7
"Schmidt","F","RE","RE17",0.425,0.212132034355964,0.45,0,0.7,0.075,0.499134198484622,0.5
"Schmidt","F","RE","RE18",0.78,0.0918936583472681,0.8,0.6,0.9,0.0290593262902711,0.117812382496498,0.8
"Schmidt","F","RE","RE2",0.86,0.126491106406735,0.9,0.7,1,0.04,0.147082681868297,1
"Schmidt","F","RE","RE3",0.233333333333333,0.1211060141639,0.25,0.1,0.4,0.0494413232473044,0.519025774988141,0.3
"Schmidt","F","RE","RE4",0.33,0.149443411809733,0.3,0.2,0.7,0.0472581562625261,0.452858823665856,0.3
"Schmidt","F","RE","RE5",0.24,0.0547722557505166,0.2,0.2,0.3,0.0244948974278318,0.228217732293819,0.2
"Schmidt","F","RE","RE6",0.63,0.211081869319834,0.7,0.2,0.9,0.0667499479816693,0.335050586221959,0.7
"Schmidt","F","RE","RE7",0.68,0.103279555898864,0.7,0.5,0.9,0.032659863237109,0.151881699851271,0.7
"Schmidt","F","UM","UM13",0.67,0.141813649241218,0.65,0.4,0.9,0.0448454134902457,0.211662163046593,0.6
"Schmidt","F","UM","UM17",0.72,0.257336787541584,0.8,0.2,0.9,0.0813770374382247,0.357412204918866,0.9
"Schmidt","F","UM","UM18",0.66,0.134989711542111,0.7,0.4,0.8,0.042687494916219,0.204529865972895,0.8
"Schmidt","F","UM","UM2",0.51,0.159513148186739,0.5,0.3,0.8,0.0504424865014052,0.312770878797527,0.5
"Schmidt","F","UM","UM20",0.666666666666667,0.186189867250253,0.7,0.4,0.9,0.0760116950066092,0.279284800875379,0.7
"Schmidt","F","UM","UM21",0.63,0.115950180872841,0.65,0.4,0.8,0.0366666666666667,0.184047906147366,0.7
"Schmidt","F","UM","UM22",0.37,0.231180545125329,0.3,0.1,0.8,0.0731057073315377,0.624812284122512,0.2
"Schmidt","F","UM","UM23",0.41,0.128668393770792,0.4,0.3,0.7,0.0406885187191123,0.313825350660468,0.3
"Schmidt","F","UM","UM25",0.69,0.0994428926011753,0.7,0.6,0.9,0.031446603773522,0.144120134204602,0.7
"Schmidt","F","UM","UM28",0.84,0.107496769977314,0.8,0.7,1,0.0339934634239519,0.127972345211088,0.8
"Schmidt","F","UM","UM29",0.43,0.163639169448448,0.4,0.2,0.7,0.0517472489875334,0.380556208019646,0.3
"Schmidt","F","UM","UM4",0.73,0.226323269290239,0.75,0.3,1,0.0715697018452796,0.310031875740054,0.9
"Schmidt","F","UM","UM5",0.43,0.0823272602348564,0.45,0.3,0.5,0.0260341655863555,0.191458744732224,0.5
"Schmidt","F","UM","UM7",0.93,0.0823272602348564,0.95,0.8,1,0.0260341655863555,0.0885239357364048,1
"Schmidt","F","UM","UM9",0.77,0.125166555703457,0.8,0.6,1,0.0395811402901264,0.162553968446048,0.8
"Schmidt","F","VA","VA11",0.16,0.107496769977314,0.1,0,0.3,0.0339934634239519,0.671854812358212,0.1
"Schmidt","F","VA","VA15",0.47,0.141813649241218,0.45,0.3,0.7,0.0448454134902457,0.301731168598335,0.5
"Schmidt","F","VA","VA18",0.67,0.105934990547138,0.65,0.5,0.8,0.0334995854037363,0.158111926189758,0.6
"Schmidt","F","VA","VA22",0.94,0.0699205898780101,0.95,0.8,1,0.0221108319357027,0.0743836062532022,1
"Schmidt","F","VA","VA26",0.21,0.179195734076208,0.2,0.1,0.7,0.0566666666666667,0.853313019410515,0.2
"Schmidt","F","VA","VA30",0.49,0.128668393770792,0.55,0.3,0.6,0.0406885187191124,0.262588558715902,0.6
"Schmidt","F","VA","VA34",0.87,0.0674948557710553,0.9,0.7,0.9,0.0213437474581095,0.0775802939897187,0.9
"Schmidt","F","VA","VA35",0.22,0.20976176963403,0.2,0,0.6,0.066332495807108,0.953462589245592,0
"Schmidt","F","VA","VA44",0.8125,0.145773797371132,0.85,0.6,1,0.0515388203202207,0.179413904456778,0.9
"Schmidt","F","VA","VA46",0.29,0.172884033065199,0.3,0.1,0.7,0.0546707315561891,0.596151838155859,0.3
"Schmidt","F","VA","VA47",0.23,0.156702123647242,0.2,0.1,0.6,0.0495535624910617,0.681313581074966,0.2
"Schmidt","F","VA","VA48",0.45,0.236877840059198,0.5,0.1,0.7,0.0749073501808141,0.526395200131552,0.7
"Schmidt","F","VA","VA55",0.5,0.176383420737639,0.45,0.3,0.8,0.0557773351022717,0.352766841475279,0.4
"Schmidt","F","VA","VA57",0.69,0.152388392675499,0.7,0.4,0.9,0.0481894409826699,0.22085274300797,0.8
"Schmidt","F","VA","VA66",0.5,0.266666666666667,0.55,0.1,0.8,0.0843274042711568,0.533333333333333,0.7
"Schmidt","F","VA","VA67",0.34,0.150554530541816,0.35,0.1,0.6,0.0476095228569523,0.442807442770048,0.4
"Schmidt","F","VA","VA71",0.43,0.115950180872841,0.4,0.3,0.7,0.0366666666666667,0.269651583425211,0.4
"Schmidt","F","YE","YE11",0.242857142857143,0.0975900072948533,0.3,0.1,0.3,0.0368855556781659,0.40184120650822,0.3
"Schmidt","F","YE","YE13",0.54,0.241292814278051,0.55,0.2,0.9,0.076303487615064,0.446838544959354,0.8
"Schmidt","F","YE","YE14",0.09,0.110050493461461,0.05,0,0.3,0.0348010216963685,1.2227832606829,0
"Schmidt","F","YE","YE15",0.35,0.0707106781186547,0.3,0.3,0.5,0.0223606797749979,0.202030508910442,0.3
"Schmidt","F","YE","YE19",0.428571428571429,0.0755928946018455,0.4,0.4,0.6,0.0285714285714286,0.176383420737639,0.4
"Schmidt","F","YE","YE20",0.71,0.144913767461894,0.7,0.5,0.9,0.0458257569495584,0.204103897833654,0.7
"Schmidt","F","YE","YE21",0.7,0.115470053837925,0.7,0.5,0.9,0.0365148371670111,0.164957219768464,0.7
"Schmidt","F","YE","YE22",0.68,0.269979423084221,0.75,0.2,1,0.085374989832438,0.397028563359149,0.9
