"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Gibert","F","AK","AK1",37.5265555555556,19.3147331466883,32.773,17.185,71.977,6.43824438222942,0.514695070217518,27.839
"Gibert","F","AK","AK10",33.4449,8.19438864169324,36.1905,17.908,43.521,2.5912932140364,0.245011605407498,34.578
"Gibert","F","AK","AK11",33.3824,9.82416468826852,29.524,23.452,51.711,3.10667365235266,0.294291743202062,51.711
"Gibert","F","AK","AK12",35.64045,12.012204423112,34.3165,19.09,58.953,2.68601056497021,0.337038517277756,58.559
"Gibert","F","AK","AK13",38.0273,4.11523135707122,37.8335,28.441,43.344,1.30135041868907,0.108217816070855,37.417
"Gibert","F","AK","AK14",28.7458,13.996140355271,27.3165,13.789,51.621,4.42596819740545,0.486893402002065,45.951
"Gibert","F","AK","AK15",34.3262,8.79813414310103,33.237,20.972,50.469,2.7822143051893,0.256309586936539,41.891
"Gibert","F","AK","AK16",29.4827,7.54601083796377,28.6415,20.789,42.284,2.38625814962813,0.255947075334476,28.736
"Gibert","F","AK","AK17",21.1944,22.2671649604923,12.8165,6.931,82.565,7.0414958309849,1.05061549090761,20.075
"Gibert","F","AK","AK18",25.1806,10.4780279972479,24.2665,9.815,42.796,3.31344338583159,0.416115104375905,41.679
"Gibert","F","AK","AK2",24.1444,5.84171508681787,23.333,18.811,38.753,1.84731251161127,0.241949068389269,27.49
"Gibert","F","AK","AK20",40.9702,13.0257016855139,38.403,22.822,66.609,4.11908854481182,0.317931122755415,46.842
"Gibert","F","AK","AK21",41.3304,11.6552911417948,42.6615,25.081,58.996,3.6857266800456,0.282002863311141,45.934
"Gibert","F","AK","AK3",35.8146,12.6053044848411,32.5475,20.824,67.647,3.98614727720333,0.35195994049469,38.147
"Gibert","F","AK","AK4",40.0894,6.98997328241596,37.8525,31.582,51.677,2.21042363561578,0.174359638268868,38.093
"Gibert","F","AK","AK5",22.1114,9.52510609098106,22.893,9.372,35.748,3.01210302022432,0.430778064300816,27.385
"Gibert","F","AK","AK6",32.7395,13.6075521616981,34.5675,13.621,59.745,4.30308582105137,0.415631031680327,44.882
"Gibert","F","AK","AK7",21.7239,7.31398343281932,22.4375,12.141,31.701,2.31288464164462,0.336679115297867,26.797
"Gibert","F","AK","AK8",32.45,10.3882488632322,33.727,17.074,44.88,3.28505273084686,0.320130935692825,36.924
"Gibert","F","AK","AK9",43.4675,7.32688424381211,40.9965,35.081,54.77,2.31696423628467,0.168560056221593,52.067
"Gibert","F","GI","GI1",23.427,5.9885646026406,21.716,16.41,33.901,1.89375040594055,0.25562661043414,24.433
"Gibert","F","GI","GI10",32.2333,11.4294590888265,29.1195,16.605,54.288,2.55570474686688,0.354585447001283,45.912
"Gibert","F","GI","GI11",35.3643,12.963270266839,32.4965,18.351,64.219,4.09934599675498,0.366563745552406,35.582
