"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","F","AK","AK1",0.28,0.162693379713094,0.233333333333333,0.0666666666666667,0.6,0.051448164012401,0.581047784689623,0.233333333333333
"Schmidt","F","AK","AK10",0.32,0.117798740272876,0.316666666666667,0.166666666666667,0.6,0.0372512324760894,0.368121063352738,0.366666666666667
"Schmidt","F","AK","AK11",0.21,0.0667591950479991,0.2,0.1,0.333333333333333,0.0211111111111111,0.317900928799996,0.2
"Schmidt","F","AK","AK12",0.323333333333333,0.205510505573887,0.266666666666667,0.1,0.8,0.0649881280706211,0.635599501774908,0.3
"Schmidt","F","AK","AK13",0.34,0.113093427999995,0.283333333333333,0.233333333333333,0.566666666666667,0.0357632820876246,0.332627729411751,0.266666666666667
"Schmidt","F","AK","AK14",0.263333333333333,0.126149039817644,0.233333333333333,0.1,0.533333333333333,0.0398918290467028,0.479046986649282,0.2
"Schmidt","F","AK","AK15",0.253333333333333,0.0706233270314254,0.233333333333333,0.133333333333333,0.366666666666667,0.0223330569358242,0.278776290913521,0.233333333333333
"Schmidt","F","AK","AK16",0.36,0.0782525193851512,0.35,0.266666666666667,0.5,0.0247456193903557,0.217368109403198,0.366666666666667
"Schmidt","F","AK","AK17",0.196666666666667,0.0597319113587361,0.183333333333333,0.133333333333333,0.333333333333333,0.0188888888888889,0.303721583180014,0.166666666666667
"Schmidt","F","AK","AK18",0.19,0.120748693216864,0.133333333333333,0.0666666666666667,0.433333333333333,0.0381840895054213,0.635519437983493,0.1
"Schmidt","F","AK","AK2",0.3,0.0831479419283098,0.3,0.166666666666667,0.433333333333333,0.0262936879248872,0.277159806427699,0.333333333333333
"Schmidt","F","AK","AK20",0.253333333333333,0.0971189928151651,0.233333333333333,0.133333333333333,0.433333333333333,0.030711722135745,0.38336444532302,0.233333333333333
"Schmidt","F","AK","AK3",0.28,0.0819515062870479,0.25,0.2,0.433333333333333,0.025915341754868,0.292683951025171,0.233333333333333
"Schmidt","F","AK","AK4",0.4,0.200616334280753,0.416666666666667,0.166666666666667,0.7,0.0634404552160898,0.501540835701883,0.7
"Schmidt","F","AK","AK5",0.193333333333333,0.127463381330667,0.166666666666667,0.0666666666666667,0.433333333333333,0.040307460327149,0.659293351710344,0.2
"Schmidt","F","AK","AK6",0.506666666666667,0.116322242918244,0.466666666666667,0.333333333333333,0.733333333333333,0.0367843230161041,0.229583374180744,0.433333333333333
"Schmidt","F","AK","AK7",0.236666666666667,0.138287587259752,0.166666666666667,0.1,0.533333333333333,0.0437303747870098,0.584313748984867,0.166666666666667
"Schmidt","F","AK","AK8",0.253333333333333,0.140721246213223,0.233333333333333,0,0.533333333333333,0.0444999653211129,0.555478603473248,0.233333333333333
"Schmidt","F","AK","AK9",0.35,0.0835183132131828,0.35,0.233333333333333,0.466666666666667,0.0264108096088994,0.238623752037665,0.433333333333333
"Schmidt","F","AK","AK21",0.463333333333333,0.0895117069383237,0.45,0.333333333333333,0.566666666666667,0.02830608711746,0.19319073439926,0.566666666666667
"Schmidt","F","GI","GI1",0.113333333333333,0.0525873758497744,0.1,0,0.2,0.016629588385662,0.464006257498009,0.1
"Schmidt","F","GI","GI10",0.106666666666667,0.0539775902288494,0.0666666666666667,0.0666666666666667,0.2,0.0170692127730414,0.506039908395463,0.0666666666666667
"Schmidt","F","GI","GI11",0.143333333333333,0.101895613494314,0.116666666666667,0.0333333333333333,0.366666666666667,0.0322222222222222,0.710899629030101,0.133333333333333
"Schmidt","F","GI","GI12",0.293333333333333,0.119463822717472,0.283333333333333,0.1,0.533333333333333,0.0377777777777778,0.407263031991382,0.366666666666667
"Schmidt","F","GI","GI13",0.233333333333333,0.118634202800348,0.266666666666667,0.0333333333333333,0.4,0.0375154289247425,0.508432297715777,0.266666666666667
"Schmidt","F","GI","GI15",0.606666666666667,0.0828504528102545,0.616666666666667,0.466666666666667,0.733333333333333,0.0261996136056702,0.136566680456463,0.633333333333333
"Schmidt","F","GI","GI2",0.336666666666667,0.157487996799129,0.266666666666667,0.166666666666667,0.666666666666667,0.0498020774022555,0.467786129106324,0.233333333333333
"Schmidt","F","GI","GI3",0.15,0.0752772652709081,0.166666666666667,0.0333333333333333,0.233333333333333,0.030731814857643,0.501848435139387,0.2
"Schmidt","F","GI","GI5",0.566666666666667,0.120697561013336,0.6,0.366666666666667,0.7,0.0381679200829282,0.212995695905887,0.7
"Schmidt","F","GI","GI7",0.325,0.097182531580755,0.316666666666667,0.166666666666667,0.466666666666667,0.0343592135468138,0.299023174094631,0.266666666666667
"Schmidt","F","GI","GI8",0.326666666666667,0.166147339044611,0.383333333333333,0.1,0.5,0.0525404018557195,0.508614303197789,0.5
"Schmidt","F","GI","GI9",0.288888888888889,0.106805465250648,0.25,0.2,0.466666666666667,0.0436031486007746,0.369711225867628,0.2
"Schmidt","F","GI","GI14",0.15,0.0360041149911548,0.15,0.1,0.2,0.0113855008510662,0.240027433274365,0.166666666666667
"Schmidt","F","KA","KA1",0.196666666666667,0.142681549933262,0.15,0.0333333333333333,0.433333333333333,0.0451198677872155,0.725499406440317,0.0666666666666667
"Schmidt","F","KA","KA10",0.42,0.174412594403099,0.383333333333333,0.233333333333333,0.733333333333333,0.0551541050932927,0.415268081912139,0.233333333333333
"Schmidt","F","KA","KA11",0.31,0.104290666935621,0.3,0.133333333333333,0.5,0.0329796046214574,0.336421506243937,0.366666666666667
"Schmidt","F","KA","KA13",0.1,0.0801233616769775,0.116666666666667,0,0.266666666666667,0.0253372316688697,0.801233616769775,0.133333333333333
"Schmidt","F","KA","KA14",0.55,0.0932936423541481,0.583333333333333,0.333333333333333,0.633333333333333,0.0295020401052261,0.169624804280269,0.6
"Schmidt","F","KA","KA16",0.323333333333333,0.175013227013359,0.266666666666667,0.133333333333333,0.7,0.0553440418018323,0.541278021690802,0.2
"Schmidt","F","KA","KA17",0.323333333333333,0.187938786987468,0.283333333333333,0.1,0.633333333333333,0.0594314627569615,0.581253980373613,0.633333333333333
"Schmidt","F","KA","KA18",0.35,0.158113883008419,0.383333333333333,0.1,0.533333333333333,0.05,0.451753951452626,0.5
"Schmidt","F","KA","KA2",0.54,0.13033669598769,0.583333333333333,0.3,0.666666666666667,0.0412160822022031,0.241364251829056,0.633333333333333
"Schmidt","F","KA","KA23",0.44,0.110888666221108,0.4,0.3,0.633333333333333,0.0350660751956878,0.252019695957064,0.4
"Schmidt","F","KA","KA24",0.203333333333333,0.0456773439802099,0.2,0.133333333333333,0.266666666666667,0.0144444444444444,0.224642675312508,0.166666666666667
"Schmidt","F","KA","KA25",0.293333333333333,0.185125916441409,0.233333333333333,0.1,0.6,0.0585419549880866,0.631111078777531,0.133333333333333
"Schmidt","F","KA","KA28",0.463333333333333,0.102379106664795,0.45,0.3,0.633333333333333,0.0323751161874077,0.220962100715385,0.533333333333333
"Schmidt","F","KA","KA29",0.68,0.0740370277731452,0.683333333333333,0.566666666666667,0.766666666666667,0.0234125638952283,0.108877982019331,0.766666666666667
"Schmidt","F","KA","KA3",0.336666666666667,0.133749350984926,0.35,0.166666666666667,0.533333333333333,0.0422952584681651,0.397275299955225,0.166666666666667
"Schmidt","F","KA","KA5",0.39,0.0994428926011753,0.4,0.166666666666667,0.5,0.031446603773522,0.25498177590045,0.5
"Schmidt","F","KA","KA6",0.543333333333333,0.105467799778527,0.55,0.366666666666667,0.7,0.0333518467106747,0.194112514929804,0.566666666666667
"Schmidt","F","KA","KA7",0.383333333333333,0.189378450545103,0.366666666666667,0.133333333333333,0.666666666666667,0.0598867243476083,0.494030740552444,0.566666666666667
"Schmidt","F","KA","KA9",0.183333333333333,0.0477906959280146,0.166666666666667,0.133333333333333,0.266666666666667,0.015112745009706,0.260676523243716,0.166666666666667
"Schmidt","F","MA","MA12",0.393333333333333,0.0872062972015493,0.366666666666667,0.233333333333333,0.533333333333333,0.0275770525466463,0.221710925088685,0.366666666666667
"Schmidt","F","MA","MA13",0.316666666666667,0.170148809234595,0.266666666666667,0.1,0.7,0.0538057778346811,0.537312029161879,0.266666666666667
"Schmidt","F","MA","MA18",0.48,0.189996751109325,0.433333333333333,0.133333333333333,0.7,0.060082248153759,0.395826564811094,0.7
"Schmidt","F","MA","MA19",0.393333333333333,0.10280029783307,0.366666666666667,0.266666666666667,0.566666666666667,0.0325083085296173,0.26135668940611,0.366666666666667
