"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Bergland","F","AK","AK1",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"Bergland","F","AK","AK10",0.857142857142857,NA,0.857142857142857,0.857142857142857,0.857142857142857,NA,NA,0.857142857142857
"Bergland","F","AK","AK11",0.294117647058824,NA,0.294117647058824,0.294117647058824,0.294117647058824,NA,NA,0.294117647058824
"Bergland","F","AK","AK12",0.739130434782609,NA,0.739130434782609,0.739130434782609,0.739130434782609,NA,NA,0.739130434782609
"Bergland","F","AK","AK14",0.291666666666667,NA,0.291666666666667,0.291666666666667,0.291666666666667,NA,NA,0.291666666666667
"Bergland","F","AK","AK15",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"Bergland","F","AK","AK16",0.458333333333333,NA,0.458333333333333,0.458333333333333,0.458333333333333,NA,NA,0.458333333333333
"Bergland","F","AK","AK17",0.294117647058824,NA,0.294117647058824,0.294117647058824,0.294117647058824,NA,NA,0.294117647058824
"Bergland","F","AK","AK18",0.454545454545455,NA,0.454545454545455,0.454545454545455,0.454545454545455,NA,NA,0.454545454545455
"Bergland","F","AK","AK2",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"Bergland","F","AK","AK20",0.916666666666667,NA,0.916666666666667,0.916666666666667,0.916666666666667,NA,NA,0.916666666666667
"Bergland","F","AK","AK21",0.916666666666667,NA,0.916666666666667,0.916666666666667,0.916666666666667,NA,NA,0.916666666666667
"Bergland","F","AK","AK4",0.181818181818182,NA,0.181818181818182,0.181818181818182,0.181818181818182,NA,NA,0.181818181818182
"Bergland","F","AK","AK5",0.789473684210526,NA,0.789473684210526,0.789473684210526,0.789473684210526,NA,NA,0.789473684210526
"Bergland","F","AK","AK6",0.411764705882353,NA,0.411764705882353,0.411764705882353,0.411764705882353,NA,NA,0.411764705882353
"Bergland","F","AK","AK7",0.526315789473684,NA,0.526315789473684,0.526315789473684,0.526315789473684,NA,NA,0.526315789473684
"Bergland","F","AK","AK8",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"Bergland","F","AK","AK9",0.625,NA,0.625,0.625,0.625,NA,NA,0.625
"Bergland","F","GI","GI1",0.0625,NA,0.0625,0.0625,0.0625,NA,NA,0.0625
"Bergland","F","GI","GI10",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Bergland","F","GI","GI11",0.529411764705882,NA,0.529411764705882,0.529411764705882,0.529411764705882,NA,NA,0.529411764705882
"Bergland","F","GI","GI12",0.736842105263158,NA,0.736842105263158,0.736842105263158,0.736842105263158,NA,NA,0.736842105263158
"Bergland","F","GI","GI13",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"Bergland","F","GI","GI14",0.285714285714286,NA,0.285714285714286,0.285714285714286,0.285714285714286,NA,NA,0.285714285714286
"Bergland","F","GI","GI15",0.421052631578947,NA,0.421052631578947,0.421052631578947,0.421052631578947,NA,NA,0.421052631578947
"Bergland","F","GI","GI2",0.681818181818182,NA,0.681818181818182,0.681818181818182,0.681818181818182,NA,NA,0.681818181818182
"Bergland","F","GI","GI3",0.818181818181818,NA,0.818181818181818,0.818181818181818,0.818181818181818,NA,NA,0.818181818181818
"Bergland","F","GI","GI4",0.608695652173913,NA,0.608695652173913,0.608695652173913,0.608695652173913,NA,NA,0.608695652173913
"Bergland","F","GI","GI5",0.207896051974013,0.183603598252154,0.275862068965517,0,0.347826086956522,0.106003586875065,0.883150961785003,0
"Bergland","F","GI","GI6",0.695652173913043,NA,0.695652173913043,0.695652173913043,0.695652173913043,NA,NA,0.695652173913043
"Bergland","F","GI","GI7",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"Bergland","F","GI","GI8",0.857142857142857,NA,0.857142857142857,0.857142857142857,0.857142857142857,NA,NA,0.857142857142857
"Bergland","F","GI","GI9",0.833333333333333,NA,0.833333333333333,0.833333333333333,0.833333333333333,NA,NA,0.833333333333333
"Bergland","F","KA","KA1",0.899470899470899,0.0956779964022493,0.888888888888889,0.80952380952381,1,0.0552397169783627,0.10637141952956,0.888888888888889
"Bergland","F","KA","KA10",0.430316742081448,0.117849634156225,0.461538461538462,0.3,0.529411764705882,0.0680405180039956,0.27386718347556,0.461538461538462
"Bergland","F","KA","KA11",0.684210526315789,NA,0.684210526315789,0.684210526315789,0.684210526315789,NA,NA,0.684210526315789
"Bergland","F","KA","KA13",0.28,NA,0.28,0.28,0.28,NA,NA,0.28
"Bergland","F","KA","KA14",0.833333333333333,NA,0.833333333333333,0.833333333333333,0.833333333333333,NA,NA,0.833333333333333
"Bergland","F","KA","KA15",0.928571428571429,NA,0.928571428571429,0.928571428571429,0.928571428571429,NA,NA,0.928571428571429
"Bergland","F","KA","KA16",0.277777777777778,NA,0.277777777777778,0.277777777777778,0.277777777777778,NA,NA,0.277777777777778
"Bergland","F","KA","KA17",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"Bergland","F","KA","KA18",0.857142857142857,NA,0.857142857142857,0.857142857142857,0.857142857142857,NA,NA,0.857142857142857
"Bergland","F","KA","KA2",0.772727272727273,NA,0.772727272727273,0.772727272727273,0.772727272727273,NA,NA,0.772727272727273
"Bergland","F","KA","KA23",0.421052631578947,NA,0.421052631578947,0.421052631578947,0.421052631578947,NA,NA,0.421052631578947
"Bergland","F","KA","KA24",0.537240537240537,0.266477747085396,0.666666666666667,0.230769230769231,0.714285714285714,0.153850999012799,0.496011988324862,0.666666666666667
"Bergland","F","KA","KA25",0.583333333333333,NA,0.583333333333333,0.583333333333333,0.583333333333333,NA,NA,0.583333333333333
"Bergland","F","KA","KA28",0.818181818181818,NA,0.818181818181818,0.818181818181818,0.818181818181818,NA,NA,0.818181818181818
"Bergland","F","KA","KA29",0.571428571428571,NA,0.571428571428571,0.571428571428571,0.571428571428571,NA,NA,0.571428571428571
"Bergland","F","KA","KA3",0.785714285714286,NA,0.785714285714286,0.785714285714286,0.785714285714286,NA,NA,0.785714285714286
"Bergland","F","KA","KA5",0.0625,NA,0.0625,0.0625,0.0625,NA,NA,0.0625
"Bergland","F","KA","KA6",0.416666666666667,NA,0.416666666666667,0.416666666666667,0.416666666666667,NA,NA,0.416666666666667
"Bergland","F","KA","KA7",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"Bergland","F","KA","KA9",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"Bergland","F","MA","MA12",0.789473684210526,NA,0.789473684210526,0.789473684210526,0.789473684210526,NA,NA,0.789473684210526
"Bergland","F","MA","MA13",0.36,NA,0.36,0.36,0.36,NA,NA,0.36
"Bergland","F","MA","MA18",1,NA,1,1,1,NA,NA,1
"Bergland","F","MA","MA19",0.904761904761905,NA,0.904761904761905,0.904761904761905,0.904761904761905,NA,NA,0.904761904761905
"Bergland","F","MA","MA20",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Bergland","F","MA","MA21",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"Bergland","F","MA","MA23",0.470588235294118,NA,0.470588235294118,0.470588235294118,0.470588235294118,NA,NA,0.470588235294118
"Bergland","F","MA","MA26",0.772727272727273,NA,0.772727272727273,0.772727272727273,0.772727272727273,NA,NA,0.772727272727273
"Bergland","F","MA","MA27",0.391304347826087,NA,0.391304347826087,0.391304347826087,0.391304347826087,NA,NA,0.391304347826087
"Bergland","F","MA","MA28",0.947368421052632,NA,0.947368421052632,0.947368421052632,0.947368421052632,NA,NA,0.947368421052632
"Bergland","F","MA","MA3",1,NA,1,1,1,NA,NA,1
"Bergland","F","MA","MA30",1,NA,1,1,1,NA,NA,1
"Bergland","F","MA","MA31",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"Bergland","F","MA","MA32",0.668650793650794,0.232549501390839,0.714285714285714,0.416666666666667,0.875,0.134262517227914,0.347789165284815,0.875
"Bergland","F","MA","MA33",0.227272727272727,NA,0.227272727272727,0.227272727272727,0.227272727272727,NA,NA,0.227272727272727
"Bergland","F","MA","MA5",0.538461538461538,NA,0.538461538461538,0.538461538461538,0.538461538461538,NA,NA,0.538461538461538
"Bergland","F","MA","MA6",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Bergland","F","MA","MA7",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"Bergland","F","MA","MA9",0.384615384615385,NA,0.384615384615385,0.384615384615385,0.384615384615385,NA,NA,0.384615384615385
"Bergland","F","MU","MU1",0.894736842105263,NA,0.894736842105263,0.894736842105263,0.894736842105263,NA,NA,0.894736842105263
