"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"StamenkovicRadak","2","F","KA",2790.01119824561,95.6132307053918,2805.09195,2482.9121,2992.7011,8.95499952781571,0.0342698376140979,2877.3426
"StamenkovicRadak","2","F","MA",2844.76746612903,138.049023433546,2859.36125,2532.1117,3050.7121,17.5322435083126,0.0485273489229662,2926.0868
"StamenkovicRadak","2","F","MU",2846.91438737864,70.5910305547309,2846.172,2653.3075,2984.9136,6.95554091813666,0.02479562816068,2869.4774
"StamenkovicRadak","2","F","RE",2875.03999555556,108.205925940108,2880.2407,2575.6004,3112.8805,11.4059060766079,0.0376363202276771,2888.2142
"StamenkovicRadak","2","F","UM",2880.48473145161,86.4155391891627,2879.67195,2641.9475,3092.4704,7.76034450793809,0.0300003462075683,2767.8319
"StamenkovicRadak","2","F","VA",2887.70074086021,102.273363758154,2892.7988,2662.3634,3069.0326,10.6052537874799,0.03541688455144,2760.0507
"StamenkovicRadak","2","F","YE",2833.08097916667,84.6248737083581,2837.67105,2535.5508,3019.3308,8.63699000553938,0.0298702629154109,2894.9119
"StamenkovicRadak","2","M","AK",2389.10677157895,97.8735179626341,2395.6352,1933.4062,2686.2606,10.041611067208,0.0409665734185459,2428.7061
"StamenkovicRadak","2","M","GI",2474.26568522727,99.532231075244,2475.9126,2172.3033,2720.8618,10.6101714828571,0.0402269779149047,2566.0446
"StamenkovicRadak","2","M","KA",2403.88563628319,101.435763988302,2415.7589,2035.9052,2800.9906,9.54227399842293,0.0421965847531495,2450.8668
"StamenkovicRadak","2","M","MA",2497.28606538462,129.518364967895,2454.28115,2305.32,2766.7741,17.9609656156155,0.0518636478067831,2645.3847
"StamenkovicRadak","2","M","MU",2452.06814895833,63.1898480083845,2452.4618,2264.1523,2606.1736,6.44928685602358,0.025770021128992,2446.2587
"StamenkovicRadak","2","M","RE",2492.39501927711,92.6367321589163,2489.3233,2249.0726,2699.7601,10.1682023532866,0.0371677568934416,2467.9686
"StamenkovicRadak","2","M","UM",2503.55613571429,86.7718248107898,2517.02675,2271.7081,2982.648,8.19916675916478,0.0346594284717459,2470.8612
"StamenkovicRadak","2","M","VA",2475.80736966292,92.793609679455,2484.0267,2228.6903,2674.7339,9.836102953836,0.0374801411517281,2474.5226
"StamenkovicRadak","2","M","YE",2465.70647142857,64.3872018358463,2471.31715,2187.5617,2599.1495,7.0252196714087,0.0261130846602929,2371.1806
"StamenkovicRadak","3","F","AK",2764.41482903226,90.3318738700369,2762.92455,2490.1473,2935.3748,11.4721594536599,0.0326766709979122,2738.0308
"StamenkovicRadak","3","F","GI",2832.1327,87.8609866194516,2857.9144,2602.8741,2955.0945,16.0411480987111,0.0310229060310103,2738.4682
"StamenkovicRadak","3","F","KA",2833.84306280992,89.7554281512852,2837.222,2504.8346,3048.2377,8.15958437738957,0.0316726883465055,2838.2642
"StamenkovicRadak","3","F","MA",2852.50503882353,85.5909970515147,2865.8991,2635.2865,3018.7558,9.28364708777017,0.0300055550775873,2940.2482
"StamenkovicRadak","3","F","MU",2853.5315496124,109.95338337721,2873.4478,2515.9989,3123.172,9.6808556048033,0.0385323874874083,2834.6187
"StamenkovicRadak","3","F","RE",2915.33497758621,103.969551496049,2933.32015,2617.2149,3122.4156,9.65333051258761,0.0356629863447569,2928.972
"StamenkovicRadak","3","F","UM",2922.80829908257,105.211113442454,2919.2796,2686.6917,3220.2588,10.0773969952566,0.0359965836539735,3076.765
"StamenkovicRadak","3","F","VA",2812.77896551724,77.0758263090533,2801.06165,2556.503,2953.5446,10.1205518123573,0.0274020202987688,2923.4137
"StamenkovicRadak","3","F","YE",2826.58122601626,104.757250609362,2841.6591,2303.0023,3021.7732,9.44564318857077,0.0370614683367882,2910.281
"StamenkovicRadak","3","M","AK",2414.94161060606,75.0085297090653,2425.44245,2231.6288,2568.5301,9.23291175805642,0.0310601835587408,2473.321
"StamenkovicRadak","3","M","GI",2463.97572894737,76.5604222521042,2480.1375,2257.866,2623.1648,12.4197405001076,0.0310719060064814,2524.0755
"StamenkovicRadak","3","M","KA",2458.6237773913,83.3868075762073,2459.5719,1915.4015,2660.9543,7.77585990086231,0.0339160502485191,2439.038
"StamenkovicRadak","3","M","MA",2457.47410574713,77.9595409366672,2462.1212,2196.0015,2604.2918,8.35814010484011,0.0317234434960469,2446.5306
"StamenkovicRadak","3","M","MU",2484.97414140625,88.5133603249526,2488.0776,2293.4751,2737.2813,7.82354966392279,0.0356194291321127,2655.0626
"StamenkovicRadak","3","M","RE",2545.88794358974,91.0002808867846,2550.2709,2178.9384,2775.7343,8.41297894407506,0.0357440244437753,2457.5671
"StamenkovicRadak","3","M","UM",2549.46799285714,80.930978265307,2559.83705,2270.6548,2737.1663,7.64725863754199,0.0317442613486624,2617.6001
"StamenkovicRadak","3","M","VA",2460.439745,61.927570690276,2476.48955,2279.4774,2565.7855,7.99481499848405,0.0251693100048975,2451.7458
"StamenkovicRadak","3","M","YE",2469.15714086957,72.8563435304588,2479.3791,2250.026,2606.5289,6.79388906529609,0.0295065641325691,2325.0615
"StamenkovicRadak","4","F","AK",2786.05715929204,94.8835349598369,2784.70665,2458.3159,3089.5802,6.31155886052627,0.0340565643613528,2735.5384
"StamenkovicRadak","4","F","GI",2831.79160153846,130.270862948016,2827.0608,2482.304,3130.4144,16.1581119104643,0.0460029837214159,3022.945
"StamenkovicRadak","4","F","KA",2805.52974655172,109.81432445594,2819.50525,2483.6305,3010.0348,10.1960040582652,0.0391420994879534,2760.8016
"StamenkovicRadak","4","F","MA",2936.25176923077,76.5905696894795,2942.83535,2773.7179,3047.4106,15.0206465155325,0.0260844694900071,2965.6007
"StamenkovicRadak","4","F","MU",2844.37358690476,91.6427809274578,2847.90575,2642.1391,3041.7077,7.07039404847442,0.032218967771805,2916.0041
"StamenkovicRadak","4","F","RE",2981.15355573771,97.1848901593332,2975.01015,2769.5122,3187.5478,8.79870653463545,0.0325997599057873,3008.807
"StamenkovicRadak","4","F","UM",2836.74737682927,68.0190959160686,2831.19065,2683.8387,2999.305,7.51145256424281,0.0239778474712457,2888.706
"StamenkovicRadak","4","F","VA",2817.07974725275,98.4861318244635,2821.2108,2461.3017,3095.3047,7.30027779154787,0.0349603634474702,2942.8901
"StamenkovicRadak","4","F","YE",2805.94440854701,78.9020779255392,2809.9572,2574.6765,2964.85,7.29449968464582,0.0281196155152613,2760.7142
"StamenkovicRadak","4","M","AK",2422.60422330097,80.8375226518619,2424.2827,2215.1857,2628.573,5.63221708250987,0.0333680268012226,2369.263
"StamenkovicRadak","4","M","GI",2468.38454754098,95.6399319006181,2481.375,2197.163,2624.6986,12.2454384775498,0.0387459611979402,2603.7159
"StamenkovicRadak","4","M","KA",2446.1306720339,89.010694242903,2445.71065,2207.1927,2651.5234,8.19409858415249,0.0363883643913809,2387.587
"StamenkovicRadak","4","M","MA",2556.25796129032,58.6851770960418,2573.2245,2433.6988,2654.1048,10.5401689568294,0.0229574549926954,2497.1196
"StamenkovicRadak","4","M","MU",2462.56347597403,77.9068356092523,2464.1815,2279.477,2732.918,6.27791171884857,0.0316364781534972,2506.1044
"StamenkovicRadak","4","M","RE",2558.02549626168,105.934322182731,2579.3458,1974.2252,2760.555,10.2410574696366,0.0414125356989383,2605.8582
"StamenkovicRadak","4","M","UM",2453.10099418605,81.6974905692175,2454.5845,2213.5901,2868.9496,8.80966697184047,0.0333037615503169,2471.1306
"StamenkovicRadak","4","M","VA",2466.79335294118,80.4527263647197,2461.10705,2201.7073,2924.0464,6.17044243790578,0.0326142951004774,2439.1421
"StamenkovicRadak","4","M","YE",2424.70374745763,82.3119601132095,2426.27165,2187.6533,2589.606,7.57743012296798,0.0339472235317473,2388.5671
"StamenkovicRadak","5","F","MA",2799.40945294118,70.8428376503431,2810.0432,2628.7788,2938.596,12.1494464245143,0.0253063508004921,2831.4923
"StamenkovicRadak","5","M","MA",2431.77241428571,64.0724057301772,2434.7663,2269.2455,2613.2085,10.8302132627102,0.0263480272059082,2498.8612
"Onder","1","F","AK",2776.99126059828,101.548026248647,2783.21641652355,2390.35198218639,2970.55737063636,9.1937263155665,0.0365676434382329,2841.01455515173
"Onder","1","F","GI",2827.00464380454,81.1546667319514,2825.56680797072,2519.31054549907,3035.72281579745,7.34739829740918,0.0287069449672833,2819.37325881168
"Onder","1","F","KA",2855.20737428663,80.9115709504495,2855.40625485445,2547.76328175402,3019.24067298796,7.04244830537369,0.0283382466993891,2971.0275909118
"Onder","1","F","MA",2901.63777221704,75.9967971733444,2905.19120650713,2704.46727092609,3073.34147251021,6.16415421942313,0.0261910007861795,2849.0312142858
"Onder","1","F","MU",2873.35819762192,90.5331834200676,2891.09361865706,2552.29899116636,3137.47477403666,9.2885086334344,0.0315077958240625,2831.36802594343
"Onder","1","F","RE",2899.57127668463,86.3258028106461,2907.30640614422,2694.62226787392,3058.5217869276,15.5045718865099,0.0297719195609328,3036.49959751441
"Onder","1","F","UM",2912.98274786961,96.3445818478587,2923.80769357587,2705.15156974932,3094.32450878811,12.0430727309823,0.0330742026942383,2800.34440043706
"Onder","1","F","VA",2842.70575203035,100.317343298756,2843.37597188176,2605.55847022683,3126.48746272081,9.00876337084838,0.0352893869606822,2802.24629007837
"Onder","1","F","YE",2792.29778067693,117.695198049934,2801.75578730196,2460.17403184165,3019.32704839645,12.3378091470729,0.0421499450611607,2690.92916319809
"Onder","1","M","AK",2417.8167414144,70.3163554336266,2415.10643880223,2194.68045998874,2585.67952968368,6.4458897342507,0.0290825827405316,2367.95576517003
"Onder","1","M","GI",2442.59617528603,74.1472597279726,2446.76004234201,2246.94228438961,2632.49468480102,6.65862048895012,0.0303559223084798,2530.48496378105
"Onder","1","M","KA",2481.94342185885,67.0750486742566,2486.77937277234,2234.99106724336,2616.55542248545,5.90562873970846,0.0270252126150486,2511.36827759315
"Onder","1","M","MA",2513.07126724265,77.1546272194553,2518.86635618382,2294.97934768119,2733.4990917745,6.29964893274385,0.0307013287785148,2511.81098556026
"Onder","1","M","MU",2480.69577154988,74.8479908260579,2481.36467388185,2267.2275094432,2659.94764018099,7.84620138420577,0.0301721765661311,2378.58598639133
"Onder","1","M","RE",2510.49650864043,63.5322316864665,2512.02424988377,2333.79219889218,2607.31780241144,11.5993454744407,0.0253066401278816,2585.80388967764
"Onder","1","M","UM",2533.57961579422,85.9676840088882,2525.25785469359,2377.95478687489,2675.66585536236,10.745960501111,0.033931313416389,2458.81395073544
"Onder","1","M","VA",2454.31442366911,85.5811894667565,2445.7395627012,2297.51160871862,2700.04811717125,7.68541769099373,0.0348696925876416,2517.30331947582
"Onder","1","M","YE",2408.8699851286,91.2881525376461,2419.84568075792,2119.33381837945,2608.07357693605,9.62261618026139,0.0378966706801208,2450.0680333754
"Onder","2","F","AK",2825.21030109146,87.9849735286839,2820.99939000639,2563.44578416209,3047.92475781637,7.16011560029289,0.03114280501338,2739.13931845877
"Onder","2","F","GI",2888.87595438368,82.1282473248402,2896.62594705523,2523.98670041718,3059.63479630867,6.13855341567959,0.0284291359759549,2888.3556781049
"Onder","2","F","KA",2905.41622973115,90.4884320651178,2900.81429523505,2683.54825261526,3130.98136406233,8.22622109682889,0.031144739655251,2970.42324057936
"Onder","2","F","MA",2909.80946656908,91.3765808272839,2922.43819461784,2597.84471055134,3123.23263433258,7.29264507057509,0.031402943002665,2834.10720065964
"Onder","2","F","MU",2876.79412560448,101.686221551467,2887.61246688435,2535.43940083852,3174.48947558785,7.57924345880611,0.0353470624284245,2872.12083194151
"Onder","2","F","RE",2987.76112406008,121.048108106541,3006.5040450194,2542.21821614432,3176.63641334396,9.72281801582529,0.0405146539767705,2991.09358006425
"Onder","2","F","UM",2940.83173264558,96.4924144779669,2940.08005216846,2720.20431375829,3201.82277982889,8.80851200628676,0.0328112667606324,2858.24687294187
"Onder","2","F","VA",2873.03274425334,95.9835066875446,2862.20477195273,2612.65677757496,3155.69731614849,7.78529042998376,0.0334084276900538,2764.04382680811
"Onder","2","F","YE",2838.37832635716,98.4094097991484,2844.42105206188,2488.33674234602,3089.49527933829,7.8290322797147,0.0346709981841813,2857.97186676188
"Onder","2","M","AK",2439.74970632227,97.8769050719473,2449.82392488997,2077.11143197403,2632.56667355568,7.93886531832601,0.0401176009236984,2337.65616047014
"Onder","2","M","GI",2491.95121498361,77.3781377717469,2492.22071582233,2228.60137720356,2693.57732368833,5.70439199834474,0.0310512249623859,2675.15695767489
"Onder","2","M","KA",2512.5685646016,94.6741937099071,2503.09854031966,2220.53178944955,2920.03453417264,8.67876910812295,0.0376802428573402,2518.63841037248
"Onder","2","M","MA",2504.7238388261,68.8651331986146,2512.58730749609,2288.82898475469,2659.27259428574,5.58569988691926,0.027494102196468,2491.0361275654
"Onder","2","M","MU",2486.62060373187,74.4080223812707,2487.63915728217,2264.64023831416,2669.52313162812,5.5460465371949,0.0299233515034825,2578.92350563533
"Onder","2","M","RE",2572.29176134314,87.1295534219271,2572.18334155138,2337.05658860833,2757.62191578236,7.21089314832814,0.0338723447827053,2606.0437408158
"Onder","2","M","UM",2528.12059343682,74.0811971349037,2525.58955583001,2359.88934452148,2699.05388403218,6.76265712629564,0.0293028731806638,2477.31923619432
"Onder","2","M","VA",2487.77530816387,86.5443070327327,2494.86414272088,2136.59642563981,2710.11948614831,6.90698763681629,0.0347878310186332,2474.50681749556
"Onder","2","M","YE",2455.73849596602,76.4076078583702,2460.21591018496,2180.39815282145,2858.63969302009,6.17718897648694,0.0311139023898037,2471.92972786113
"Onder","3","F","AK",2871.92255879762,92.2261058784852,2875.30355300329,2412.35979397776,3064.18917972811,7.53023001220616,0.032113019759522,2857.10400861852
"Onder","3","F","GI",2937.23918814222,88.8266158819835,2936.6791524245,2691.96900571734,3170.81093650946,9.36314743439847,0.0302415330152822,2944.02725591235
"Onder","3","F","KA",2890.95832756611,99.8476534135369,2897.9406629018,2620.80019693121,3178.21144643096,9.11480201475864,0.0345379082297594,2887.51075054435
"Onder","3","F","MA",2925.76521202356,77.1615532169841,2926.52003782417,2750.14004992764,3138.76122730379,6.32132074321821,0.0263731186972507,2870.18308705135
"Onder","3","F","MU",2869.46473771821,128.477484216104,2883.6787546593,2551.05519242795,3156.36883523742,10.4901426588645,0.0447740244120474,2812.51564037251
"Onder","3","F","RE",2954.3130195626,92.0265397333768,2963.53445181621,2686.19964425506,3234.07970233605,7.51393550469117,0.0311498947890775,2990.51078005621
"Onder","3","F","UM",2912.9278551192,66.0158030048808,2919.57595111392,2733.72375749182,3145.06454873098,6.02639074293176,0.0226630408607148,2931.99963931478
"Onder","3","F","VA",2880.21013923141,132.723038552468,2895.02829270561,2458.59178417589,3105.99683294082,12.1159003526358,0.0460810260837028,2961.15305038919
"Onder","3","F","YE",2876.15977319523,88.4109772848952,2872.48175499097,2507.38136079504,3067.88947523714,8.07078109833566,0.0307392440812411,2883.60049036513
"Onder","3","M","AK",2485.14491646993,86.0122266481658,2485.59247666783,2236.84196873476,2841.38780332182,7.02286889762081,0.0346105476900492,2466.2374988458
"Onder","3","M","GI",2536.70777973188,75.349090029734,2537.07302537221,2381.69587861918,2737.51143879298,7.94249147050146,0.0297034962528077,2587.47617630493
"Onder","3","M","KA",2508.99851028776,86.8640823700823,2518.36740057972,2252.53153971233,2933.45413462505,7.92956955851348,0.0346210179136854,2614.08003802539
"Onder","3","M","MA",2509.71840726997,80.5143945791704,2513.42493147179,2212.92102584164,2676.85957243439,6.57397278893585,0.0320810471588932,2417.74476335803
"Onder","3","M","MU",2469.41983868103,98.7615239487062,2475.25076035855,2187.20846450904,2632.55016288207,8.06384466313304,0.0399938165239075,2392.23997855984
"Onder","3","M","RE",2533.86942083533,83.7457093074665,2542.23768750427,2356.07246163916,2764.89155050964,6.83780853169137,0.0330505228954768,2475.52360361835
"Onder","3","M","UM",2512.53391645921,58.0251777508525,2507.88589053805,2302.36641393537,2648.1876850225,5.29694979289813,0.0230942863579825,2431.32616772329
"Onder","3","M","VA",2580.58374663484,135.887131372154,2540.76508264561,2316.10101216894,3025.7334010071,12.4047411878662,0.0526575165597147,2526.56867364337
"Onder","3","M","YE",2499.03101969285,93.7272656295409,2503.07770334224,2164.81751091754,2936.51830410028,8.5560896064297,0.0375054430661132,2551.60209062424
"Onder","4","F","AK",2837.19083478849,70.3423097674669,2839.59412942148,2639.86632528505,3036.40920412628,5.74342554196957,0.0247929426899868,2838.60064398788
"Onder","4","F","MA",2929.75980512446,68.7366945212255,2928.78446623634,2730.65958659969,3096.39181719091,5.61232760608542,0.0234615460287897,2906.46684921098
"Onder","4","F","MU",2890.28075069089,80.478194100083,2884.14272785351,2655.59428356773,3058.24505045806,6.57101703219557,0.027844421024098,2815.88765324237
"Onder","4","F","RE",2925.80263553027,87.2238512274277,2947.02585441301,2768.96698229329,3096.21413491096,15.9248236232456,0.0298119395232615,2982.88974817709
"Onder","4","F","UM",2908.50811124896,95.0735899414655,2899.02279506149,2722.63110505283,3064.84831411174,17.357983277979,0.0326880951693957,2839.00086051625
"Onder","4","F","VA",2837.81698270832,75.7403354681302,2849.10034583151,2648.85719937184,3001.62603903164,7.98373236081756,0.0266896476868096,2871.17174705415
"Onder","4","F","YE",2841.36569902647,71.8203749453718,2846.98158018213,2664.12665974777,3006.06186636576,7.57053224115553,0.0252767093549343,2792.58920568493
"Onder","4","M","AK",2455.57038606851,64.0379310622863,2456.37164161132,2299.12699006967,2642.83460122332,5.22867517620422,0.0260786379513292,2412.26369735923
"Onder","4","M","MA",2536.22578056221,74.7021298659466,2546.5465719226,2329.79178242615,2703.78905058401,6.09940336235644,0.0294540535146627,2517.97630783453
"Onder","4","M","MU",2501.80552410296,69.6187217010321,2507.82302244751,2317.08135889908,2680.69096819458,5.68434482374516,0.0278273914700042,2543.3672814456
"Onder","4","M","RE",2547.34791081041,61.9517828066526,2545.74135435134,2395.03120627962,2699.54948100345,11.3107963069548,0.0243201105525249,2602.801431205
"Onder","4","M","UM",2534.27989020101,73.454478581817,2531.20492875872,2347.1536374915,2669.37040764784,13.4108916230137,0.0289843591727317,2495.71734807097
"Onder","4","M","VA",2444.34519738653,74.5130925923559,2442.31369155355,2240.34554065546,2602.50159723063,7.85436960316217,0.0304838664653522,2326.47412522168
"Onder","4","M","YE",2453.72791546707,70.3137659713416,2448.49118975273,2307.50037201236,2617.52425625781,7.41172171111604,0.0286558935602105,2477.97173800324
"Onder","5","F","GI",2719.26670983045,96.1510081043877,2742.30041703391,2501.5500391279,2865.66304701436,17.5546920218784,0.0353591678803668,2589.68794609096
"Onder","5","F","KA",2870.25458158296,102.911923704585,2865.4465608307,2477.08577521046,3193.57831739759,7.10159741942021,0.0358546326743701,2728.65324273041
"Onder","5","F","MU",2906.82909280021,63.9227370507442,2911.23918044128,2711.87286925586,3027.75050940694,5.83532083669397,0.0219905384905743,2831.37655445665
"Onder","5","F","RE",2952.65735704204,77.1342152444569,2947.97026668289,2728.89497265798,3147.91520155369,8.17621046350786,0.0261236594420592,2983.49602475029
"Onder","5","F","UM",2876.08327117036,148.236692855823,2901.48848930889,2392.60355149523,3080.13162882095,13.2586928794151,0.0515411686239188,2866.81541464671
"Onder","5","F","VA",2856.15561494089,75.7397744704469,2858.71029426911,2620.87933942408,3071.42558858065,6.91406382963628,0.0265180839847252,2802.95883836285
"Onder","5","F","YE",2771.29007040971,93.8958702797712,2789.10559278472,2492.99849360749,2966.81978477258,9.89749376559296,0.0338816464152703,2811.64090841302
"Onder","5","M","GI",2399.59575493305,67.5806706084695,2397.44695896051,2251.3959933619,2539.70460605402,12.3384859145284,0.0281633564609949,2290.56522588701
"Onder","5","M","KA",2459.59605349222,79.1198585318255,2459.71923164351,2246.90932735373,2657.59535997796,5.43397419373602,0.0321678262654099,2460.95193657398
"Onder","5","M","MU",2512.49272700185,77.2478167600817,2520.73925284015,2280.15018750266,2652.35959014769,7.05172862625373,0.0307454887052594,2458.96563273381
"Onder","5","M","RE",2561.87888460231,87.129071843018,2544.5376546991,2410.76669841634,2781.42933934795,9.34121700716823,0.0340098325360698,2537.43832473185
"Onder","5","M","UM",2489.41998809354,144.072794351144,2519.71281036168,2047.4652985581,2688.07358581464,13.0437379210112,0.0578740409574195,2076.06813988491
"Onder","5","M","VA",2487.8535277732,71.298253393842,2495.58428813761,2221.74778056403,2628.61307989624,6.45504056254002,0.0286585414285458,2453.44132483905
"Onder","5","M","YE",2382.20103233845,76.2560402454249,2389.1847449189,2113.82360997885,2527.30432609664,7.99380506977353,0.032010749391108,2330.79831465316
"Onder","6","F","AK",2860.5051735018,69.5286712977264,2878.88026856074,2595.83400784465,2939.02118306078,12.6941405543756,0.0243064308856362,2879.27777913268
"Onder","6","F","GI",2886.22773027036,70.8101445408147,2879.76010890845,2713.51877937979,3028.59883579348,13.1491137368725,0.0245338036905985,2910.91634099093
"Onder","6","F","KA",2716.38850431964,88.6770237427603,2716.63239414282,2542.77524528748,2879.03483658423,16.1901354121103,0.0326451918058647,2878.12410880434
"Onder","6","F","MU",2864.76118972798,72.1421140206722,2869.81157738872,2689.06708946854,2996.65776689231,13.171287731744,0.0251825926291337,2792.74931389719
"Onder","6","F","RE",3018.92538720489,59.4243979350453,3025.37356338418,2894.40092392709,3139.1093293104,10.8493610717292,0.0196839571414728,3107.42233870634
"Onder","6","F","UM",2943.28205247898,81.2048490382571,2953.83740858411,2732.99168565234,3131.8530015676,10.4835009318819,0.027589897125171,2931.42939118601
"Onder","6","F","YE",2873.7932923975,55.7348961530127,2881.76529301399,2747.32638709921,2938.67142875266,10.3497103893966,0.0193941910507123,2836.22043706747
"Onder","6","M","AK",2461.19871780391,56.8883565537635,2473.47383067054,2343.26105073122,2567.68075461557,10.2174504606455,0.0231140850766102,2489.73860892127
"Onder","6","M","GI",2500.61908886487,73.3373947221643,2486.52009756724,2328.69823159155,2693.08765140157,13.3895151326632,0.0293276953090265,2596.82777534591
"Onder","6","M","KA",2397.78138762423,73.3679492755836,2416.49449565407,2270.75739725079,2556.74700639003,13.1772726887263,0.0305982645683467,2385.41659370157
"Onder","6","M","MU",2507.34967522844,65.2207720638452,2504.36719894745,2318.82924876801,2614.3449850431,11.9076293590903,0.0260118374027361,2504.25398444966
"Onder","6","M","RE",2605.11050400902,47.7122948396515,2608.36289556534,2487.82543854749,2686.41717958369,8.56938112506615,0.0183148832904504,2487.82543854749
"Onder","6","M","UM",2544.47183773163,82.4659818631341,2567.17004703966,2360.62732821502,2713.54636590238,10.5586870183585,0.0324098622905772,2605.52000920814
"Onder","6","M","YE",2468.62516146064,89.2543398934399,2463.18828382737,2267.08993466205,2675.72120700375,16.8674847708052,0.0361554849585304,2399.10082533186
"Onder","7","F","MU",2865.49246096521,90.1117961424179,2860.57469578325,2678.69076844685,3048.0455746081,11.6333828585474,0.0314472284851396,2835.49155058589
"Onder","7","M","MU",2480.82928630883,74.3908395763032,2482.37621805405,2282.1736189561,2640.13844058148,9.60381609298032,0.0299862791796479,2403.05235040729
"Posnien","1","F","AK",2584.98214143333,115.470740152516,2550.8139305,2363.481192,2819.787298,21.0819763711168,0.0446698405771148,2511.872385
"Posnien","1","F","GI",2725.23973746667,89.6506026676463,2729.3326495,2519.037621,2873.161989,16.3678857916676,0.0328964096021086,2733.479911
"Posnien","1","F","KA",2637.32883396667,97.8478653657477,2649.0338915,2321.058452,2793.428638,17.8644943548495,0.03710112448078,2654.592184
"Posnien","1","F","MA",2657.2750313,125.366961279839,2655.0826445,2451.539455,2839.47142,22.8887708862815,0.0471787676484909,2595.378007
"Posnien","1","F","MU",2562.32186583333,200.268400279239,2621.392852,2093.745645,2920.31344,36.5638401294711,0.078158955340338,2896.828724
"Posnien","1","F","RE",2720.04241363333,87.9588733392882,2735.427252,2541.847547,2927.987525,16.0590196868893,0.0323373168368342,2723.39702
"Posnien","1","F","UM",2660.50009413333,93.7859857924394,2669.4270505,2463.998001,2855.68487,17.1228999987927,0.0352512619711034,2594.174891
"Posnien","1","F","VA",2547.93389373333,115.568917275939,2580.0691615,2253.738724,2697.842521,21.0999009794935,0.0453578947084075,2570.938008
"Posnien","1","F","YE",2657.19964513333,98.5897165461706,2621.8587915,2518.351366,2853.861574,17.999937230126,0.0371028638087988,2800.339215
"Posnien","1","M","AK",2296.72894,104.889864494509,2310.382279,2085.257258,2505.977128,19.1501816124342,0.0456692397033622,2369.688379
"Posnien","1","M","GI",2405.05868016667,64.2741858977719,2401.631557,2266.907649,2514.079912,11.7348071604967,0.0267245811621186,2465.875276
"Posnien","1","M","KA",2331.6437129,94.5306360391985,2351.0123355,2104.803098,2456.6563,17.2588539113266,0.0405424874804844,2222.434031
"Posnien","1","M","MA",2382.8959734,129.326224317541,2368.581781,2153.550716,2578.638434,23.6116301118967,0.0542727109203233,2331.512586
