"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Parsch","2","M","RE",46.9075907590759,19.6789978259721,49,2,98,1.13052888618137,0.419526935993074,49
"Parsch","2","M","UM",51.3470031545741,20.2035394233536,53,2,98,1.13474382555034,0.393470663955464,70
"Parsch","2","M","VA",55.9237804878049,20.8666286488448,60,2,100,1.15216682286452,0.373126216912234,63
"Parsch","2","M","YE",47.7019230769231,19.3385208475944,49,4,95,1.09482815150288,0.405403379993915,56
"Pasyukova","1","F","AK",45.5742424242424,15.2392832625725,45,5,95,0.593188296484554,0.334383688064692,46
"Pasyukova","1","F","GI",46.1512820512821,19.3118152067158,48,7,92,0.977891775484305,0.418445909807165,56
"Pasyukova","1","F","KA",48.7366666666667,17.6263572433919,49,3,98,0.719593021172008,0.361665219411639,34
"Pasyukova","1","F","MA",42.805,17.3555659020279,44,5,90,0.708538010953579,0.405456509800908,33
"Pasyukova","1","F","MU",47.005,17.4093878786854,46,3,89,0.710735283949561,0.37037310666281,46
"Pasyukova","1","F","RE",44.66875,18.0735178794451,47,6,80,0.824939453003752,0.4046121254668,48
"Pasyukova","1","F","UM",42.6888888888889,15.3754335856526,44,5,84,0.661653313532787,0.360174133968958,46
"Pasyukova","1","F","VA",43.8216666666667,17.889193272722,44,3,99,0.730323257136641,0.40822713131378,48
"Pasyukova","1","F","YE",40.6383333333333,15.4342008155129,43,4,87,0.630098609760909,0.379794138920876,46
"Pasyukova","1","M","AK",52.4757575757576,17.0651973095175,52,2,94,0.664261904368374,0.325201542538592,46
"Pasyukova","1","M","GI",49.4974358974359,21.2649764213425,51,3,100,1.07679393809997,0.429617737480499,51
"Pasyukova","1","M","KA",54.7616666666667,19.6810510433897,55,3,100,0.803475544299586,0.35939466859524,66
"Pasyukova","1","M","MA",47.1983333333333,18.2914358356702,47,3,100,0.74674474100418,0.387544104714224,54
"Pasyukova","1","M","MU",52.9466666666667,19.5110641670422,54,3,91,0.796535859132573,0.368504107914422,72
"Pasyukova","1","M","RE",49.9520833333333,19.3650729389386,52,3,98,0.883890606365793,0.387672978716708,49
"Pasyukova","1","M","UM",47.5777777777778,16.217659888826,46,10,96,0.69789696293199,0.340866275103769,46
"Pasyukova","1","M","VA",49.275,19.4838071117003,49.5,1,98,0.79542309450793,0.395409581160838,47
"Pasyukova","1","M","YE",40.3633333333333,17.390189380799,43,1,93,0.709951508555403,0.430841259743968,47
"Pasyukova","2","F","AK",42.5654545454545,16.17652528267,43,3,94,0.487740588857402,0.380038823863505,42
"Pasyukova","2","F","GI",42.0061538461538,14.8597954694491,42,3,83,0.582849131282451,0.353752822119174,54
"Pasyukova","2","F","KA",45.125,15.9990419820796,45.5,3,92,0.505934130440262,0.354549406805087,47
"Pasyukova","2","F","MA",43.651,16.3946327492562,44,3,98,0.518443808896377,0.375584356584183,46
"Pasyukova","2","F","MU",41.617,16.2492568860656,42,4,87,0.513846620451424,0.390447578779479,44
"Pasyukova","2","F","RE",43.43125,18.2394797544953,46,5,92,0.644862990985918,0.419962118393905,49
"Pasyukova","2","F","UM",36.8511111111111,16.2549230632405,36,4,84,0.541830768774683,0.44109723080614,27
"Pasyukova","2","F","VA",43.742,15.6893464360881,45,2,87,0.496140697374839,0.358679219882222,50
"Pasyukova","2","F","YE",41.251,15.3375760875127,43,4,90,0.48501674222674,0.371811012763634,39
"Pasyukova","2","M","AK",48.9654545454545,18.8976624075619,50,3,96,0.569785960188066,0.385938670088711,56
"Pasyukova","2","M","GI",46.4107692307692,18.854863910672,46,2,100,0.739548607743483,0.406260534422939,51
"Pasyukova","2","M","KA",52.447,19.2748725472235,51,4,100,0.609524988586778,0.367511441020908,43
"Pasyukova","2","M","MA",47.465,19.841634647011,47,2,100,0.627447579854656,0.418026643779858,47
"Pasyukova","2","M","MU",48.888,20.1825863752095,50,3,98,0.638229420187438,0.412833136459039,41
"Pasyukova","2","M","RE",47.00875,19.976360834189,48,4,100,0.706271010464222,0.424949840916618,49
"Pasyukova","2","M","UM",40.9255555555556,17.2311386210611,40,3,85,0.574371287368703,0.421036156678929,53
"Pasyukova","2","M","VA",48.977,18.9996172713151,50,3,99,0.600820652488292,0.387929380552405,53
"Pasyukova","2","M","YE",46.633,17.3782137549667,48,4,100,0.54954737130962,0.372659141701514,46
