"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","1","F","AK","AK10",1011.721,28.4308859634495,1011.455,958.7,1065.41,8.9906355541011,0.0281015081860013,1006.94
"Schmidt","1","F","AK","AK11",999.936,26.6566261097603,999.44,955.94,1043.92,8.42956532423561,0.0266583322430239,1007.94
"Schmidt","1","F","AK","AK12",998.187,19.9667540621348,996.17,972.68,1029.02,6.31404203167652,0.0200030195365546,1002.44
"Schmidt","1","F","AK","AK13",1030.293,23.1780739541106,1028.88,988.93,1073.27,7.32955054708147,0.0224965849075075,1006.45
"Schmidt","1","F","AK","AK14",974.484,22.4442445975701,970.41,946.41,1012.04,7.09749332902509,0.023031927253367,1003.7
"Schmidt","1","F","AK","AK15",1006.462,28.1520714848639,1010.225,946.19,1044.53,8.90246667440484,0.0279713208097911,1000.98
"Schmidt","1","F","AK","AK16",993.849,40.3006825004242,1001.32,887.42,1039.53,12.744194796063,0.0405501062036831,1004.98
"Schmidt","1","F","AK","AK17",1032.273,14.3105431607454,1028.95,1016.51,1059.17,4.52539109421005,0.0138631381046926,1016.51
"Schmidt","1","F","AK","AK18",966.815,46.0048104368808,955.165,906.7,1040.28,14.5479984304829,0.0475838815459843,1035.2
"Schmidt","1","F","AK","AK2",1016.725,31.2908042047145,1018.3,971.56,1087.19,9.89502111052715,0.0307760743610264,1006.94
"Schmidt","1","F","AK","AK20",968.097,35.0116063454519,952.335,936.08,1038.86,11.0716420592832,0.0361653908084127,1007.5
"Schmidt","1","F","AK","AK3",972.367,43.8877608983036,963.33,930.49,1057.07,13.8785285843517,0.0451349756813051,1002.57
"Schmidt","1","F","AK","AK4",1021.671,16.244644553411,1021.945,996.81,1049.96,5.13700765686277,0.0159000740487016,1005.24
"Schmidt","1","F","AK","AK5",964.859,49.9853764059494,970.3,842.66,1010.58,15.8067639143641,0.0518058870839671,1007.03
"Schmidt","1","F","AK","AK6",987.007,29.1542388951513,984.93,950.78,1034.02,9.21937983573492,0.0295380264731166,1005.07
"Schmidt","1","F","AK","AK7",998.276,39.4473923092516,997.225,936.62,1060.37,12.4743607451444,0.0395155170606641,1001.03
"Schmidt","1","F","AK","AK8",981.914,34.9691083354691,990.29,923.44,1029.37,11.0582030085262,0.0356132088303753,1003.64
"Schmidt","1","F","AK","AK9",991.653,23.466842352562,985.81,960.76,1024.12,7.42086713262001,0.0236643688392634,1022.16
"Schmidt","1","F","AK","AK21",999.106,37.9845834809627,1005.515,906.58,1044.51,12.0117799772649,0.0380185720844061,1000.5
"Schmidt","1","F","GI","GI1",1023.664,21.1497166779027,1018.12,990.96,1062.91,6.68812765694224,0.0206607995181063,1005.42
"Schmidt","1","F","GI","GI10",1034.337,24.4640116861029,1028.26,1000.04,1069.76,7.73619976330613,0.023651877179394,1000.04
"Schmidt","1","F","GI","GI11",967.175,47.0118271761952,970.31,879.3,1045.87,14.8664450842979,0.0486073638960841,1004.64
"Schmidt","1","F","GI","GI12",1001.385,38.6303701049375,1002.24,958.09,1057.64,12.215995638688,0.0385769410415948,1013.62
"Schmidt","1","F","GI","GI13",1035.452,27.8417491468398,1031.71,992.24,1070.46,8.80433413470636,0.026888498111781,1009.16
"Schmidt","1","F","GI","GI15",1052.573,21.670838085624,1053.525,1020.81,1082.08,6.8529207155295,0.0205884419281361,1020.81
"Schmidt","1","F","GI","GI2",1022.298,17.6401674217301,1023.675,990.18,1040.7,5.57831073593671,0.0172554063704811,1004.05
"Schmidt","1","F","GI","GI3",1007.12,26.4768449782069,1010.725,971.42,1047.23,10.8091266992297,0.0262896625806328,1008.43
"Schmidt","1","F","GI","GI5",1000.214,35.0439156868445,1005.1,941.45,1046.24,11.0818591701333,0.0350364178934153,1000.79
"Schmidt","1","F","GI","GI7",1033.6075,33.205878029564,1032.53,996.51,1093.6,11.7400507649791,0.0321261968683122,1012.01
"Schmidt","1","F","GI","GI8",1042.032,15.0731385804904,1042.205,1018.83,1066.38,4.76654494017068,0.0144651398234319,1018.83
