"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Hoedjes","F","AK","AK9",0.387541666666667,0.0317968813984433,0.3845,0.325,0.455,0.00649051123649833,0.0820476457975097,0.374
"Hoedjes","F","GI","GI1",0.480416666666667,0.0563196750443524,0.4805,0.353,0.59,0.0114962055281686,0.11723089341409,0.498
"Hoedjes","F","GI","GI10",0.4595,0.0398104203094792,0.4545,0.395,0.52,0.00812626801699636,0.0866385643296609,0.449
"Hoedjes","F","GI","GI11",0.420541666666667,0.0425072670683871,0.4205,0.352,0.547,0.00867675955647996,0.101077420949301,0.388
"Hoedjes","F","GI","GI12",0.40728125,0.0370868504433371,0.405,0.347,0.478,0.00655609086033374,0.0910595575989248,0.367
"Hoedjes","F","GI","GI13",0.398458333333333,0.0567388979116786,0.4005,0.281,0.52,0.0115817790376232,0.142396062938438,0.409
"Hoedjes","F","GI","GI14",0.47088,0.0525359559413043,0.474,0.353,0.556,0.0105071911882609,0.111569733140724,0.518
"Hoedjes","F","GI","GI15",0.481791666666667,0.038735422690536,0.474,0.418,0.563,0.00790683504690323,0.0803986979653087,0.518
"Hoedjes","F","GI","GI2",0.433041666666667,0.0449051940122227,0.4365,0.337,0.494,0.00916623434421901,0.103697166967511,0.408
"Hoedjes","F","GI","GI3",0.448166666666667,0.0557710121577639,0.44,0.374,0.611,0.0113842101854232,0.124442570824315,0.485
"Hoedjes","F","GI","GI4",0.428285714285714,0.0418499018602707,0.425,0.36,0.513,0.0091323972905316,0.0977149142834872,0.389
"Hoedjes","F","GI","GI5",0.4186,0.0656693471712239,0.4295,0.274,0.522,0.014684112431289,0.156878516892556,0.45
"Hoedjes","F","GI","GI6",0.457833333333333,0.0505626315587404,0.464,0.317,0.561,0.010321053947605,0.110438947707478,0.462
"Hoedjes","F","GI","GI7",0.440875,0.0592036371532519,0.4515,0.32,0.529,0.012084891828529,0.134286673440889,0.437
"Hoedjes","F","GI","GI8",0.451045454545455,0.0412431550138667,0.4515,0.38,0.56,0.00879307019372186,0.0914390214960261,0.39
"Hoedjes","F","GI","GI9",0.519333333333333,0.0466211993827278,0.522,0.423,0.612,0.00951651247368676,0.0897712439975503,0.522
"Hoedjes","F","KA","KA1",0.438416666666667,0.0482979130584035,0.442,0.315,0.518,0.00985877021953275,0.110164409180924,0.449
"Hoedjes","F","KA","KA10",0.451545454545455,0.0589016349297929,0.463,0.343,0.551,0.0125578707615485,0.130444530748484,0.467
"Hoedjes","F","KA","KA11",0.484291666666667,0.0402097534854706,0.4885,0.392,0.575,0.00820778156020838,0.0830279689969281,0.488
"Hoedjes","F","KA","KA13",0.390958333333333,0.0492009890026672,0.394,0.304,0.483,0.0100431098247351,0.125847142285411,0.383
"Hoedjes","F","KA","KA14",0.436291666666667,0.044483977737634,0.426,0.356,0.513,0.00908025393221082,0.101959265180328,0.425
"Hoedjes","F","KA","KA15",0.468833333333333,0.0542631804598955,0.48,0.37,0.538,0.0110764253289422,0.115740875492134,0.531
"Hoedjes","F","KA","KA16",0.511125,0.0552050033176735,0.5105,0.384,0.628,0.0112686741147461,0.108006854130934,0.517
"Hoedjes","F","KA","KA17",0.44125,0.0547526056556851,0.437,0.359,0.533,0.0111763288286877,0.124085225282006,0.456
"Hoedjes","F","KA","KA18",0.463125,0.0301306033937186,0.463,0.403,0.53,0.00615038366306514,0.0650593325640347,0.485
"Hoedjes","F","KA","KA2",0.499607142857143,0.0635460400524628,0.497,0.357,0.622,0.0120090727701262,0.127192016689467,0.49
"Hoedjes","F","KA","KA23",0.456916666666667,0.0265508808773328,0.4525,0.398,0.519,0.0054196758642404,0.058108803670982,0.45
"Hoedjes","F","KA","KA24",0.41675,0.0293068473969451,0.425,0.317,0.46,0.00598223517434407,0.0703223692788124,0.43
"Hoedjes","F","KA","KA25",0.445875,0.0574102797188039,0.4395,0.33,0.577,0.0117188242751269,0.128758687342425,0.385
"Hoedjes","F","KA","KA28",0.471,0.0626654332286878,0.481,0.315,0.558,0.0127915279933946,0.133047628935643,0.387
"Hoedjes","F","KA","KA29",0.51125,0.056992943880571,0.5055,0.397,0.62,0.011633635953873,0.111477640842193,0.55
"Hoedjes","F","KA","KA3",0.467826086956522,0.0388875443647367,0.472,0.4,0.524,0.00810861352733158,0.0831239331216492,0.408
"Hoedjes","F","KA","KA5",0.443541666666667,0.0494869145345002,0.443,0.34,0.546,0.0101014741295205,0.111572188710945,0.502
"Hoedjes","F","KA","KA6",0.408125,0.0551443264455233,0.4095,0.213,0.487,0.011256288500083,0.135116266941558,0.409
"Hoedjes","F","KA","KA7",0.488333333333333,0.0374254815154951,0.487,0.411,0.559,0.0076394444242439,0.0766392112945293,0.496
"Hoedjes","F","KA","KA9",0.4765,0.0500373773336971,0.4725,0.408,0.6,0.0102138368778885,0.105010235747528,0.479
"Hoedjes","F","MA","MA12",0.436875,0.0413629875508338,0.436,0.35,0.525,0.00844318447805298,0.094679227584169,0.436
"Hoedjes","F","MA","MA13",0.459833333333333,0.0485857974118459,0.4575,0.342,0.555,0.00991753436710483,0.105659581178353,0.492
"Hoedjes","F","MA","MA16",0.388666666666667,0.0374974395261129,0.3865,0.328,0.479,0.00765413279165383,0.0964771171340812,0.384
"Hoedjes","F","MA","MA18",0.518041666666667,0.033355110639857,0.5175,0.442,0.576,0.00680858344847731,0.0643869263537817,0.521
"Hoedjes","F","MA","MA19",0.401291666666667,0.047123777037912,0.4065,0.319,0.485,0.0096191007079639,0.117430240775609,0.432
"Hoedjes","F","MA","MA20",0.433375,0.0479291256644279,0.4275,0.313,0.519,0.00978349180796518,0.110595040471711,0.428
"Hoedjes","F","MA","MA21",0.511208333333333,0.039732780428504,0.5135,0.432,0.582,0.00811041984265639,0.0777232643478764,0.544
"Hoedjes","F","MA","MA23",0.487291666666667,0.0479524031828906,0.492,0.388,0.555,0.00978824331152449,0.0984059577930204,0.523
"Hoedjes","F","MA","MA26",0.45175,0.0381019798641123,0.4405,0.397,0.531,0.00777753407140619,0.0843430655542054,0.452
"Hoedjes","F","MA","MA27",0.467590909090909,0.0448220386809341,0.4725,0.373,0.527,0.00955609075529403,0.0958573783397054,0.373
"Hoedjes","F","MA","MA28",0.493166666666667,0.0426876080854617,0.4935,0.411,0.563,0.00871357151244055,0.0865581779360493,0.483
"Hoedjes","F","MA","MA3",0.426625,0.061848913033927,0.4165,0.317,0.555,0.0126248565065744,0.144972547398598,0.443
"Hoedjes","F","MA","MA30",0.431958333333333,0.0555177051012571,0.431,0.336,0.57,0.0113325040990325,0.12852560262662,0.457
"Hoedjes","F","MA","MA31",0.462333333333333,0.0344215133268447,0.469,0.386,0.528,0.00702626198543171,0.0744517231294405,0.474
"Hoedjes","F","MA","MA32",0.463666666666667,0.0425212649272631,0.4635,0.375,0.555,0.00867961685745808,0.0917065383046652,0.429
"Hoedjes","F","MA","MA33",0.398541666666667,0.0419419673261568,0.394,0.335,0.483,0.00856136822979736,0.105238600713828,0.46
"Hoedjes","F","MA","MA5",0.4,0.0400966224317558,0.41,0.338,0.466,0.00818468878056965,0.10024155607939,0.352
"Hoedjes","F","MA","MA6",0.415041666666667,0.0463947890314781,0.43,0.341,0.49,0.00947029665426626,0.111783449127143,0.458
"Hoedjes","F","MA","MA7",0.396291666666667,0.0428815143781364,0.388,0.339,0.514,0.00875315246868788,0.108206954586823,0.355
"Hoedjes","F","MA","MA9",0.41925,0.0344462404082197,0.4185,0.357,0.477,0.00703130937978147,0.0821615752134042,0.395
"Hoedjes","F","MU","MU1",0.416708333333333,0.0488221966328633,0.41,0.256,0.51,0.00996578915602851,0.117161555763296,0.407
"Hoedjes","F","MU","MU10",0.402458333333333,0.0236127805604741,0.4065,0.358,0.44,0.00481993864845594,0.0586713669584199,0.404
"Hoedjes","F","MU","MU11",0.440208333333333,0.0699073792003868,0.4435,0.264,0.552,0.0142697840246835,0.158805215410249,0.447
"Hoedjes","F","MU","MU12",0.532541666666667,0.0504820064083678,0.54,0.433,0.625,0.010304596407701,0.0947944725608973,0.54
"Hoedjes","F","MU","MU13",0.421125,0.0394509188739629,0.4035,0.365,0.516,0.00805288509376195,0.0936798311046907,0.383
"Hoedjes","F","MU","MU14",0.502833333333333,0.0432873780847174,0.493,0.407,0.585,0.00883599905087439,0.0860869302314566,0.491
"Hoedjes","F","MU","MU15",0.488041666666667,0.0387640343916734,0.493,0.415,0.553,0.00791267538594154,0.0794277149662907,0.451
"Hoedjes","F","MU","MU16",0.443083333333333,0.0407237957002031,0.4555,0.377,0.522,0.00831270998790378,0.0919100147456155,0.393
"Hoedjes","F","MU","MU17",0.485,0.0476545540503647,0.485,0.354,0.588,0.00972744511193958,0.0982568124749788,0.449
"Hoedjes","F","MU","MU18",0.441375,0.0482257485798505,0.4405,0.302,0.516,0.00984403970703203,0.109262528643105,0.437
"Hoedjes","F","MU","MU19",0.495208333333333,0.0473010517087477,0.501,0.385,0.59,0.00965528674861952,0.0955174792604076,0.484
"Hoedjes","F","MU","MU2",0.449708333333333,0.0489760182366721,0.4425,0.382,0.578,0.00999718785942419,0.108906183422601,0.475
"Hoedjes","F","MU","MU20",0.439166666666667,0.0323696941822019,0.428,0.398,0.505,0.00660743615636099,0.0737070835268354,0.42
"Hoedjes","F","MU","MU3",0.464083333333333,0.0569606398555496,0.4435,0.357,0.571,0.011627041922378,0.122737956233901,0.526
"Hoedjes","F","MU","MU4",0.475,0.0526026945912552,0.487,0.345,0.592,0.0107374800703363,0.110742514928958,0.489
"Hoedjes","F","MU","MU5",0.508833333333333,0.0599294270945757,0.498,0.427,0.627,0.0122330430799196,0.117778107621177,0.427
"Hoedjes","F","MU","MU6",0.448125,0.0386818826258271,0.448,0.375,0.515,0.00789590622695885,0.0863194033491259,0.508
"Hoedjes","F","MU","MU7",0.418125,0.0326300908072129,0.4195,0.347,0.488,0.00666058939486263,0.0780390811532744,0.418
"Hoedjes","F","MU","MU8",0.465125,0.0675936146328219,0.4805,0.316,0.572,0.0137974888100613,0.145323546644067,0.318
"Hoedjes","F","MU","MU9",0.39558064516129,0.0503459857344147,0.398,0.296,0.506,0.00904240597366526,0.127271104767745,0.36
"Hoedjes","F","RE","RE10",0.435291666666667,0.042132791284809,0.429,0.358,0.546,0.00860032000724701,0.0967920925467039,0.46
"Hoedjes","F","RE","RE11",0.474625,0.0637643845663897,0.484,0.32,0.583,0.0130158504958545,0.134346872934189,0.545
"Hoedjes","F","RE","RE12",0.47804,0.0602906018104536,0.481,0.329,0.589,0.0120581203620907,0.126120412121273,0.404
"Hoedjes","F","RE","RE13",0.505833333333333,0.0356512901976019,0.512,0.425,0.572,0.00727728913800102,0.0704803101105803,0.512
"Hoedjes","F","RE","RE15",0.450166666666667,0.032249929783094,0.4455,0.375,0.527,0.00658298935076387,0.0716399773041703,0.489
"Hoedjes","F","RE","RE16",0.500291666666667,0.0497170071213207,0.496,0.396,0.586,0.0101484415821294,0.0993760448831262,0.439
"Hoedjes","F","RE","RE17",0.462708333333333,0.0388793889362728,0.465,0.403,0.541,0.0079362220337565,0.084025694234178,0.494
"Hoedjes","F","RE","RE18",0.444,0.0428830563479229,0.4345,0.383,0.536,0.00875346722195252,0.0965834602430696,0.467
"Hoedjes","F","RE","RE2",0.555291666666667,0.0661273337989845,0.5695,0.395,0.673,0.0134981854881843,0.119085766577296,0.572
"Hoedjes","F","RE","RE3",0.49025,0.0283537437141676,0.489,0.428,0.557,0.0057876836997797,0.0578352752966192,0.467
"Hoedjes","F","RE","RE4",0.428863636363636,0.0589643116070225,0.4405,0.304,0.508,0.0125712334740326,0.137489650805988,0.508
"Hoedjes","F","RE","RE5",0.450208333333333,0.0579722416083892,0.473,0.326,0.522,0.0118335342654915,0.128767588949684,0.522
"Hoedjes","F","RE","RE6",0.443583333333333,0.0540691318082023,0.4415,0.338,0.597,0.0110368153137819,0.12189171175999,0.422
"Hoedjes","F","RE","RE7",0.442724137931034,0.0531996888764561,0.456,0.331,0.553,0.00987893421682746,0.120164419146135,0.379
"Hoedjes","F","RE","RE8",0.451166666666667,0.0398766213154554,0.455,0.382,0.526,0.00813978124075475,0.0883855662699418,0.382
"Hoedjes","F","UM","UM13",0.434083333333333,0.035716171792848,0.4345,0.358,0.505,0.00729053303817192,0.0822795280311338,0.42
"Hoedjes","F","UM","UM17",0.432291666666667,0.0512576434738543,0.437,0.317,0.535,0.0104629226607036,0.118571898156386,0.377
"Hoedjes","F","UM","UM18",0.4395,0.0360217325706483,0.436,0.381,0.519,0.00735290537075681,0.0819607111960143,0.414
"Hoedjes","F","UM","UM2",0.413291666666667,0.041104827989641,0.412,0.33,0.485,0.00839048787829104,0.0994571904175202,0.435
"Hoedjes","F","UM","UM20",0.492708333333333,0.0322927898355394,0.497,0.423,0.551,0.00659173812233389,0.0655413916323845,0.516
"Hoedjes","F","UM","UM21",0.356,0.0425675933075855,0.357,0.282,0.453,0.00868907359849139,0.119571891313442,0.382
"Hoedjes","F","UM","UM23",0.470583333333333,0.0391839770565854,0.4685,0.393,0.556,0.00799839582346312,0.0832668186079379,0.463
"Hoedjes","F","UM","UM25",0.488083333333333,0.0285214132625428,0.488,0.443,0.543,0.00582190910302323,0.0584355402339959,0.488
"Hoedjes","F","UM","UM26",0.468375,0.0433045961010868,0.4585,0.397,0.566,0.00883951366374837,0.0924571040322109,0.45
"Hoedjes","F","UM","UM28",0.424083333333333,0.0356296367437665,0.429,0.347,0.5,0.00727286914524555,0.084015649621772,0.434
"Hoedjes","F","UM","UM29",0.471125,0.067386821379645,0.467,0.248,0.576,0.0137552773140169,0.143033847449498,0.426
"Hoedjes","F","UM","UM4",0.52292,0.049693996954696,0.518,0.439,0.613,0.00993879939093919,0.0950317389939111,0.518
"Hoedjes","F","UM","UM5",0.423869565217391,0.0383634584039482,0.432,0.352,0.501,0.00799933405030222,0.0905076975372662,0.432
"Hoedjes","F","UM","UM6",0.466208333333333,0.0572872086539597,0.455,0.345,0.573,0.0116937024992128,0.122878988979805,0.524
"Hoedjes","F","UM","UM7",0.431416666666667,0.0465402272622641,0.43,0.347,0.533,0.00949998410880949,0.107877675709324,0.444
"Hoedjes","F","UM","UM8",0.429166666666667,0.0343051101107422,0.432,0.317,0.472,0.00700250127844254,0.0799342371512439,0.432
"Hoedjes","F","UM","UM9",0.509416666666667,0.0623209900202287,0.511,0.395,0.621,0.0127212188178869,0.122337948673768,0.575
"Hoedjes","F","VA","VA1",0.397782608695652,0.0460147767982685,0.398,0.309,0.478,0.00959474422205803,0.11567820159145,0.36
"Hoedjes","F","VA","VA11",0.542181818181818,0.0722546003568442,0.5505,0.335,0.645,0.0154047325560675,0.133266365513965,0.378
"Hoedjes","F","VA","VA15",0.531833333333333,0.0541059079524807,0.5275,0.417,0.614,0.0110443222127977,0.101734706272292,0.587
"Hoedjes","F","VA","VA18",0.48425,0.0677330116676146,0.489,0.356,0.587,0.0138259431106363,0.139871991053412,0.505
"Hoedjes","F","VA","VA22",0.473416666666667,0.0423822323997734,0.482,0.384,0.556,0.00865123696162483,0.0895241663082699,0.482
"Hoedjes","F","VA","VA26",0.392166666666667,0.0525246663931352,0.3795,0.273,0.515,0.0107215526310911,0.133934550938721,0.366
"Hoedjes","F","VA","VA30",0.511958333333333,0.0406731181031389,0.5035,0.438,0.606,0.00830236546672062,0.0794461491393614,0.502
"Hoedjes","F","VA","VA34",0.453958333333333,0.0457483467666763,0.449,0.293,0.518,0.00933834217952179,0.100776532574597,0.483
"Hoedjes","F","VA","VA35",0.471333333333333,0.0448433666915396,0.4675,0.415,0.556,0.00915361389523259,0.0951415134898295,0.539
"Hoedjes","F","VA","VA44",0.470708333333333,0.0407734772772125,0.4645,0.38,0.581,0.00832285119734458,0.0866215326770912,0.522
"Hoedjes","F","VA","VA46",0.535833333333333,0.0423162695268223,0.5385,0.421,0.595,0.00863777234656662,0.0789728202677865,0.552
"Hoedjes","F","VA","VA47",0.55575,0.0415098207342709,0.5515,0.473,0.649,0.00847315667611375,0.0746915352843381,0.533
"Hoedjes","F","VA","VA48",0.468291666666667,0.0442919947293125,0.465,0.386,0.565,0.00904106556473814,0.0945820690011123,0.531
"Hoedjes","F","VA","VA55",0.429916666666667,0.0364213466630989,0.425,0.372,0.516,0.00743447625580092,0.0847172242599702,0.424
"Hoedjes","F","VA","VA57",0.479217391304348,0.0512116433154336,0.49,0.355,0.56,0.0106783657988175,0.106865160248138,0.502
"Hoedjes","F","VA","VA6",0.446208333333333,0.0558966275459843,0.4365,0.328,0.559,0.0114098513191717,0.125270245690879,0.416
"Hoedjes","F","VA","VA66",0.486791666666667,0.0534578087732801,0.485,0.365,0.592,0.0109120295218178,0.109816606227743,0.489
"Hoedjes","F","VA","VA67",0.458739130434783,0.0432363666282157,0.464,0.348,0.523,0.00901540565343927,0.0942504437919592,0.464
"Hoedjes","F","VA","VA71",0.470041666666667,0.0412610766858472,0.4755,0.398,0.535,0.00842238200984774,0.087781742794108,0.478
"Hoedjes","F","VA","VA9",0.401375,0.0260414594194652,0.4,0.331,0.46,0.00531569064459036,0.0648806214125573,0.386
"Hoedjes","F","YE","YE11",0.41455,0.0576308351309847,0.4075,0.296,0.571,0.0128866464952965,0.139020227067868,0.403
"Hoedjes","F","YE","YE13",0.429375,0.0441438483576827,0.419,0.35,0.512,0.00901082531325999,0.102809544937835,0.385
"Hoedjes","F","YE","YE14",0.424407407407407,0.0501346335528792,0.418,0.342,0.513,0.00964841472582602,0.118128554492341,0.482
"Hoedjes","F","YE","YE15",0.453791666666667,0.0686072496908667,0.4565,0.319,0.579,0.0140043961998619,0.151186667209696,0.44
"Hoedjes","F","YE","YE19",0.415541666666667,0.0396188132371332,0.411,0.343,0.534,0.00808715638713335,0.0953425767262806,0.411
"Hoedjes","F","YE","YE20",0.4766,0.0660505388638921,0.46,0.362,0.637,0.0147693494850155,0.138586946839891,0.456
"Hoedjes","F","YE","YE21",0.461535714285714,0.0433747512686707,0.4615,0.392,0.55,0.00819705750258471,0.09397918714871,0.425
"Hoedjes","F","YE","YE22",0.436833333333333,0.0265717513727359,0.435,0.389,0.489,0.00542393603627512,0.0608281221810055,0.427
"Hoedjes","F","YE","YE23",0.39704347826087,0.0493507651786212,0.393,0.296,0.501,0.0102903458844885,0.124295619700864,0.361
"Hoedjes","F","YE","YE24",0.44405,0.0634644326416483,0.442,0.338,0.564,0.0141910785540182,0.142921816555902,0.465
"Hoedjes","F","YE","YE26",0.4635,0.0537635726038592,0.457,0.386,0.57,0.0109744433023776,0.115994762899373,0.386
"Hoedjes","F","YE","YE27",0.490695652173913,0.0632473030561266,0.505,0.343,0.584,0.0131879743374385,0.128893139313389,0.495
"Hoedjes","F","YE","YE33",0.516166666666667,0.0574529423068144,0.5035,0.392,0.599,0.011727532739438,0.111306959586983,0.5
"Hoedjes","F","YE","YE40",0.414458333333333,0.0448746846099288,0.417,0.334,0.502,0.00916000663855423,0.108273090443178,0.381
"Hoedjes","F","YE","YE41",0.439318181818182,0.031487543060159,0.4385,0.372,0.495,0.00671316673670403,0.0716736624235384,0.495
"Hoedjes","F","YE","YE48",0.394208333333333,0.0422693013968732,0.396,0.291,0.462,0.00862818501718764,0.107225793629105,0.44
"Hoedjes","F","YE","YE49",0.393875,0.0394233571243815,0.387,0.334,0.484,0.00804725907518755,0.10009103681214,0.334
"Hoedjes","F","YE","YE51",0.434625,0.0513943090234707,0.436,0.335,0.564,0.0104908193992017,0.118249776297891,0.443
"Hoedjes","F","YE","YE69",0.416666666666667,0.0461629125245973,0.413,0.335,0.511,0.00942296506049985,0.110790990059034,0.408
"Hoedjes","F","YE","YE80",0.491916666666667,0.0648683728568973,0.4855,0.344,0.609,0.0132412011620004,0.131868621765673,0.575
"Hoedjes","M","AK","AK1",0.265333333333333,0.0135218556311678,0.267,0.245,0.287,0.00276013722266171,0.0509617674541501,0.258
"Hoedjes","M","AK","AK10",0.240791666666667,0.0183870918017923,0.2445,0.189,0.264,0.0037532493973419,0.0763609972734062,0.258
"Hoedjes","M","AK","AK11",0.245583333333333,0.0211822663045554,0.247,0.201,0.289,0.00432381200349251,0.0862528658482064,0.247
"Hoedjes","M","AK","AK12",0.251958333333333,0.0194007601076253,0.25,0.224,0.303,0.00396016357381876,0.0769998747449985,0.24
"Hoedjes","M","AK","AK13",0.268125,0.0252213031073888,0.2585,0.229,0.328,0.00514827693843121,0.0940654661347836,0.252
"Hoedjes","M","AK","AK14",0.27925,0.0301045280430644,0.273,0.218,0.334,0.00614506105440124,0.107804934800589,0.287
"Hoedjes","M","AK","AK15",0.227666666666667,0.0185394213752085,0.2285,0.195,0.271,0.00378434354130903,0.0814323047227311,0.228
"Hoedjes","M","AK","AK16",0.280333333333333,0.0270565698309023,0.2865,0.222,0.332,0.005522899189641,0.0965157068878798,0.293
"Hoedjes","M","AK","AK17",0.275791666666667,0.0245604474655928,0.2765,0.227,0.322,0.00501338034542789,0.0890543494748795,0.292
"Hoedjes","M","AK","AK18",0.279708333333333,0.0316083081630057,0.276,0.198,0.366,0.00645201888600103,0.113004527917792,0.279
"Hoedjes","M","AK","AK2",0.304666666666667,0.0341654117832471,0.3035,0.256,0.409,0.00697398547675228,0.112140301257923,0.316
"Hoedjes","M","AK","AK20",0.21975,0.0153940982480159,0.219,0.192,0.246,0.00314230714649261,0.070052779285624,0.208
"Hoedjes","M","AK","AK21",0.291416666666667,0.0301905782404503,0.2995,0.229,0.343,0.00616262597738968,0.103599353413041,0.283
"Hoedjes","M","AK","AK3",0.274428571428571,0.0342207121909691,0.267,0.198,0.351,0.00746757161668639,0.124698066286717,0.262
"Hoedjes","M","AK","AK4",0.26395,0.0140280733568535,0.2605,0.245,0.289,0.00313677256192781,0.0531467071674692,0.25
"Hoedjes","M","AK","AK5",0.290958333333333,0.028254248109477,0.2895,0.219,0.335,0.00576737424451791,0.0971075404020404,0.281
"Hoedjes","M","AK","AK6",0.254,0.0167306020058533,0.2575,0.225,0.28,0.00341511983366043,0.0658685118340679,0.266
"Hoedjes","M","AK","AK7",0.266083333333333,0.0351381332144595,0.262,0.202,0.358,0.00717254140744729,0.132056873966024,0.264
"Hoedjes","M","AK","AK8",0.280125,0.02727526750357,0.282,0.203,0.341,0.00556754066513851,0.097368201708416,0.289
"Hoedjes","M","AK","AK9",0.254375,0.020060370840562,0.26,0.213,0.283,0.00409480605086528,0.078861408709826,0.272
"Hoedjes","M","GI","GI1",0.28375,0.0261138810330578,0.286,0.241,0.338,0.00533047364456127,0.0920312987949173,0.291
"Hoedjes","M","GI","GI10",0.283208333333333,0.025756348591243,0.2835,0.229,0.331,0.00525749264048313,0.0909448824760675,0.276
"Hoedjes","M","GI","GI11",0.254545454545455,0.0232475851745986,0.2425,0.228,0.315,0.00495640181276249,0.0913297989002088,0.241
"Hoedjes","M","GI","GI12",0.248708333333333,0.0214587149959023,0.2505,0.211,0.289,0.00438024185631419,0.0862806433073639,0.259
"Hoedjes","M","GI","GI13",0.263833333333333,0.0285728157013174,0.2655,0.18,0.31,0.00583240158190092,0.108298732917185,0.265
"Hoedjes","M","GI","GI14",0.270166666666667,0.0311583147764789,0.273,0.203,0.325,0.00636016437061622,0.115329974496529,0.274
"Hoedjes","M","GI","GI15",0.260814814814815,0.0330989623786201,0.263,0.21,0.334,0.00636989827973121,0.126905990375283,0.224
"Hoedjes","M","GI","GI2",0.285916666666667,0.0406404346376393,0.276,0.218,0.364,0.0082956939822623,0.142140838138056,0.317
"Hoedjes","M","GI","GI3",0.281666666666667,0.0249184176109135,0.278,0.242,0.337,0.00508645069536003,0.0884677548316456,0.242
"Hoedjes","M","GI","GI4",0.252291666666667,0.0231600840402971,0.2535,0.212,0.293,0.00472753235822534,0.0917988467328043,0.278
"Hoedjes","M","GI","GI5",0.237652173913043,0.0165738257383364,0.239,0.202,0.27,0.00345588156251329,0.0697398448557881,0.233
"Hoedjes","M","GI","GI6",0.264714285714286,0.0250212608008368,0.264,0.215,0.321,0.00472857382630736,0.0945217623345157,0.274
"Hoedjes","M","GI","GI7",0.273958333333333,0.0261076020357667,0.272,0.233,0.345,0.00532919194960632,0.0952977108529888,0.288
"Hoedjes","M","GI","GI8",0.279375,0.0280136806640582,0.28,0.227,0.357,0.00571826862035116,0.100272682466427,0.28
"Hoedjes","M","GI","GI9",0.276137931034483,0.0257373049675966,0.275,0.231,0.344,0.00477929754972377,0.0932045259815562,0.291
"Hoedjes","M","KA","KA1",0.262958333333333,0.0214951544927378,0.2625,0.225,0.306,0.00438768003745842,0.0817435759508331,0.274
"Hoedjes","M","KA","KA10",0.272208333333333,0.0255308494837583,0.273,0.237,0.316,0.00521146282791725,0.0937915793066276,0.274
"Hoedjes","M","KA","KA11",0.290916666666667,0.0265590673400068,0.2945,0.232,0.36,0.00542134691893619,0.0912944165225097,0.306
"Hoedjes","M","KA","KA13",0.261416666666667,0.0150532869923935,0.2645,0.223,0.285,0.00307273934025327,0.0575835014053942,0.266
"Hoedjes","M","KA","KA14",0.255625,0.0245495284644346,0.255,0.186,0.308,0.00501115151364969,0.0960372751664925,0.265
"Hoedjes","M","KA","KA15",0.304375,0.0248260250893922,0.3025,0.237,0.346,0.00506759115087867,0.0815639427988245,0.237
