"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Gonzalez","2","M","AK",0.63863547758,0.207004405059269,0.6666666667,0.1428571429,0.9444444444,0.0534483075590749,0.324135461192474,0.5789473684
"Gonzalez","2","M","GI",0.725689223057143,0.242593009343924,0.8333333333,0.35,0.95,0.0916915389323987,0.334293250658928,0.4210526316
"Gonzalez","2","M","KA",0.502302631575,0.235276519356706,0.5144736842,0.05,0.7894736842,0.0831828111455474,0.468395952095617,0.4
"Gonzalez","2","M","MA",0.644209007377778,0.194032252525625,0.7142857143,0.4,0.95,0.0646774175085418,0.301194566209846,0.8181818182
"Gonzalez","2","M","MU",0.423334852283636,0.190274657659568,0.4210526316,0.04761904762,0.7222222222,0.0573699678700102,0.449466082542345,0.45
"Gonzalez","2","M","RE",0.692316729325,0.234001503198685,0.65,0.375,1,0.0827320248598179,0.337997759243567,0.8947368421
"Gonzalez","2","M","UM",0.45981924509,0.181205555248495,0.54093567255,0.1,0.6666666667,0.0573022279260722,0.394079972039943,0.5909090909
"Gonzalez","2","M","VA",0.462670744,0.142869550357419,0.4705882353,0.3,0.75,0.0368887592809617,0.308793136826086,0.3
"Gonzalez","2","M","YE",0.776632144083333,0.0982818915267393,0.7770897833,0.6,0.95,0.0283715382647143,0.126548833029236,0.75
"Gonzalez","3","F","AK",0.86408534356875,0.126729400750424,0.87236842105,0.5263157895,1,0.0316823501876061,0.14666306018688,1
"Gonzalez","3","F","GI",0.657695374808333,0.270877882720705,0.6566985646,0.2105263158,1,0.0781957092531576,0.411859187545062,1
"Gonzalez","3","F","KA",0.780680430684615,0.161279462590587,0.85,0.4285714286,1,0.0447308747730491,0.206588325070674,0.85
"Gonzalez","3","F","MA",0.792621705783333,0.159275246224991,0.8,0.5263157895,1,0.0459788031416212,0.200947368792509,0.9
"Gonzalez","3","F","MU",0.859872721023529,0.168694630758617,0.9,0.3333333333,1,0.0409144577113145,0.196185582626479,1
"Gonzalez","3","F","RE",0.78811049364,0.131623785772168,0.8079710145,0.5,0.9473684211,0.0416230957294115,0.167011842672269,0.8421052632
"Gonzalez","3","F","UM",0.6193099642,0.186087273254432,0.5238095238,0.4,0.9,0.0620290910848107,0.300475180461229,0.5
"Gonzalez","3","F","VA",0.822730070794737,0.183933895977127,0.85,0.35,1,0.0421973297292641,0.223565301070679,1
"Gonzalez","3","F","YE",0.787169836538462,0.17185267579391,0.8125,0.45,1,0.0476633564923564,0.218317150654074,0.9
"Gonzalez","3","M","AK",0.34100036100625,0.251461351333967,0.216374269,0.05,0.8823529412,0.0628653378334918,0.737422537008276,0.2105263158
"Gonzalez","3","M","GI",0.42099243205,0.221945407605511,0.375,0.1578947368,0.8333333333,0.0640701204132214,0.527195718281109,0.375
"Gonzalez","3","M","KA",0.547095010256154,0.319159508316193,0.6315789474,0.05,1,0.08851892094507,0.583371265197174,0.2
"Gonzalez","3","M","MA",0.598811366666667,0.261549188858053,0.55,0.1428571429,0.9473684211,0.0755027472967627,0.436780601400385,0.5
"Gonzalez","3","M","MU",0.482875989773529,0.325191917307411,0.5,0,0.9444444444,0.0788706249209165,0.673448098879233,0.5
"Gonzalez","3","M","RE",0.48176974857,0.262282540585068,0.43529411765,0.1052631579,0.8947368421,0.0829410218744366,0.544414715460198,0.4705882353
"Gonzalez","3","M","UM",0.405685311522222,0.284656167339227,0.3529411765,0.1363636364,0.95,0.0948853891130755,0.701667423627276,0.2
"Gonzalez","3","M","VA",0.389835333952632,0.215974775029354,0.375,0.05,0.8947368421,0.0495480115108887,0.554015391164098,0.1666666667
"Gonzalez","3","M","YE",0.552397821476923,0.314156385125651,0.55,0,1,0.0871313042373035,0.56871401897586,0
"Gonzalez","4","F","AK",0.822322641633333,0.297714596263929,0.9090909091,0.05,1,0.099238198754643,0.362041103079194,1
"Gonzalez","4","F","GI",0.764670716771429,0.200663567761927,0.8571428571,0.4705882353,1,0.075843699641288,0.262418271500134,0.9090909091
"Gonzalez","4","F","KA",0.931917211316667,0.114228035976586,0.9722222222,0.7058823529,1,0.0466334004104858,0.12257315841951,1
"Gonzalez","4","F","MA",0.860257787328571,0.123063608225267,0.85,0.6315789474,1,0.0465136718294772,0.143054337941452,0.95
"Gonzalez","4","F","MU",0.923371741057143,0.0479047386263123,0.9090909091,0.85,1,0.0181062892895389,0.0518802303517188,0.85
"Gonzalez","4","F","RE",0.92007469655,0.066873878638907,0.9023809524,0.8333333333,1,0.0273011466310216,0.0726830972416302,1
"Gonzalez","4","F","UM",0.84441873918,0.234578010072116,0.9230769231,0.4285714286,1,0.104906475309576,0.27779820507052,0.9230769231
"Gonzalez","4","F","VA",0.8597803196,0.108950516177631,0.8947368421,0.65,1,0.0328498166251589,0.126719016118348,1
"Gonzalez","4","F","YE",0.87264619884,0.0781169847141272,0.9,0.7368421053,0.9375,0.0349349776036201,0.0895173608937589,0.9
"Gonzalez","4","M","AK",0.645920356455556,0.221107059723673,0.55,0.4,0.95,0.0737023532412243,0.342313193126445,0.4
"Gonzalez","4","M","GI",0.833152173914286,0.184753034718065,0.85,0.45,1,0.069830083404069,0.221751848584953,0.85
"Gonzalez","4","M","KA",0.858532695383333,0.116719510849195,0.875,0.65,1,0.0476505407679623,0.135952318970311,0.8421052632
"Gonzalez","4","M","MA",0.630796193371429,0.191447541802027,0.6666666667,0.3913043478,0.85,0.0723603692461152,0.303501422192791,0.3913043478
"Gonzalez","4","M","MU",0.695887350171429,0.227699324403959,0.8181818182,0.4,0.9523809524,0.0860622551528995,0.327207161256583,0.8823529412
"Gonzalez","4","M","RE",0.668518518516667,0.168496132009945,0.63055555555,0.45,0.95,0.0687882578428334,0.252044075583441,0.6
"Gonzalez","4","M","UM",0.50149758454,0.369519999772311,0.4444444444,0.1,0.9130434783,0.165254367707319,0.736833059946349,0.1
"Gonzalez","4","M","VA",0.704909743372727,0.19458238141548,0.6875,0.35,1,0.0586687954517245,0.276038717360433,0.6
"Gonzalez","4","M","YE",0.73023809524,0.189295728243446,0.8125,0.4761904762,0.95,0.0846556232405344,0.25922466860789,0.8125
"Gonzalez","5","F","AK",0.97615440115,0.0261610928435794,0.97727272725,0.95,1,0.0106802214300577,0.0268001586764955,1
"Gonzalez","5","F","GI",0.9375,0.125,1,0.75,1,0.0625,0.133333333333333,1
"Gonzalez","5","F","KA",0.9387254902,0.0276167961100084,0.95,0.8823529412,0.95,0.0112745098,0.0294194590413482,0.95
"Gonzalez","5","F","MA",0.96,0.076594168620507,1,0.8,1,0.0289498745782298,0.0797855923130282,1
"Gonzalez","5","F","MU",0.91842105264,0.0692010199478899,0.95,0.8421052632,1,0.0309476369431601,0.0753478154153497,0.95
"Gonzalez","5","F","RE",0.83874458875,0.180925762865148,0.8840909091,0.55,1,0.073862633390567,0.215710199853314,1
"Gonzalez","5","F","UM",0.96,0.0418330013267038,0.95,0.9,1,0.0187082869338697,0.0435760430486498,1
"Gonzalez","5","F","VA",0.927380952375,0.0621332778791795,0.9261904762,0.8571428571,1,0.0310666389395897,0.0669986565068623,0.9
"Gonzalez","5","F","YE",0.941573841172727,0.0813414474287699,0.9545454545,0.7391304348,1,0.0245253691841499,0.0863888139962123,1
"Gonzalez","5","M","AK",0.659928229666667,0.125879754034429,0.7162471396,0.45,0.7727272727,0.0513901943885674,0.190747642509568,0.6956521739
"Gonzalez","5","M","GI",0.66904761905,0.334792723635429,0.6880952381,0.3,1,0.167396361817715,0.500401935681068,1
"Gonzalez","5","M","KA",0.7794973545,0.149378840423002,0.8388888889,0.5833333333,0.9047619048,0.0609836562341649,0.19163482667471,0.9
"Gonzalez","5","M","MA",0.742599251757143,0.104625909042805,0.7391304348,0.55,0.9,0.0395448765744753,0.140891481906612,0.8
"Gonzalez","5","M","MU",0.78571428572,0.213271408942805,0.85,0.4285714286,1,0.0953778736106535,0.271436338652504,0.85
"Gonzalez","5","M","RE",0.702964519133333,0.162058058349089,0.70294117645,0.45,0.95,0.0661599252769087,0.230535189100136,0.7
"Gonzalez","5","M","UM",0.73292929294,0.168938978716168,0.8,0.55,0.9090909091,0.0755518080917484,0.230498330935175,0.9090909091
"Gonzalez","5","M","VA",0.754934210525,0.232003137713739,0.75986842105,0.5,1,0.116001568856869,0.307315703115902,0.5
"Gonzalez","5","M","YE",0.799695519790909,0.202492060092494,0.8947368421,0.4545454545,1,0.0610536533048093,0.253211447458701,0.75
"Gonzalez","6","F","AK",0.917460317466667,0.0681080019103535,0.9023809524,0.85,1,0.0278049753468113,0.0742353654035048,0.85
"Gonzalez","6","F","GI",0.81845238095,0.21402431146382,0.875,0.5238095238,1,0.10701215573191,0.261498795098374,0.8
"Gonzalez","6","F","KA",0.899073983657143,0.109587846619191,0.9047619048,0.6842105263,1,0.0414203126956386,0.121889687179495,1
"Gonzalez","6","F","MA",0.828571428571429,0.182247868888187,0.8,0.55,1,0.0688832197213782,0.219954324520225,1
"Gonzalez","6","F","MU",0.831939697716667,0.123557504807673,0.81140350875,0.7,1,0.0504421401117131,0.148517380702938,0.7894736842
"Gonzalez","6","F","RE",0.847781619177778,0.10170696155447,0.8,0.75,1,0.0339023205181566,0.119968349459039,0.75
"Gonzalez","6","F","UM",0.86837092734,0.130707058774882,0.9473684211,0.65,0.9523809524,0.0584539737119391,0.150519846599729,0.65
"Gonzalez","6","F","VA",0.797386128375,0.249553915554544,0.8773809524,0.4347826087,1,0.124776957777272,0.3129649572198,0.85
"Gonzalez","6","F","YE",0.87619047619,0.128409657193646,0.9,0.65,1,0.0406066990293345,0.146554500058045,1
"Gonzalez","6","M","AK",0.768859649133333,0.135891604453428,0.8210526316,0.5263157895,0.8947368421,0.0554775152065036,0.176744357187436,0.5263157895
"Gonzalez","6","M","GI",0.675,0.232737334062816,0.675,0.4,0.95,0.116368667031408,0.344796050463431,0.95
"Gonzalez","6","M","KA",0.872108843542857,0.138189036876849,0.9,0.6,1,0.0522305464988108,0.15845388783752,1
"Gonzalez","6","M","MA",0.647159565585714,0.17123078596256,0.6,0.4444444444,0.9473684211,0.0647191537792947,0.264588202150094,0.6842105263
"Gonzalez","6","M","MU",0.7462962963,0.231249014015343,0.825,0.380952381,0.9523809524,0.0944070146432175,0.309862202401154,0.8
"Gonzalez","6","M","RE",0.606540808544444,0.16108036722169,0.625,0.4,0.8,0.0536934557405632,0.265572184018821,0.8
"Gonzalez","6","M","UM",0.74771929824,0.135692426440789,0.8,0.5789473684,0.8947368421,0.060683497910699,0.181475089328556,0.8
"Gonzalez","6","M","VA",0.708333333325,0.262995563962377,0.71666666665,0.4,1,0.131497781981189,0.371287855010077,0.6
"Gonzalez","6","M","YE",0.86992481203,0.12669035899051,0.875,0.5714285714,1,0.0400630091994401,0.145633688381497,1
"Gonzalez","7","F","AK",0.84713658322,0.0793878094755482,0.8260869565,0.7727272727,0.95,0.0355033077144255,0.0937131166898636,0.7777777778
"Gonzalez","7","F","GI",0.75,0.0408248290463863,0.75,0.7,0.8,0.0204124145231932,0.0544331053951818,0.75
"Gonzalez","7","F","KA",0.768587476585714,0.146370842487549,0.85,0.5217391304,0.8947368421,0.0553229783447229,0.190441357615882,0.85
"Gonzalez","7","F","MA",0.75888157895,0.167779189856012,0.7697368421,0.4,0.95,0.0593189014445855,0.221087445669921,0.95
"Gonzalez","7","F","MU",0.63037593984,0.275870036389737,0.6842105263,0.2105263158,0.9,0.123372830864559,0.437627801054332,0.5238095238
"Gonzalez","7","F","RE",0.748941798933333,0.223163045260904,0.8,0.25,1,0.0743876817536347,0.297971144858973,0.8333333333
"Gonzalez","7","F","UM",0.73035714285,0.178273561102204,0.7,0.5714285714,0.95,0.0891367805511019,0.244090939408828,0.5714285714
"Gonzalez","7","F","VA",0.7118734336,0.161094709689468,0.7368421053,0.5238095238,0.85,0.0805473548447338,0.226296841665799,0.85
"Gonzalez","7","F","YE",0.769267866641667,0.137024576767008,0.80476190475,0.5,0.9473684211,0.0395555881410133,0.178123359507015,0.8947368421
"Gonzalez","7","M","AK",0.27666666668,0.138263444342523,0.25,0.1428571429,0.5,0.0618332920706282,0.499747389165759,0.3
