"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"StamenkovicRadak","2","M","MU",2451.82283333333,62.126708884716,2450.51015,2264.5439,2604.7689,6.34078067358285,0.0253389878094302,2422.1463
"StamenkovicRadak","2","M","RE",2490.15644457831,92.0816271714797,2491.3586,2274.9549,2721.2946,10.107271665124,0.0369782498493073,2474.4441
"StamenkovicRadak","2","M","UM",2495.88820892857,87.7059690490283,2502.99115,2270.6208,2960.2794,8.28743509284489,0.035140183256316,2476.3058
"StamenkovicRadak","2","M","VA",2475.16198089888,87.7615959508316,2482.1765,2264.0915,2652.3744,9.30271056538562,0.0354569101449111,2466.6398
"StamenkovicRadak","2","M","YE",2465.82728452381,66.6492690104176,2468.89645,2183.2983,2589.3229,7.27203143461222,0.0270291716815392,2361.4022
"StamenkovicRadak","3","F","AK",2767.4721,96.1609641017823,2773.7125,2495.6541,2955.4606,12.2124546533871,0.0347468594540781,2838.5427
"StamenkovicRadak","3","F","GI",2831.53960333333,89.2233470955718,2862.3659,2610.0864,2975.7242,16.2898799534526,0.0315105418234436,2700.9057
"StamenkovicRadak","3","F","KA",2828.53748677686,89.554321639069,2826.6584,2495.5798,3058.4461,8.14130196718809,0.0316609986813775,2843.5573
"StamenkovicRadak","3","F","MA",2853.21178117647,82.0777500188207,2857.6228,2635.6124,3026.9457,8.902581944154,0.0287667920623044,2941.2013
"StamenkovicRadak","3","F","MU",2850.96411472868,111.153839172371,2871.4045,2530.5334,3144.1864,9.78654984408868,0.0389881579351094,2855.1968
"StamenkovicRadak","3","F","RE",2915.76656724138,103.489322412911,2922.5727,2654.1711,3217.3599,9.60874236158973,0.0354930067364147,2943.0105
"StamenkovicRadak","3","F","UM",2922.23696880734,103.267031987226,2920.4477,2692.3611,3200.0095,9.89118776341382,0.0353383497264331,3074.2607
"StamenkovicRadak","3","F","VA",2817.61040172414,76.680463512854,2813.63875,2558.8397,2951.2513,10.068638133903,0.0272147148044073,2913.9654
"StamenkovicRadak","3","F","YE",2824.56762357724,102.920256732621,2845.5009,2326.0543,3031.9153,9.28000702879804,0.0364375261804761,2896.4057
"StamenkovicRadak","3","M","AK",2418.23449393939,75.8555987120709,2421.50325,2245.9559,2576.7613,9.33717874459876,0.0313681733108104,2478.922
"StamenkovicRadak","3","M","GI",2463.20236315789,75.8407435840836,2478.4002,2273.1139,2609.5901,12.3029932038238,0.0307894896166199,2508.7967
"StamenkovicRadak","3","M","KA",2453.22176695652,85.4096212118922,2456.2121,1871.9344,2657.8588,7.96448824500733,0.0348152875383344,2443.7654
"StamenkovicRadak","3","M","MA",2457.38723563218,79.9550536355721,2464.4708,2169.2023,2617.5524,8.5720815226325,0.0325366114368226,2447.4306
"StamenkovicRadak","3","M","MU",2486.7039109375,87.7529996690678,2489.1084,2280.4372,2734.2809,7.75634264193233,0.0352888815122281,2645.4127
"StamenkovicRadak","3","M","RE",2545.67677435897,92.7747912906638,2547.3723,2227.6306,2776.1249,8.57703248894765,0.0364440577158604,2454.4341
"StamenkovicRadak","3","M","UM",2546.08700714286,82.5267170511058,2556.98485,2264.5327,2730.4953,7.7980417798507,0.0324131566673029,2606.4474
"StamenkovicRadak","3","M","VA",2461.72689166667,62.4114512922578,2475.3482,2278.0508,2589.5465,8.05728371558499,0.0253527113440286,2436.1744
"StamenkovicRadak","3","M","YE",2468.81960521739,74.0893996736101,2477.9543,2223.2069,2601.0365,6.90887214352798,0.0300100499514164,2300.0551
"StamenkovicRadak","4","F","AK",2790.11023628319,92.8829340205162,2785.74105,2502.3414,3080.1808,6.17848086558972,0.033290058870308,2747.8137
"StamenkovicRadak","4","F","GI",2836.79330153846,127.972048833924,2840.7777,2473.199,3134.8106,15.872979111953,0.0451115168540909,2985.9732
"StamenkovicRadak","4","F","KA",2799.55579655172,112.687191068658,2815.1664,2465.3727,3029.9322,10.4627430268583,0.040251811093552,2744.649
"StamenkovicRadak","4","F","MA",2930.95973846154,74.8873487256964,2933.0129,2786.2716,3078.4354,14.686617402829,0.0255504528919271,2966.0292
"StamenkovicRadak","4","F","MU",2843.7258625,91.7636102685941,2842.51595,2608.9916,3041.0579,7.07971623452994,0.0322687961869581,2903.1101
"StamenkovicRadak","4","F","RE",2982.1098295082,95.0713019518801,2984.88335,2765.46,3215.6099,8.60735124944702,0.0318805501431043,3031.1735
"StamenkovicRadak","4","F","UM",2832.74975609756,66.9207844891664,2836.9773,2659.5613,3003.8306,7.39016435726457,0.0236239661993149,2862.6973
"StamenkovicRadak","4","F","VA",2819.18739010989,98.1237404417578,2824.70525,2473.1701,3111.0308,7.27341555506842,0.0348056822281448,2935.0175
"StamenkovicRadak","4","F","YE",2804.99902393162,78.6718907526222,2814.4013,2603.2061,2971.5682,7.27321887298155,0.0280470296358078,2743.7416
"StamenkovicRadak","4","M","AK",2422.02787087379,79.7695025736108,2425.61505,2206.6653,2615.4132,5.55780459766548,0.0329350060471569,2342.9468
"StamenkovicRadak","4","M","GI",2474.51310163934,108.947573030974,2489.1675,2218.7245,2902.4269,13.9493073271473,0.0440278828828174,2586.0567
"StamenkovicRadak","4","M","KA",2443.8030559322,92.8415869695068,2438.7992,2206.3179,2646.508,8.54676084495277,0.037990617428904,2385.0591
"StamenkovicRadak","4","M","MA",2556.96679354839,56.6662530639,2560.9028,2446.8857,2650.1294,10.1775594962674,0.0221615130892108,2510.649
"StamenkovicRadak","4","M","MU",2460.65390974026,78.6423618353098,2457.93015,2273.563,2734.6968,6.33718211120858,0.0319599442749798,2501.3643
"StamenkovicRadak","4","M","RE",2552.27354392523,106.137710142175,2579.1009,1979.7506,2772.812,10.2607197258193,0.0415855543363671,2599.5459
"StamenkovicRadak","4","M","UM",2454.35514186047,76.3745468213692,2456.0407,2242.6978,2861.0278,8.23567918590409,0.0311179688378249,2470.9285
"StamenkovicRadak","4","M","VA",2463.53523882353,80.0751853765917,2459.2871,2205.9121,2946.7517,6.14148636593088,0.0325041769708283,2549.8842
"StamenkovicRadak","4","M","YE",2420.15692542373,83.8138725668643,2426.5189,2159.0522,2606.7924,7.71569237128198,0.0346315859465145,2392.3901
"StamenkovicRadak","5","F","MA",2804.84172352941,72.3785943789304,2805.7068,2629.5949,2941.6218,12.4128265305901,0.0258048765360829,2822.4912
"StamenkovicRadak","5","M","MA",2429.19667714286,64.6785116508025,2427.184,2246.1205,2603.3095,10.9326638622367,0.0266254734577009,2516.0039
"Onder","1","F","AK",2775.67017285813,102.792487042914,2785.63847304342,2383.62162971072,2967.52007611905,9.30639450199614,0.0370333939702453,2842.38322253506
"Onder","1","F","GI",2830.81450440369,80.8898501128571,2827.04867100161,2531.32270844079,3026.24345618326,7.32342292723502,0.0285747617821735,2809.51505717524
"Onder","1","F","KA",2856.33646576451,78.6293725204977,2856.72759537328,2575.06759930888,3019.98451353546,6.8438084288178,0.0275280498158862,2981.21543948451
"Onder","1","F","MA",2903.38550941366,77.1215744683278,2900.55804022479,2703.36539281888,3068.73745962551,6.25538570504703,0.0265626366937068,2825.0403138737
"Onder","1","F","MU",2872.25271064826,86.9609636868017,2877.2322558675,2593.8886194313,3127.76814131156,8.92200662191217,0.0302762230372044,2854.96957879127
"Onder","1","F","RE",2902.52740513042,83.6810016409736,2916.52571979285,2691.9319287956,3054.73149144444,15.0295515736301,0.0288303915728967,3054.73149144444
"Onder","1","F","UM",2916.09231327077,97.9082556831425,2923.4574498206,2721.32658551626,3097.5622897303,12.2385319603928,0.0335751564645516,2798.19225410693
"Onder","1","F","VA",2844.30568044161,101.021096199749,2849.15982948421,2621.00540738801,3124.57943582057,9.07196224701588,0.0355169617999934,2802.4351430704
"Onder","1","F","YE",2794.71823152596,120.185408491381,2809.08427828394,2447.56321391028,3038.05349241938,12.5988541316745,0.0430044815021506,2704.25758699344
"Onder","1","M","AK",2417.35211441866,69.6508533202625,2407.53438369765,2198.18129212665,2603.51616165646,6.38488325554171,0.0288128704564054,2536.73956274033
"Onder","1","M","GI",2443.300300995,74.4254849459051,2448.42478420284,2253.55722114909,2626.0984732283,6.68360585109923,0.0304610468535514,2539.51491527646
"Onder","1","M","KA",2478.45031430564,68.1767004167016,2483.02593329913,2216.47348613937,2619.7376952673,6.00262376721754,0.027507793891685,2541.81718724231
"Onder","1","M","MA",2513.22611077236,75.935748171689,2513.30042958621,2302.02150517192,2718.10333977853,6.20012787523729,0.0302144513962384,2520.01356824895
"Onder","1","M","MU",2479.64558404448,72.6469458178027,2482.74778307922,2263.72589672222,2659.31148860219,7.61546917349614,0.0292973101822521,2381.19564823212
"Onder","1","M","RE",2509.16849660451,62.2447555186999,2515.46833628085,2336.1140839709,2606.74090813475,11.3642855613287,0.0248069253232422,2579.32422642366
"Onder","1","M","UM",2534.81120273575,86.1668269070968,2513.70398277556,2368.49481537799,2669.95853260023,10.7708533633871,0.0339933904403213,2459.30511943451
"Onder","1","M","VA",2453.71502128649,85.6319639291358,2448.52223288159,2275.23152861857,2694.71860043605,7.68997737231916,0.0348989035752973,2521.84657510952
"Onder","1","M","YE",2405.91565898148,88.5234496074381,2413.31080411314,2133.3580764124,2582.01109884113,9.33119090315476,0.0367940784943864,2482.75118720382
"Onder","2","F","AK",2827.50302738774,88.6214154806405,2822.88877720855,2570.57801423283,3056.578443722,7.2119085118109,0.0313426421200036,2738.71439516537
"Onder","2","F","GI",2888.41025917848,81.4762620024161,2895.46519968781,2505.40696809025,3072.98264630362,6.08982174468569,0.0282079949493011,2887.63744272164
"Onder","2","F","KA",2903.23026934369,86.1681749395604,2897.56278509309,2672.95297364088,3119.02061527044,7.83347044905095,0.0296801035210478,2985.31883413233
"Onder","2","F","MA",2910.35091824829,90.28070077885,2914.05282451461,2614.41164093101,3108.33618895119,7.2051843212146,0.0310205550171898,2816.93208761972
"Onder","2","F","MU",2877.56095376249,102.408236913023,2887.39436600763,2542.88302796963,3146.92270836486,7.63305930644745,0.0355885552238683,2850.47864295244
"Onder","2","F","RE",2986.13123080132,120.430524274607,3003.60319496534,2533.41141720945,3184.65657816531,9.67321248872259,0.0403299503492651,3000.29473633115
"Onder","2","F","UM",2938.31829110081,95.577752921534,2936.86692753903,2690.27550460283,3181.12361299123,8.72501521179657,0.0325280461313559,2840.70742083137
"Onder","2","F","VA",2872.54446753387,95.5251615357645,2872.34219561879,2633.19415528024,3137.44693844406,7.74811372903868,0.0332545457922099,2792.64411331577
"Onder","2","F","YE",2839.89356515514,102.75762988268,2850.20814983768,2481.48793646489,3115.11815137275,8.17495809578,0.0361836200988282,2867.04703980175
"Onder","2","M","AK",2438.99820237641,99.7301296062259,2452.05826066169,2059.33266986284,2628.0249337098,8.08918167713855,0.0408897921733009,2351.73741633483
"Onder","2","M","GI",2489.24939795862,77.0963356229366,2487.98331155241,2251.31709266429,2678.10896138525,5.68361726831012,0.0309717201041252,2673.41577433672
"Onder","2","M","KA",2509.47461399158,90.4075723383318,2497.69279390569,2196.93265596786,2891.6810068788,8.28764856825181,0.0360264940853612,2520.73559750316
"Onder","2","M","MA",2505.80531563413,67.5007722406102,2509.73693861427,2329.08446279211,2659.92297776699,5.47503560014786,0.0269377560257622,2488.1724119317
"Onder","2","M","MU",2486.56560631004,74.318819843192,2487.18393539942,2262.81794422167,2671.77287572511,5.53939777256459,0.0298881395506303,2590.27361025425
"Onder","2","M","RE",2568.51798617251,86.3363364295196,2569.59640950877,2320.23362021646,2740.14366186775,7.14524604294256,0.0336132886334871,2605.76976400994
"Onder","2","M","UM",2524.11635524675,74.1522013113489,2524.59114739407,2351.35713007999,2703.41675332251,6.76913889114833,0.0293774893368971,2457.20228467296
"Onder","2","M","VA",2486.03690375477,87.4592798467847,2497.58531698599,2118.62519162253,2704.423817536,6.98001041707023,0.0351802017559317,2472.88882242166
"Onder","2","M","YE",2457.76236727217,78.6324261247563,2456.51100834049,2166.78333765008,2859.35733024112,6.35705487276368,0.0319935023710323,2448.93911920464
"Onder","3","F","AK",2869.28839708963,92.7077370795124,2868.44927701983,2411.7758144986,3076.36285619236,7.56955503509684,0.0323103586148912,2837.67750653882
"Onder","3","F","GI",2933.63138544947,94.4572204957453,2932.3424310909,2625.49245702927,3193.12196426237,9.95666527384314,0.0321980535674128,2932.62823886663
"Onder","3","F","KA",2894.9750630539,99.1681569784836,2897.63914319092,2610.36269353912,3199.32334310785,9.0527727605548,0.0342552715717943,2902.40866396757
"Onder","3","F","MA",2926.60615184697,79.6724157511747,2938.49256414373,2727.40531610254,3133.97748523017,6.52701861682263,0.0272234840007063,2847.35099973291
"Onder","3","F","MU",2868.57492879366,132.147784957021,2898.18904467909,2552.2576776357,3154.79820559097,10.789821459458,0.0460673987039948,2820.76726523831
"Onder","3","F","RE",2956.33803509119,94.0893855995535,2957.89199298732,2675.2518850429,3220.21835032893,7.68236616436258,0.0318263285465768,2996.63426398117
"Onder","3","F","UM",2914.2322808894,64.4807231291637,2918.25378792458,2750.30233664497,3158.33704483534,5.88625776368134,0.0221261440112401,2943.74577150881
"Onder","3","F","VA",2877.65009204885,133.8534213548,2890.65790845679,2466.5742927303,3091.88304668886,12.2190897125446,0.0465148357420684,2954.40139365747
"Onder","3","F","YE",2875.31681629839,88.8373489975078,2870.16366636029,2490.62653440334,3080.64378184288,8.10970333248233,0.0308965427718934,2909.31058793708
"Onder","3","M","AK",2485.5593010991,84.6054521100416,2486.34049598965,2252.15469616543,2827.26581816426,6.90800623756934,0.0340387984598194,2462.53985877159
"Onder","3","M","GI",2535.06372331314,75.2336805485831,2536.15196615045,2361.78328896578,2735.15288228048,7.93032624303429,0.0296772344839751,2602.80931703727
"Onder","3","M","KA",2506.8234471377,87.0421046209114,2518.02897330381,2257.5449395527,2934.21313893255,7.9458206922663,0.0347220721588098,2616.54819332983
"Onder","3","M","MA",2508.99576010693,78.7590660861479,2510.02025555139,2206.80421582061,2656.55190996555,6.43065081764006,0.0313906732480055,2416.21351683952
"Onder","3","M","MU",2472.25518360855,97.7264093728614,2482.15862005457,2203.88836919069,2644.43871167619,7.97932791192846,0.0395292565350063,2412.92828732766
"Onder","3","M","RE",2534.21747701995,82.8777278085644,2532.4218371093,2350.4141956839,2778.50019992981,6.76693813907516,0.03270347890822,2485.09730205841
"Onder","3","M","UM",2511.28974321248,58.6587184342525,2512.31740201462,2276.75931070195,2642.04566180208,5.35478388013071,0.0233580050222383,2432.5325796552
"Onder","3","M","VA",2580.31457818596,135.639684966804,2542.85529778104,2325.22393705553,3017.21814226403,12.3821525248688,0.052567111821754,2545.65089222965
"Onder","3","M","YE",2497.90656537671,93.5581926716339,2496.45660696333,2176.44845230123,2934.56959605514,8.54065542761141,0.037454640605232,2540.80095350974
"Onder","4","F","AK",2837.24113745994,67.8652514852757,2840.20995513659,2642.49026879533,3011.34635093634,5.54117458015279,0.0239194513956725,2883.37815093796
"Onder","4","F","MA",2928.33789062183,68.4910119469639,2933.77875984487,2718.55534534701,3092.63726395386,5.59226770789761,0.0233890399623317,2930.64865500012
"Onder","4","F","MU",2892.00427088968,79.7961846343627,2892.53561137945,2647.8739913863,3071.61597291517,6.51533119250347,0.0275920009654117,2795.24054493834
"Onder","4","F","RE",2930.12687280008,87.3980955461727,2962.1776905838,2775.04490600098,3091.14478982218,15.9566361378769,0.0298274099860575,2974.6734381018
"Onder","4","F","UM",2907.94136970008,99.7557675849779,2904.52814103148,2707.01848732453,3062.21986232341,18.2128280491783,0.0343046007132072,2850.37698496602
"Onder","4","F","VA",2839.27627833851,73.3577752341224,2848.61498757492,2672.19883129793,3021.4664505034,7.73258846075062,0.0258367865761377,2845.94144898942
"Onder","4","F","YE",2840.03451328583,74.3654813292001,2842.69320654261,2616.39453059564,3003.19838006563,7.83881000983327,0.0261847104256355,2786.50419839476
"Onder","4","M","AK",2455.11023717848,64.2088282617014,2453.83747012816,2310.85171371077,2638.76202678066,5.24262887410548,0.0261531345066986,2406.49255027669
"Onder","4","M","MA",2535.99445637706,73.9586808702087,2542.70241032185,2316.93389039282,2693.52801680844,6.03870100604502,0.0291635814440488,2516.60488384379
"Onder","4","M","MU",2502.75708388637,71.129484735724,2509.71947357803,2326.22742849937,2680.63932240412,5.80769810898695,0.0284204508674376,2534.31977213571
"Onder","4","M","RE",2545.12339619824,63.377625239134,2551.24625259583,2376.13132070961,2700.93947005282,11.5711183281941,0.0249015923290022,2609.45121770613
"Onder","4","M","UM",2531.75195856267,73.3057149017988,2527.1276137007,2338.69404427257,2667.49947047417,13.3837312152526,0.0289545406112437,2505.88866680904
"Onder","4","M","VA",2445.56396298725,76.7384265083623,2446.32283289632,2244.63466116462,2662.02905017259,8.0889403941289,0.0313786217288819,2321.78483194933
"Onder","4","M","YE",2451.65922596036,71.8316222821763,2447.4597014966,2294.57316887303,2599.84518940209,7.57171781455265,0.0292991870654611,2498.9718492885
"Onder","5","F","GI",2714.80257171387,96.6239195039679,2726.28283486304,2496.31699782964,2864.89964846617,17.6410334356289,0.0355915087567376,2581.68780540212
"Onder","5","F","KA",2866.34527107643,102.606170623165,2869.34338464182,2482.96272007616,3173.10314313279,7.08049845230516,0.0357968635734635,2718.02471600352
"Onder","5","F","MU",2908.65122281042,66.0492714232228,2908.93740004018,2727.60053132199,3041.64678619375,6.02944597754675,0.0227078691681033,2829.06680515311
"Onder","5","F","RE",2950.3793663513,74.4082366476938,2950.80933258752,2727.40118441252,3158.9291414053,7.8872573101567,0.0252198878206343,2980.43505185481
"Onder","5","F","UM",2876.12415128696,149.881092573233,2898.98402550935,2388.46834888637,3096.43964798676,13.4057724614275,0.0521121776005972,2884.15731049851
"Onder","5","F","VA",2852.90711480417,76.1217534330816,2857.01202112314,2632.40935931956,3071.88822952548,6.94893357869086,0.0266821702810001,2803.16960994764
"Onder","5","F","YE",2770.73087016071,94.6044908088334,2784.00305768902,2498.55920800729,2950.75914117503,9.97218892787929,0.0341442367527186,2816.54173826684
"Onder","5","M","GI",2400.88859994963,66.5155437955796,2398.78668496322,2264.24656922642,2535.39273305806,12.1440212538539,0.0277045523049154,2291.90315630639
"Onder","5","M","KA",2457.94011335266,79.3050211180954,2462.77400408923,2245.49554605757,2670.80156957794,5.44669121237214,0.0322648304925226,2474.81581636129
"Onder","5","M","MU",2510.32445937659,80.3429523322934,2522.89414976071,2270.52325837724,2684.85149117205,7.33427455482657,0.0320050071743498,2441.59529459466
"Onder","5","M","RE",2562.41670762271,84.433846501891,2545.37152170075,2431.51155387755,2776.31012369029,9.05225851992476,0.032950864803026,2530.97206643092
"Onder","5","M","UM",2494.65575988276,133.332549955536,2515.17470137779,2039.44391703317,2710.87243226936,12.0713618819759,0.05344727400858,2496.27187525101
"Onder","5","M","VA",2488.81931496966,70.6640694315426,2493.00803823215,2228.41438946323,2637.19627821063,6.39762424438504,0.0283926072923474,2452.42539374669
"Onder","5","M","YE",2383.47080764109,76.5379096967316,2397.55649650397,2111.68822915032,2525.050982536,8.02335301694752,0.0321119559976825,2339.01134940744
"Onder","6","F","AK",2859.06793618427,71.609436592246,2872.18350207691,2580.16634860421,2946.55284938696,13.0740345839363,0.0250464270841414,2859.54522627735
"Onder","6","F","GI",2875.61226909109,66.5876789197266,2881.59588497561,2725.74593902476,2989.19862701675,12.3650215554236,0.0231560004230937,2914.41492352616
"Onder","6","F","KA",2719.27035427559,90.7237866654704,2708.35074424648,2570.04439321028,2887.57319138802,16.5638214863215,0.0333632831038013,2886.94091545837
"Onder","6","F","MU",2864.63218057525,71.8419183603161,2866.39369821101,2708.96330444914,2981.96903522092,13.1164797534632,0.0250789329420608,2772.99999617165
"Onder","6","F","RE",3016.35690390551,60.2064938353213,3027.36267997426,2863.50702828828,3139.43316414075,10.9921515939671,0.0199600033263197,3110.40220679609
"Onder","6","F","UM",2941.21474591417,77.306728619566,2949.68651885173,2725.3256945075,3106.88377027619,9.98025574977852,0.0262839456816126,2929.54598801323
"Onder","6","F","YE",2876.04575771205,60.3764469239868,2881.30983791657,2739.15384426147,2973.9584566701,11.2116247294786,0.0209928672943012,2867.78727255925
"Onder","6","M","AK",2465.0244300365,51.4399903589834,2468.6923966518,2355.76240886818,2558.0805478212,9.23889500467961,0.0208679434297621,2500.24751391137
"Onder","6","M","GI",2501.38613016641,76.8798606289669,2493.53676713475,2312.90431585511,2705.33738226935,14.0362779614462,0.0307349032209803,2605.37172044835
"Onder","6","M","KA",2395.09083943097,69.6234062133956,2393.91365992727,2263.52125689104,2540.14763809492,12.5047329010898,0.0290692131868939,2378.41271934465
"Onder","6","M","MU",2511.06673318628,63.2568931763331,2505.12497879866,2312.18399755867,2617.91168937418,11.5490757701241,0.0251912433629618,2497.32103622582
"Onder","6","M","RE",2609.16759965575,50.3395468114356,2616.21809188194,2481.32023297518,2696.40990805656,9.04124950895886,0.0192933358585617,2481.32023297518
"Onder","6","M","UM",2546.31708553602,80.0072824133439,2570.26032891114,2358.88481799159,2710.14190977041,10.2438828121146,0.0314207852854672,2614.56588198921
"Onder","6","M","YE",2465.76879267781,94.7908990589585,2464.28131209453,2278.0449298462,2664.11170425941,17.9137961044451,0.0384427361318075,2406.62901247957
"Onder","7","F","MU",2863.01858321028,91.0411131755924,2861.62127257852,2656.32298986708,3041.15360685158,11.7533571716418,0.0317989948474273,2820.33206899117
"Onder","7","M","MU",2479.18518743969,78.168879134317,2482.65675792526,2282.64353781689,2679.68429649226,10.0915589026303,0.0315300686412392,2413.60286577556
"Posnien","1","F","AK",2589.01128536667,116.021834258798,2555.221157,2360.700668,2815.811064,21.1825919288899,0.0448131821265379,2515.074108
"Posnien","1","F","GI",2728.20135556667,87.1766926692937,2734.620804,2523.961733,2865.606393,15.9162136878891,0.0319539071012545,2729.627071
"Posnien","1","F","KA",2639.37876686667,99.7280789486437,2644.172314,2279.428609,2792.564876,18.2077728189427,0.0377846788041853,2649.138785
"Posnien","1","F","MA",2658.50407703333,124.692926269901,2646.556012,2451.016318,2843.883617,22.7657094931178,0.0469034173568197,2603.631986
"Posnien","1","F","MU",2563.45368863333,193.498478357164,2618.938079,2098.19866,2916.412023,35.3278271463813,0.0754835085241288,2871.058884
"Posnien","1","F","RE",2723.92753073333,86.0148191865624,2736.3262155,2533.030765,2944.569586,15.7040855827361,0.0315774991133503,2733.110962
"Posnien","1","F","UM",2663.02723743333,92.7151623332048,2666.19258,2463.249691,2845.123599,16.9273952775499,0.0348157018561196,2608.747446
"Posnien","1","F","VA",2549.5829784,115.657553270231,2586.073217,2276.978174,2702.641412,21.116083623987,0.0453633218648221,2576.388202
"Posnien","1","F","YE",2657.7176376,97.0850346061697,2612.625079,2526.685574,2844.880499,17.7252211499896,0.036529476733217,2841.007829
"Posnien","1","M","AK",2300.01672263333,105.640955951872,2321.0612215,2079.068305,2496.407746,19.2873115237499,0.0459305164663852,2370.625956
"Posnien","1","M","GI",2411.78006006667,61.0812404092571,2417.978752,2284.506371,2506.809961,11.1518577375154,0.0253262067385899,2478.017736
"Posnien","1","M","KA",2332.57332143333,85.0232496866986,2342.762323,2131.535374,2473.308501,15.5230505885996,0.0364504081845766,2226.622406
"Posnien","1","M","MA",2381.33230876667,125.771063585992,2380.4578345,2170.383453,2572.181068,22.9625495358215,0.0528154189665076,2348.659683
