"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","1","F","AK",4.545,1.94082689728531,4,0,10,0.137237186017969,0.427024619864755,4
"Schmidt","1","F","GI",4.15,2.69344052259178,4,0,10,0.24587635525367,0.649021812672719,4
"Schmidt","1","F","KA",5.03157894736842,2.54671749130264,5,0,10,0.184758305567982,0.506146781744249,6
"Schmidt","1","F","MA",5.45901639344262,2.48892339909105,6,0,10,0.183986511838466,0.455928910944607,7
"Schmidt","1","F","MU",4.89847715736041,2.14757759018227,5,0,10,0.153008567920631,0.438417394057936,4
"Schmidt","1","F","RE",5.67460317460317,2.76500810871683,7,0,10,0.246326500344528,0.487260170207442,7
"Schmidt","1","F","UM",6.29452054794521,2.21956133665215,7,1,10,0.183692203232746,0.352618014310352,7
"Schmidt","1","F","VA",4.82738095238095,2.77714587432848,4,0,10,0.214261455871143,0.575290390736355,3
"Schmidt","1","F","YE",4.78804347826087,2.61012498460472,5,0,10,0.192420966769445,0.545133935490656,3
"Schmidt","1","FALSE","AK",2.27,1.04043863961988,2,0,5,0.0735701217483725,0.458343013048406,3
"Schmidt","1","FALSE","GI",2.01666666666667,0.943650459903555,2,0,5,0.0861431072148835,0.46792584788606,1
"Schmidt","1","FALSE","KA",2.49473684210526,1.22904603786259,2,0,10,0.0891643710761122,0.492655584797242,2
"Schmidt","1","FALSE","MA",2.81967213114754,1.20677842938364,3,1,7,0.089207628432954,0.427985373211641,3
"Schmidt","1","FALSE","MU",2.2741116751269,0.961498536891569,2,1,6,0.0685039343212156,0.422801811981337,2
"Schmidt","1","FALSE","RE",2.55555555555556,1.34197201494252,3,0,6,0.119552369108419,0.525119484107943,3
"Schmidt","1","FALSE","UM",2.8013698630137,0.986948365443206,3,1,7,0.0816804278987279,0.352309196466279,3
"Schmidt","1","FALSE","VA",1.63690476190476,0.956700888301975,1,0,5,0.0738110759883519,0.584457269944479,1
"Schmidt","1","FALSE","YE",2.45108695652174,1.18635176320451,3,0,6,0.087459012327342,0.484010475453724,3
