"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Mensch","9","M","RE",1955.1,394.631037243088,1849.5,1429,2602,124.793291308289,0.201846983398848,1566
"Mensch","9","M","UM",2300.5,1008.87179562123,2020.5,1206,3600,411.870185859574,0.438544575362411,2406
"Mensch","9","M","VA",1889.5,368.660141593853,1950,1420,2379,150.504872567856,0.195109892349221,1420
"Mensch","9","M","YE",3457.5,349.052288346603,3600,2745,3600,142.5,0.10095510870473,3600
"Mensch","10","F","AK",1852.16666666667,599.970428564204,1619,1262,3600,173.196544218679,0.323928963500875,1938
"Mensch","10","F","GI",1509.66666666667,232.450138022473,1504.5,1216,1802,94.8973714657635,0.153974478707754,1536
"Mensch","10","F","KA",1648.33333333333,446.244490080871,1631,937,2816,91.0892751022169,0.270724665367566,1384
"Mensch","10","F","MA",1671.16666666667,588.666770479417,1661,1051,2720,240.322202701105,0.352248990014611,1744
"Mensch","10","F","MU",1623.20833333333,666.26923524997,1575,851,3510,136.001638139733,0.410464400390155,947
"Mensch","10","F","RE",2040.21428571429,811.384683362709,1747,1257,3600,216.851678144237,0.397695815113186,3600
"Mensch","10","F","VA",2314.5,739.096069533589,2261.5,1450,3600,213.358657351106,0.31933293131717,1722
"Mensch","10","F","YE",1546.83333333333,487.750091250787,1483,896,2486,140.801323240453,0.315321683816908,1651
"Mensch","10","M","AK",2028.76923076923,670.272476167485,1860,1218,3507,185.900137027237,0.330383794273804,2299
"Mensch","10","M","GI",1743.83333333333,651.404150022601,1932.5,896,2446,265.934630647792,0.373547252235076,2141
"Mensch","10","M","KA",2056.04,848.732657162038,1720,1054,3600,169.746531432408,0.412799681505242,3600
"Mensch","10","M","MA",1251.71428571429,157.587768440018,1333,1046,1402,59.5625778511316,0.125897555247675,1046
"Mensch","10","M","MU",1605.08333333333,714.765204176483,1412,870,3600,145.900836344052,0.445313454655407,870
"Mensch","10","M","RE",1603.53333333333,566.851941700409,1531,950,3226,146.360541998068,0.353501813724115,1215
"Mensch","10","M","VA",2008.83333333333,893.101830021571,1728,1040,3600,257.816290988351,0.444587321009659,3600
"Mensch","10","M","YE",1951.25,842.927919381442,1741,1013,3600,243.332330581163,0.431993808779727,3600
"Mensch","11","F","MA",1733.66666666667,356.882800556896,1727.5,1121,2566,103.023190485336,0.205854336025897,1368
"Mensch","11","M","MA",1733.33333333333,625.453629315749,1556,1060,3248,180.552910625538,0.360838632297548,2437
"Vieira","1","F","UM",1993.75,537.12261368114,1873.5,1074,3600,77.5269713991604,0.269403191814992,1866
"Vieira","1","M","UM",1622.10416666667,433.014924787417,1547,1135,3600,62.5003208472852,0.26694643518316,1587
"Vieira","2","F","RE",1391.29166666667,318.556455875109,1408.5,1014,2448,65.0250642636201,0.228964539576611,1059
"Vieira","2","F","UM",1661.22222222222,324.239482219648,1550.5,1204,2327,76.4239788686427,0.195181281518081,1204
"Vieira","2","M","RE",1562.25,301.296942941821,1567.5,1120,2244,61.5019809389933,0.192860901226962,1120
"Vieira","2","M","UM",1758.77777777778,361.377357856357,1862,1185,2314,85.1774601025027,0.20547073224507,1185
"Vieira","3","F","AK",1421.20833333333,288.010564293964,1357,895,2076,58.7899102542717,0.202651896656458,1006
"Vieira","3","F","RE",1602.91666666667,649.430443939266,1455.5,1071,3573,187.474420814137,0.405155462816282,1071
"Vieira","3","M","AK",1468.41666666667,186.434955825412,1430.5,1229,1909,38.0558759992151,0.126963252363937,1229
"Vieira","3","M","RE",1429.16666666667,241.394371152772,1408.5,1055,1905,69.6845525829568,0.168905682439258,1055
"Vieira","4","F","AK",1833.55555555556,686.408435031607,1513,1269,3600,114.401405838601,0.374359224050688,3600
"Vieira","4","F","GI",1609.91666666667,319.181469709726,1595.5,1231,2237,92.1397537286253,0.198259621953347,1231
"Vieira","4","F","RE",1261.5,206.680187729739,1291.5,1028,1498,84.3768333134161,0.163836851153182,1028
"Vieira","4","M","AK",1641.25,214.950808325998,1639.5,1101,2029,35.8251347209997,0.130967743077531,1617
"Vieira","4","M","GI",1673.58333333333,413.411408193149,1611.5,1143,2295,119.341593903188,0.2470217048408,1143
"Vieira","4","M","RE",1401.33333333333,287.880993930941,1315.5,1101,1827,117.526923629345,0.205433630302765,1101
"Vieira","5","F","AK",1849.55555555556,807.483973992034,1646.5,847,3600,134.580662332006,0.436582708514256,3600
"Vieira","5","F","GI",1532.72222222222,469.686741265532,1308.5,1074,2701,78.2811235442554,0.306439571669128,1074
"Vieira","5","M","AK",1550.19444444444,276.051218792501,1600,1049,1978,46.0085364654169,0.17807522132582,1935
"Vieira","5","M","GI",1975.19444444444,645.750231212588,1847,1057,3598,107.625038535431,0.326929955189407,1057
"Vieira","6","F","AK",1784.5,215.021626819257,1698,1608,2137,87.7822115617206,0.120494046970724,1608
"Vieira","6","F","GI",1466,469.576985652561,1293,1077,2725,135.55519953588,0.320311722818937,1077
"Vieira","6","F","RE",1859.33333333333,316.744481667269,1790,1511,2380,129.310393154525,0.170353790785551,1511
"Vieira","6","M","AK",1601.83333333333,306.878097404599,1508.5,1285,2120,125.28245864623,0.19157929293805,1285
"Vieira","6","M","GI",1618.5,417.308366471693,1525,1133,2389,120.466548858757,0.25783649457627,1133
"Vieira","6","M","RE",1965.83333333333,824.729389961742,1705,1359,3600,336.694363547186,0.419531694766465,1359
"Vieira","7","F","AK",1325.27777777778,303.404952760295,1323,783,2000,71.5132331807964,0.228936874855809,1050
"Vieira","7","F","GI",1732.83333333333,429.558571869619,1671.5,1296,2484,175.36655261987,0.247893760817324,1296
"Vieira","7","F","RE",1574.61111111111,582.435266677148,1348,1058,3600,137.281308889869,0.369891500553529,1058
"Vieira","7","M","AK",1548.66666666667,317.938765839476,1501.5,1035,2376,74.9388857757252,0.205298385174005,1035
"Vieira","7","M","GI",1614.33333333333,552.13355872168,1402.5,1214,2683,225.407581455855,0.342019549073929,1214
"Vieira","7","M","RE",1623.27777777778,294.213968868108,1636.5,994,2163,69.3468975021491,0.181246840741502,1163
"Vieira","8","F","GI",1504.16666666667,357.295353589953,1524,997,2001,103.142284287681,0.237537077178916,1062
"Vieira","8","F","MU",1395.86111111111,532.136779021429,1315.5,882,3600,88.6894631702382,0.381224732737089,1447
"Vieira","8","F","UM",2143.5,758.084889705632,2002,1468,3600,309.48686024881,0.353666848474752,1468
"Vieira","8","M","GI",1966.75,926.825876065971,1431.5,1080,3600,267.5515845193,0.471247426498523,3600
"Vieira","8","M","MU",1636.02777777778,730.529963641313,1417,848,3600,121.754993940219,0.446526625992619,3600
"Vieira","8","M","UM",1365.83333333333,249.122794353842,1395.5,1079,1699,101.703954910537,0.182396188666632,1079
"Vieira","9","F","MU",1710.6,761.881862811654,1493.5,864,3600,98.358525548234,0.445388672285545,3600
"Vieira","9","M","MU",1686.71666666667,711.709117205986,1409,813,3600,91.8812519427589,0.421949418815244,3600
"Vieira","10","F","MU",1414.29166666667,521.599753198017,1329,915,3600,106.471103774732,0.368806354086333,1009
"Vieira","10","M","MU",1801.20833333333,823.419803078265,1524.5,1021,3600,168.079863470396,0.45714856401671,3600
"Vieira","11","F","RE",1334.83333333333,274.948321890033,1319,900,1958,56.1235911887569,0.205979514463753,1018
"Vieira","11","M","RE",1680.83333333333,420.029985127011,1624,1090,2779,85.738261685832,0.249893892985827,1090
"Vieira","12","F","KA",1488.38888888889,578.725896602781,1371.5,1094,3600,136.407001978697,0.388827073974471,1094
"Vieira","12","M","KA",1612.61111111111,653.251878175539,1460.5,901,3600,153.972944293591,0.405089530683836,1013
"Vieira","13","F","RE",1104.66666666667,218.282996741997,1001,957,1518,89.1136602572493,0.197600781601084,1023
"Vieira","13","F","UM",1484.875,448.161394889793,1541.5,814,2221,91.4805616578292,0.301817590632069,1006
"Vieira","13","M","RE",1282.66666666667,219.641222603287,1257,1048,1553,89.6681536431847,0.171237959410047,1048
"Vieira","13","M","UM",1460.375,373.500923984655,1417.5,812,2170,76.2405568517044,0.255756859700183,1073
"Vieira","14","F","KA",1358.72222222222,390.146398699643,1273.5,915,2481,91.958388058676,0.287142134218979,1037
"Vieira","14","F","UM",1529.33333333333,390.544452907694,1550,908,2008,112.740472508386,0.255369084290122,1209
"Vieira","14","M","KA",1621.72222222222,677.971438367303,1477,946,3600,159.799400506773,0.418056452009573,1024
"Vieira","14","M","UM",1741.83333333333,649.081285473179,1678.5,904,3600,187.373627446944,0.372642590454414,1767
"Vieira","15","F","KA",1442.86666666667,652.657788205846,1352.5,816,3600,119.15846431059,0.452334095231146,3600
"Vieira","15","M","KA",1563.13333333333,649.976749363117,1353,1035,3600,118.668975826687,0.415816575273884,3600
"Vieira","16","F","KA",1443.41666666667,294.58623525209,1456.5,914,1992,49.0977058753484,0.204089534266214,1453
"Vieira","16","F","UM",1268.33333333333,81.0867847843696,1261.5,1189,1408,33.1035412674301,0.0639317619850483,1189
"Vieira","16","M","KA",1487.38888888889,238.086332214391,1461,1041,2195,39.6810553690652,0.160069995139097,1041
"Vieira","16","M","UM",1695.5,348.476541534721,1740.5,1232,2054,142.264952348309,0.205530251568694,1232
"Vieira","17","F","KA",1530.5,408.281642986799,1475.5,1013,2270,166.680282777138,0.266763569413132,1013
"Vieira","17","M","KA",1459.83333333333,236.794777532501,1500.5,1084,1711,96.6710631184143,0.162206720538304,1084
"Vieira","18","F","KA",1536.33333333333,739.934067496844,1300.5,843,3600,213.600566525939,0.481623389561843,1109
"Vieira","18","F","MA",1283.38888888889,316.682275157125,1185.5,913,1863,74.642728081729,0.246754727190522,1062
"Vieira","18","M","KA",1199.25,156.660678480014,1173.5,973,1489,45.2240424459326,0.130632210531594,1106
"Vieira","18","M","MA",1287.77777777778,630.080158817866,1081,894,3600,148.511317663737,0.489277086226126,1000
"Vieira","19","F","MA",1393,492.396322012091,1343,738,3600,89.8988575995332,0.353479053849311,1001
"Vieira","19","M","MA",1466.53333333333,439.155516663621,1364.5,724,3013,80.1784609098337,0.299451438765084,1044
"Vieira","20","F","MA",1424.9375,575.941870820163,1292,830,3600,83.1300485388995,0.404187461429125,1244
"Vieira","20","M","MA",1174.83333333333,224.548277833552,1146,841,1756,32.4107521633171,0.191132028231141,1005
"Vieira","21","F","MA",1127.45833333333,190.539503873165,1134,823,1561,38.8937133610261,0.16899915344085,1037
"Vieira","21","M","MA",1597.91666666667,466.292492332653,1493,988,2768,95.1815564254698,0.291812772255115,1084
"Vieira","22","F","VA",1517.625,548.054183724449,1370,893,3600,79.1048076259528,0.361126222699579,1014
"Vieira","22","F","YE",1410.58333333333,459.997345613009,1344.5,836,2936,93.896564982213,0.326104339065169,1038
"Vieira","22","M","VA",1551.5,321.738892416843,1498,1113,2520,46.4390090364091,0.207372795628001,1485
"Vieira","22","M","YE",1489.95833333333,347.067275669401,1449,988,2231,70.8448109839916,0.232937571410431,1032
"Vieira","23","F","VA",1346.03333333333,398.219440746563,1276,847,2622,72.7045901779949,0.295846641301526,1031
"Vieira","23","F","YE",1499.66666666667,460.857958563172,1428,855,2657,94.0722368650404,0.307306929470886,1063
"Vieira","23","M","VA",1436.63333333333,411.62725717641,1317.5,946,2555,75.1525113465001,0.286522140079638,1011
"Vieira","23","M","YE",1821.45833333333,594.716445343761,1705,973,3161,121.395986061168,0.326505654540782,1080
"Vieira","24","F","VA",1450.1,320.256831201201,1441.5,1002,2231,58.470630214674,0.220851548997449,1002
"Vieira","24","M","VA",1645.43333333333,584.412919877325,1584,935,3600,106.69871303809,0.355172651506589,1593
"Vieira","25","F","VA",1249.83333333333,268.238264732433,1300,747,1490,109.507813014009,0.214619227682971,1226
"Vieira","25","F","YE",1438.61111111111,519.666537750427,1249.5,964,2886,122.486577599687,0.361227946688847,1036
"Vieira","25","M","VA",1716.5,391.623671398959,1588.5,1386,2484,159.879694353807,0.228152444741602,1386
"Vieira","25","M","YE",1887.83333333333,876.939413696361,1558.5,972,3600,206.696602038151,0.464521628160869,3600
"Vieira","26","F","YE",1514,547.90812577084,1315,896,3403,91.3180209618066,0.361894402754848,1023
"Vieira","26","M","YE",1858.22222222222,657.28276633473,1791,938,3600,109.547127722455,0.353715911086616,3600
"Vieira","27","F","VA",1104.33333333333,197.017427317145,1145.5,857,1399,80.432027893813,0.178403948672332,1135
"Vieira","27","F","YE",1530.66666666667,487.476937614368,1390.5,893,2669,114.89941608639,0.31847360906862,1152
