"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Bergland","1","F","AK","AK10",0.571428571428571,NA,0.571428571428571,0.571428571428571,0.571428571428571,NA,NA,0.571428571428571
"Bergland","1","F","AK","AK18",0.272727272727273,NA,0.272727272727273,0.272727272727273,0.272727272727273,NA,NA,0.272727272727273
"Bergland","1","F","AK","AK21",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"Bergland","1","F","AK","AK4",0.181818181818182,NA,0.181818181818182,0.181818181818182,0.181818181818182,NA,NA,0.181818181818182
"Bergland","1","F","AK","AK6",0.235294117647059,NA,0.235294117647059,0.235294117647059,0.235294117647059,NA,NA,0.235294117647059
"Bergland","1","F","GI","GI12",0.736842105263158,NA,0.736842105263158,0.736842105263158,0.736842105263158,NA,NA,0.736842105263158
"Bergland","1","F","GI","GI3",0.727272727272727,NA,0.727272727272727,0.727272727272727,0.727272727272727,NA,NA,0.727272727272727
"Bergland","1","F","GI","GI5",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","GI","GI7",0.6875,NA,0.6875,0.6875,0.6875,NA,NA,0.6875
"Bergland","1","F","GI","GI8",0.714285714285714,NA,0.714285714285714,0.714285714285714,0.714285714285714,NA,NA,0.714285714285714
"Bergland","1","F","KA","KA1",0.888888888888889,NA,0.888888888888889,0.888888888888889,0.888888888888889,NA,NA,0.888888888888889
"Bergland","1","F","KA","KA10",0.307692307692308,NA,0.307692307692308,0.307692307692308,0.307692307692308,NA,NA,0.307692307692308
"Bergland","1","F","KA","KA14",0.777777777777778,NA,0.777777777777778,0.777777777777778,0.777777777777778,NA,NA,0.777777777777778
"Bergland","1","F","KA","KA15",0.857142857142857,NA,0.857142857142857,0.857142857142857,0.857142857142857,NA,NA,0.857142857142857
"Bergland","1","F","KA","KA17",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"Bergland","1","F","KA","KA24",0.583333333333333,NA,0.583333333333333,0.583333333333333,0.583333333333333,NA,NA,0.583333333333333
"Bergland","1","F","KA","KA28",0.727272727272727,NA,0.727272727272727,0.727272727272727,0.727272727272727,NA,NA,0.727272727272727
"Bergland","1","F","KA","KA29",0.523809523809524,NA,0.523809523809524,0.523809523809524,0.523809523809524,NA,NA,0.523809523809524
"Bergland","1","F","MA","MA19",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"Bergland","1","F","MA","MA21",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"Bergland","1","F","MA","MA31",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"Bergland","1","F","MA","MA32",0.625,NA,0.625,0.625,0.625,NA,NA,0.625
"Bergland","1","F","MA","MA6",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Bergland","1","F","MA","MA7",0.571428571428571,NA,0.571428571428571,0.571428571428571,0.571428571428571,NA,NA,0.571428571428571
"Bergland","1","F","MA","MA9",0.230769230769231,NA,0.230769230769231,0.230769230769231,0.230769230769231,NA,NA,0.230769230769231
"Bergland","1","F","MU","MU1",0.789473684210526,NA,0.789473684210526,0.789473684210526,0.789473684210526,NA,NA,0.789473684210526
"Bergland","1","F","MU","MU10",0.545454545454545,NA,0.545454545454545,0.545454545454545,0.545454545454545,NA,NA,0.545454545454545
"Bergland","1","F","MU","MU14",0.125,NA,0.125,0.125,0.125,NA,NA,0.125
"Bergland","1","F","MU","MU15",0.235294117647059,NA,0.235294117647059,0.235294117647059,0.235294117647059,NA,NA,0.235294117647059
"Bergland","1","F","MU","MU16",0.363636363636364,NA,0.363636363636364,0.363636363636364,0.363636363636364,NA,NA,0.363636363636364
"Bergland","1","F","MU","MU17",0.818181818181818,NA,0.818181818181818,0.818181818181818,0.818181818181818,NA,NA,0.818181818181818
"Bergland","1","F","MU","MU2",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"Bergland","1","F","MU","MU20",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Bergland","1","F","MU","MU3",0.533333333333333,NA,0.533333333333333,0.533333333333333,0.533333333333333,NA,NA,0.533333333333333
"Bergland","1","F","MU","MU4",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","MU","MU5",0.588235294117647,NA,0.588235294117647,0.588235294117647,0.588235294117647,NA,NA,0.588235294117647
"Bergland","1","F","MU","MU8",0.736842105263158,NA,0.736842105263158,0.736842105263158,0.736842105263158,NA,NA,0.736842105263158
"Bergland","1","F","RE","RE10",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"Bergland","1","F","RE","RE12",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","RE","RE13",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"Bergland","1","F","RE","RE15",0.636363636363636,NA,0.636363636363636,0.636363636363636,0.636363636363636,NA,NA,0.636363636363636
"Bergland","1","F","RE","RE2",0.636363636363636,NA,0.636363636363636,0.636363636363636,0.636363636363636,NA,NA,0.636363636363636
"Bergland","1","F","RE","RE7",0.181818181818182,NA,0.181818181818182,0.181818181818182,0.181818181818182,NA,NA,0.181818181818182
"Bergland","1","F","UM","UM13",0.583333333333333,NA,0.583333333333333,0.583333333333333,0.583333333333333,NA,NA,0.583333333333333
"Bergland","1","F","UM","UM17",1,NA,1,1,1,NA,NA,1
"Bergland","1","F","UM","UM18",0.68,NA,0.68,0.68,0.68,NA,NA,0.68
"Bergland","1","F","UM","UM20",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"Bergland","1","F","UM","UM4",0.416666666666667,NA,0.416666666666667,0.416666666666667,0.416666666666667,NA,NA,0.416666666666667
"Bergland","1","F","UM","UM5",0.421052631578947,NA,0.421052631578947,0.421052631578947,0.421052631578947,NA,NA,0.421052631578947
"Bergland","1","F","VA","VA1",0.818181818181818,NA,0.818181818181818,0.818181818181818,0.818181818181818,NA,NA,0.818181818181818
"Bergland","1","F","VA","VA15",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","VA","VA18",0.769230769230769,NA,0.769230769230769,0.769230769230769,0.769230769230769,NA,NA,0.769230769230769
"Bergland","1","F","VA","VA26",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"Bergland","1","F","VA","VA30",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"Bergland","1","F","VA","VA48",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","VA","VA55",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"Bergland","1","F","YE","YE23",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"Bergland","1","F","YE","YE26",0.80952380952381,NA,0.80952380952381,0.80952380952381,0.80952380952381,NA,NA,0.80952380952381
"Bergland","1","F","YE","YE40",0.217391304347826,NA,0.217391304347826,0.217391304347826,0.217391304347826,NA,NA,0.217391304347826
"Bergland","1","F","YE","YE48",0.352941176470588,NA,0.352941176470588,0.352941176470588,0.352941176470588,NA,NA,0.352941176470588
"Bergland","1","F","YE","YE49",0.882352941176471,NA,0.882352941176471,0.882352941176471,0.882352941176471,NA,NA,0.882352941176471
"Bergland","1","F","YE","YE51",0.631578947368421,NA,0.631578947368421,0.631578947368421,0.631578947368421,NA,NA,0.631578947368421
"Bergland","1","F","YE","YE69",0.407407407407407,NA,0.407407407407407,0.407407407407407,0.407407407407407,NA,NA,0.407407407407407
"Bergland","1","F","YE","YE80",0.608695652173913,NA,0.608695652173913,0.608695652173913,0.608695652173913,NA,NA,0.608695652173913
"Bergland","2","F","AK","AK12",0.695652173913043,NA,0.695652173913043,0.695652173913043,0.695652173913043,NA,NA,0.695652173913043
"Bergland","2","F","AK","AK20",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Bergland","2","F","AK","AK5",0.473684210526316,NA,0.473684210526316,0.473684210526316,0.473684210526316,NA,NA,0.473684210526316
"Bergland","2","F","AK","AK7",0.368421052631579,NA,0.368421052631579,0.368421052631579,0.368421052631579,NA,NA,0.368421052631579
"Bergland","2","F","AK","AK8",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"Bergland","2","F","GI","GI1",0.0625,NA,0.0625,0.0625,0.0625,NA,NA,0.0625
"Bergland","2","F","GI","GI14",0.142857142857143,NA,0.142857142857143,0.142857142857143,0.142857142857143,NA,NA,0.142857142857143
"Bergland","2","F","GI","GI2",0.636363636363636,NA,0.636363636363636,0.636363636363636,0.636363636363636,NA,NA,0.636363636363636
"Bergland","2","F","GI","GI5",0.241379310344828,NA,0.241379310344828,0.241379310344828,0.241379310344828,NA,NA,0.241379310344828
"Bergland","2","F","GI","GI6",0.478260869565217,NA,0.478260869565217,0.478260869565217,0.478260869565217,NA,NA,0.478260869565217
"Bergland","2","F","KA","KA1",0.733333333333333,NA,0.733333333333333,0.733333333333333,0.733333333333333,NA,NA,0.733333333333333
"Bergland","2","F","KA","KA10",0.352941176470588,NA,0.352941176470588,0.352941176470588,0.352941176470588,NA,NA,0.352941176470588
"Bergland","2","F","KA","KA11",0.263157894736842,NA,0.263157894736842,0.263157894736842,0.263157894736842,NA,NA,0.263157894736842
"Bergland","2","F","KA","KA2",0.681818181818182,NA,0.681818181818182,0.681818181818182,0.681818181818182,NA,NA,0.681818181818182
"Bergland","2","F","KA","KA23",0.315789473684211,NA,0.315789473684211,0.315789473684211,0.315789473684211,NA,NA,0.315789473684211
"Bergland","2","F","KA","KA24",0.642857142857143,NA,0.642857142857143,0.642857142857143,0.642857142857143,NA,NA,0.642857142857143
"Bergland","2","F","KA","KA25",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"Bergland","2","F","KA","KA3",0.642857142857143,NA,0.642857142857143,0.642857142857143,0.642857142857143,NA,NA,0.642857142857143
"Bergland","2","F","KA","KA5",0,NA,0,0,0,NA,NA,0
"Bergland","2","F","KA","KA7",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"Bergland","2","F","KA","KA9",0.571428571428571,NA,0.571428571428571,0.571428571428571,0.571428571428571,NA,NA,0.571428571428571
"Bergland","2","F","MA","MA12",0.368421052631579,NA,0.368421052631579,0.368421052631579,0.368421052631579,NA,NA,0.368421052631579
"Bergland","2","F","MA","MA20",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Bergland","2","F","MA","MA23",0.294117647058824,NA,0.294117647058824,0.294117647058824,0.294117647058824,NA,NA,0.294117647058824
"Bergland","2","F","MA","MA26",0.545454545454545,NA,0.545454545454545,0.545454545454545,0.545454545454545,NA,NA,0.545454545454545
"Bergland","2","F","MA","MA28",0.684210526315789,NA,0.684210526315789,0.684210526315789,0.684210526315789,NA,NA,0.684210526315789
"Bergland","2","F","MA","MA30",0.733333333333333,NA,0.733333333333333,0.733333333333333,0.733333333333333,NA,NA,0.733333333333333
"Bergland","2","F","MA","MA32",0.333333333333333,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,0.333333333333333
"Bergland","2","F","MU","MU12",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"Bergland","2","F","MU","MU13",0.56,NA,0.56,0.56,0.56,NA,NA,0.56
"Bergland","2","F","MU","MU16",0.722222222222222,NA,0.722222222222222,0.722222222222222,0.722222222222222,NA,NA,0.722222222222222
