"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Tauber","M","AK","AK1",24.054,1.13685922122701,24.5,21.18,24.94,0.35950645180426,0.0472627929336914,24.16
"Tauber","M","AK","AK2",23.7177777777778,1.26013667689042,23.52,21.28,25.52,0.420045558963475,0.0531304698398474,23.28
"Tauber","M","AK","AK3",24.1142857142857,0.963792113526168,24.18,22.84,25.86,0.364279178279367,0.0399676824329572,24.26
"Tauber","M","AK","AK4",24.66,1.69301834340656,24.98,20.76,26.54,0.535379408560986,0.0686544340391957,20.76
"Tauber","M","AK","AK5",24.786,1.12226160546956,24.71,22.9,26.28,0.354890280384109,0.0452780442778003,24.06
"Tauber","M","AK","AK6",24.225,2.19507891169576,24.38,19.42,26.64,0.776077591849828,0.0906121325777402,24.44
"Tauber","M","AK","AK7",24.775,0.618639059318345,24.79,23.66,25.5,0.218721936975434,0.0249702950279857,25.16
"Tauber","M","AK","AK8",24.1977777777778,0.309749002330023,24.14,23.7,24.62,0.103249667443341,0.0128007210073019,23.98
"Tauber","M","GI","GI1",23.72,0.686876990442975,23.72,22.78,24.72,0.307180728562193,0.0289577146055217,23.72
"Tauber","M","GI","GI2",24.6533333333333,1.37059597742491,24.7,23.26,26,0.791313956516487,0.0555947530053369,23.26
"Tauber","M","GI","GI3",24.24,0.951349918098839,24.2,22.98,25.42,0.359576470441599,0.0392471088324603,24.2
"Tauber","M","GI","GI4",23.536,1.50533274284016,23.08,21.36,26.56,0.476028010380342,0.0639587331254315,24.98
"Tauber","M","GI","GI5",23.7,2.90357021613048,23.03,20.48,28.46,1.18537757697706,0.122513511229134,21.8
"Tauber","M","GI","GI7",23.752,1.39099325024323,23.67,20.96,26.06,0.439870688068917,0.0585632052140127,24.2
"Tauber","M","GI","GI8",23.34,2.42602555633695,23.93,18.48,26.44,0.857729561108861,0.103942825892757,24.1
"Tauber","M","GI","GI9",22.78,NA,22.78,22.78,22.78,NA,NA,22.78
"Tauber","M","GI","GI6",22.9563636363636,0.729811930942112,23.12,21.22,23.74,0.22004657658725,0.031791268970233,22.58
"Tauber","M","KA","KA1",24.485,1.33749766354936,24.84,22.66,25.6,0.668748831774681,0.0546251853603987,24.32
"Tauber","M","KA","KA10",24.692,2.37544101168604,23.88,22.68,28.78,1.06232951573417,0.0962028596989325,24.48
