"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Wegener",NA,"AK","mixed population",2.87569750000001e-09,5.74953515042955e-09,1.39500000001365e-12,5.26e-24,1.15e-08,2.87476757521477e-09,1.99935325270809,5.26e-24
"Wegener",NA,"GI","mixed population",6.6755025e-06,1.33496650336263e-05,1.00500000000031e-09,5.7e-27,2.67e-05,6.67483251681316e-06,1.99979927108503,6.27e-22
"Wegener",NA,"KA","mixed population",8.81250001690004e-06,1.48670987284961e-05,2.1750000338e-06,1.62e-19,3.09e-05,7.43354936424803e-06,1.68704666099119,6.76e-14
"Wegener",NA,"MA","mixed population",2.3600732575e-05,4.71995116366679e-05,1.46515e-09,9.54e-23,9.44e-05,2.35997558183339e-05,1.99991722658075,2.92e-09
"Wegener",NA,"MU","mixed population",4.6762875e-08,9.34914198187682e-08,2.57500000000137e-11,4.21e-24,1.87e-07,4.67457099093841e-08,1.99926586675366,4.21e-24
"Wegener",NA,"RE","mixed population",4.48772500000116e-11,8.94154886112129e-11,2.545000000205e-13,5.26e-24,1.79e-10,4.47077443056065e-11,1.99244580742336,5.26e-24
"Wegener",NA,"UM","mixed population",1.14750000000706e-07,2.29499999999529e-07,1.412e-18,3.81e-23,4.59e-07,1.14749999999765e-07,1.99999999998359,7.54e-19
"Wegener",NA,"VA","mixed population",5.01000032756825e-13,6.63528916403462e-13,3.020000655e-13,2.73e-23,1.4e-12,3.31764458201731e-13,1.32440892818369,1.31e-19
"Wegener",NA,"YE","mixed population",3.67042689250193e-11,7.28648384790295e-11,4.0853785e-13,7.71e-23,1.46e-10,3.64324192395148e-11,1.9851870262797,7.71e-23
