"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Gonzalez","M","YE","YE13",0.6019607843,0.26570617101455,0.7058823529,0.3,0.8,0.153405529360595,0.441401131011435,0.8
"Gonzalez","M","YE","YE14",0.5,0.360555127546399,0.6,0.1,0.8,0.208166599946613,0.721110255092798,0.6
"Gonzalez","M","YE","YE15",0.8183625731,0.226878672753339,0.9444444444,0.45,1,0.101463226984279,0.277234908109142,0.9444444444
"Gonzalez","M","YE","YE19",0.8875,0.0695970545353752,0.9,0.8125,0.95,0.040181878170804,0.0784192163778876,0.9
"Gonzalez","M","YE","YE20",0.646240601525,0.338645230956684,0.7960526316,0.1428571429,0.85,0.169322615478342,0.524023452190327,0.85
"Gonzalez","M","YE","YE21",0.47428571428,0.213187662847663,0.5714285714,0.1,0.6,0.0953404212183363,0.449492060226392,0.6
"Gonzalez","M","YE","YE22",0.7745614035,0.261763851497241,0.9,0.4736842105,0.95,0.151129430126045,0.337951065357003,0.95
"Gonzalez","M","YE","YE23",0.7919047619,0.26564216464443,0.8095238095,0.35,1,0.118798787567027,0.335447111098411,1
"Gonzalez","M","YE","YE24",0.516666666666667,0.480451176846652,0.6,0,0.95,0.277388616284887,0.929905503574166,0.95
"Gonzalez","M","YE","YE26",0.7258014317,0.18562301290157,0.7647058824,0.5238095238,0.8888888889,0.107169496466511,0.255749031063216,0.8888888889
"Gonzalez","M","YE","YE27",0.55444292548,0.247597946977202,0.5238095238,0.2105263158,0.8333333333,0.110729168106082,0.446570666877655,0.75
"Gonzalez","M","YE","YE33",0.6649122807,0.360020133835633,0.85,0.25,0.8947368421,0.207857721183688,0.541455082551061,0.8947368421
"Gonzalez","M","YE","YE40",0.870833333333333,0.112036080497906,0.8125,0.8,1,0.0646840612344168,0.128653872342093,0.8
"Gonzalez","M","YE","YE41",0.816666666675,0.234520787974589,0.925,0.4666666667,0.95,0.117260393987295,0.287168311802689,0.95
"Gonzalez","M","YE","YE48",0.692105263166667,0.125848917910038,0.7368421053,0.55,0.7894736842,0.0726589066325834,0.181834938422845,0.7368421053
"Gonzalez","M","YE","YE49",0.661184210533333,0.210294897467251,0.75,0.4210526316,0.8125,0.121413815661922,0.318057954374955,0.75
