"Supervisor.PI","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","F","AK",4.545,1.94082689728531,4,0,10,0.137237186017969,0.427024619864755,4
"Schmidt","F","GI",4.15,2.69344052259178,4,0,10,0.24587635525367,0.649021812672719,4
"Schmidt","F","KA",5.03157894736842,2.54671749130264,5,0,10,0.184758305567982,0.506146781744249,6
"Schmidt","F","MA",5.45901639344262,2.48892339909105,6,0,10,0.183986511838466,0.455928910944607,7
"Schmidt","F","MU",4.89847715736041,2.14757759018227,5,0,10,0.153008567920631,0.438417394057936,4
"Schmidt","F","RE",5.67460317460317,2.76500810871683,7,0,10,0.246326500344528,0.487260170207442,7
"Schmidt","F","UM",6.29452054794521,2.21956133665215,7,1,10,0.183692203232746,0.352618014310352,7
"Schmidt","F","VA",4.82738095238095,2.77714587432848,4,0,10,0.214261455871143,0.575290390736355,3
"Schmidt","F","YE",4.78804347826087,2.61012498460472,5,0,10,0.192420966769445,0.545133935490656,3
