"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Parsch","F","AK","AK1",69.1333333333333,12.9572724402518,70,32,93,1.93155613195918,0.187424384381656,84
"Parsch","F","AK","AK10",50.6818181818182,21.5824786033451,54.5,7,91,3.25368107150769,0.425842627151203,63
"Parsch","F","AK","AK11",61.5208333333333,17.3401386327047,68.5,16,88,2.50283342684437,0.281857993352464,49
"Parsch","F","AK","AK13",56.530612244898,18.6916893752459,56,6,92,2.67024133932084,0.330647212775108,56
"Parsch","F","AK","AK14",56.5744680851064,15.3873814491969,58,7,84,2.24448026426197,0.271984553633793,56
"Parsch","F","AK","AK17",50.04,19.6665675081093,56,4,77,2.78127264952942,0.393016936612896,70
"Parsch","F","AK","AK18",48.5333333333333,21.4969342423096,51,4,84,3.20457375157648,0.442931337410225,63
"Parsch","F","AK","AK20",58.4285714285714,14.7930163703463,56,7,102,2.11328805290661,0.25318120927243,56
"Parsch","F","AK","AK21",56.75,20.8648130960216,61.5,4,93,3.01157636439483,0.367661904775711,63
"Parsch","F","AK","AK3",59.8723404255319,12.2875281790585,60,35,84,1.79232019336851,0.205228793324715,56
"Parsch","F","AK","AK4",48.0909090909091,26.2285345937593,53,4,84,3.53665488314498,0.545394859227509,77
"Parsch","F","AK","AK6",56.2040816326531,17.7329490777253,58,11,88,2.53327843967504,0.315509987221691,56
"Parsch","F","AK","AK7",56.3529411764706,15.514926399325,51,23,91,2.17252424421351,0.275317065541257,49
"Parsch","F","AK","AK8",53.6666666666667,26.2554121404838,63,7,95,3.67649307182668,0.489231282120817,70
"Parsch","F","AK","AK9",58.72,19.8587255278841,63,7,91,2.80844789729785,0.338193554630179,56
"Parsch","F","GI","GI1",42.6326530612245,21.8667307013332,42,4,84,3.12381867161902,0.512910389835005,42
"Parsch","F","GI","GI10",46.6122448979592,17.7691402982467,56,7,70,2.53844861403525,0.38121185403419,56
"Parsch","F","GI","GI11",46.6938775510204,20.6409827786379,44,11,95,2.9487118255197,0.442049019297753,42
"Parsch","F","GI","GI12",45.7083333333333,16.6298351897942,46,7,91,2.40030995585169,0.363825017825943,46
"Parsch","F","GI","GI13",57.0588235294118,20.352308728698,63,7,81,2.84989325767852,0.356689946791614,63
"Parsch","F","GI","GI14",57.7708333333333,19.4172982577702,65,4,91,2.80264559401472,0.336109021411096,67
"Parsch","F","GI","GI15",49.530612244898,23.4974307468004,49,4,91,3.35677582097148,0.474402186482579,49
"Parsch","F","GI","GI2",54.1702127659574,18.8117899535928,56,7,100,2.74398158164099,0.34727184910403,58
"Parsch","F","GI","GI3",44.8775510204082,21.4947984532123,49,7,79,3.07068549331604,0.478965495319419,46
"Parsch","F","GI","GI4",44.5531914893617,17.213251354746,46,4,77,2.51081076251115,0.386352824103659,63
"Parsch","F","GI","GI5",45.32,15.4964643762139,49,4,72,2.19153100896732,0.341934341928814,49
"Parsch","F","GI","GI6",70.4130434782609,20.6726615895987,71,4,100,3.04801766369863,0.293591365582445,84
"Parsch","F","GI","GI7",47.2280701754386,24.7328710885069,53,7,98,3.2759488039846,0.523690063909693,7
