"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Bergland","1","F","AK","AK10",0.142857142857143,NA,0.142857142857143,0.142857142857143,0.142857142857143,NA,NA,0.142857142857143
"Bergland","1","F","AK","AK18",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","AK","AK4",0.181818181818182,NA,0.181818181818182,0.181818181818182,0.181818181818182,NA,NA,0.181818181818182
"Bergland","1","F","AK","AK6",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","AK","AK21",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","GI","GI12",0.578947368421053,NA,0.578947368421053,0.578947368421053,0.578947368421053,NA,NA,0.578947368421053
"Bergland","1","F","GI","GI3",0.409090909090909,NA,0.409090909090909,0.409090909090909,0.409090909090909,NA,NA,0.409090909090909
"Bergland","1","F","GI","GI5",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","GI","GI7",0.4375,NA,0.4375,0.4375,0.4375,NA,NA,0.4375
"Bergland","1","F","GI","GI8",0.142857142857143,NA,0.142857142857143,0.142857142857143,0.142857142857143,NA,NA,0.142857142857143
"Bergland","1","F","KA","KA1",0.444444444444444,NA,0.444444444444444,0.444444444444444,0.444444444444444,NA,NA,0.444444444444444
"Bergland","1","F","KA","KA10",0.307692307692308,NA,0.307692307692308,0.307692307692308,0.307692307692308,NA,NA,0.307692307692308
"Bergland","1","F","KA","KA14",0.277777777777778,NA,0.277777777777778,0.277777777777778,0.277777777777778,NA,NA,0.277777777777778
"Bergland","1","F","KA","KA15",0.0714285714285714,NA,0.0714285714285714,0.0714285714285714,0.0714285714285714,NA,NA,0.0714285714285714
"Bergland","1","F","KA","KA17",0.166666666666667,NA,0.166666666666667,0.166666666666667,0.166666666666667,NA,NA,0.166666666666667
"Bergland","1","F","KA","KA24",0.166666666666667,NA,0.166666666666667,0.166666666666667,0.166666666666667,NA,NA,0.166666666666667
"Bergland","1","F","KA","KA28",0.272727272727273,NA,0.272727272727273,0.272727272727273,0.272727272727273,NA,NA,0.272727272727273
"Bergland","1","F","KA","KA29",0.19047619047619,NA,0.19047619047619,0.19047619047619,0.19047619047619,NA,NA,0.19047619047619
"Bergland","1","F","MA","MA19",0.285714285714286,NA,0.285714285714286,0.285714285714286,0.285714285714286,NA,NA,0.285714285714286
"Bergland","1","F","MA","MA21",0.15,NA,0.15,0.15,0.15,NA,NA,0.15
"Bergland","1","F","MA","MA31",0.1,NA,0.1,0.1,0.1,NA,NA,0.1
"Bergland","1","F","MA","MA32",0.0625,NA,0.0625,0.0625,0.0625,NA,NA,0.0625
"Bergland","1","F","MA","MA6",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Bergland","1","F","MA","MA7",0.476190476190476,NA,0.476190476190476,0.476190476190476,0.476190476190476,NA,NA,0.476190476190476
"Bergland","1","F","MA","MA9",0.153846153846154,NA,0.153846153846154,0.153846153846154,0.153846153846154,NA,NA,0.153846153846154
"Bergland","1","F","MU","MU1",0.368421052631579,NA,0.368421052631579,0.368421052631579,0.368421052631579,NA,NA,0.368421052631579
"Bergland","1","F","MU","MU10",0.272727272727273,NA,0.272727272727273,0.272727272727273,0.272727272727273,NA,NA,0.272727272727273
"Bergland","1","F","MU","MU14",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","MU","MU15",0.0588235294117647,NA,0.0588235294117647,0.0588235294117647,0.0588235294117647,NA,NA,0.0588235294117647
"Bergland","1","F","MU","MU16",0.0909090909090909,NA,0.0909090909090909,0.0909090909090909,0.0909090909090909,NA,NA,0.0909090909090909
"Bergland","1","F","MU","MU17",0.363636363636364,NA,0.363636363636364,0.363636363636364,0.363636363636364,NA,NA,0.363636363636364
"Bergland","1","F","MU","MU2",0.166666666666667,NA,0.166666666666667,0.166666666666667,0.166666666666667,NA,NA,0.166666666666667
"Bergland","1","F","MU","MU20",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","MU","MU3",0.266666666666667,NA,0.266666666666667,0.266666666666667,0.266666666666667,NA,NA,0.266666666666667
"Bergland","1","F","MU","MU4",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","MU","MU5",0.0588235294117647,NA,0.0588235294117647,0.0588235294117647,0.0588235294117647,NA,NA,0.0588235294117647
"Bergland","1","F","MU","MU8",0.210526315789474,NA,0.210526315789474,0.210526315789474,0.210526315789474,NA,NA,0.210526315789474
"Bergland","1","F","RE","RE10",0.1,NA,0.1,0.1,0.1,NA,NA,0.1
"Bergland","1","F","RE","RE12",0,NA,0,0,0,NA,NA,0
"Bergland","1","F","RE","RE13",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"Bergland","1","F","RE","RE15",0.545454545454545,NA,0.545454545454545,0.545454545454545,0.545454545454545,NA,NA,0.545454545454545
"Bergland","1","F","RE","RE2",0.136363636363636,NA,0.136363636363636,0.136363636363636,0.136363636363636,NA,NA,0.136363636363636
"Bergland","1","F","RE","RE7",0.0909090909090909,NA,0.0909090909090909,0.0909090909090909,0.0909090909090909,NA,NA,0.0909090909090909
"Bergland","1","F","UM","UM13",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"Bergland","1","F","UM","UM17",0.571428571428571,NA,0.571428571428571,0.571428571428571,0.571428571428571,NA,NA,0.571428571428571
"Bergland","1","F","UM","UM18",0.12,NA,0.12,0.12,0.12,NA,NA,0.12
"Bergland","1","F","UM","UM20",0.1875,NA,0.1875,0.1875,0.1875,NA,NA,0.1875
"Bergland","1","F","UM","UM4",0.166666666666667,NA,0.166666666666667,0.166666666666667,0.166666666666667,NA,NA,0.166666666666667
"Bergland","1","F","UM","UM5",0.0526315789473684,NA,0.0526315789473684,0.0526315789473684,0.0526315789473684,NA,NA,0.0526315789473684
"Bergland","1","F","VA","VA1",0.272727272727273,NA,0.272727272727273,0.272727272727273,0.272727272727273,NA,NA,0.272727272727273
"Bergland","1","F","VA","VA15",0,NA,0,0,0,NA,NA,0
