"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Hoedjes","2","F","VA",0.482159090909091,0.0529152901531464,0.487,0.293,0.606,0.00460568483703767,0.109746536259177,0.482
"Hoedjes","2","F","YE",0.441495726495726,0.0610318774722408,0.435,0.296,0.637,0.00564239906830769,0.138238886153367,0.427
"Hoedjes","2","M","AK",0.260481481481481,0.0279644238212386,0.2605,0.189,0.358,0.00269087793682082,0.107356667591845,0.261
"Hoedjes","2","M","GI",0.270886178861789,0.0284005897110423,0.272,0.215,0.357,0.00256079493490951,0.104843258634959,0.28
"Hoedjes","2","M","KA",0.28085,0.0309020273463999,0.275,0.223,0.36,0.00282095624171079,0.110030362636282,0.263
"Hoedjes","2","M","MA",0.26327731092437,0.0263547906331612,0.262,0.203,0.346,0.0024159396962912,0.100102779615263,0.245
"Hoedjes","2","M","MU",0.254325,0.0266780249794981,0.2535,0.197,0.331,0.00243535934515956,0.104897375324872,0.26
"Hoedjes","2","M","RE",0.27256050955414,0.0283205863285897,0.273,0.186,0.354,0.00226022885092805,0.103905684557594,0.27
"Hoedjes","2","M","UM",0.275790476190476,0.0353832574592124,0.271,0.207,0.381,0.00345305235356021,0.128297604572736,0.264
"Hoedjes","2","M","VA",0.273346153846154,0.0273968004521497,0.271,0.22,0.346,0.00240285835399123,0.100227495674109,0.248
"Hoedjes","2","M","YE",0.268228571428571,0.0327313773418215,0.2665,0.192,0.356,0.0027663062823565,0.122027930013182,0.295
"Hoedjes","3","F","AK",0.417316666666667,0.0515257924045149,0.4135,0.28,0.556,0.00470363979888019,0.123469289678937,0.411
"Hoedjes","3","F","GI",0.456821428571429,0.0525606514221626,0.4545,0.348,0.563,0.0070237124874066,0.115057324667387,0.518
"Hoedjes","3","F","KA",0.464125,0.0548401132858976,0.461,0.356,0.628,0.00500619451713748,0.118158067946992,0.384
"Hoedjes","3","F","MA",0.482449152542373,0.0468980704972997,0.483,0.373,0.582,0.00431731733282203,0.0972083177059384,0.469
"Hoedjes","3","F","MU",0.47695,0.0638318234164767,0.4775,0.264,0.625,0.00582702159531513,0.133833364957494,0.447
"Hoedjes","3","F","RE",0.476046296296296,0.0478836955958016,0.4755,0.375,0.586,0.00460761075700502,0.100586216022146,0.494
"Hoedjes","3","F","UM",0.450833333333333,0.0660433182688089,0.4575,0.248,0.576,0.00602890253138661,0.146491648655399,0.45
"Hoedjes","3","F","VA",0.4921,0.0618487447478989,0.4835,0.372,0.649,0.0056459921086339,0.1256832854052,0.463
"Hoedjes","3","F","YE",0.462440860215054,0.064944033157252,0.455,0.334,0.599,0.00673438252450414,0.140437488865172,0.495
"Hoedjes","3","M","AK",0.254516666666667,0.0291126422431106,0.251,0.195,0.334,0.00265760847752158,0.114384030815705,0.251
"Hoedjes","3","M","GI",0.27190243902439,0.0276873661423841,0.273,0.218,0.334,0.00432404012724335,0.101828311072636,0.263
"Hoedjes","3","M","KA",0.283016666666667,0.0284424772093417,0.282,0.186,0.346,0.00259643105981384,0.100497534453831,0.289
"Hoedjes","3","M","MA",0.282403361344538,0.0309080975972347,0.278,0.203,0.368,0.00283334066133864,0.109446634948251,0.25
"Hoedjes","3","M","MU",0.286008403361345,0.0345843346035675,0.287,0.205,0.38,0.00317034075518111,0.120920693927561,0.249
"Hoedjes","3","M","RE",0.272287128712871,0.0329988898703164,0.267,0.203,0.37,0.00328351226566085,0.121191515832223,0.237
"Hoedjes","3","M","UM",0.260311926605505,0.0266439824516429,0.254,0.203,0.339,0.00255203067351546,0.102354059604887,0.246
"Hoedjes","3","M","VA",0.288566666666667,0.0456357027660009,0.283,0.217,0.407,0.0041659506387566,0.158146134108817,0.277
"Hoedjes","3","M","YE",0.272724489795918,0.0340593117025951,0.2675,0.197,0.364,0.00344051003820734,0.124885417250508,0.283
"Hoedjes","4","F","AK",0.447058333333333,0.0512525950699139,0.446,0.299,0.573,0.00467870040841165,0.114644088362624,0.465
"Hoedjes","4","F","GI",0.416246376811594,0.0598081259964636,0.414,0.274,0.554,0.00720005226954544,0.143684436257651,0.401
"Hoedjes","4","F","KA",0.465924242424242,0.0594434263357707,0.4605,0.315,0.622,0.00517388615925308,0.127581741672169,0.438
"Hoedjes","4","F","MA",0.429033333333333,0.0526247111544532,0.429,0.328,0.57,0.00480395689691463,0.122658793771548,0.386
"Hoedjes","4","F","MU",0.452401515151515,0.0554956651698907,0.4575,0.296,0.59,0.00483027765423842,0.122669052404266,0.41
"Hoedjes","4","F","RE",0.453606060606061,0.0566021970609023,0.447,0.331,0.589,0.00985317778630435,0.124782717817474,0.403
"Hoedjes","4","F","UM",0.4379,0.0535384227622033,0.435,0.317,0.573,0.00691178065800751,0.122261755565662,0.434
"Hoedjes","4","F","VA",0.457194915254237,0.0588235458517587,0.4645,0.273,0.592,0.00541514632459072,0.128661854909406,0.464
"Hoedjes","4","F","YE",0.433308988764045,0.0600459337177279,0.43,0.291,0.609,0.00450063301167821,0.138575324479192,0.408
"Hoedjes","4","M","AK",0.267310606060606,0.0357273672714485,0.2715,0.192,0.366,0.00310966817404104,0.13365488110617,0.245
"Hoedjes","4","M","GI",0.248703703703704,0.0266493172728892,0.247,0.18,0.31,0.00296103525254325,0.107152876599852,0.233
"Hoedjes","4","M","KA",0.268823529411765,0.028746303243192,0.27,0.172,0.33,0.00263516929781513,0.106933731976863,0.26
"Hoedjes","4","M","MA",0.272882882882883,0.0285745400786144,0.271,0.222,0.345,0.00271217531905671,0.104713567141836,0.255
"Hoedjes","4","M","MU",0.263635593220339,0.0273091404047268,0.264,0.17,0.337,0.0025140101493213,0.103586697346677,0.269
"Hoedjes","4","M","RE",0.264605263157895,0.0250551170516008,0.264,0.212,0.349,0.00406447669470828,0.0946886571815843,0.281
"Hoedjes","4","M","UM",0.259728571428571,0.0302175308693919,0.255,0.195,0.36,0.00361168573985423,0.116342729269976,0.25
"Hoedjes","4","M","VA",0.255173469387755,0.0249461380645202,0.257,0.177,0.314,0.00251994048426259,0.0977614879962803,0.25
"Hoedjes","4","M","YE",0.257291139240506,0.0316554507833795,0.2595,0.191,0.353,0.00251837244545839,0.123033583188378,0.26
"Hoedjes","5","M","GI",0.2765,0.017926618096106,0.275,0.249,0.311,0.00517496889172322,0.0648340618304015,0.276
"Hoedjes","5","M","MA",0.261909090909091,0.024712161157837,0.253,0.232,0.324,0.00745099693812183,0.0943539648511653,0.253
"Hoedjes","5","M","VA",0.260526315789474,0.0243615553714651,0.261,0.212,0.31,0.00558892410377299,0.0935090004157245,0.261
"Hoedjes","5","M","YE",0.2176,0.0220748725930638,0.206,0.197,0.243,0.00987218314254754,0.101447024784301,0.24
"Colinet","1","F","AK",0.523277777777778,0.0555650496938026,0.528,0.329,0.655,0.00463042080781688,0.106186526647037,0.581
