"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Bergland","1","F","AK",0.402253628724217,0.246369662024432,0.272727272727273,0.181818181818182,0.75,0.110179862376055,0.612473435742059,0.571428571428571
"Bergland","1","F","GI",0.57318010936432,0.320953676837304,0.714285714285714,0,0.736842105263158,0.143534847807342,0.559952572662116,0.736842105263158
"Bergland","1","F","KA",0.66657301032301,0.191944112670088,0.696969696969697,0.307692307692308,0.888888888888889,0.067862491838927,0.287956622451718,0.888888888888889
"Bergland","1","F","MA",0.549123495552067,0.156310695404973,0.571428571428571,0.230769230769231,0.7,0.0590798896144466,0.284654903079361,0.666666666666667
"Bergland","1","F","MU",0.49184316070926,0.262567770466419,0.539393939393939,0,0.818181818181818,0.0757967864796535,0.533844508659599,0.789473684210526
"Bergland","1","F","RE",0.409090909090909,0.2678966125977,0.5,0,0.636363636363636,0.109368334114071,0.654858386349934,0.636363636363636
"Bergland","1","F","UM",0.652258771929825,0.228508828753739,0.631666666666667,0.416666666666667,1,0.0932883386946136,0.350334619613707,0.583333333333333
"Bergland","1","F","VA",0.51963036963037,0.361369482349046,0.7,0,0.818181818181818,0.136584825957674,0.695435647085254,0
"Bergland","1","F","YE",0.569986404808554,0.228194500451887,0.620137299771167,0.217391304347826,0.882352941176471,0.080678939349503,0.400350777714659,0.65
"Bergland","2","F","AK",0.547551487414188,0.145756297931339,0.5,0.368421052631579,0.7,0.065184198064637,0.266196515362734,0.695652173913043
"Bergland","2","F","GI",0.312272191826165,0.239113421220711,0.241379310344828,0.0625,0.636363636363636,0.10693477283641,0.76572114802275,0.0625
"Bergland","2","F","KA",0.465531780350244,0.239224538748358,0.571428571428571,0,0.733333333333333,0.0721289123340128,0.513873700670612,0.642857142857143
"Bergland","2","F","MA",0.551267205446772,0.230768330472059,0.545454545454545,0.294117647058824,0.9,0.0872222304140909,0.418614291203906,0.368421052631579
"Bergland","2","F","MU",0.672225006961849,0.115781300807818,0.718253968253968,0.5,0.8,0.0472675181224741,0.172235932327327,0.8
"Bergland","2","F","RE",0.373809523809524,0.312343687285577,0.366666666666667,0,0.761904761904762,0.156171843642789,0.835569099744856,0.4
"Bergland","2","F","UM",0.637847866419295,0.216200556904372,0.571428571428571,0.4,1,0.0817161295546624,0.338953170946645,0.533333333333333
