variable,x,y
DrosoEu_wc2_1_30s_bio_3,8.8525465965271,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,8.938398733520508,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.024250870513917,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.110103007507325,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.195955144500733,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.28180728149414,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.367659418487548,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.453511555480958,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.539363692474366,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.625215829467773,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.711067966461181,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.79692010345459,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.882772240447999,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,9.968624377441406,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.054476514434814,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.140328651428224,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.226180788421631,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.31203292541504,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.397885062408447,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.483737199401856,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.569589336395264,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.655441473388672,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.74129361038208,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.82714574737549,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.912997884368897,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,10.998850021362305,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.084702158355714,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.170554295349122,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.25640643234253,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.342258569335938,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.428110706329345,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.513962843322755,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.599814980316163,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.68566711730957,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.77151925430298,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.857371391296386,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,11.943223528289796,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,12.029075665283203,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,12.114927802276611,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,12.20077993927002,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,12.286632076263428,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,12.372484213256836,0.002719506388530135
DrosoEu_wc2_1_30s_bio_3,12.458336350250246,0.002744984347373247
DrosoEu_wc2_1_30s_bio_3,12.544188487243654,0.0028228587470948696
DrosoEu_wc2_1_30s_bio_3,12.630040624237061,0.002902938285842538
DrosoEu_wc2_1_30s_bio_3,12.715892761230469,0.0029852872248739004
DrosoEu_wc2_1_30s_bio_3,12.801744898223877,0.003069967497140169
DrosoEu_wc2_1_30s_bio_3,12.887597035217286,0.003157047089189291
DrosoEu_wc2_1_30s_bio_3,12.973449172210694,0.0032465916592627764
DrosoEu_wc2_1_30s_bio_3,13.059301309204102,0.003338672686368227
DrosoEu_wc2_1_30s_bio_3,13.14515344619751,0.003433360019698739
DrosoEu_wc2_1_30s_bio_3,13.23100558319092,0.0035307288635522127
DrosoEu_wc2_1_30s_bio_3,13.316857720184327,0.0036308527924120426
DrosoEu_wc2_1_30s_bio_3,13.402709857177737,0.0037338121328502893
DrosoEu_wc2_1_30s_bio_3,13.488561994171143,0.003839684184640646
DrosoEu_wc2_1_30s_bio_3,13.574414131164552,0.003948553465306759
DrosoEu_wc2_1_30s_bio_3,13.66026626815796,0.004060502164065838
DrosoEu_wc2_1_30s_bio_3,13.746118405151368,0.004175619222223759
DrosoEu_wc2_1_30s_bio_3,13.831970542144777,0.004293991718441248
DrosoEu_wc2_1_30s_bio_3,13.917822679138183,0.004415713716298342
DrosoEu_wc2_1_30s_bio_3,14.003674816131593,0.0045408764854073524
DrosoEu_wc2_1_30s_bio_3,14.089526953125,0.0046695806086063385
DrosoEu_wc2_1_30s_bio_3,14.175379090118408,0.004801922477781773
DrosoEu_wc2_1_30s_bio_3,14.261231227111818,0.004938006866723299
DrosoEu_wc2_1_30s_bio_3,14.347083364105226,0.005077936686575413
DrosoEu_wc2_1_30s_bio_3,14.432935501098633,0.005221822764724493
DrosoEu_wc2_1_30s_bio_3,14.518787638092043,0.0053697736002504826
DrosoEu_wc2_1_30s_bio_3,14.604639775085449,0.005521906074136496
DrosoEu_wc2_1_30s_bio_3,14.690491912078858,0.00567833473905921
DrosoEu_wc2_1_30s_bio_3,14.776344049072266,0.005839183460921049
DrosoEu_wc2_1_30s_bio_3,14.862196186065674,0.0060045733116567135
DrosoEu_wc2_1_30s_bio_3,14.948048323059083,0.006174634676426649
DrosoEu_wc2_1_30s_bio_3,15.03390046005249,0.006349495146423578
DrosoEu_wc2_1_30s_bio_3,15.119752597045899,0.006529293023049831
DrosoEu_wc2_1_30s_bio_3,15.205604734039309,0.006714163348078728
DrosoEu_wc2_1_30s_bio_3,15.291456871032715,0.006904251873493195
DrosoEu_wc2_1_30s_bio_3,15.377309008026124,0.007099700625985861
DrosoEu_wc2_1_30s_bio_3,15.463161145019532,0.007300664205104113
DrosoEu_wc2_1_30s_bio_3,15.54901328201294,0.007507292088121176
DrosoEu_wc2_1_30s_bio_3,15.63486541900635,0.007719748187810183
DrosoEu_wc2_1_30s_bio_3,15.720717555999755,0.007938189432024956
DrosoEu_wc2_1_30s_bio_3,15.806569692993165,0.008162789978086948
DrosoEu_wc2_1_30s_bio_3,15.892421829986572,0.008393715135753155
DrosoEu_wc2_1_30s_bio_3,15.97827396697998,0.0086311474442482
DrosoEu_wc2_1_30s_bio_3,16.06412610397339,0.008875265717506409
DrosoEu_wc2_1_30s_bio_3,16.1499782409668,0.009126253426074982
DrosoEu_wc2_1_30s_bio_3,16.235830377960205,0.009384306147694588
DrosoEu_wc2_1_30s_bio_3,16.321682514953615,0.009649619460105896
DrosoEu_wc2_1_30s_bio_3,16.407534651947024,0.009922402910888195
DrosoEu_wc2_1_30s_bio_3,16.49338678894043,0.01020285114645958
DrosoEu_wc2_1_30s_bio_3,16.57923892593384,0.010491183027625084
DrosoEu_wc2_1_30s_bio_3,16.665091062927246,0.010787620209157467
DrosoEu_wc2_1_30s_bio_3,16.750943199920656,0.011092391796410084
DrosoEu_wc2_1_30s_bio_3,16.836795336914065,0.011405717581510544
DrosoEu_wc2_1_30s_bio_3,16.92264747390747,0.011727841570973396
DrosoEu_wc2_1_30s_bio_3,17.00849961090088,0.01205900777131319
DrosoEu_wc2_1_30s_bio_3,17.094351747894287,0.012399465776979923
DrosoEu_wc2_1_30s_bio_3,17.180203884887696,0.012749481946229935
DrosoEu_wc2_1_30s_bio_3,17.266056021881106,0.013109304010868073
DrosoEu_wc2_1_30s_bio_3,17.35190815887451,0.013479212298989296
DrosoEu_wc2_1_30s_bio_3,17.437760295867918,0.013859485276043415
DrosoEu_wc2_1_30s_bio_3,17.52361243286133,0.014250417239964008
DrosoEu_wc2_1_30s_bio_3,17.609464569854737,0.014652284793555737
DrosoEu_wc2_1_30s_bio_3,17.695316706848146,0.015065398067235947
DrosoEu_wc2_1_30s_bio_3,17.781168843841556,0.015490067191421986
DrosoEu_wc2_1_30s_bio_3,17.867020980834962,0.015926619991660118
DrosoEu_wc2_1_30s_bio_3,17.95287311782837,0.016375362873077393
DrosoEu_wc2_1_30s_bio_3,18.038725254821777,0.01683664135634899
DrosoEu_wc2_1_30s_bio_3,18.124577391815187,0.017310798168182373
DrosoEu_wc2_1_30s_bio_3,18.210429528808596,0.017798200249671936
DrosoEu_wc2_1_30s_bio_3,18.296281665802002,0.01829918473958969
DrosoEu_wc2_1_30s_bio_3,18.382133802795412,0.01881413534283638
DrosoEu_wc2_1_30s_bio_3,18.467985939788818,0.019343432039022446
DrosoEu_wc2_1_30s_bio_3,18.553838076782228,0.01988748274743557
DrosoEu_wc2_1_30s_bio_3,18.639690213775637,0.020446661859750748
DrosoEu_wc2_1_30s_bio_3,18.725542350769043,0.021021394059062004
DrosoEu_wc2_1_30s_bio_3,18.811394487762453,0.021612102165818214
DrosoEu_wc2_1_30s_bio_3,18.89724662475586,0.022219235077500343
DrosoEu_wc2_1_30s_bio_3,18.983098761749268,0.02284320816397667
DrosoEu_wc2_1_30s_bio_3,19.068950898742678,0.023484494537115097
DrosoEu_wc2_1_30s_bio_3,19.154803035736084,0.024143557995557785
DrosoEu_wc2_1_30s_bio_3,19.240655172729493,0.024820899590849876
DrosoEu_wc2_1_30s_bio_3,19.3265073097229,0.025516975671052933
DrosoEu_wc2_1_30s_bio_3,19.41235944671631,0.026232311502099037
DrosoEu_wc2_1_30s_bio_3,19.49821158370972,0.026967419311404228
DrosoEu_wc2_1_30s_bio_3,19.584063720703128,0.027722850441932678
DrosoEu_wc2_1_30s_bio_3,19.669915857696537,0.028499115258455276
DrosoEu_wc2_1_30s_bio_3,19.755767994689943,0.029296785593032837
DrosoEu_wc2_1_30s_bio_3,19.84162013168335,0.030116435140371323
DrosoEu_wc2_1_30s_bio_3,19.92747226867676,0.030958667397499084
DrosoEu_wc2_1_30s_bio_3,20.01332440567017,0.03182404488325119
DrosoEu_wc2_1_30s_bio_3,20.099176542663578,0.03271320462226868
DrosoEu_wc2_1_30s_bio_3,20.185028679656984,0.03362676873803139
DrosoEu_wc2_1_30s_bio_3,20.27088081665039,0.034565407782793045
DrosoEu_wc2_1_30s_bio_3,20.3567329536438,0.03552974388003349
DrosoEu_wc2_1_30s_bio_3,20.44258509063721,0.036520473659038544
DrosoEu_wc2_1_30s_bio_3,20.52843722763062,0.037538282573223114
DrosoEu_wc2_1_30s_bio_3,20.614289364624025,0.0385839119553566
DrosoEu_wc2_1_30s_bio_3,20.70014150161743,0.039658039808273315
DrosoEu_wc2_1_30s_bio_3,20.78599363861084,0.04076142981648445
DrosoEu_wc2_1_30s_bio_3,20.87184577560425,0.04189484566450119
DrosoEu_wc2_1_30s_bio_3,20.95769791259766,0.0430590882897377
DrosoEu_wc2_1_30s_bio_3,21.043550049591065,0.044254906475543976
DrosoEu_wc2_1_30s_bio_3,21.12940218658447,0.04548313841223717
DrosoEu_wc2_1_30s_bio_3,21.21525432357788,0.04674461856484413
DrosoEu_wc2_1_30s_bio_3,21.30110646057129,0.048040226101875305
DrosoEu_wc2_1_30s_bio_3,21.3869585975647,0.04937077686190605
DrosoEu_wc2_1_30s_bio_3,21.47281073455811,0.05073718726634979
DrosoEu_wc2_1_30s_bio_3,21.558662871551515,0.05214037001132965
DrosoEu_wc2_1_30s_bio_3,21.64451500854492,0.053581248968839645
DrosoEu_wc2_1_30s_bio_3,21.73036714553833,0.05506081506609917
DrosoEu_wc2_1_30s_bio_3,21.81621928253174,0.056579966098070145
DrosoEu_wc2_1_30s_bio_3,21.90207141952515,0.058139730244874954
DrosoEu_wc2_1_30s_bio_3,21.987923556518556,0.05974111706018448
DrosoEu_wc2_1_30s_bio_3,22.073775693511962,0.06138519570231438
DrosoEu_wc2_1_30s_bio_3,22.15962783050537,0.06307294964790344
DrosoEu_wc2_1_30s_bio_3,22.24547996749878,0.06480547785758972
DrosoEu_wc2_1_30s_bio_3,22.33133210449219,0.06658389419317245
DrosoEu_wc2_1_30s_bio_3,22.417184241485597,0.06840934604406357
DrosoEu_wc2_1_30s_bio_3,22.503036378479003,0.07028289139270782
DrosoEu_wc2_1_30s_bio_3,22.588888515472412,0.07220572978258133
DrosoEu_wc2_1_30s_bio_3,22.67474065246582,0.07417905330657959
DrosoEu_wc2_1_30s_bio_3,22.76059278945923,0.07620410621166229
DrosoEu_wc2_1_30s_bio_3,22.846444926452637,0.07828202098608017
DrosoEu_wc2_1_30s_bio_3,22.932297063446043,0.08041409403085709
DrosoEu_wc2_1_30s_bio_3,23.018149200439453,0.08260159939527512
DrosoEu_wc2_1_30s_bio_3,23.104001337432862,0.08484587073326111
DrosoEu_wc2_1_30s_bio_3,23.189853474426272,0.08714812248945236
DrosoEu_wc2_1_30s_bio_3,23.27570561141968,0.0895097404718399
DrosoEu_wc2_1_30s_bio_3,23.361557748413087,0.09193208068609238
DrosoEu_wc2_1_30s_bio_3,23.447409885406497,0.09441656619310379
DrosoEu_wc2_1_30s_bio_3,23.533262022399903,0.09696449339389801
DrosoEu_wc2_1_30s_bio_3,23.619114159393312,0.09957733005285263
DrosoEu_wc2_1_30s_bio_3,23.704966296386722,0.10225651413202286
DrosoEu_wc2_1_30s_bio_3,23.790818433380128,0.10500355809926987
DrosoEu_wc2_1_30s_bio_3,23.876670570373538,0.1078198105096817
DrosoEu_wc2_1_30s_bio_3,23.962522707366944,0.11070683598518372
DrosoEu_wc2_1_30s_bio_3,24.048374844360353,0.11366613209247589
DrosoEu_wc2_1_30s_bio_3,24.134226981353763,0.11669929325580597
DrosoEu_wc2_1_30s_bio_3,24.22007911834717,0.11980774253606796
DrosoEu_wc2_1_30s_bio_3,24.305931255340578,0.12299308180809021
DrosoEu_wc2_1_30s_bio_3,24.391783392333984,0.12625689804553986
DrosoEu_wc2_1_30s_bio_3,24.477635529327394,0.12960083782672882
DrosoEu_wc2_1_30s_bio_3,24.563487666320803,0.1330263614654541
DrosoEu_wc2_1_30s_bio_3,24.64933980331421,0.1365351378917694
DrosoEu_wc2_1_30s_bio_3,24.73519194030762,0.14012879133224487
DrosoEu_wc2_1_30s_bio_3,24.821044077301025,0.1438090205192566
DrosoEu_wc2_1_30s_bio_3,24.906896214294434,0.14757730066776276
