variable,x,y
DrosoEu_wc2_1_30s_vapr_10,-0.17300000358372927,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.1686080035030842,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.1642160034224391,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.15982400334179403,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.15543200326114892,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.15104000318050384,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.14664800309985876,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.14225600301921368,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.1378640029385686,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.13347200285792352,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.12908000277727844,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.12468800269663334,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.12029600261598825,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.11590400253534316,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.11151200245469808,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.107120002374053,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.10272800229340792,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.09833600221276283,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.09394400213211775,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.08955200205147267,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.08516000197082758,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.08076800189018249,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.07637600180953741,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.07198400172889233,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.06759200164824723,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.06320000156760215,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.05880800148695707,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.05441600140631199,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.050024001325666895,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.045632001245021814,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.04124000116437673,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.03684800108373165,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.03245600100308657,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.028064000922441462,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.02367200084179638,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.019280000761151328,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.01488800068050622,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.010496000599861138,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.006104000519216057,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,-0.0017120004385709486,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,0.0026799996420741046,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,0.0070719997227191855,0.033605411648750305
DrosoEu_wc2_1_30s_vapr_10,0.011463999803364294,0.03382935747504234
DrosoEu_wc2_1_30s_vapr_10,0.015855999884009375,0.034510139375925064
DrosoEu_wc2_1_30s_vapr_10,0.020247999964654456,0.035204533487558365
DrosoEu_wc2_1_30s_vapr_10,0.024640000045299565,0.03591281175613403
DrosoEu_wc2_1_30s_vapr_10,0.029032000125944618,0.03663524240255356
DrosoEu_wc2_1_30s_vapr_10,0.0334240002065897,0.03737209737300873
DrosoEu_wc2_1_30s_vapr_10,0.03781600028723481,0.038123659789562225
DrosoEu_wc2_1_30s_vapr_10,0.04220800036787989,0.03889021277427673
DrosoEu_wc2_1_30s_vapr_10,0.04660000044852497,0.03967204689979553
DrosoEu_wc2_1_30s_vapr_10,0.05099200052917002,0.0404694601893425
DrosoEu_wc2_1_30s_vapr_10,0.05538400060981513,0.04128274694085121
DrosoEu_wc2_1_30s_vapr_10,0.05977600069046021,0.04211221635341644
DrosoEu_wc2_1_30s_vapr_10,0.0641680007711053,0.042958181351423264
DrosoEu_wc2_1_30s_vapr_10,0.0685600008517504,0.043820954859256744
DrosoEu_wc2_1_30s_vapr_10,0.07295200093239548,0.04470086097717285
DrosoEu_wc2_1_30s_vapr_10,0.07734400101304054,0.04559822380542755
DrosoEu_wc2_1_30s_vapr_10,0.08173600109368565,0.046513378620147705
DrosoEu_wc2_1_30s_vapr_10,0.08612800117433075,0.04744666814804077
DrosoEu_wc2_1_30s_vapr_10,0.09052000125497581,0.04839843139052391
DrosoEu_wc2_1_30s_vapr_10,0.09491200133562092,0.04936901852488518
DrosoEu_wc2_1_30s_vapr_10,0.09930400141626597,0.050358787178993225
DrosoEu_wc2_1_30s_vapr_10,0.10369600149691108,0.0513681061565876
DrosoEu_wc2_1_30s_vapr_10,0.10808800157755613,0.05239733308553696
DrosoEu_wc2_1_30s_vapr_10,0.11248000165820124,0.053446847945451736
DrosoEu_wc2_1_30s_vapr_10,0.11687200173884635,0.05451703444123268
DrosoEu_wc2_1_30s_vapr_10,0.1212640018194914,0.055608268827199936
DrosoEu_wc2_1_30s_vapr_10,0.1256560019001365,0.05672095715999603
DrosoEu_wc2_1_30s_vapr_10,0.13004800198078156,0.05785549059510231
DrosoEu_wc2_1_30s_vapr_10,0.13444000206142662,0.0590122751891613
DrosoEu_wc2_1_30s_vapr_10,0.13883200214207173,0.06019172444939613
DrosoEu_wc2_1_30s_vapr_10,0.14322400222271683,0.061394255608320236
DrosoEu_wc2_1_30s_vapr_10,0.14761600230336194,0.06262029707431793
DrosoEu_wc2_1_30s_vapr_10,0.152008002384007,0.06387028098106384
DrosoEu_wc2_1_30s_vapr_10,0.15640000246465205,0.06514464318752289
DrosoEu_wc2_1_30s_vapr_10,0.16079200254529716,0.06644383072853088
DrosoEu_wc2_1_30s_vapr_10,0.1651840026259422,0.06776829808950424
DrosoEu_wc2_1_30s_vapr_10,0.16957600270658738,0.06911849230527878
DrosoEu_wc2_1_30s_vapr_10,0.17396800278723243,0.0704948902130127
DrosoEu_wc2_1_30s_vapr_10,0.17836000286787748,0.0718979611992836
DrosoEu_wc2_1_30s_vapr_10,0.1827520029485226,0.0733281746506691
DrosoEu_wc2_1_30s_vapr_10,0.18714400302916764,0.07478603720664978
DrosoEu_wc2_1_30s_vapr_10,0.19153600310981275,0.07627202570438385
DrosoEu_wc2_1_30s_vapr_10,0.19592800319045786,0.0777866393327713
DrosoEu_wc2_1_30s_vapr_10,0.20032000327110297,0.07933039218187332
DrosoEu_wc2_1_30s_vapr_10,0.20471200335174802,0.0809037983417511
DrosoEu_wc2_1_30s_vapr_10,0.20910400343239308,0.08250736445188522
DrosoEu_wc2_1_30s_vapr_10,0.21349600351303819,0.08414163440465927
DrosoEu_wc2_1_30s_vapr_10,0.21788800359368324,0.08580712974071503
DrosoEu_wc2_1_30s_vapr_10,0.2222800036743284,0.08750440180301666
DrosoEu_wc2_1_30s_vapr_10,0.22667200375497346,0.08923399448394775
DrosoEu_wc2_1_30s_vapr_10,0.2310640038356185,0.09099645912647247
DrosoEu_wc2_1_30s_vapr_10,0.23545600391626362,0.09279235452413559
DrosoEu_wc2_1_30s_vapr_10,0.23984800399690867,0.09462225437164307
DrosoEu_wc2_1_30s_vapr_10,0.24424000407755378,0.09648673236370087
DrosoEu_wc2_1_30s_vapr_10,0.2486320041581989,0.09838636964559555
DrosoEu_wc2_1_30s_vapr_10,0.25302400423884397,0.10032175481319427
DrosoEu_wc2_1_30s_vapr_10,0.2574160043194891,0.1022934839129448
DrosoEu_wc2_1_30s_vapr_10,0.2618080044001341,0.10430214554071426
DrosoEu_wc2_1_30s_vapr_10,0.2662000044807792,0.10634835809469223
DrosoEu_wc2_1_30s_vapr_10,0.2705920045614243,0.10843272507190704
DrosoEu_wc2_1_30s_vapr_10,0.2749840046420693,0.11055587977170944
DrosoEu_wc2_1_30s_vapr_10,0.2793760047227145,0.11271843314170837
DrosoEu_wc2_1_30s_vapr_10,0.2837680048033595,0.11492101848125458
DrosoEu_wc2_1_30s_vapr_10,0.2881600048840046,0.11716427654027939
DrosoEu_wc2_1_30s_vapr_10,0.2925520049646497,0.11944884061813354
DrosoEu_wc2_1_30s_vapr_10,0.2969440050452947,0.12177536636590958
DrosoEu_wc2_1_30s_vapr_10,0.30133600512593983,0.12414450198411942
DrosoEu_wc2_1_30s_vapr_10,0.30572800520658494,0.12655691802501678
DrosoEu_wc2_1_30s_vapr_10,0.31012000528723005,0.12901324033737183
DrosoEu_wc2_1_30s_vapr_10,0.31451200536787516,0.13151416182518005
DrosoEu_wc2_1_30s_vapr_10,0.31890400544852027,0.1340603232383728
DrosoEu_wc2_1_30s_vapr_10,0.32329600552916526,0.13665243983268738
DrosoEu_wc2_1_30s_vapr_10,0.3276880056098104,0.13929115235805511
DrosoEu_wc2_1_30s_vapr_10,0.3320800056904555,0.14197716116905212
DrosoEu_wc2_1_30s_vapr_10,0.3364720057711006,0.14471113681793213
DrosoEu_wc2_1_30s_vapr_10,0.3408640058517457,0.14749376475811005
DrosoEu_wc2_1_30s_vapr_10,0.3452560059323908,0.1503257304430008
DrosoEu_wc2_1_30s_vapr_10,0.3496480060130358,0.15320773422718048
DrosoEu_wc2_1_30s_vapr_10,0.3540400060936809,0.15614046156406403
DrosoEu_wc2_1_30s_vapr_10,0.358432006174326,0.15912458300590515
DrosoEu_wc2_1_30s_vapr_10,0.36282400625497113,0.16216082870960236
DrosoEu_wc2_1_30s_vapr_10,0.36721600633561613,0.16524988412857056
DrosoEu_wc2_1_30s_vapr_10,0.37160800641626124,0.1683923900127411
DrosoEu_wc2_1_30s_vapr_10,0.37600000649690635,0.17158907651901245
DrosoEu_wc2_1_30s_vapr_10,0.38039200657755146,0.17484062910079956
DrosoEu_wc2_1_30s_vapr_10,0.38478400665819656,0.17814771831035614
DrosoEu_wc2_1_30s_vapr_10,0.38917600673884156,0.1815110445022583
DrosoEu_wc2_1_30s_vapr_10,0.39356800681948667,0.18493126332759857
DrosoEu_wc2_1_30s_vapr_10,0.3979600069001318,0.18840907514095306
DrosoEu_wc2_1_30s_vapr_10,0.4023520069807769,0.1919451504945755
DrosoEu_wc2_1_30s_vapr_10,0.406744007061422,0.19554013013839722
DrosoEu_wc2_1_30s_vapr_10,0.411136007142067,0.19919468462467194
DrosoEu_wc2_1_30s_vapr_10,0.4155280072227121,0.202909454703331
DrosoEu_wc2_1_30s_vapr_10,0.4199200073033571,0.2066851109266281
DrosoEu_wc2_1_30s_vapr_10,0.4243120073840023,0.21052224934101105
DrosoEu_wc2_1_30s_vapr_10,0.42870400746464743,0.21442152559757233
DrosoEu_wc2_1_30s_vapr_10,0.4330960075452924,0.2183835655450821
DrosoEu_wc2_1_30s_vapr_10,0.43748800762593754,0.22240892052650452
DrosoEu_wc2_1_30s_vapr_10,0.44188000770658253,0.22649821639060974
DrosoEu_wc2_1_30s_vapr_10,0.44627200778722775,0.23065200448036194
DrosoEu_wc2_1_30s_vapr_10,0.45066400786787275,0.23487086594104767
DrosoEu_wc2_1_30s_vapr_10,0.45505600794851786,0.2391553372144699
DrosoEu_wc2_1_30s_vapr_10,0.45944800802916297,0.24350595474243164
DrosoEu_wc2_1_30s_vapr_10,0.46384000810980797,0.24792321026325226
DrosoEu_wc2_1_30s_vapr_10,0.4682320081904532,0.25240761041641235
DrosoEu_wc2_1_30s_vapr_10,0.4726240082710982,0.2569596469402313
DrosoEu_wc2_1_30s_vapr_10,0.4770160083517433,0.2615797221660614
DrosoEu_wc2_1_30s_vapr_10,0.4814080084323884,0.2662682831287384
DrosoEu_wc2_1_30s_vapr_10,0.4858000085130334,0.27102574706077576
DrosoEu_wc2_1_30s_vapr_10,0.4901920085936786,0.2758524715900421
DrosoEu_wc2_1_30s_vapr_10,0.4945840086743236,0.28074878454208374
DrosoEu_wc2_1_30s_vapr_10,0.4989760087549687,0.2857150733470917
DrosoEu_wc2_1_30s_vapr_10,0.5033680088356137,0.29075154662132263
DrosoEu_wc2_1_30s_vapr_10,0.5077600089162588,0.2958584725856781
DrosoEu_wc2_1_30s_vapr_10,0.512152008996904,0.30103614926338196
DrosoEu_wc2_1_30s_vapr_10,0.516544009077549,0.306284636259079
DrosoEu_wc2_1_30s_vapr_10,0.5209360091581942,0.31160426139831543
DrosoEu_wc2_1_30s_vapr_10,0.5253280092388392,0.31699493527412415
DrosoEu_wc2_1_30s_vapr_10,0.5297200093194843,0.3224569261074066
DrosoEu_wc2_1_30s_vapr_10,0.5341120094001295,0.32799017429351807
DrosoEu_wc2_1_30s_vapr_10,0.5385040094807745,0.33359456062316895
DrosoEu_wc2_1_30s_vapr_10,0.5428960095614196,0.3392702341079712
DrosoEu_wc2_1_30s_vapr_10,0.5472880096420646,0.3450168967247009
DrosoEu_wc2_1_30s_vapr_10,0.5516800097227098,0.35083457827568054
DrosoEu_wc2_1_30s_vapr_10,0.5560720098033548,0.3567228615283966
DrosoEu_wc2_1_30s_vapr_10,0.5604640098839999,0.36268171668052673
DrosoEu_wc2_1_30s_vapr_10,0.564856009964645,0.36871063709259033
DrosoEu_wc2_1_30s_vapr_10,0.56924801004529,0.3748094439506531
DrosoEu_wc2_1_30s_vapr_10,0.5736400101259352,0.38097748160362244
DrosoEu_wc2_1_30s_vapr_10,0.5780320102065802,0.3872145116329193
DrosoEu_wc2_1_30s_vapr_10,0.5824240102872253,0.39351972937583923
DrosoEu_wc2_1_30s_vapr_10,0.5868160103678703,0.39989277720451355
DrosoEu_wc2_1_30s_vapr_10,0.5912080104485155,0.40633273124694824
DrosoEu_wc2_1_30s_vapr_10,0.5956000105291607,0.41283905506134033
DrosoEu_wc2_1_30s_vapr_10,0.5999920106098057,0.4194108247756958
DrosoEu_wc2_1_30s_vapr_10,0.6043840106904508,0.42604708671569824
DrosoEu_wc2_1_30s_vapr_10,0.6087760107710958,0.4327470362186432
DrosoEu_wc2_1_30s_vapr_10,0.6131680108517409,0.43950945138931274
DrosoEu_wc2_1_30s_vapr_10,0.6175600109323861,0.4463334083557129
DrosoEu_wc2_1_30s_vapr_10,0.6219520110130311,0.4532175362110138
DrosoEu_wc2_1_30s_vapr_10,0.6263440110936762,0.4601607322692871
DrosoEu_wc2_1_30s_vapr_10,0.6307360111743212,0.4671614468097687
DrosoEu_wc2_1_30s_vapr_10,0.6351280112549663,0.4742184579372406
DrosoEu_wc2_1_30s_vapr_10,0.6395200113356114,0.4813300371170044
DrosoEu_wc2_1_30s_vapr_10,0.6439120114162565,0.48849472403526306
DrosoEu_wc2_1_30s_vapr_10,0.6483040114969016,0.49571070075035095
DrosoEu_wc2_1_30s_vapr_10,0.6526960115775466,0.5029763579368591
