Predictor variable,Categorical,Sample average
DrosoEu_wc2.1_30s_tmax_02,false,5.873604064373714
DrosoEu_wc2.1_30s_tmin_01,false,-2.1981870909805656
DrosoEu_wc2.1_30s_tmin_12,false,-0.7459028315358269
DrosoEu_wc2_1_30s_bio_3,false,33.561569594230406
DrosoEu_wc2_1_30s_bio_4,false,676.9178902540974
DrosoEu_wc2_1_30s_bio_7,false,27.187817246435
DrosoEu_wc2_1_30s_vapr_01,false,0.5550471337227133
DrosoEu_wc2_1_30s_vapr_02,false,0.567788251354869
DrosoEu_wc2_1_30s_vapr_10,false,0.9966352427887519
