X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
71.4,34.01,train,1.2935081335201332E-4,22.416117285079533,0.5005976063175296
72.34,34.06,train,1.3632801515059786E-4,23.630574314755442,0.5189557786739724
71.15,34.07,train,1.0069916628193866E-4,16.84517603762053,0.41756852354937013
71.46,34.12,train,1.5545259707241103E-4,27.335858871866616,0.5658890141642082
51.09,34.15,train,3.3599844094155095E-5,5.309914697212345,0.16503112554719168
71.54,34.3,train,1.1000900553073209E-4,18.559624584902167,0.44595983046853493
8.4,34.48,train,1.0997587368551944E-4,18.552187043744222,0.44586128640599787
0.0,35.0,train,8.820674435049442E-5,14.709643869008122,0.3771724355363163
10.0,35.0,train,1.6640379600615538E-4,29.53948251893078,0.5906726453080535
33.0,35.0,train,8.089588187618893E-5,13.60535090880475,0.35224423064815935
37.0,35.0,train,5.562201890671154E-5,10.037527905836216,0.25812447980139186
5.0,35.0,train,1.0814942290916729E-4,18.295313348737036,0.44040167002871233
33.26,35.08,train,4.646471854744694E-5,7.9940324535105605,0.22074603937504123
-5.16,35.1,train,1.855840664067606E-4,34.17252438604651,0.6307192072585524
26.15,35.12,train,2.195852565058615E-4,43.86079983889933,0.692325596683038
3.4,35.14,train,1.1312953354934379E-4,19.13386737582777,0.4551630972922728
25.0,35.15,train,2.1812838297779146E-4,43.492020388029594,0.6899100387325477
25.08,35.2,train,2.2243977046581902E-4,44.46209343631114,0.6970040839949316
24.28,35.23,train,2.055962686167501E-4,39.63888294508558,0.6683322633163173
23.55,35.27,train,2.3007686924535854E-4,46.99521532937484,0.709174307584413
63.19,35.38,train,2.284756697677674E-5,3.2640115517698725,0.11542113827322109
51.26,35.4,train,4.990060905437147E-5,8.713467140092098,0.23498651486591238
10.01,35.42,train,1.399243490421522E-4,24.401905504839455,0.5281531715005474
-0.38,35.45,train,1.77788797161304E-4,32.282191678228386,0.6149390670234818
10.59,35.46,train,2.6642231495787395E-4,56.27306764382112,0.7607222219984638
-5.5,35.48,train,2.4336249433978862E-4,50.04744998160878,0.729192538137625
10.0,36.0,train,1.2962467216099297E-4,22.462960055909452,0.5013312127353686
43.38,36.17,train,2.4815565341935425E-5,3.6231422654874668,0.12471667186635083
