X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
44.05,41.59,train,1.768519808901705E-4,31.936625280771697,0.6142928004012427
0.45,42.0,train,1.755910205525956E-4,31.59551812427832,0.6116639211340114
2.0,42.0,train,3.270770946592171E-4,76.4514340909513,0.8282848546944566
2.5,42.0,train,4.0945822552953875E-4,95.19854160335616,0.8898259479666029
9.0,42.0,train,2.782408561420232E-4,60.766532757624304,0.7766118323742651
2.55,42.02,train,4.1827267878983567E-4,96.19176551485015,0.8949350020744636
48.18,42.03,train,6.521343689043754E-5,11.665424922135204,0.29622432182338976
1.16,42.04,train,2.666713222868515E-4,57.003201849470805,0.7622465120601218
14.24,42.05,train,2.64309006138984E-4,56.094922224389336,0.7592016558934102
42.2,42.05,train,2.436438067335946E-4,50.51622324300606,0.7308469008543936
20.38,42.07,train,2.1577771092811163E-4,42.75547439245326,0.6872540816660717
20.55,42.07,train,1.7962729696449254E-4,32.74457193240281,0.6200163239627542
-0.25,42.08,train,1.64846863579513E-4,29.1003235562382,0.5885249403712319
12.33,42.09,train,2.2675452370750118E-4,46.208619716852446,0.70521079200228
3.05,42.1,train,4.1409626681589834E-4,95.85802392443986,0.8925444868867464
20.43,42.12,train,2.5451041637912774E-4,53.106850142758134,0.7461500202336502
12.35,42.13,train,2.274344054540511E-4,46.45907809538566,0.7062884614115108
1.58,42.15,train,3.45799280556484E-4,82.63593140278722,0.8447583104785119
42.44,42.15,train,1.8434391068886775E-4,33.979226239162095,0.6295492308058968
2.57,42.16,train,4.0036120914778076E-4,94.10174405881993,0.8842924653595655
69.05,42.16,train,2.7035250412659427E-5,3.923430763642579,0.1355269008577884
2.01,42.17,train,3.747991542146566E-4,89.50058820360783,0.8672105290302188
-2.43,42.18,train,2.479377570633761E-4,51.539392273332375,0.7370012043195617
14.1,42.21,train,2.0911837329519394E-4,40.92220245673035,0.6758313148159462
46.57,42.23,train,2.2236466720659267E-5,3.006969151994813,0.1128886054024647
25.37,42.25,train,1.7917595542218294E-4,32.6298412489104,0.619091340549264
3.1,42.26,train,4.121600778028665E-4,95.53670500909266,0.891417863142936
26.3,42.28,train,1.8226879718909024E-4,33.388619936844876,0.6253849730705683
