Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.20638E-4,20.508212236,0.476213775,0.279198524,0.189130435,0.14379085
1.21346E-4,20.750426833,0.478198521,0.2774409,0.189855072,0.14379085
1.23001E-4,21.00660988,0.482806381,0.275595395,0.191304348,0.150326797
1.24674E-4,21.2545856,0.487422727,0.273837771,0.193478261,0.163398693
1.25845E-4,21.505103109,0.490630665,0.272080148,0.196376812,0.163398693
1.27293E-4,21.75831702,0.494569979,0.270322524,0.197101449,0.163398693
1.28743E-4,22.001681454,0.498482855,0.268652781,0.199275362,0.163398693
1.30294E-4,22.26064148,0.50263439,0.266895158,0.202898551,0.163398693
1.31573E-4,22.509290879,0.50603358,0.265225415,0.204347826,0.163398693
1.33027E-4,22.760450592,0.50986729,0.263555673,0.205797101,0.163398693
1.3468E-4,23.00109547,0.514191699,0.261973811,0.207971014,0.169934641
1.35907E-4,23.258159405,0.517375956,0.260304069,0.210144928,0.183006536
1.37308E-4,23.504088615,0.520987192,0.258722208,0.213043478,0.189542484
1.38584E-4,23.752577404,0.524254144,0.257140346,0.213768116,0.189542484
1.39541E-4,24.003070572,0.526686759,0.255558485,0.217391304,0.189542484
1.41324E-4,24.255556526,0.531190295,0.253976624,0.219565217,0.189542484
1.42712E-4,24.511304315,0.534663489,0.252394762,0.22173913,0.189542484
1.44097E-4,24.755015403,0.538106207,0.250900782,0.222463768,0.189542484
1.45716E-4,25.001601483,0.54209678,0.249406802,0.225362319,0.189542484
1.46477E-4,25.250137827,0.54396298,0.247912822,0.227536232,0.196078431
1.47429E-4,25.500014669,0.546283539,0.246418842,0.229710145,0.196078431
1.49215E-4,25.751938818,0.55060727,0.244924862,0.23115942,0.202614379
1.50416E-4,26.00641232,0.553491115,0.243430881,0.231884058,0.202614379
1.51414E-4,26.262662824,0.555871266,0.241936901,0.233333333,0.215686275
1.52793E-4,26.505959664,0.559143561,0.240530802,0.234782609,0.215686275
1.54164E-4,26.751488742,0.562370899,0.239124703,0.236231884,0.215686275
1.55626E-4,27.014778668,0.565788218,0.237630723,0.239130435,0.215686275
1.57094E-4,27.265054839,0.569190555,0.236224624,0.242028986,0.222222222
1.57823E-4,27.50114895,0.570872019,0.234906407,0.244927536,0.222222222
1.58855E-4,27.754676739,0.573239489,0.233500308,0.247826087,0.222222222
1.59727E-4,28.00980421,0.575229609,0.232094209,0.249275362,0.222222222
1.60878E-4,28.250418608,0.577840362,0.230775991,0.252173913,0.222222222
1.6197E-4,28.508709717,0.580304815,0.229369892,0.256521739,0.22875817
1.63495E-4,28.752863882,0.583721447,0.228051674,0.260144928,0.22875817
1.64493E-4,29.015336164,0.585942231,0.226645575,0.265217391,0.22875817
1.65443E-4,29.262956784,0.588046051,0.225327357,0.269565217,0.22875817
1.6689E-4,29.51210369,0.591228747,0.22400914,0.271014493,0.235294118
1.68428E-4,29.763484473,0.594586469,0.222690922,0.272463768,0.248366013
1.69523E-4,30.000183666,0.596958524,0.221460585,0.273913043,0.254901961
1.70576E-4,30.255431713,0.599226196,0.220142368,0.27826087,0.261437908
1.71576E-4,30.512120945,0.601369459,0.21882415,0.280434783,0.267973856
1.72296E-4,30.75300196,0.602905993,0.217593813,0.283333333,0.267973856
1.74018E-4,31.013078337,0.606552935,0.216275595,0.288405797,0.274509804
1.75159E-4,31.257433057,0.608952825,0.215045259,0.293478261,0.274509804
1.75905E-4,31.503185245,0.610513766,0.213814922,0.294927536,0.281045752
1.76886E-4,31.750243373,0.612555584,0.212584586,0.297101449,0.287581699
1.77993E-4,32.016445603,0.614848571,0.211266368,0.299275362,0.287581699
1.78948E-4,32.266344492,0.616815312,0.210036031,0.301449275,0.287581699
1.79572E-4,32.517327345,0.618095208,0.208805695,0.302898551,0.294117647
1.80449E-4,32.751345191,0.619885247,0.207663239,0.304347826,0.294117647
1.82062E-4,33.005054427,0.623159056,0.206432903,0.307971014,0.300653595
1.82831E-4,33.260408145,0.624708659,0.205202566,0.310144928,0.307189542
1.83827E-4,33.517145841,0.626706088,0.20397223,0.311594203,0.307189542
1.85029E-4,33.757095093,0.629104566,0.202829774,0.313043478,0.307189542
1.8551E-4,34.016491126,0.630059426,0.201599438,0.316666667,0.31372549
1.86446E-4,34.258199222,0.631910892,0.200456982,0.318115942,0.31372549
1.8742E-4,34.501336713,0.633827447,0.199314527,0.319565217,0.31372549
1.88949E-4,34.764705843,0.636815989,0.19808419,0.320289855,0.31372549
1.89889E-4,35.011040224,0.638640858,0.196941735,0.323188406,0.31372549
1.91095E-4,35.258849845,0.640969864,0.195799279,0.326086957,0.320261438
1.92365E-4,35.50829636,0.643405997,0.194656824,0.32826087,0.320261438
1.93331E-4,35.759000434,0.645247009,0.193514369,0.33115942,0.320261438
1.94059E-4,36.010765196,0.646629705,0.192371913,0.333333333,0.326797386
1.94843E-4,36.26353783,0.648111607,0.191229458,0.336231884,0.326797386
1.95531E-4,36.517476691,0.649406377,0.190087002,0.339130435,0.326797386
1.96555E-4,36.752881488,0.651326726,0.189032428,0.341304348,0.326797386
1.97341E-4,37.009005381,0.652792326,0.187889973,0.344202899,0.326797386
1.98148E-4,37.266129881,0.654291655,0.186747517,0.345652174,0.326797386
1.99307E-4,37.504658734,0.656431945,0.185692943,0.347101449,0.333333333
2.00269E-4,37.764148915,0.658199096,0.184550488,0.349275362,0.333333333
2.01174E-4,38.005176958,0.659852601,0.183495914,0.352173913,0.333333333
2.02569E-4,38.267580907,0.662386683,0.182353458,0.354347826,0.339869281
2.03329E-4,38.511126164,0.663760582,0.181298884,0.357246377,0.339869281
2.03971E-4,38.755601448,0.664915305,0.18024431,0.35942029,0.339869281
2.04535E-4,39.000692298,0.665926443,0.179189735,0.360869565,0.346405229
2.05188E-4,39.267018907,0.667093103,0.17804728,0.364492754,0.346405229
2.05754E-4,39.513641935,0.668101527,0.176992706,0.364492754,0.352941176
2.06385E-4,39.760894455,0.669223135,0.175938132,0.366666667,0.352941176
2.07145E-4,40.009021526,0.670567094,0.174883557,0.369565217,0.359477124
2.0809E-4,40.258197718,0.672231949,0.173828983,0.372463768,0.366013072
2.08806E-4,40.508307079,0.673487172,0.172774409,0.376086957,0.366013072
2.09684E-4,40.759467428,0.675021036,0.171719835,0.379710145,0.366013072
2.10595E-4,41.011706041,0.67660458,0.170665261,0.38115942,0.366013072
2.11898E-4,41.265408826,0.678855197,0.169610686,0.384782609,0.366013072
2.12681E-4,41.520167879,0.680200533,0.168556112,0.389130435,0.366013072
2.13519E-4,41.754671088,0.68163445,0.167589419,0.394927536,0.366013072
2.14336E-4,42.011372904,0.683024514,0.166534845,0.398550725,0.37254902
2.15251E-4,42.269050795,0.684574993,0.165480271,0.402173913,0.37254902
2.15645E-4,42.506014832,0.685240434,0.164513578,0.405797101,0.379084967
2.16771E-4,42.765656954,0.687134986,0.163459003,0.40942029,0.379084967
2.17507E-4,43.0044479,0.688367934,0.16249231,0.410144928,0.379084967
2.18283E-4,43.265966045,0.689660032,0.161437736,0.413043478,0.379084967
2.18696E-4,43.50633913,0.690347645,0.160471043,0.414492754,0.379084967
2.19931E-4,43.76946054,0.692390861,0.159416469,0.416666667,0.379084967
2.2074E-4,44.011861727,0.693721972,0.158449776,0.41884058,0.385620915
2.21241E-4,44.255015013,0.694543114,0.157483083,0.421014493,0.385620915
2.21853E-4,44.502336289,0.695543719,0.156428509,0.425362319,0.39869281
2.23525E-4,44.765982601,0.698259947,0.155461816,0.427536232,0.405228758
2.24503E-4,45.012296016,0.699836916,0.154495123,0.429710145,0.405228758
2.2511E-4,45.259616956,0.700812536,0.15352843,0.431884058,0.411764706
2.25802E-4,45.507593531,0.701920358,0.152561737,0.433333333,0.411764706
2.26374E-4,45.756265205,0.702832491,0.151595044,0.436231884,0.411764706
2.27233E-4,46.005870153,0.704197384,0.15062835,0.438405797,0.411764706
2.2778E-4,46.256030697,0.70506479,0.149661657,0.439855072,0.411764706
2.28881E-4,46.5072479,0.706800072,0.148694964,0.442753623,0.418300654
2.29515E-4,46.759440843,0.707794754,0.147728271,0.444927536,0.424836601
2.30342E-4,47.012306956,0.709087386,0.146761578,0.447101449,0.424836601
2.31602E-4,47.266477961,0.711044583,0.145794885,0.448550725,0.437908497
2.3239E-4,47.521691896,0.712263817,0.144828192,0.451449275,0.437908497
2.33404E-4,47.754882859,0.713822531,0.14394938,0.455797101,0.437908497
2.34623E-4,48.012556841,0.715686317,0.142982687,0.457971014,0.450980392
2.36102E-4,48.25217459,0.71793184,0.142015994,0.463043478,0.45751634
2.37401E-4,48.508450732,0.719889758,0.141137183,0.465942029,0.464052288
2.38666E-4,48.770316314,0.72178186,0.140170489,0.46884058,0.464052288
2.39804E-4,49.009723329,0.723473899,0.139291678,0.469565217,0.464052288
2.40869E-4,49.250091685,0.725047977,0.138412866,0.47173913,0.464052288
2.41701E-4,49.515598718,0.726272591,0.137446173,0.473913043,0.464052288
2.42364E-4,49.757636271,0.727242967,0.136567361,0.474637681,0.477124183
2.42965E-4,50.000374084,0.728120835,0.135688549,0.47826087,0.477124183
2.43804E-4,50.267975718,0.729339954,0.134721856,0.48115942,0.477124183
2.44463E-4,50.51216901,0.730294777,0.133843044,0.484057971,0.477124183
2.45744E-4,50.757285218,0.732140982,0.132964232,0.486956522,0.477124183
2.46908E-4,51.003854658,0.733806951,0.132085421,0.489130435,0.483660131
2.48359E-4,51.251539885,0.735868824,0.131206609,0.491304348,0.483660131
2.49463E-4,51.500652732,0.737427268,0.130327797,0.494927536,0.483660131
2.50252E-4,51.750423482,0.738536189,0.129448985,0.496376812,0.483660131
2.51333E-4,52.001290883,0.740045897,0.128570173,0.499275362,0.490196078
2.52433E-4,52.25343735,0.741574423,0.127691361,0.500724638,0.490196078
2.53358E-4,52.506325383,0.742852753,0.126812549,0.504347826,0.490196078
2.54665E-4,52.760107374,0.744647569,0.125933738,0.505797101,0.496732026
2.55475E-4,53.015201982,0.745754329,0.125054926,0.507971014,0.496732026
2.56526E-4,53.271210475,0.747182161,0.124176114,0.50942029,0.503267974
2.57284E-4,53.502426103,0.748207218,0.123385183,0.511594203,0.516339869
2.57979E-4,53.760010858,0.749144373,0.122506371,0.514492754,0.522875817
2.59107E-4,54.018622167,0.750656769,0.12162756,0.515942029,0.522875817
2.59676E-4,54.252128066,0.751416067,0.120836629,0.517391304,0.522875817
2.60563E-4,54.512235295,0.752595352,0.119957817,0.51884058,0.522875817
2.61621E-4,54.773477624,0.75399402,0.119079005,0.52173913,0.522875817
2.61994E-4,55.009149236,0.754484878,0.118288075,0.523913043,0.522875817
2.62873E-4,55.271699344,0.755639655,0.117409263,0.526811594,0.522875817
2.63484E-4,55.508616657,0.756438304,0.116618332,0.52826087,0.529411765
2.64233E-4,55.772402825,0.757415007,0.11573952,0.531884058,0.535947712
2.64723E-4,56.010361136,0.758050323,0.11494859,0.534057971,0.535947712
2.65643E-4,56.275618415,0.75924143,0.114069778,0.536231884,0.535947712
2.66583E-4,56.515095673,0.760451535,0.113278847,0.539855072,0.535947712
2.67022E-4,56.755227979,0.761013592,0.112487916,0.541304348,0.54248366
2.67945E-4,57.022843261,0.762194215,0.111609104,0.545652174,0.54248366
2.68867E-4,57.264302274,0.763365658,0.110818174,0.55,0.54248366
2.69426E-4,57.506437537,0.764074105,0.110027243,0.551449275,0.549019608
2.70246E-4,57.776383872,0.765108527,0.109148431,0.554347826,0.555555556
2.71027E-4,58.020099941,0.766089939,0.108357501,0.555072464,0.555555556
2.71847E-4,58.264391328,0.767115713,0.10756657,0.556521739,0.555555556
2.72517E-4,58.509383928,0.767951073,0.106775639,0.560144928,0.555555556
2.72926E-4,58.754888775,0.768459112,0.105984709,0.563043478,0.555555556
2.74173E-4,59.00129314,0.770001887,0.105193778,0.565942029,0.555555556
2.75194E-4,59.275940241,0.771257351,0.104314966,0.568115942,0.555555556
2.76157E-4,59.524151422,0.772434634,0.103524036,0.571014493,0.562091503
2.77364E-4,59.773425997,0.773902018,0.102733105,0.575362319,0.562091503
2.78507E-4,60.023759952,0.775283027,0.101942174,0.578985507,0.562091503
2.79295E-4,60.274705395,0.776231056,0.101151244,0.58115942,0.562091503
2.80164E-4,60.52645924,0.777270306,0.100360313,0.581884058,0.562091503
2.80684E-4,60.750892793,0.77789081,0.099657263,0.584782609,0.562091503
2.81293E-4,61.003778534,0.778614871,0.098866333,0.586956522,0.562091503
2.82413E-4,61.257574967,0.779939656,0.098075402,0.588405797,0.581699346
2.83214E-4,61.512223639,0.780882271,0.097284471,0.591304348,0.581699346
2.83723E-4,61.767368238,0.781479788,0.096493541,0.593478261,0.588235294
2.84574E-4,62.023083574,0.782473742,0.09570261,0.594202899,0.594771242
2.85481E-4,62.251032464,0.783529016,0.094999561,0.596376812,0.594771242
2.86189E-4,62.508399564,0.784349148,0.09420863,0.598550725,0.60130719
2.872E-4,62.766474892,0.785514276,0.093417699,0.598550725,0.60130719
2.87635E-4,63.025123829,0.786014429,0.092626769,0.6,0.607843137
2.88483E-4,63.25548938,0.786984505,0.091923719,0.601449275,0.614379085
2.89283E-4,63.515383178,0.787896577,0.091132788,0.605072464,0.614379085
2.90452E-4,63.776262498,0.78922095,0.090341858,0.608695652,0.620915033
2.90961E-4,64.008756797,0.789795508,0.089638808,0.60942029,0.620915033
2.91714E-4,64.271030277,0.790642361,0.088847878,0.610144928,0.62745098
2.92624E-4,64.504961543,0.791661227,0.088144828,0.612318841,0.62745098
2.93393E-4,64.7687061,0.792517597,0.087353898,0.613768116,0.62745098
2.93862E-4,65.003573547,0.793038574,0.086650848,0.617391304,0.640522876
2.94765E-4,65.268442877,0.794038257,0.085859917,0.619565217,0.640522876
2.95276E-4,65.504472154,0.79460146,0.085156868,0.621014493,0.640522876
2.95998E-4,65.77056262,0.795394884,0.084365937,0.623188406,0.640522876
2.96756E-4,66.007718776,0.796224764,0.083662888,0.624637681,0.640522876
2.97349E-4,66.275174765,0.796871817,0.082871957,0.627536232,0.640522876
2.98284E-4,66.513426841,0.797887107,0.082168908,0.63115942,0.647058824
2.98978E-4,66.752327837,0.798637403,0.081465858,0.631884058,0.653594771
2.9997E-4,67.021941976,0.799705329,0.080674927,0.634057971,0.660130719
3.00937E-4,67.262506293,0.800741528,0.079971878,0.634057971,0.666666667
3.01767E-4,67.503550558,0.801625923,0.079268829,0.635507246,0.666666667
3.02735E-4,67.775574413,0.802652112,0.078477898,0.636956522,0.673202614
3.03534E-4,68.018124407,0.803495985,0.077774848,0.637681159,0.679738562
3.04471E-4,68.261374814,0.804480058,0.077071799,0.639130435,0.699346405
3.05005E-4,68.505165734,0.805038565,0.076368749,0.639855072,0.699346405
3.05655E-4,68.780086186,0.805716871,0.075577819,0.643478261,0.699346405
3.06696E-4,69.025120954,0.806798564,0.074874769,0.647101449,0.705882353
3.07384E-4,69.270853334,0.807509575,0.07417172,0.65,0.705882353
3.07937E-4,69.517010113,0.808079319,0.07346867,0.655072464,0.705882353
3.08801E-4,69.763687674,0.808965631,0.072765621,0.657971014,0.705882353
3.09586E-4,70.011017264,0.809768762,0.072062571,0.661594203,0.705882353
3.11038E-4,70.259373485,0.811243126,0.071359522,0.663768116,0.705882353
3.12106E-4,70.508581629,0.81232048,0.070656472,0.666666667,0.705882353
3.12793E-4,70.758643862,0.81301083,0.069953423,0.669565217,0.705882353
3.13564E-4,71.009064223,0.813781773,0.069250373,0.671014493,0.712418301
3.14878E-4,71.260687578,0.815089279,0.068547324,0.673188406,0.712418301
3.15653E-4,71.512865463,0.815855411,0.067844275,0.677536232,0.712418301
3.16262E-4,71.765625787,0.816455371,0.067141225,0.68115942,0.712418301
3.16984E-4,72.018938798,0.817164451,0.066438176,0.684057971,0.718954248
3.17766E-4,72.272891939,0.817929313,0.065735126,0.686956522,0.725490196
3.18564E-4,72.527407231,0.818706351,0.065032077,0.689855072,0.725490196
3.19235E-4,72.750709347,0.819357595,0.064416908,0.691304348,0.732026144
3.19592E-4,73.006224239,0.81970289,0.063713859,0.692028986,0.732026144
3.20325E-4,73.262259736,0.820409545,0.063010809,0.695652174,0.738562092
3.21065E-4,73.518851642,0.821120942,0.06230776,0.7,0.738562092
3.21855E-4,73.776057193,0.821876909,0.06160471,0.701449275,0.745098039
3.22959E-4,74.001820144,0.822927784,0.060989542,0.701449275,0.745098039
3.23602E-4,74.260534803,0.823537011,0.060286493,0.705072464,0.745098039
3.24302E-4,74.519671309,0.824197938,0.059583443,0.707246377,0.751633987
3.25099E-4,74.779444782,0.824946905,0.058880394,0.70942029,0.758169935
3.25719E-4,75.007253472,0.825528248,0.058265225,0.710869565,0.758169935
3.2642E-4,75.268247765,0.826182973,0.057562176,0.714492754,0.764705882
3.26865E-4,75.529587753,0.826596583,0.056859126,0.716666667,0.764705882
3.27593E-4,75.758617594,0.82727194,0.056243958,0.71884058,0.764705882
3.28186E-4,76.021004013,0.827820311,0.055540909,0.722463768,0.764705882
3.28806E-4,76.251068957,0.8283913,0.05492574,0.725362319,0.764705882
3.29441E-4,76.514452167,0.828974301,0.054222691,0.72826087,0.764705882
3.30205E-4,76.775365416,0.829673399,0.053519641,0.729710145,0.764705882
3.30806E-4,77.009780529,0.830221337,0.052904473,0.731884058,0.77124183
3.31665E-4,77.274786544,0.831001035,0.052201424,0.732608696,0.77124183
3.3263E-4,77.507387963,0.831873138,0.051586255,0.735507246,0.777777778
3.33245E-4,77.773786533,0.832426393,0.050883206,0.739855072,0.777777778
3.34124E-4,78.007435677,0.833214003,0.050268038,0.742753623,0.784313725
3.34676E-4,78.275003807,0.833706936,0.049564988,0.745652174,0.784313725
3.35657E-4,78.509687459,0.834579531,0.04894982,0.749275362,0.784313725
3.3655E-4,78.778488068,0.835369042,0.04824677,0.753623188,0.790849673
3.37361E-4,79.014323531,0.836083825,0.047631602,0.756521739,0.797385621
3.38088E-4,79.250759682,0.83672079,0.047016434,0.75942029,0.803921569
3.38651E-4,79.521425202,0.837213442,0.046313384,0.764492754,0.816993464
3.39575E-4,79.758736126,0.838017005,0.045698216,0.765942029,0.816993464
3.40615E-4,80.030893009,0.83891823,0.044995167,0.769565217,0.816993464
3.41413E-4,80.269536244,0.839605576,0.044379998,0.771014493,0.816993464
3.42415E-4,80.508992307,0.840464248,0.04376483,0.775362319,0.816993464
3.43081E-4,80.783159345,0.841033451,0.04306178,0.777536232,0.816993464
3.43402E-4,81.023434721,0.841306157,0.042446612,0.779710145,0.816993464
3.44781E-4,81.264530944,0.842475042,0.041831444,0.783333333,0.816993464
3.45983E-4,81.506295871,0.843486749,0.041216276,0.784782609,0.816993464
3.47048E-4,81.765470061,0.844377785,0.040513226,0.788405797,0.823529412
3.47866E-4,82.026873348,0.845058962,0.039898058,0.791304348,0.830065359
3.48742E-4,82.270775152,0.84578456,0.03928289,0.794202899,0.836601307
3.49318E-4,82.515107657,0.846260038,0.038667721,0.797101449,0.836601307
3.51243E-4,82.760452746,0.847838517,0.038052553,0.797826087,0.836601307
3.5242E-4,83.006866315,0.848794975,0.037437385,0.801449275,0.836601307
3.52715E-4,83.253677612,0.84903423,0.036822216,0.804347826,0.836601307
3.53555E-4,83.500907257,0.84971259,0.036207048,0.805797101,0.843137255
3.5506E-4,83.784230341,0.85092031,0.035503999,0.808695652,0.849673203
3.55757E-4,84.032942216,0.85147592,0.03488883,0.812318841,0.849673203
3.57133E-4,84.282521811,0.852567599,0.034273662,0.813768116,0.849673203
3.57805E-4,84.532865599,0.853097453,0.033658494,0.816666667,0.849673203
3.58878E-4,84.78366666,0.853940297,0.033043325,0.818115942,0.85620915
3.60645E-4,85.035359136,0.855316617,0.032428157,0.820289855,0.85620915
3.61927E-4,85.25224329,0.856307483,0.03190087,0.822463768,0.85620915
3.62655E-4,85.505882091,0.856867525,0.031285702,0.826811594,0.85620915
3.64087E-4,85.760216039,0.857962278,0.030670533,0.829710145,0.85620915
3.65434E-4,86.015630346,0.858983629,0.030055365,0.833333333,0.85620915
3.6696E-4,86.271995397,0.860133007,0.029440197,0.836231884,0.85620915
3.67909E-4,86.529138678,0.860842546,0.028825029,0.839130435,0.85620915
