X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
45.44,36.44,train,2.630643438605938E-5,3.888396864360723,0.13176742216574444
36.1,36.46,train,1.5657056318835167E-4,27.393508896489656,0.5687050472723343
10.1,36.48,train,1.6334089895631804E-4,28.89869806820092,0.5841071099812305
10.13,36.5,train,1.7260297779296676E-4,30.75158749293499,0.6042907241086919
3.0,36.5,train,2.6300878626525637E-4,55.32873172620371,0.7565048187387272
-5.23,36.51,train,2.4365543813205926E-4,50.186080821538745,0.7298312463975047
43.01,36.52,train,2.2741550712201503E-5,3.3252433485077506,0.11498275563488602
30.42,36.53,train,1.2562636146895857E-4,21.762146319654974,0.49071999579120373
7.47,36.55,train,1.6015871909246543E-4,28.190042897229286,0.5769375947853335
8.45,36.55,train,1.4006403094888082E-4,24.301347480342436,0.5287205799620956
-6.12,36.57,train,2.790729908719443E-4,60.11145888839748,0.7766334837552634
10.0,37.0,train,1.3921564325059145E-4,24.099722831573693,0.5265681475268579
35.19,37.0,train,1.7228556654326957E-4,30.707720500453085,0.6036155191559316
14.35,37.02,train,2.641761589941406E-4,55.77385479365894,0.7580267880658995
22.25,37.03,train,2.439506449321878E-4,50.25780475763558,0.7302592860754823
36.11,37.13,train,1.3867535055740612E-4,23.974575393599736,0.5251922575889232
-4.29,37.15,train,1.0813911650565243E-4,18.392642548849675,0.4405665994647858
-8.15,37.15,train,2.3222799089531269E-4,46.939131913180795,0.7127292231109295
67.15,37.15,train,1.999321902167046E-5,2.7918296943180816,0.10182150692720304
43.51,37.17,train,3.52319745550931E-5,5.5012344186098066,0.17240884195918815
49.35,37.17,train,2.0647689093086403E-4,39.57851114159082,0.6701169767657711
49.38,37.18,train,1.9936679426633519E-4,37.38270546115597,0.6572753101795121
9.52,37.18,train,2.120618951022981E-4,41.3877409570586,0.6798658093695649
-8.33,37.19,train,2.3459581659446052E-4,47.96796507060745,0.7163595794580684
45.18,37.21,train,3.555827063961176E-5,5.569506542602938,0.17385799417862102
-4.36,37.26,train,1.237119514025372E-4,21.31809287017716,0.48545627124170365
33.4,37.3,train,7.759870522162776E-5,13.269902052260022,0.3408432011137551
45.38,37.3,train,6.0232878189556945E-5,10.691487796200217,0.2764021353346816
15.06,37.31,train,2.3804414417152102E-4,48.9265683388186,0.7215646638285047
33.41,37.31,train,7.565185926509834E-5,12.998087129813161,0.3339143730875902
-4.21,37.33,train,1.0042952375930728E-4,17.124665275753163,0.41691450549475095
36.55,37.35,train,1.225678354521999E-4,21.031880494820147,0.482284555601878
-4.39,37.36,train,1.075440089836833E-4,18.26618645918532,0.43877556095965065
-4.2,37.37,train,9.499212136411957E-5,15.926938559543894,0.3996343453947454
-4.43,37.39,train,1.0092210298479842E-4,17.222342908784324,0.4184551440468005
-4.44,37.4,train,1.0646880215733502E-4,18.142310238521002,0.43552506185270823
31.43,37.4,train,1.1140271008257809E-4,18.994279556729428,0.450287587591092
15.0,37.45,train,2.3654808678206694E-4,48.46337027798617,0.7193182721432216
22.2,37.49,train,1.6312299322107396E-4,28.8543402810207,0.5836200626742377
-4.0,37.5,train,8.719329030274678E-5,14.494074165094215,0.3739516901350681
27.51,37.51,train,1.1824152243692332E-4,20.28364987871534,0.47011340741659347
-4.46,37.53,train,9.681831559502604E-5,16.33390293066473,0.4054943966991851
58.24,37.58,train,3.380843578615196E-5,5.178727946175762,0.16605680042800708
-1.08,37.59,train,2.9091006180690347E-4,64.18460711385607,0.7903927843705922
-2.0,38.0,train,8.910598890682859E-5,14.849724268732022,0.38035039791497816
22.0,38.0,train,1.7290040569134315E-4,30.81758438364065,0.6049223761375899
23.0,38.0,train,1.4644382813675685E-4,25.545071982663252,0.5445962647548852
46.0,38.0,train,6.252893530702928E-5,11.00032086772293,0.2852710723944012
-4.32,38.02,train,1.0317271632383921E-4,17.65843389603493,0.42544275328547243
13.31,38.04,train,1.6891288024981245E-4,30.105678140548356,0.5963695078731845
46.18,38.05,train,4.736965051509316E-5,8.164795917619177,0.22464107304338554
58.14,38.06,train,2.6685162228427048E-5,3.9556201829892945,0.1335317873508668
13.27,38.07,train,1.898452909063075E-4,34.82155743806299,0.6392919738830378
-7.27,38.08,train,1.5017310153252252E-4,26.096981921061396,0.553627461974624
13.23,38.08,train,1.595491214989699E-4,28.03994826121254,0.5755501181502347
13.08,38.11,train,2.2006363969301215E-4,43.78731043817149,0.6933332266413199
21.44,38.14,train,1.6510236922277744E-4,29.252023806862557,0.5880233634555627
36.13,38.15,train,5.300624387228603E-5,9.335015271929045,0.24776325281948652
-4.2,38.16,train,1.0230790645769316E-4,17.48207320454754,0.42276771624108567
67.54,38.2,train,3.6539807358040655E-5,5.7793666224720495,0.17820193378435478
38.18,38.22,train,4.129015098552609E-5,6.90003879012169,0.19890469497091878
27.1,38.25,train,1.0145140250415482E-4,17.32275182248872,0.4201060956483593
-8.55,38.3,train,2.3124073124491116E-4,46.68919288356701,0.7112018623466427
56.0,38.3,train,5.711895902214269E-5,10.255227113953364,0.26419796268239004
68.21,38.32,train,3.98241530977337E-5,6.569075438687021,0.19257190180253403
-1.07,38.36,train,1.4261140565433757E-4,24.79018054789229,0.5351248617493812
63.11,38.36,train,1.8094413777188304E-5,2.4712379146315264,0.09261433181167
-8.13,38.38,train,1.6479895445066357E-4,29.191545913524397,0.5873514241391078
22.25,38.38,train,1.340920346361893E-4,23.16854794395897,0.5133585448678757
68.51,38.38,train,4.023483912891315E-5,6.671600575026905,0.19435100728424493
56.18,38.39,train,5.39208287740563E-5,9.582251245312413,0.2514494547086904
-9.08,38.44,train,1.6441172226214456E-4,29.11436118441185,0.5864922714876709
29.47,38.45,train,9.199119077590636E-5,15.39940297495965,0.38987898364185314
48.24,38.45,train,1.2106910148944909E-4,20.771077439457073,0.4781001702356381
48.5,38.45,train,1.4637704732734134E-4,25.53615130841972,0.5444328869815891
-2.06,38.49,train,8.297302646475914E-5,13.991153705679887,0.35959858785737553
-9.15,38.5,train,1.3956931342140843E-4,24.18736710974657,0.5274666314084904
22.2,38.5,train,1.4601473264885071E-4,25.47166509469042,0.5435454699575862
-0.31,38.51,train,2.4052566326514957E-4,49.4229188166267,0.7252511934972916
-7.1,38.53,train,1.5054688913732477E-4,26.16240775669148,0.5545227304495699
22.26,38.55,train,1.9423198355167278E-4,35.895628158077024,0.6476914760322607
16.16,38.58,train,2.4468067380654305E-4,50.53055557448962,0.7313148928766102
-0.2,38.59,train,1.754900318527168E-4,31.400456618955815,0.6103795710589741
-3.0,39.0,train,7.637117163393245E-5,13.099307422770776,0.33648285032154757
-8.0,39.0,train,2.1497480638790425E-4,42.31695569532618,0.684835543424424
22.0,39.0,train,1.6874344876318054E-4,30.052840590078386,0.5960020204066419
47.21,39.0,train,1.572551339545284E-4,27.541447743668805,0.5702879759590727
-7.04,39.01,train,1.3212839189501367E-4,22.85668865969004,0.5081987711002487
26.32,39.06,train,1.572922950785808E-4,27.5496665799628,0.5703737369561876
63.34,39.09,train,2.5529273357284032E-5,3.7504537243411002,0.12813563284102691
-7.25,39.17,train,1.528713006859526E-4,26.652035642659833,0.5600498286417988
46.35,39.19,train,9.613552466762235E-5,16.184323739970058,0.40331012272403477
-8.57,39.23,train,2.4770283334251043E-4,51.33251857832763,0.7356411042169084
-7.27,39.25,train,1.7949605219398982E-4,32.428595256997006,0.6186734506252936
-7.56,39.28,train,1.730331056149293E-4,30.847030273022664,0.6052038675552307
-1.08,39.29,train,1.452093248903452E-4,25.270366631375943,0.5415665881563165
-0.41,39.3,train,3.592817826407032E-4,84.19861543613742,0.8548161306824786
16.17,39.31,train,2.3828077184891554E-4,49.0236640744755,0.7219183196000634
21.45,39.34,train,2.1091715335677398E-4,40.9505257552153,0.6778913771699645
3.0,39.4,train,2.1089809494693822E-4,40.94174418953254,0.6778584026823073
64.3,39.4,train,2.869954079104232E-5,4.365842132257165,0.14285602277930753
66.57,39.4,train,3.8013384050440474E-5,6.149335551973902,0.18468062276860175
-7.37,39.45,train,1.9237110225475332E-4,35.37018139543752,0.6441524737339352
-7.56,39.45,train,1.692089200675497E-4,30.197998754158938,0.5970107996579077
16.28,39.45,train,2.4291337665772021E-4,50.008800101716325,0.7287522808077551
64.26,39.47,train,3.4673858006446367E-5,5.353693041434954,0.169924229451747
8.43,39.47,train,2.765949872626319E-4,59.38503743876878,0.7736406665371507
-8.05,39.48,train,2.3148005286084957E-4,46.76895113260152,0.7115728539086869
32.5,39.5,train,1.2263758913770483E-4,21.049399137637206,0.48247848504110347
32.44,39.51,train,1.1588644895926356E-4,19.76621989109622,0.46336806666341923
32.44,39.52,train,1.1777809146131111E-4,20.170314000736898,0.46879279483769454
-8.38,39.55,train,2.6943432578635507E-4,57.36032878887289,0.7647650849640855
32.5,39.55,train,1.1961067567526681E-4,20.49905130840671,0.4739958576645663
9.4,39.56,train,2.3761672433961434E-4,48.75508529358773,0.7209247161876853
32.27,39.59,train,1.2907078054607662E-4,22.34321703798635,0.5000552960889315
-0.15,40.0,train,3.2272051120691174E-4,74.13769023692116,0.8233135194483043
-4.0,40.0,train,1.1353804724231344E-4,19.385096690330506,0.45655633384041716
-5.0,40.0,train,1.3042935410335758E-4,22.59640865948796,0.5036901617451167
22.0,40.0,train,2.0799902671221794E-4,40.08611028943488,0.6728029771740494
30.0,40.0,train,1.287883676070657E-4,22.283847785775666,0.4992963641928252
34.0,40.0,train,1.2376031805060844E-4,21.33003650882187,0.48558992423352687
35.0,40.0,train,1.1235834594761815E-4,19.172375873715637,0.4531019543303655
45.0,40.0,train,4.842568751336064E-5,8.367860618345407,0.2290265581030193
48.0,40.0,train,1.1947065325181095E-4,20.47702234235925,0.4736001113385634
0.03,40.03,train,3.333980960103139E-4,77.45684054464057,0.8331615435523553
22.28,40.05,train,1.9657033880015446E-4,36.68813296731106,0.6520886740074842
-7.27,40.06,train,1.9269849969788836E-4,35.51274033591616,0.6447776813390795
-0.04,40.07,train,3.224432827435837E-4,74.05770801388343,0.8230502312864855
71.44,40.07,train,4.949694011817419E-5,8.56268457130125,0.23344988758278962
-7.26,40.08,train,1.981581225238093E-4,37.07187747402422,0.6550431207479528
-7.3,40.08,train,2.0884226824737778E-4,40.27558340238347,0.6742815578384327
18.3,40.08,train,2.1062085409252182E-4,40.81399959835293,0.6773783440919354
44.31,40.1,train,7.368700920750699E-5,12.733932138188155,0.326847619166462
18.02,40.11,train,2.199788884202193E-4,43.76502997446531,0.6931935966794418
29.04,40.12,train,2.0718601362019733E-4,39.833764237901526,0.6713710455406363
69.4,40.14,train,4.473700599304768E-5,7.621312553845479,0.21359937220662617
-7.3,40.17,train,2.3628007451022485E-4,48.36104489852312,0.7189139306929728
9.36,40.18,train,1.7016862701421876E-4,30.39045915736994,0.599082753172997
44.23,40.19,train,7.075841602424446E-5,12.294690938677688,0.31617528465437794
29.0,40.2,train,1.2491119023319629E-4,21.603706548717856,0.4887599425393957
-3.37,40.22,train,1.1006261753537229E-4,18.7515896286702,0.44631657671316916
49.53,40.22,train,7.014402210162447E-5,12.188342103326649,0.31391493668350445
71.19,40.23,train,5.1865730190048094E-5,9.08220501136835,0.2431410100349567
-3.43,40.25,train,1.0803021643329237E-4,18.36950206279221,0.4402392810834529
-0.1,40.28,train,1.7910315186345704E-4,32.33994458142434,0.6178678782140611
-1.35,40.3,train,1.307220057739981E-4,22.642052393664688,0.5044696856241211
72.49,40.37,train,3.23948999387487E-5,4.967500396673061,0.1597011528955189
16.57,40.38,train,2.6248033241774236E-4,55.08028664717466,0.7558126997778384
22.58,40.38,train,2.0886056543766073E-4,40.280772013087386,0.6743135668474007
48.37,40.38,train,9.595231203876819E-5,16.145555777035586,0.40272265420990316
-3.46,40.39,train,1.0147054202330152E-4,17.32631203330829,0.42016570632593164
68.31,40.39,train,5.7944642490847654E-5,10.36746878118251,0.2674539201842996
-7.55,40.4,train,3.189321283550136E-4,72.91428369482007,0.8196814847344448
0.44,40.43,train,2.9242928359741343E-4,64.72453327266972,0.7920962113328409
15.43,40.44,train,1.4830777888445813E-4,25.799765116248,0.5491328144173047
44.52,40.45,train,4.638194181621943E-5,7.963028259185025,0.2205167660196644
-3.2,40.47,train,1.1547372031412834E-4,19.700575406501358,0.4621771279696012
72.23,40.48,train,7.022497760881187E-5,12.201683659534208,0.3142131978829633
16.38,40.53,train,2.1786484150111544E-4,43.05320712186634,0.6896900019537129
9.3,40.56,train,2.058757956832722E-4,39.38346764916053,0.6690502054270421
0.38,40.57,train,2.605151297131488E-4,54.42776100447473,0.7532215570808264
71.41,40.59,train,5.742794248509768E-5,10.29723197809126,0.26541808314467397
39.43,41.0,train,2.703223259900719E-4,57.75157448064787,0.7658843846306307
45.0,41.0,train,3.163665925401885E-4,72.02006252093648,0.8171795215508351
70.0,41.0,train,5.670909442536883E-5,10.162677222919008,0.26257635298741444
16.53,41.02,train,1.761495734521577E-4,31.614972228407172,0.611757356885189
28.57,41.02,train,1.5589627978593052E-4,27.251223233019026,0.5671402058484292
0.26,41.03,train,1.8976066721784637E-4,34.798179462497885,0.6391279854279291
20.5,41.06,train,1.3525230624862172E-4,23.362207781159515,0.5163818572865277
16.52,41.07,train,1.749685504963336E-4,31.238906528399415,0.6092867333241989
0.49,41.08,train,2.1037337749790853E-4,40.71928341353201,0.6769492197668907
-8.37,41.09,train,3.2462913744545644E-4,74.77664120522279,0.8251155694624213
1.16,41.09,train,4.2685920407821236E-4,96.29421731316829,0.8990088463091492
16.25,41.09,train,1.1624315161068218E-4,19.83045672196107,0.46439521625745983
23.06,41.12,train,1.9390133543088564E-4,35.75785776525525,0.6470652347024027
23.05,41.13,train,1.9543689467849088E-4,36.32545787366428,0.6499641671556288
23.14,41.15,train,2.5590831538279703E-4,53.34691302387502,0.747039131680106
69.13,41.16,train,5.253009297771871E-5,9.211769208996841,0.245836963876792
23.13,41.19,train,2.0061894937797547E-4,37.74187220232165,0.6595725732504677
-1.13,41.2,train,1.438705440454777E-4,25.048031209845554,0.538258211389707
-1.4,41.2,train,1.2139817095766766E-4,20.82645118611486,0.4790218028027793
1.0,41.2,train,3.1998068424848826E-4,73.20673775713556,0.8206941743018068
1.3,41.2,train,3.9516678791515084E-4,91.82791167551657,0.880267814137834
23.15,41.2,train,1.6510253078170313E-4,29.252056009459046,0.5880237209507263
33.0,41.2,train,1.6913016101990528E-4,30.173437586470442,0.5968402886031647
1.1,41.23,train,3.569588600704781E-4,83.45141741026875,0.852993360042635
1.47,41.25,train,3.3265609680285395E-4,77.32020364295882,0.8324953013758424
31.47,41.26,train,3.0629198434443017E-4,68.75616530695844,0.8070141533097891
45.47,41.27,train,1.6386453833504644E-4,29.005292252584354,0.585275183066398
2.05,41.28,train,4.265950216787655E-4,96.25259597444041,0.8988654420042189
69.31,41.28,train,5.1404307007446596E-5,8.987700958735427,0.2412629067098223
-0.33,41.29,train,1.5687926390693622E-4,27.459857145826064,0.5694195745850117
-0.3,41.3,train,1.604387966510995E-4,28.259003371594982,0.5775735447383233
-3.0,41.3,train,1.5396777986123012E-4,26.892766816992747,0.5626332334643955
-5.45,41.3,train,1.584489618697582E-4,27.803452343915062,0.5730345695262831
1.3,41.3,train,3.1795403998609995E-4,72.64383830470007,0.8187316971142665
2.0,41.3,train,4.5044924998801554E-4,97.85531655223248,0.9110274952426498
45.0,41.3,train,2.0032847794089164E-4,37.64955487525952,0.6590410361050908
69.18,41.3,train,5.157663176361542E-5,9.02582496367221,0.24196485453398064
0.34,41.32,train,1.6532007262306638E-4,29.306941042830697,0.5885048129397876
2.13,41.32,train,4.04345864384454E-4,93.54599101090454,0.886027713211411
-0.55,41.35,train,1.5990615361009057E-4,28.12785642446112,0.5763632934144274
0.38,41.37,train,1.5980307531068746E-4,28.102476567330424,0.5761286826839446
41.36,41.37,train,3.5776856413570967E-4,83.75668054865722,0.8536313091686105
42.59,41.37,train,4.7071298902265275E-5,8.103671242703827,0.22339757238680213
-0.54,41.39,train,1.699127669460714E-4,30.345999069317866,0.5985314093456622
26.34,41.41,train,1.4675154319525647E-4,25.58617699203242,0.5453483261661962
44.48,41.43,train,1.8545233433077152E-4,33.858006481373856,0.6306797910955996
-7.28,41.44,train,2.6380632574511025E-4,55.64443176929462,0.7575456480526521
43.31,41.45,train,1.4694369633061542E-4,25.611845077526045,0.545817322005584
45.49,41.45,train,2.3434233128799992E-4,47.80555728547312,0.7159731382719144
43.23,41.49,train,1.526804730179282E-4,26.609136185882086,0.5595986648519617
1.34,41.55,train,2.3975512150523206E-4,49.27846499379002,0.7241117368002283
2.49,41.59,train,3.9547213956211215E-4,91.85621244159479,0.8804640244826697
44.05,41.59,train,1.6749739226523937E-4,29.794240858313646,0.5932890949235354
0.45,42.0,train,1.573346982422007E-4,27.559044785521063,0.5704715747027831
2.0,42.0,train,3.189913588603233E-4,72.93034634171481,0.8197388413470972
21.28,42.0,train,2.0965573195179873E-4,40.506452140162615,0.6757015924276709
2.55,42.02,train,4.149692683448074E-4,95.0860663233812,0.8923488953173613
48.18,42.03,train,6.714388047027073E-5,11.717552182882237,0.30276967196013427
1.16,42.04,train,2.5458813203504147E-4,53.028009453641864,0.745239038083817
14.24,42.05,train,2.6669237442483653E-4,56.627405382507256,0.7612750459065214
42.2,42.05,train,2.5031165569233845E-4,52.02534997686365,0.7393195643875525
20.38,42.07,train,2.182972161031218E-4,43.18817151852544,0.690409813096446
20.55,42.07,train,1.636988082068417E-4,28.971555546443867,0.5849058470883075
-0.25,42.08,train,1.49290967665397E-4,25.950724717531262,0.5515075001352627
24.2,42.1,train,2.634016080499959E-4,55.501012300874876,0.7570180282204106
3.05,42.1,train,4.2823305607161505E-4,96.50977823179628,0.899751333077039
20.43,42.12,train,2.548714456509408E-4,53.1206250920221,0.7456264176842935
12.35,42.13,train,2.3339868550064152E-4,47.37539042733052,0.7145299057654693
1.58,42.15,train,3.4506889319916824E-4,80.51940491584679,0.8432988508847047
42.44,42.15,train,1.8777870751682886E-4,34.40462447183635,0.635265841032871
2.57,42.16,train,3.904183265748315E-4,90.96077961246148,0.8771748087789434
69.05,42.16,train,2.4477130257185178E-5,3.609129496228221,0.1231945938844039
2.01,42.17,train,3.740515347595724E-4,87.50437184635838,0.865888635330667
-2.43,42.18,train,2.415317994153715E-4,49.65782708225884,0.7267319594680599
14.1,42.21,train,2.1797669771306453E-4,43.08812269296656,0.6898763789192641
46.57,42.23,train,2.2264561565629195E-5,3.2367773718879285,0.11271245437486
12.51,42.24,train,2.440495790827092E-4,50.295516744744695,0.7304025854062042
25.37,42.25,train,1.788359603252942E-4,32.27965776432415,0.6173190774196599
3.1,42.26,train,4.282229932138274E-4,96.50907920285388,0.8997459145843351
26.3,42.28,train,1.8246374618677391E-4,33.14359249624401,0.6247035749443495
59.07,42.28,train,1.6474970589544918E-5,2.2260021579175766,0.08468722663809047
3.08,42.29,train,4.100692551160547E-4,94.34981027996754,0.8894780478340748
47.04,42.29,train,1.1307017329891303E-4,19.30245196682973,0.4551889324567756
2.08,42.3,train,3.065289506105138E-4,68.92169616728363,0.8072596255853417
47.0,42.3,train,1.6048666328798372E-4,28.26755461099958,0.5776821360331839
3.06,42.31,train,4.076434628124887E-4,94.05577812022807,0.888028604236322
47.04,42.31,train,1.077369101599836E-4,18.307176578694943,0.4393567444898384
2.23,42.32,train,3.3699107139557237E-4,78.53528428364606,0.836350388239707
3.05,42.32,train,4.0146718046570897E-4,92.8628179137585,0.8842517994280851
-0.4,42.33,train,2.2859965061828162E-4,45.941946970212804,0.707075884673999
3.02,42.33,train,4.072689570751198E-4,94.00687958722348,0.8878031443662373
-0.33,42.34,train,2.2792754293357494E-4,45.780279630447374,0.7060165213394616
-5.34,42.35,train,1.896516068119857E-4,34.76805064691804,0.6389165321922737
0.57,42.35,train,2.0586860942300861E-4,39.38121937236654,0.669037431034591
-0.52,42.36,train,2.2449426788566677E-4,44.86008787876135,0.7005449909087664
2.48,42.37,train,4.5320199093234467E-4,98.10860303411023,0.9123333092664162
2.45,42.38,train,4.659668867517239E-4,98.56121536182769,0.9181425007536406
-6.35,42.4,train,2.2887761240705887E-4,46.008807302225925,0.7075128861312082
20.19,42.4,train,2.4169196805494208E-4,49.70064080480241,0.7269669478270839
21.11,42.4,train,2.2154833787584852E-4,44.25110491304763,0.6957690243614252
23.18,42.4,train,1.5345360100865756E-4,26.781723857269068,0.56142367561134
2.54,42.42,train,4.402030004007944E-4,97.27497994353364,0.905993731041586
2.52,42.46,train,4.3149562733762044E-4,96.73622287770827,0.9014927619987457
2.57,42.46,train,4.629514146264558E-4,98.50901456859242,0.9168058978938919
0.36,42.47,train,2.9612835876357505E-4,65.88394919706074,0.7961861347774501
-8.39,42.48,train,3.203855641881389E-4,73.40080223229896,0.8210836813645764
-1.39,42.49,train,2.3286822282604625E-4,47.14684012764499,0.7137153869800226
47.07,42.49,train,1.3705136946892804E-4,23.666123256243726,0.5210325668061491
1.4,42.5,train,1.0007226692738575E-4,17.053821846066263,0.4157945614084573
2.55,42.5,train,5.053931725807535E-4,99.566497748786,0.933764560895892
71.25,42.5,train,2.7952779003965897E-5,4.208190591653942,0.1394111440311656
-8.33,42.52,train,2.691212722815378E-4,57.26928302291439,0.764369215190454
20.5,42.52,train,2.5803178516240914E-4,53.83550621463624,0.7499078765894873
19.37,42.53,train,2.2688409822043068E-4,45.5115815808112,0.7043642675720684
-2.0,42.57,train,2.259029598699142E-4,45.257988420215504,0.7028022035708839
1.05,42.58,train,1.4641972239005813E-4,25.541851903188647,0.5445372973374534
47.3,42.59,train,1.2598421241335326E-4,21.8516837162357,0.4916979269917585
-6.0,43.0,train,3.3466128039586493E-4,77.79941019647929,0.8342896686755292
-8.0,43.0,train,2.7650676468050515E-4,59.36273995803236,0.7735333793431844
-8.3,43.0,train,2.034564838789384E-4,38.6146911748579,0.6647216244680727
12.0,43.0,train,2.545555699836119E-4,53.01771733692945,0.7451944776478214
2.49,43.0,train,4.0367294260883733E-4,93.2720126624876,0.8856150310047773
26.0,43.0,train,2.609760452612723E-4,54.6379956418916,0.753831737019264
45.0,43.0,train,1.5689589435666538E-4,27.46343148549805,0.5694580342675268
68.0,43.0,train,1.1836349301094739E-5,1.5538400700017827,0.061596018989711454
41.01,43.01,train,3.2941230189216265E-4,76.29015718145816,0.8295513134639273
2.58,43.02,train,3.8750018859897735E-4,90.32444359309407,0.875234512543027
44.43,43.02,train,1.2621878008729857E-4,21.91037457391273,0.4923379318971566
25.39,43.04,train,2.241878500251706E-4,44.78490073278063,0.7000517377149411
25.1,43.05,train,2.2996801802261039E-4,46.256246297384365,0.7092208964114733
3.0,43.06,train,3.620338259485572E-4,84.71876511829699,0.8569464004846995
-5.01,43.07,train,4.08756859265572E-4,94.20114945990412,0.888696218797947
0.44,43.07,train,3.3079320251825576E-4,76.77608511548438,0.8308108573705446
12.23,43.07,train,2.3281288373704109E-4,47.124925719673556,0.7136302807462129
2.43,43.09,train,4.118549639609113E-4,94.5391184623915,0.8905330295974667
-6.1,43.1,train,3.8848757613976884E-4,90.48809761185906,0.8758944424579709
19.02,43.1,train,1.332279471224951E-4,23.02310969144888,0.5110947251059652
-0.35,43.12,train,3.408883470006791E-4,79.60256838055527,0.8397404322499508
27.57,43.12,train,2.3212569742190564E-4,46.91585674551925,0.7125713436980683
2.21,43.13,train,3.5652856388274063E-4,83.32849282451082,0.8526532078864097
3.03,43.14,train,4.276744454499495E-4,96.42265674497409,0.8994500974758104
-5.4,43.15,train,4.039106796516222E-4,93.379609589246,0.8857609982392347
-6.01,43.15,train,3.9407657266565967E-4,91.69151673255344,0.8795646411989007
6.39,43.16,train,3.7972530797552353E-4,88.63449832174503,0.8699139857009379
3.08,43.18,train,3.8397039163344765E-4,89.66629925363868,0.8728465120201451
-5.4,43.19,train,3.917169190944864E-4,91.16553809070345,0.8780285248455999
3.18,43.19,train,4.1096096452737765E-4,94.4443429852258,0.8900061270817236
-0.01,43.2,train,3.7775833961908027E-4,88.23163028461944,0.8685323582670748
-4.25,43.2,train,2.865616956992272E-4,62.49401019790459,0.7854396439190904
-5.5,43.2,train,3.944794828131845E-4,91.764210493261,0.8798249921629472
-5.59,43.2,train,3.6905472267066843E-4,85.98560396008291,0.8622405383397811
17.5,43.2,train,2.0760899237299882E-4,40.0010868648984,0.672116803596313
18.4,43.2,train,2.626653545128008E-4,55.16911556457815,0.7560552477810935
6.33,43.21,train,3.771354996678645E-4,88.00507580838593,0.8680918147765382
3.15,43.22,train,3.8136906235925583E-4,89.04443253783845,0.8710574394386114
21.27,43.23,train,2.4095226627031025E-4,49.50291553812651,0.7258800174489357
3.05,43.24,train,3.7086171562972643E-4,86.56688460690967,0.8635711118354457
24.4,43.25,train,2.1185293385132724E-4,41.32743673250474,0.6795063015222491
3.18,43.25,train,3.8419385528834125E-4,89.71145006528384,0.8729990371433303
-4.49,43.26,train,3.6803187025493593E-4,85.78676578463813,0.8614816205104279
-5.04,43.28,train,4.107962611824158E-4,94.42688230513583,0.8899087784524596
-7.18,43.28,train,2.52083668636049E-4,52.479274618105315,0.7417888824419461
-0.46,43.29,train,3.6426911141347E-4,85.22902012643748,0.858653638720736
-5.16,43.29,train,3.808669011788315E-4,88.91642239203864,0.8707091886900599
-5.26,43.29,train,3.8117896657370825E-4,89.0089412843154,0.8709257177386613
2.45,43.29,train,3.136276149409036E-4,71.36841041917371,0.8144700873889756
3.29,43.29,train,3.845962017214163E-4,89.78829468346842,0.8732731975907522
-6.0,43.3,train,3.1086507037919847E-4,70.36588233365433,0.8116966646786483
3.0,43.3,train,3.45740758350484E-4,80.79274414487445,0.8438633168113641
3.27,43.3,train,3.844903502724742E-4,89.7713421754553,0.8732011274180999
