X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
30.0,40.0,train,1.2990717241467107E-4,22.045483659907983,0.5009220760944152
34.0,40.0,train,1.1669516427019817E-4,19.60392705064679,0.46436902957417114
35.0,40.0,train,1.1229593219321067E-4,18.7109399953559,0.451613145097179
45.0,40.0,train,5.2460176201880854E-5,9.612775567303078,0.2447132256358343
48.0,40.0,train,1.1549360997280608E-4,19.359359169446552,0.46091478549644005
0.03,40.03,train,3.352346047301414E-4,77.2990023190438,0.8336195856291522
-7.27,40.06,train,2.017638380284233E-4,37.716488773828765,0.6602076143965072
-0.04,40.07,train,3.2065078614725316E-4,72.23970711062697,0.820118358336317
71.44,40.07,train,5.613935068301138E-5,10.27035701203888,0.2594343989339122
-7.26,40.08,train,2.0511656138118563E-4,38.53650427945171,0.6662480683640185
-7.3,40.08,train,2.1481524347476575E-4,41.56104459354498,0.6831239081799579
18.3,40.08,train,2.174859410092356E-4,42.30047674969718,0.6876192486619819
44.31,40.1,train,7.943897166522012E-5,13.238148948143511,0.3462251005378256
18.02,40.11,train,2.4340992678190438E-4,49.3742755460121,0.7280735733084645
29.04,40.12,train,1.9800600351433458E-4,36.60013003105583,0.6533072586231272
69.4,40.14,train,4.116306291066949E-5,7.117342369563861,0.19765702354799808
-7.3,40.17,train,2.444073990849151E-4,49.64163107330035,0.7295208158330924
9.36,40.18,train,1.7038441970080957E-4,29.864352666067052,0.5980964270293148
44.23,40.19,train,7.640725253893897E-5,12.89949539924785,0.33553476592054177
29.0,40.2,train,1.2907125936526616E-4,21.930419834600993,0.49868516745662417
29.02,40.21,train,1.2210373480748264E-4,20.822230720207163,0.4796456540907591
-3.37,40.22,train,1.1589199971758978E-4,19.431592023330307,0.4620625430463078
49.53,40.22,train,6.534921365607867E-5,11.577567336911576,0.2950392087853987
71.19,40.23,train,5.172253658896793E-5,9.48180506478457,0.24172673851262227
-3.43,40.25,train,1.1428990283495555E-4,19.064426674368,0.45743201625252594
-1.35,40.3,train,1.363591323620018E-4,23.22618232328053,0.5178550613818128
34.57,40.31,train,1.1913312362107307E-4,20.07184306139585,0.47130984209761395
72.49,40.37,train,3.602493806866266E-5,5.994439438781952,0.17529584094941586
16.57,40.38,train,2.5991691581256474E-4,53.81291352196257,0.7510578695053202
22.58,40.38,train,2.0698241779267817E-4,39.10197238730865,0.669563068336795
48.37,40.38,train,9.141093550917985E-5,14.943343294610163,0.3867859570258839
-3.46,40.39,train,1.0851554273545674E-4,18.007342326766608,0.4404092235401791
46.2,40.39,train,1.418301204816113E-4,24.05715548490226,0.5317626056092388
68.31,40.39,train,5.392960928210152E-5,9.853557942915147,0.25062752172360947
0.44,40.43,train,2.9010595548592495E-4,63.1527511868921,0.7881853707610244
15.43,40.44,train,1.5450805181126627E-4,26.30662749683516,0.5624681529131246
44.52,40.45,train,4.878257618219977E-5,8.851741062643692,0.22970590907692767
-3.2,40.47,train,1.2115211014227492E-4,20.594466064642198,0.476989714520495
60.4,40.5,train,1.5182818371979226E-5,2.0986677086475494,0.07801550304087013
38.25,40.55,train,8.385444278081351E-5,13.813511226969855,0.36148786378915176
0.38,40.57,train,2.627122652183609E-4,54.74796999107682,0.7547530738288832
24.0,41.0,train,1.7456350788585555E-4,30.754609767573537,0.606982396940059
39.43,41.0,train,2.795338609781913E-4,59.57153093022946,0.7758598857950786
45.0,41.0,train,3.3225139508459903E-4,76.47778619793596,0.8309428618098016
70.0,41.0,train,6.11346350470925E-5,10.995791432451973,0.27896343797562106
16.53,41.02,train,1.711826468738756E-4,30.094766125912297,0.5998090773911893
0.26,41.03,train,2.0191261832570618E-4,37.75403069902587,0.6604779688683864
20.5,41.06,train,1.4300766400199614E-4,24.233408189640596,0.5347031187575854
16.52,41.07,train,1.6891802267375886E-4,29.586940891737484,0.5949310502053745
0.49,41.08,train,2.1935426379541642E-4,42.75575190497803,0.6907260596840112
-8.37,41.09,train,3.4683054974078454E-4,81.00575896826648,0.8436277416216429
1.16,41.09,train,4.135153123276363E-4,95.02305682777244,0.8905485291144164
16.25,41.09,train,1.2294109542863993E-4,20.964399597827075,0.4819715304587494
24.11,41.1,train,2.0734178261627438E-4,39.2251428599797,0.6701977472255386
22.46,41.11,train,1.6823013545816344E-4,29.45914639554391,0.5934375926222528
23.06,41.12,train,1.9626627567916679E-4,36.16543010587329,0.650065385389949
69.13,41.16,train,4.955391936559336E-5,9.011822359304503,0.23287807399398208
36.22,41.17,train,3.2362633155242265E-4,73.27176024394947,0.8229592101498356
23.13,41.18,train,2.0780990502487345E-4,39.40866728542564,0.6710226763890409
23.13,41.19,train,2.040719470772636E-4,38.216329873664776,0.6643776395088659
-1.13,41.2,train,1.5100939761686165E-4,25.593439102496404,0.5542015170195882
-1.4,41.2,train,1.3054759294711343E-4,22.133988164316413,0.5026290903673922
1.0,41.2,train,3.295290274953286E-4,75.56477369030821,0.8284626197398333
1.3,41.2,train,3.874355640385254E-4,90.82227202553233,0.8741606817856616
23.15,41.2,train,1.6575099498404914E-4,28.77520136841696,0.5880093540231057
1.1,41.23,train,3.6771403420178463E-4,86.78371754463936,0.86015782627203
1.47,41.25,train,3.384848359458868E-4,78.4006067450294,0.8364876797043783
31.47,41.26,train,3.12481878930809E-4,69.93580839760438,0.8120826775533516
45.47,41.27,train,1.6090700074811761E-4,27.652601492752993,0.5771930766498405
2.05,41.28,train,4.199673058658941E-4,95.64706567881565,0.8942620767207351
69.31,41.28,train,4.9094604038256074E-5,8.91636366863213,0.2309907069742101
-0.33,41.29,train,1.637249728989061E-4,28.262966430518198,0.583519474883177
-0.3,41.3,train,1.6614631407894378E-4,28.87710789634784,0.5888797628793385
-3.0,41.3,train,1.490966445316975E-4,25.263153250712552,0.5496162059980442
-5.45,41.3,train,1.7075009798791217E-4,29.9685994200794,0.5988819223765862
1.3,41.3,train,3.238272312082099E-4,73.42802895465623,0.8231493908689795
2.0,41.3,train,4.4981450230754987E-4,97.99024702061104,0.9098672589029979
23.22,41.3,train,2.5260036138592695E-4,51.93428737024411,0.7411203075718276
45.0,41.3,train,1.967697469911881E-4,36.2976417316769,0.6510066770137213
69.18,41.3,train,4.893324608954668E-5,8.882945590918363,0.2303265714040844
0.34,41.32,train,1.759245644252971E-4,31.02323155708656,0.6098337781535085
2.13,41.32,train,3.9963476567060407E-4,92.87799899267375,0.8821112854004924
-0.55,41.35,train,1.706769386748015E-4,29.947743325565316,0.5987248954355713
41.36,41.37,train,3.616583049170973E-4,84.82593655077969,0.8555530768870085
42.59,41.37,train,5.288672740495157E-5,9.685961323817768,0.2464348362622455
-0.54,41.39,train,1.802220699593264E-4,32.20721182968961,0.6187018764945085
26.34,41.41,train,1.5067673807522247E-4,25.54433515365192,0.5534074221169325
44.48,41.43,train,1.874098008712757E-4,34.00207825400394,0.6330859013197996
-7.28,41.44,train,2.7579117324814565E-4,58.42524552225001,0.7713266770632733
43.31,41.45,train,1.448590945021211E-4,24.48518107977419,0.539289137324447
45.49,41.45,train,2.3182727255452275E-4,46.321450282201475,0.7106902776011609
1.57,41.48,train,2.938691909647685E-4,64.47156006454661,0.7924071952629363
43.23,41.49,train,1.7119919241715716E-4,30.099644399567875,0.5998444996593749
1.34,41.55,train,2.5075428376444093E-4,51.30773429855581,0.7385508487893866
2.49,41.59,train,3.911149660113096E-4,91.42613019533823,0.876613545909265
44.05,41.59,train,1.8421080878944874E-4,33.27864743426383,0.6267523612540644
0.45,42.0,train,1.6468045123364992E-4,28.47027249929455,0.585642980132548
2.5,42.0,train,4.212419562682306E-4,95.83797109378186,0.8949806800756142
21.28,42.0,train,2.095327374076227E-4,39.92826015184114,0.674040934660666
9.0,42.0,train,2.9315901226878807E-4,64.26323996386206,0.7916169670160578
2.55,42.02,train,4.3443799849519557E-4,97.05938241089908,0.9021391514730586
48.18,42.03,train,6.417419397073224E-5,11.41454896132362,0.2905936824497083
1.16,42.04,train,2.633689003438182E-4,55.0164252774842,0.7556131014567983
14.24,42.05,train,2.7139543346691743E-4,57.22024207078867,0.7658852673339577
42.2,42.05,train,2.598125841983532E-4,53.79103955346103,0.7509188797273626
20.38,42.07,train,2.2081693063271223E-4,43.26180866301368,0.6931367307922731
20.55,42.07,train,1.7683011804870712E-4,31.255560486958384,0.6117194216513124
-0.25,42.08,train,1.568089617794557E-4,26.763529965234074,0.5678210185945978
12.33,42.09,train,2.3549848861837013E-4,47.525083323727124,0.7163170888855911
24.2,42.1,train,2.5159744608865034E-4,51.65947903727612,0.7397275510840005
3.05,42.1,train,4.2263890055270443E-4,96.1062828226955,0.8957626206719453
20.43,42.12,train,2.537426743668004E-4,52.21897823125346,0.7426975703187659
12.35,42.13,train,2.3556637300226852E-4,47.53909315248357,0.7164200970191162
42.44,42.15,train,1.9408057277102206E-4,35.56523990700956,0.6459494646162023
2.57,42.16,train,4.110530677982216E-4,94.80934285515093,0.8890972074243779
69.05,42.16,train,2.621237971952125E-5,4.010391574211238,0.1308452972619769
2.01,42.17,train,3.6521255155976386E-4,85.81165738102916,0.8582737770421458
-2.43,42.18,train,2.3483538646532835E-4,47.27422310352365,0.7153089241493193
14.1,42.21,train,2.1806796130570337E-4,42.43699835463192,0.6885904152846178
46.57,42.23,train,2.2159289009721773E-5,3.299656784686411,0.11179298034349516
12.51,42.24,train,2.5257479825170555E-4,51.92789910886743,0.7410849005739994
25.37,42.25,train,1.789270921863577E-4,31.874120262501986,0.6160510605424072
3.1,42.26,train,4.2413091930423397E-4,96.33957177506477,0.8965913504269132
26.3,42.28,train,1.8351976432992134E-4,33.00272494271302,0.6253698985345952
59.07,42.28,train,1.695146555752412E-5,2.3550113974460785,0.08669828899124399
3.08,42.29,train,4.0595152448856807E-4,94.10728240264015,0.8860286699672653
47.04,42.29,train,1.1886280206007374E-4,20.001503723846675,0.4705446978620125
2.08,42.3,train,3.268340740220294E-4,74.59957689624817,0.8259715154385099
47.0,42.3,train,1.7595531084826604E-4,31.031119862495643,0.6098979516747213
47.04,42.31,train,1.1231964103708E-4,18.714759419777895,0.4516826983094533
2.23,42.32,train,3.619610667884842E-4,84.94764003456403,0.8557868556851465
3.05,42.32,train,3.969944599363841E-4,92.31488945302696,0.8804342405340457
-0.4,42.33,train,2.2199729326150434E-4,43.49986710598613,0.6950684195451411
-2.44,42.33,train,2.3328682253535157E-4,46.7751322905488,0.7129405486714719
-0.33,42.34,train,2.1772281957650063E-4,42.35604017656378,0.6880148722684534
43.26,42.34,train,1.6670701154515634E-4,29.02377538280227,0.5901111470324951
-5.34,42.35,train,1.9595001647742226E-4,36.065229590186874,0.6494728083048023
0.57,42.35,train,2.0865375440315694E-4,39.70181179431394,0.6725045060107394
-0.52,42.36,train,2.1958669130491955E-4,42.84443888296055,0.6911103931397662
2.58,42.36,train,4.45047234220671E-4,97.78112697720698,0.907538902385313
2.48,42.37,train,4.3635668667537384E-4,97.25991288707576,0.9031385383148547
2.45,42.38,train,4.342731871354539E-4,97.04215725634307,0.9020528268042447
-6.35,42.4,train,2.2304966203908494E-4,43.83440998592242,0.6967803877599688
20.19,42.4,train,2.442972081100595E-4,49.61272354600015,0.7293613178436238
21.11,42.4,train,2.200788975902727E-4,43.02996353188252,0.6919227111701518
23.18,42.4,train,1.6041202892801802E-4,27.56660282724278,0.5760719748942155
3.0,42.4,train,3.9913596446783183E-4,92.7421967937028,0.8817962737302906
2.54,42.42,train,4.5033787666624576E-4,98.0130117784593,0.9101192785914479
2.52,42.46,train,4.1629324438584834E-4,95.26259170681261,0.8921631380839361
2.57,42.46,train,4.613791400352134E-4,98.51584710484266,0.9152747563552293
0.36,42.47,train,2.828912578854351E-4,61.00788943128623,0.7798499058524032
-0.31,42.48,train,2.2695969267728564E-4,45.09427744471462,0.703057361714202
-8.39,42.48,train,3.431423931296979E-4,79.83574340457402,0.8405116656511095
-1.39,42.49,train,2.4796065416498697E-4,50.504457572558,0.7346139627724126
1.4,42.5,train,1.0267312342709545E-4,16.944408186294716,0.42264216514750086
2.55,42.5,train,4.859572668725517E-4,99.20538714659536,0.9257139954154162
71.25,42.5,train,3.2633174040545624E-5,5.192724100781988,0.1601944351806014
-8.33,42.52,train,2.870586264235528E-4,62.27021788334682,0.78470386128147
20.5,42.52,train,2.5505831947621253E-4,52.411884085638064,0.7445022596463895
19.37,42.53,train,2.3885515009176785E-4,48.27344300302172,0.7213659610493033
2.43,42.53,train,3.9607420334742343E-4,92.17612855295917,0.8798441310365388
71.23,42.54,train,3.387000278576282E-5,5.484998736223472,0.16573302985523353
-2.0,42.57,train,2.43047512259912E-4,49.27534635030886,0.7275458267349497
1.05,42.58,train,1.4771175679156436E-4,25.004851667398537,0.5462669025699569
47.3,42.59,train,1.35157970952364E-4,23.014332490378894,0.5147467646876067
-6.0,43.0,train,3.187303568378878E-4,71.57370475602892,0.818260701874495
-8.0,43.0,train,3.0158415096254263E-4,66.85030673015532,0.8008010509378337
-8.3,43.0,train,2.111108418220592E-4,40.51834075982672,0.6767813355177534
12.0,43.0,train,2.598141802879484E-4,53.791374186580576,0.7509210066100938
2.49,43.0,train,4.163636881278487E-4,95.26930466142105,0.892203770734024
26.0,43.0,train,2.4743383574041066E-4,50.33593167735599,0.7338649339892067
45.0,43.0,train,1.5730288951920946E-4,26.868543996423405,0.568961532808085
68.0,43.0,train,1.3101629875032952E-5,1.775250029614731,0.06769258782520837
41.01,43.01,train,3.382931440695247E-4,78.28382767943592,0.8363199058724982
2.58,43.02,train,4.012879989467242E-4,93.3664030838771,0.8831493742202041
44.43,43.02,train,1.2371488935517084E-4,21.09420912263699,0.4841115988135817
25.39,43.04,train,2.28109774888163E-4,45.407574722110745,0.7048787954760138
25.1,43.05,train,2.3419310827995358E-4,47.05467135079438,0.7143290039517891
3.0,43.06,train,3.557834584066109E-4,83.29128907488338,0.8509410169022606
-5.01,43.07,train,3.885444634750957E-4,91.0932439507789,0.8749050164546632
0.23,43.07,train,3.731742799857746E-4,88.09823811266735,0.8641837898631133
0.44,43.07,train,3.4833740130300997E-4,81.5366743164644,0.8448832746427266
12.23,43.07,train,2.4036297878618802E-4,48.601592555175344,0.7236045945505792
71.38,43.07,train,1.8295039835025124E-5,2.5628980433731074,0.09323957821229634
1.43,43.09,train,3.5853436946602356E-4,84.05243625079615,0.8531186773119189
2.43,43.09,train,4.260092053366485E-4,96.56978584544679,0.8976252674883751
-6.1,43.1,train,3.6904743291676435E-4,87.00496662884565,0.8611518514962234
19.02,43.1,train,1.2840509295424546E-4,21.838883640664076,0.49689532528276614
-0.35,43.12,train,3.5420913756449855E-4,82.89866410194495,0.8496802670497952
27.57,43.12,train,2.325234688488457E-4,46.56811222483539,0.7117658348310559
2.21,43.13,train,3.695638074326259E-4,87.11005633837306,0.8615348988544771
3.03,43.14,train,4.212015301025077E-4,95.82964293355259,0.8949579643799864
-5.4,43.15,train,4.04473226710185E-4,93.93698275651788,0.8851237225105191
-6.01,43.15,train,3.711913368082758E-4,87.5091957929108,0.8627353019964412
6.39,43.16,train,3.8751139574218284E-4,90.84127600613223,0.8742117236348473
13.27,43.18,train,2.5041816002753796E-4,51.188910318792665,0.7380802787396248
3.08,43.18,train,3.755070483518747E-4,88.67449373069192,0.8658682600975756
-5.4,43.19,train,4.0307441202307783E-4,93.74449795002937,0.8842608156830978
3.18,43.19,train,3.9934338269376896E-4,92.78554839088136,0.8819273682285435
-0.01,43.2,train,3.952427632744859E-4,92.06262601363599,0.8793084706597694
-4.25,43.2,train,3.22807531356598E-4,72.92806936638534,0.8221819790624524
-5.4,43.2,train,4.0080104398875833E-4,93.26564815263096,0.8828445615710933
-5.5,43.2,train,3.9699680872168716E-4,92.31533375363743,0.8804357429657567
