"","Supervisor.PI","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"93","Gibert","MU","MU7",0.793333333333333,0.169213868619961,0.75,0.65,0.98,0.0976956725983523,0.213294792378102,0.65
"94","Gibert","MU","MU8",0.603333333333333,0.0251661147842359,0.6,0.58,0.63,0.0145296631451356,0.0417117924600594,0.6
"95","Gibert","MU","MU9",0.703333333333333,0.161658075373095,0.73,0.53,0.85,0.0933333333333333,0.22984560479587,0.85
"96","Gibert","RE","RE1",0.636666666666667,0.0115470053837925,0.63,0.63,0.65,0.00666666666666667,0.0181366576708783,0.63
"97","Gibert","RE","RE10",0.71,0.115325625946708,0.75,0.58,0.8,0.066583281184794,0.16243045907987,0.8
"98","Gibert","RE","RE11",0.76,0.0964365076099295,0.8,0.65,0.83,0.0556776436283002,0.126890141592013,0.65
"99","Gibert","RE","RE12",0.47,0.138924439894498,0.4,0.38,0.63,0.0802080627701064,0.295583914669145,0.4
"100","Gibert","RE","RE13",0.613333333333333,0.0288675134594813,0.63,0.58,0.63,0.0166666666666667,0.047066598031763,0.63
"101","Gibert","RE","RE15",0.803333333333333,0.196553639837408,0.88,0.58,0.95,0.113480296870328,0.244672580710466,0.58
"102","Gibert","RE","RE16",0.713333333333333,0.104083299973307,0.68,0.63,0.83,0.0600925212577331,0.145911168186878,0.83
"103","Gibert","RE","RE17",0.79,0.127279220613579,0.79,0.7,0.88,0.09,0.161112937485543,0.7
"104","Gibert","RE","RE18",0.81,0.0360555127546399,0.8,0.78,0.85,0.0208166599946613,0.0445129787094319,0.85
"105","Gibert","RE","RE2",0.653333333333333,0.0251661147842359,0.65,0.63,0.68,0.0145296631451356,0.038519563445259,0.65
"106","Gibert","RE","RE3",0.436666666666667,0.110151410945722,0.43,0.33,0.55,0.0635959467611297,0.252255139570356,0.43
"107","Gibert","RE","RE4",0.586666666666667,0.0513160143944688,0.6,0.53,0.63,0.0296273147243853,0.087470479081481,0.6
"108","Gibert","RE","RE5",0.676666666666667,0.0642910050732864,0.65,0.63,0.75,0.0371184290855335,0.0950113375467286,0.65
"109","Gibert","RE","RE6",0.553333333333333,0.141891977691952,0.58,0.4,0.68,0.0819213715162967,0.256431284985455,0.68
"110","Gibert","RE","RE7",0.71,0.0907744457432817,0.7,0.6,0.83,0.0370585122924995,0.127851332032791,0.7
"111","Gibert","RE","RE8",0.41,0.115325625946708,0.45,0.28,0.5,0.0665832811847939,0.281282014504166,0.45
"112","Gibert","UM","UM13",0.736666666666667,0.0115470053837925,0.73,0.73,0.75,0.00666666666666667,0.0156746679417998,0.73
"113","Gibert","UM","UM17",0.71,0.0529150262212918,0.73,0.65,0.75,0.0305505046330389,0.0745282059454814,0.73
"114","Gibert","UM","UM18",0.693333333333333,0.0404145188432738,0.7,0.65,0.73,0.0233333333333333,0.058290171408568,0.7
"115","Gibert","UM","UM2",0.86,0.0360555127546399,0.85,0.83,0.9,0.0208166599946613,0.0419250148309767,0.85
"116","Gibert","UM","UM20",0.626666666666667,0.136503968196288,0.65,0.48,0.75,0.0788106027835793,0.21782548116429,0.75
"117","Gibert","UM","UM21",0.826666666666667,0.0642910050732864,0.8,0.78,0.9,0.0371184290855335,0.0777713771047819,0.8
"118","Gibert","UM","UM22",0.526666666666667,0.0929157324317757,0.5,0.45,0.63,0.0536449231314369,0.176422276769194,0.45
"119","Gibert","UM","UM23",0.503333333333333,0.116761865920913,0.48,0.4,0.63,0.0674124947205223,0.231977217061417,0.63
"120","Gibert","UM","UM25",0.87,0.0529150262212919,0.85,0.83,0.93,0.030550504633039,0.0608218692198757,0.83
"121","Gibert","UM","UM26",0.66,0.101488915650922,0.68,0.55,0.75,0.0585946527708231,0.153771084319579,0.68
"122","Gibert","UM","UM28",0.75,0.173205080756888,0.85,0.55,0.85,0.1,0.23094010767585,0.85
"123","Gibert","UM","UM29",0.643333333333333,0.0602771377334171,0.65,0.58,0.7,0.0348010216963685,0.0936950327462442,0.65
"124","Gibert","UM","UM4",0.67,0.103923048454133,0.73,0.55,0.73,0.06,0.155109027543481,0.73
"125","Gibert","UM","UM5",0.76,0.0360555127546399,0.75,0.73,0.8,0.0208166599946613,0.047441464150842,0.8
"126","Gibert","UM","UM6",0.726666666666667,0.0404145188432738,0.75,0.68,0.75,0.0233333333333333,0.0556163103347804,0.75
"127","Gibert","UM","UM7",0.765,0.0816700679563817,0.74,0.68,0.88,0.0333416656252603,0.106758258766512,0.7
"128","Gibert","UM","UM8",0.73,0.1,0.73,0.63,0.83,0.0577350269189626,0.136986301369863,0.63
"129","Gibert","UM","UM9",0.783333333333333,0.0763762615825973,0.8,0.7,0.85,0.0440958551844099,0.0975016105309753,0.7
"130","Gibert","VA","VA1",0.62,0.115325625946708,0.58,0.53,0.75,0.0665832811847939,0.186009074107593,0.75
"131","Gibert","VA","VA11",0.42,0.367151195013716,0.58,0,0.68,0.211974841274462,0.87416951193742,0.68
"132","Gibert","VA","VA15",0.553333333333333,0.0750555349946514,0.55,0.48,0.63,0.0433333333333333,0.135642533122864,0.63
"133","Gibert","VA","VA18",0.843333333333333,0.100664459136943,0.83,0.75,0.95,0.0581186525805423,0.119364971308628,0.83
"134","Gibert","VA","VA22",0.66,0.0360555127546399,0.65,0.63,0.7,0.0208166599946613,0.0546295647797574,0.7
"135","Gibert","VA","VA26",0.55,0.05,0.55,0.5,0.6,0.0288675134594813,0.0909090909090909,0.55
"136","Gibert","VA","VA30",0.716666666666667,0.125830573921179,0.7,0.6,0.85,0.0726483157256779,0.175577545006296,0.85
"137","Gibert","VA","VA34",0.743333333333333,0.0513160143944689,0.73,0.7,0.8,0.0296273147243853,0.0690349969432317,0.73
"138","Gibert","VA","VA35",0.736666666666667,0.100664459136943,0.75,0.63,0.83,0.0581186525805423,0.136648587063724,0.63
"139","Gibert","VA","VA44",0.643333333333333,0.108197350552898,0.655,0.5,0.8,0.0441713833959399,0.168182410185852,0.68
"140","Gibert","VA","VA46",0.65,0.0866025403784438,0.7,0.55,0.7,0.05,0.133234677505298,0.7
"141","Gibert","VA","VA47",0.703333333333333,0.0680685928555405,0.68,0.65,0.78,0.0392994204085053,0.0967799898420006,0.68
"142","Gibert","VA","VA48",0.71,0.0854400374531753,0.7,0.63,0.8,0.0493288286231625,0.120338080919965,0.7
"143","Gibert","VA","VA55",0.78,0.05,0.78,0.73,0.83,0.0288675134594813,0.0641025641025641,0.78
"144","Gibert","VA","VA57",0.57,0.121655250605964,0.63,0.43,0.65,0.0702376916856849,0.21343026422099,0.43
"145","Gibert","VA","VA6",0.296666666666667,0.152752523165195,0.33,0.13,0.43,0.0881917103688197,0.514896145500656,0.13
"146","Gibert","VA","VA66",0.726666666666667,0.0642910050732864,0.7,0.68,0.8,0.0371184290855335,0.0884738601925959,0.7
"147","Gibert","VA","VA67",0.453333333333333,0.0642910050732864,0.48,0.38,0.5,0.0371184290855335,0.141818393544014,0.38
"148","Gibert","VA","VA71",0.636666666666667,0.0929157324317757,0.68,0.53,0.7,0.0536449231314369,0.145940940992318,0.53
"149","Gibert","VA","VA9",0.693333333333333,0.125033328890074,0.75,0.55,0.78,0.072188026092359,0.180336532052991,0.75
"150","Gibert","YE","YE11",0.236666666666667,0.0404145188432738,0.23,0.2,0.28,0.0233333333333333,0.170765572577213,0.28
"151","Gibert","YE","YE13",0.503333333333333,0.0461880215351701,0.53,0.45,0.53,0.0266666666666667,0.0917642811957021,0.53
"152","Gibert","YE","YE14",0.743333333333333,0.125033328890074,0.8,0.6,0.83,0.0721880260923591,0.168206272049426,0.83
"153","Gibert","YE","YE15",0.536666666666667,0.0602771377334171,0.53,0.48,0.6,0.0348010216963685,0.112317647950467,0.48
"154","Gibert","YE","YE19",0.583333333333333,0.125830573921179,0.6,0.45,0.7,0.0726483157256779,0.21570955529345,0.45
"155","Gibert","YE","YE20",0.32,0.06557438524302,0.33,0.25,0.38,0.0378593889720018,0.204919953884438,0.25
"156","Gibert","YE","YE21",0.32,0.165227116418583,0.33,0.15,0.48,0.0953939201416946,0.516334738808072,0.33
"157","Gibert","YE","YE22",0.576666666666667,0.0929157324317757,0.55,0.5,0.68,0.0536449231314369,0.161125547569553,0.5
"158","Gibert","YE","YE23",0.553333333333333,0.156950098226581,0.5,0.43,0.73,0.0906151814604546,0.28364475583117,0.43
"159","Gibert","YE","YE24",0.353333333333333,0.0251661147842358,0.35,0.33,0.38,0.0145296631451356,0.0712248531629316,0.33
"160","Gibert","YE","YE26",0.293333333333333,0.125033328890074,0.35,0.15,0.38,0.0721880260923591,0.426249984852524,0.15
"161","Gibert","YE","YE27",0.52,0.0173205080756888,0.53,0.5,0.53,0.01,0.0333086693763246,0.53
"162","Gibert","YE","YE33",0.643333333333333,0.128970280814354,0.68,0.5,0.75,0.0744610263456289,0.20047193908967,0.5
"163","Gibert","YE","YE40",0.71,0.0793725393319377,0.68,0.65,0.8,0.0458257569495584,0.111792308918222,0.65
"164","Gibert","YE","YE41",0.376666666666667,0.0251661147842359,0.38,0.35,0.4,0.0145296631451356,0.0668126941174403,0.38
"165","Gibert","YE","YE48",0.52,0.0360555127546399,0.53,0.48,0.55,0.0208166599946613,0.0693375245281537,0.55
"166","Gibert","YE","YE49",0.681666666666667,0.103617887773621,0.665,0.55,0.85,0.0423018255450571,0.152006681330495,0.63
"167","Gibert","YE","YE51",0.396666666666667,0.104083299973307,0.43,0.28,0.48,0.0600925212577332,0.262394873882286,0.28
"168","Gibert","YE","YE69",0.653333333333333,0.0461880215351701,0.68,0.6,0.68,0.0266666666666667,0.070695951329342,0.68
"169","Gibert","YE","YE80",0.66,0.0692820323027551,0.7,0.58,0.7,0.04,0.104972776216296,0.7
"170","Grath","AK","AK1",0.7,0.0353553390593274,0.7125,0.65,0.725,0.0176776695296637,0.0505076272276105,0.725
"171","Grath","AK","AK12",0.705,0.144048602908879,0.775,0.55,0.85,0.0644204936336256,0.204324259445219,0.55
"172","Grath","AK","AK14",0.753,0.10974971526159,0.74,0.65,0.9,0.0490815647672321,0.145749953866653,0.65
"173","Grath","AK","AK15",0.615,0.0602079728939615,0.65,0.55,0.675,0.0269258240356725,0.0978991429170105,0.65
"174","Grath","AK","AK17",0.7,0.0612372435695795,0.7,0.65,0.8,0.0273861278752583,0.0874817765279707,0.7
"175","Grath","AK","AK21",0.681,0.152659752390733,0.65,0.5,0.85,0.0682715167547931,0.224169974142046,0.85
"176","Grath","AK","AK4",0.675,0.05,0.65,0.65,0.75,0.025,0.0740740740740741,0.65
"177","Grath","AK","AK6",0.6,0.148604620834392,0.5625,0.475,0.8,0.0743023104171959,0.24767436805732,0.5
"178","Grath","AK","AK8",0.8133333334,0.088702060561059,0.8,0.7,0.925,0.0396687674317662,0.109059910516953,0.8
"179","Grath","AK","AK9",0.65,0.131101106021269,0.7,0.5,0.8,0.0586301969977929,0.201694009263491,0.7
"180","Grath","MU","MU10",0.7736666666,0.161917331568544,0.76,0.533333333,0.975,0.0724116320245273,0.209285650472852,0.85
"181","Grath","MU","MU13",0.5583333334,0.110554159534039,0.6,0.366666667,0.65,0.0494413231826936,0.198007449888069,0.6
"182","Grath","MU","MU14",0.545,0.0758287544405155,0.6,0.45,0.6,0.0339116499156263,0.139135329248652,0.6
"183","Grath","MU","MU15",0.655,0.0855131568824354,0.625,0.575,0.8,0.0382426463519459,0.130554437988451,0.625
"184","Grath","MU","MU3",0.625,0.238484800354236,0.525,0.4,0.95,0.106653645038508,0.381575680566778,0.4
"185","Grath","MU","MU4",0.435,0.215493619395099,0.425,0.125,0.725,0.0963716763369819,0.495387630793332,0.4
"186","Grath","MU","MU5",0.5933333334,0.164295634658313,0.666666667,0.3,0.675,0.0734752415004915,0.276902755010987,0.675
"187","Grath","MU","MU6",0.71,0.122955502294303,0.675,0.566666667,0.85,0.0549873722675387,0.173176763794793,0.85
"188","Grath","MU","MU7",0.625,0.169558249578132,0.6,0.45,0.8,0.0758287544405155,0.271293199325011,0.8
"189","Grath","MU","MU8",0.64,0.085472542927214,0.65,0.533333333,0.766666667,0.0382244832390039,0.133550848323772,0.65
"190","Grath","RE","RE10",0.71,0.0821583836257749,0.75,0.6,0.8,0.0367423461417477,0.115716033275739,0.75
"191","Grath","RE","RE11",0.735,0.0418330013267038,0.725,0.7,0.8,0.0187082869338697,0.0569156480635426,0.7
"192","Grath","RE","RE12",0.625,0.0770551750371122,0.625,0.5,0.7,0.0344601218802256,0.12328828005938,0.625
"193","Grath","RE","RE13",0.7,0.135784756140003,0.75,0.5,0.825,0.0607247890074556,0.193978223057147,0.825
"194","Grath","RE","RE15",0.5683333334,0.184597911432599,0.625,0.3,0.775,0.0825546956935555,0.32480570922747,0.775
"195","Grath","RE","RE16",0.7,0.135784756140003,0.65,0.6,0.925,0.0607247890074556,0.193978223057147,0.6
"196","Grath","RE","RE17",0.575,0.0986013298310142,0.6,0.425,0.666666667,0.0440958552348051,0.171480573619155,0.6
"197","Grath","RE","RE3",0.465,0.118057189531176,0.475,0.275,0.575,0.0527967802048572,0.253886429099303,0.475
"198","Grath","RE","RE7",0.685,0.111242977306435,0.625,0.6,0.85,0.049749371855331,0.162398507016693,0.6
"199","Grath","RE","RE8",0.595,0.0873212459828649,0.6,0.475,0.7,0.0390512483795333,0.146758396609857,0.6
"200","Hoedjes","AK","AK1",0.703333333333333,0.125033328890074,0.7,0.58,0.83,0.0721880260923591,0.17777250553091,0.58
"201","Hoedjes","AK","AK10",0.87,0.0854400374531753,0.88,0.78,0.95,0.0493288286231625,0.0982069396013509,0.95
"202","Hoedjes","AK","AK11",0.796666666666667,0.0288675134594812,0.78,0.78,0.83,0.0166666666666666,0.0362353725432819,0.78
"203","Hoedjes","AK","AK12",0.843333333333333,0.0115470053837925,0.85,0.83,0.85,0.00666666666666667,0.0136921012456038,0.85
"204","Hoedjes","AK","AK13",0.886666666666667,0.0513160143944689,0.9,0.83,0.93,0.0296273147243853,0.0578752042042882,0.93
"205","Hoedjes","AK","AK14",0.82,0.0529150262212918,0.8,0.78,0.88,0.0305505046330389,0.0645305197820632,0.88
"206","Hoedjes","AK","AK15",0.713333333333333,0.0577350269189626,0.68,0.68,0.78,0.0333333333333333,0.0809369536247139,0.68
"207","Hoedjes","AK","AK16",0.97,0.0360555127546399,0.98,0.93,1,0.0208166599946613,0.0371706317058143,1
"208","Hoedjes","AK","AK17",0.72,0.0964365076099295,0.68,0.65,0.83,0.0556776436283002,0.13393959390268,0.83
"209","Hoedjes","AK","AK18",0.766666666666667,0.202072594216369,0.65,0.65,1,0.116666666666667,0.263572948977873,0.65
"210","Hoedjes","AK","AK2",0.82,0.0529150262212918,0.8,0.78,0.88,0.0305505046330389,0.0645305197820632,0.8
"211","Hoedjes","AK","AK20",0.76,0.0173205080756888,0.75,0.75,0.78,0.01,0.0227901422048537,0.75
"212","Hoedjes","AK","AK21",0.813333333333333,0.0288675134594812,0.83,0.78,0.83,0.0166666666666666,0.035492844417395,0.83
"213","Hoedjes","AK","AK3",0.603333333333333,0.116761865920913,0.58,0.5,0.73,0.0674124947205223,0.19352795456505,0.73
"214","Hoedjes","AK","AK4",0.666666666666667,0.104083299973307,0.7,0.55,0.75,0.0600925212577331,0.15612494995996,0.75
"215","Hoedjes","AK","AK5",0.76,0.06557438524302,0.75,0.7,0.83,0.0378593889720018,0.086282085846079,0.7
"216","Hoedjes","AK","AK6",0.666666666666667,0.115470053837925,0.6,0.6,0.8,0.0666666666666667,0.173205080756888,0.6
"217","Hoedjes","AK","AK7",0.746666666666667,0.0288675134594813,0.73,0.73,0.78,0.0166666666666667,0.0386618483832339,0.73
"218","Hoedjes","AK","AK8",0.91,0.0173205080756888,0.9,0.9,0.93,0.01,0.0190335253578998,0.9
"219","Hoedjes","AK","AK9",0.653333333333333,0.0929157324317757,0.68,0.55,0.73,0.0536449231314369,0.142217957803738,0.55
"220","Hoedjes","GI","GI1",0.786666666666667,0.0513160143944688,0.8,0.73,0.83,0.0296273147243853,0.0652322216878841,0.83
"221","Hoedjes","GI","GI10",0.76,0.0854400374531753,0.75,0.68,0.85,0.0493288286231625,0.112421101912073,0.68
