Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
lmer_pop	DW	Colinet	F	VA	VA67	-0.022	0.011
lmer_pop	DW	Colinet	F	VA	VA71	0.013	0.011
lmer_pop	DW	Colinet	F	VA	VA9	-0.043	0.011
lmer_pop	DW	Colinet	F	YE	YE11	-0.059	0.011
lmer_pop	DW	Colinet	F	YE	YE13	0	0.011
lmer_pop	DW	Colinet	F	YE	YE14	-0.027	0.011
lmer_pop	DW	Colinet	F	YE	YE15	-0.004	0.011
lmer_pop	DW	Colinet	F	YE	YE19	-0.031	0.011
lmer_pop	DW	Colinet	F	YE	YE20	-0.014	0.011
lmer_pop	DW	Colinet	F	YE	YE21	0.054	0.011
lmer_pop	DW	Colinet	F	YE	YE22	-0.001	0.011
lmer_pop	DW	Colinet	F	YE	YE23	0.046	0.011
lmer_pop	DW	Colinet	F	YE	YE24	0.027	0.011
lmer_pop	DW	Colinet	F	YE	YE26	-0.029	0.011
lmer_pop	DW	Colinet	F	YE	YE27	0.011	0.011
lmer_pop	DW	Colinet	F	YE	YE33	0.068	0.012
lmer_pop	DW	Colinet	F	YE	YE40	-0.016	0.012
lmer_pop	DW	Colinet	F	YE	YE41	-0.018	0.012
lmer_pop	DW	Colinet	F	YE	YE48	-0.059	0.012
lmer_pop	DW	Colinet	F	YE	YE49	-0.004	0.012
lmer_pop	DW	Colinet	F	YE	YE51	-0.007	0.012
lmer_pop	DW	Colinet	F	YE	YE69	0.013	0.012
lmer_pop	DW	Colinet	F	YE	YE80	0.051	0.012
lmer_pop	DW	Hoedjes	F	AK	AK1	0.002	0.01
lmer_pop	DW	Hoedjes	F	AK	AK10	0.011	0.01
lmer_pop	DW	Hoedjes	F	AK	AK11	-0.034	0.01
lmer_pop	DW	Hoedjes	F	AK	AK12	-0.06	0.01
lmer_pop	DW	Hoedjes	F	AK	AK13	0.005	0.01
lmer_pop	DW	Hoedjes	F	AK	AK14	-0.007	0.01
lmer_pop	DW	Hoedjes	F	AK	AK15	-0.045	0.01
lmer_pop	DW	Hoedjes	F	AK	AK16	0.035	0.01
lmer_pop	DW	Hoedjes	F	AK	AK17	-0.018	0.01
lmer_pop	DW	Hoedjes	F	AK	AK18	0.036	0.01
lmer_pop	DW	Hoedjes	F	AK	AK2	0.06	0.01
lmer_pop	DW	Hoedjes	F	AK	AK20	-0.021	0.01
lmer_pop	DW	Hoedjes	F	AK	AK21	0.059	0.01
lmer_pop	DW	Hoedjes	F	AK	AK3	0.014	0.01
lmer_pop	DW	Hoedjes	F	AK	AK4	-0.027	0.01
lmer_pop	DW	Hoedjes	F	AK	AK5	0.052	0.01
lmer_pop	DW	Hoedjes	F	AK	AK6	-0.013	0.01
lmer_pop	DW	Hoedjes	F	AK	AK7	-0.009	0.01
lmer_pop	DW	Hoedjes	F	AK	AK8	0.006	0.01
lmer_pop	DW	Hoedjes	F	AK	AK9	-0.046	0.01
lmer_pop	DW	Hoedjes	F	GI	GI1	0.03	0.01
lmer_pop	DW	Hoedjes	F	GI	GI10	0.011	0.01
lmer_pop	DW	Hoedjes	F	GI	GI11	-0.025	0.01
lmer_pop	DW	Hoedjes	F	GI	GI12	-0.041	0.009
lmer_pop	DW	Hoedjes	F	GI	GI13	-0.037	0.01
lmer_pop	DW	Hoedjes	F	GI	GI14	0.021	0.01
lmer_pop	DW	Hoedjes	F	GI	GI15	0.022	0.01
lmer_pop	DW	Hoedjes	F	GI	GI2	-0.015	0.01
lmer_pop	DW	Hoedjes	F	GI	GI3	0	0.01
lmer_pop	DW	Hoedjes	F	GI	GI4	-0.019	0.011
lmer_pop	DW	Hoedjes	F	GI	GI5	-0.018	0.011
lmer_pop	DW	Hoedjes	F	GI	GI6	0.009	0.01
lmer_pop	DW	Hoedjes	F	GI	GI7	-0.006	0.01
lmer_pop	DW	Hoedjes	F	GI	GI8	0.003	0.01
lmer_pop	DW	Hoedjes	F	GI	GI9	0.067	0.01
lmer_pop	DW	Hoedjes	F	KA	KA1	-0.019	0.01
lmer_pop	DW	Hoedjes	F	KA	KA10	-0.006	0.01
lmer_pop	DW	Hoedjes	F	KA	KA11	0.024	0.01
lmer_pop	DW	Hoedjes	F	KA	KA13	-0.063	0.01
lmer_pop	DW	Hoedjes	F	KA	KA14	-0.03	0.01
lmer_pop	DW	Hoedjes	F	KA	KA15	0	0.01
lmer_pop	DW	Hoedjes	F	KA	KA16	0.039	0.01
lmer_pop	DW	Hoedjes	F	KA	KA17	-0.026	0.01
lmer_pop	DW	Hoedjes	F	KA	KA18	-0.005	0.01
lmer_pop	DW	Hoedjes	F	KA	KA2	0.042	0.009
lmer_pop	DW	Hoedjes	F	KA	KA23	0.007	0.01
lmer_pop	DW	Hoedjes	F	KA	KA24	-0.03	0.01
lmer_pop	DW	Hoedjes	F	KA	KA25	-0.003	0.01
lmer_pop	DW	Hoedjes	F	KA	KA28	0.02	0.01
lmer_pop	DW	Hoedjes	F	KA	KA29	0.058	0.01
lmer_pop	DW	Hoedjes	F	KA	KA3	0.008	0.01
lmer_pop	DW	Hoedjes	F	KA	KA5	-0.015	0.01
lmer_pop	DW	Hoedjes	F	KA	KA6	-0.048	0.01
lmer_pop	DW	Hoedjes	F	KA	KA7	0.028	0.01
lmer_pop	DW	Hoedjes	F	KA	KA9	0.017	0.01
lmer_pop	DW	Hoedjes	F	MA	MA12	-0.005	0.01
lmer_pop	DW	Hoedjes	F	MA	MA13	0.016	0.01
lmer_pop	DW	Hoedjes	F	MA	MA16	-0.042	0.01
lmer_pop	DW	Hoedjes	F	MA	MA18	0.07	0.01
lmer_pop	DW	Hoedjes	F	MA	MA19	-0.038	0.01
lmer_pop	DW	Hoedjes	F	MA	MA20	-0.008	0.01
lmer_pop	DW	Hoedjes	F	MA	MA21	0.054	0.01
lmer_pop	DW	Hoedjes	F	MA	MA23	0.032	0.01
lmer_pop	DW	Hoedjes	F	MA	MA26	-0.001	0.01
lmer_pop	DW	Hoedjes	F	MA	MA27	0.013	0.011
lmer_pop	DW	Hoedjes	F	MA	MA28	0.037	0.01
lmer_pop	DW	Hoedjes	F	MA	MA3	-0.016	0.01
lmer_pop	DW	Hoedjes	F	MA	MA30	-0.001	0.01
lmer_pop	DW	Hoedjes	F	MA	MA31	0.027	0.01
lmer_pop	DW	Hoedjes	F	MA	MA32	0.028	0.01
lmer_pop	DW	Hoedjes	F	MA	MA33	-0.032	0.01
lmer_pop	DW	Hoedjes	F	MA	MA5	-0.04	0.01
lmer_pop	DW	Hoedjes	F	MA	MA6	-0.026	0.01
lmer_pop	DW	Hoedjes	F	MA	MA7	-0.044	0.01
lmer_pop	DW	Hoedjes	F	MA	MA9	-0.023	0.01
lmer_pop	DW	Hoedjes	F	MU	MU1	-0.038	0.01
lmer_pop	DW	Hoedjes	F	MU	MU10	-0.05	0.01
lmer_pop	DW	Hoedjes	F	MU	MU11	-0.025	0.01
lmer_pop	DW	Hoedjes	F	MU	MU12	0.061	0.01
lmer_pop	DW	Hoedjes	F	MU	MU13	-0.043	0.01
lmer_pop	DW	Hoedjes	F	MU	MU14	0.033	0.01
lmer_pop	DW	Hoedjes	F	MU	MU15	0.02	0.01
lmer_pop	DW	Hoedjes	F	MU	MU16	-0.004	0.01
lmer_pop	DW	Hoedjes	F	MU	MU17	0.035	0.01
lmer_pop	DW	Hoedjes	F	MU	MU18	-0.005	0.01
lmer_pop	DW	Hoedjes	F	MU	MU19	0.045	0.01
lmer_pop	DW	Hoedjes	F	MU	MU2	-0.007	0.01
lmer_pop	DW	Hoedjes	F	MU	MU20	-0.007	0.01
lmer_pop	DW	Hoedjes	F	MU	MU3	0.007	0.01
lmer_pop	DW	Hoedjes	F	MU	MU4	0.017	0.01
lmer_pop	DW	Hoedjes	F	MU	MU5	0.048	0.01
lmer_pop	DW	Hoedjes	F	MU	MU6	-0.007	0.01
lmer_pop	DW	Hoedjes	F	MU	MU7	-0.035	0.01
lmer_pop	DW	Hoedjes	F	MU	MU8	0.008	0.01
lmer_pop	DW	Hoedjes	F	MU	MU9	-0.054	0.009
lmer_pop	DW	Hoedjes	F	RE	RE10	-0.027	0.01
lmer_pop	DW	Hoedjes	F	RE	RE11	0.009	0.01
lmer_pop	DW	Hoedjes	F	RE	RE12	0.015	0.01
lmer_pop	DW	Hoedjes	F	RE	RE13	0.028	0.01
lmer_pop	DW	Hoedjes	F	RE	RE15	-0.024	0.01
lmer_pop	DW	Hoedjes	F	RE	RE16	0.023	0.01
lmer_pop	DW	Hoedjes	F	RE	RE17	-0.003	0.01
lmer_pop	DW	Hoedjes	F	RE	RE18	-0.029	0.01
lmer_pop	DW	Hoedjes	F	RE	RE2	0.083	0.01
lmer_pop	DW	Hoedjes	F	RE	RE3	0.023	0.01
lmer_pop	DW	Hoedjes	F	RE	RE4	-0.034	0.01
lmer_pop	DW	Hoedjes	F	RE	RE5	-0.014	0.01
lmer_pop	DW	Hoedjes	F	RE	RE6	-0.021	0.01
lmer_pop	DW	Hoedjes	F	RE	RE7	-0.017	0.009
lmer_pop	DW	Hoedjes	F	RE	RE8	-0.013	0.01
lmer_pop	DW	Hoedjes	F	UM	UM13	-0.014	0.01
lmer_pop	DW	Hoedjes	F	UM	UM17	-0.012	0.01
lmer_pop	DW	Hoedjes	F	UM	UM18	-0.009	0.01
lmer_pop	DW	Hoedjes	F	UM	UM2	-0.034	0.01
lmer_pop	DW	Hoedjes	F	UM	UM20	0.04	0.01
lmer_pop	DW	Hoedjes	F	UM	UM21	-0.097	0.01
lmer_pop	DW	Hoedjes	F	UM	UM23	0.01	0.01
lmer_pop	DW	Hoedjes	F	UM	UM25	0.026	0.01
lmer_pop	DW	Hoedjes	F	UM	UM26	0.008	0.01
lmer_pop	DW	Hoedjes	F	UM	UM28	-0.015	0.01
lmer_pop	DW	Hoedjes	F	UM	UM29	0.01	0.01
lmer_pop	DW	Hoedjes	F	UM	UM4	0.068	0.01
lmer_pop	DW	Hoedjes	F	UM	UM5	-0.025	0.01
lmer_pop	DW	Hoedjes	F	UM	UM6	0.024	0.01
lmer_pop	DW	Hoedjes	F	UM	UM7	-0.018	0.01
lmer_pop	DW	Hoedjes	F	UM	UM8	-0.019	0.01
lmer_pop	DW	Hoedjes	F	UM	UM9	0.056	0.01
lmer_pop	DW	Hoedjes	F	VA	VA1	-0.07	0.01
lmer_pop	DW	Hoedjes	F	VA	VA11	0.064	0.01
lmer_pop	DW	Hoedjes	F	VA	VA15	0.055	0.01
lmer_pop	DW	Hoedjes	F	VA	VA18	0.011	0.01
lmer_pop	DW	Hoedjes	F	VA	VA22	0.001	0.01
lmer_pop	DW	Hoedjes	F	VA	VA26	-0.066	0.01
lmer_pop	DW	Hoedjes	F	VA	VA30	0.037	0.01
lmer_pop	DW	Hoedjes	F	VA	VA34	-0.017	0.01
lmer_pop	DW	Hoedjes	F	VA	VA35	-0.001	0.01
lmer_pop	DW	Hoedjes	F	VA	VA44	-0.012	0.01
lmer_pop	DW	Hoedjes	F	VA	VA46	0.049	0.01
lmer_pop	DW	Hoedjes	F	VA	VA47	0.067	0.01
lmer_pop	DW	Hoedjes	F	VA	VA48	-0.014	0.01
lmer_pop	DW	Hoedjes	F	VA	VA55	-0.05	0.01
lmer_pop	DW	Hoedjes	F	VA	VA57	0.015	0.01
lmer_pop	DW	Hoedjes	F	VA	VA6	-0.025	0.01
lmer_pop	DW	Hoedjes	F	VA	VA66	0.022	0.01
lmer_pop	DW	Hoedjes	F	VA	VA67	-0.004	0.01
lmer_pop	DW	Hoedjes	F	VA	VA71	0.006	0.01
lmer_pop	DW	Hoedjes	F	VA	VA9	-0.067	0.01
lmer_pop	DW	Hoedjes	F	YE	YE11	-0.025	0.011
lmer_pop	DW	Hoedjes	F	YE	YE13	-0.012	0.01
lmer_pop	DW	Hoedjes	F	YE	YE14	-0.013	0.009
lmer_pop	DW	Hoedjes	F	YE	YE15	0.011	0.01
lmer_pop	DW	Hoedjes	F	YE	YE19	-0.025	0.01
lmer_pop	DW	Hoedjes	F	YE	YE20	0.032	0.011
lmer_pop	DW	Hoedjes	F	YE	YE21	0.023	0.009
lmer_pop	DW	Hoedjes	F	YE	YE22	-0.004	0.01
lmer_pop	DW	Hoedjes	F	YE	YE23	-0.041	0.01
lmer_pop	DW	Hoedjes	F	YE	YE24	0.007	0.011
lmer_pop	DW	Hoedjes	F	YE	YE26	0.02	0.01
lmer_pop	DW	Hoedjes	F	YE	YE27	0.036	0.01
lmer_pop	DW	Hoedjes	F	YE	YE33	0.069	0.01
lmer_pop	DW	Hoedjes	F	YE	YE40	-0.035	0.01
lmer_pop	DW	Hoedjes	F	YE	YE41	-0.012	0.011
lmer_pop	DW	Hoedjes	F	YE	YE48	-0.036	0.01
lmer_pop	DW	Hoedjes	F	YE	YE49	-0.036	0.01
lmer_pop	DW	Hoedjes	F	YE	YE51	0.002	0.01
lmer_pop	DW	Hoedjes	F	YE	YE69	-0.015	0.01
lmer_pop	DW	Hoedjes	F	YE	YE80	0.055	0.01
lmer_pop	DW	Onder	F	AK	AK1	0.021	0.011
lmer_pop	DW	Onder	F	AK	AK10	0.029	0.011
lmer_pop	DW	Onder	F	AK	AK11	-0.014	0.011
lmer_pop	DW	Onder	F	AK	AK12	-0.029	0.011
lmer_pop	DW	Onder	F	AK	AK13	-0.009	0.011
lmer_pop	DW	Onder	F	AK	AK14	0.008	0.011
lmer_pop	DW	Onder	F	AK	AK15	-0.045	0.011
lmer_pop	DW	Onder	F	AK	AK16	0.063	0.011
lmer_pop	DW	Onder	F	AK	AK17	-0.028	0.011
lmer_pop	DW	Onder	F	AK	AK18	0.001	0.011
lmer_pop	DW	Onder	F	AK	AK2	0.04	0.011
lmer_pop	DW	Onder	F	AK	AK20	-0.007	0.011
lmer_pop	DW	Onder	F	AK	AK21	0.015	0.011
lmer_pop	DW	Onder	F	AK	AK3	-0.037	0.011
lmer_pop	DW	Onder	F	AK	AK4	0.004	0.011
lmer_pop	DW	Onder	F	AK	AK5	0.032	0.011
lmer_pop	DW	Onder	F	AK	AK6	0.012	0.011
lmer_pop	DW	Onder	F	AK	AK7	0.01	0.011
lmer_pop	DW	Onder	F	AK	AK8	0.003	0.011
lmer_pop	DW	Onder	F	AK	AK9	-0.07	0.011
lmer_pop	DW	Onder	F	GI	GI1	0.01	0.011
lmer_pop	DW	Onder	F	GI	GI10	0.023	0.011
lmer_pop	DW	Onder	F	GI	GI11	-0.032	0.011
lmer_pop	DW	Onder	F	GI	GI12	-0.034	0.011
lmer_pop	DW	Onder	F	GI	GI13	-0.031	0.011
lmer_pop	DW	Onder	F	GI	GI14	0.049	0.011
lmer_pop	DW	Onder	F	GI	GI15	-0.01	0.011
lmer_pop	DW	Onder	F	GI	GI2	-0.012	0.011
lmer_pop	DW	Onder	F	GI	GI3	-0.019	0.011
lmer_pop	DW	Onder	F	GI	GI4	-0.009	0.011
lmer_pop	DW	Onder	F	GI	GI5	0.054	0.011
lmer_pop	DW	Onder	F	GI	GI6	0.011	0.011
lmer_pop	DW	Onder	F	GI	GI7	-0.019	0.011
lmer_pop	DW	Onder	F	GI	GI8	0.015	0.011
lmer_pop	DW	Onder	F	GI	GI9	0.006	0.011
lmer_pop	DW	Onder	F	KA	KA1	0.006	0.011
lmer_pop	DW	Onder	F	KA	KA10	-0.031	0.011
lmer_pop	DW	Onder	F	KA	KA11	0.029	0.011
lmer_pop	DW	Onder	F	KA	KA13	-0.043	0.011
lmer_pop	DW	Onder	F	KA	KA14	-0.021	0.011
lmer_pop	DW	Onder	F	KA	KA15	-0.013	0.011
lmer_pop	DW	Onder	F	KA	KA16	-0.012	0.011
lmer_pop	DW	Onder	F	KA	KA17	-0.011	0.011
lmer_pop	DW	Onder	F	KA	KA18	0.031	0.011
lmer_pop	DW	Onder	F	KA	KA2	0.034	0.011
lmer_pop	DW	Onder	F	KA	KA23	-0.017	0.011
lmer_pop	DW	Onder	F	KA	KA24	-0.003	0.011
lmer_pop	DW	Onder	F	KA	KA25	0.03	0.011
lmer_pop	DW	Onder	F	KA	KA28	0.023	0.011
lmer_pop	DW	Onder	F	KA	KA29	0.032	0.011
lmer_pop	DW	Onder	F	KA	KA3	-0.007	0.011
lmer_pop	DW	Onder	F	KA	KA5	-0.028	0.011
lmer_pop	DW	Onder	F	KA	KA6	-0.005	0.011
lmer_pop	DW	Onder	F	KA	KA7	0.015	0.011
lmer_pop	DW	Onder	F	KA	KA9	-0.01	0.011
lmer_pop	DW	Onder	F	MA	MA12	0.029	0.011
lmer_pop	DW	Onder	F	MA	MA13	-0.004	0.011
lmer_pop	DW	Onder	F	MA	MA16	-0.045	0.011
lmer_pop	DW	Onder	F	MA	MA18	0.027	0.011
lmer_pop	DW	Onder	F	MA	MA19	-0.017	0.011
lmer_pop	DW	Onder	F	MA	MA20	-0.035	0.011
lmer_pop	DW	Onder	F	MA	MA21	0.044	0.011
lmer_pop	DW	Onder	F	MA	MA23	-0.056	0.011
lmer_pop	DW	Onder	F	MA	MA26	0.011	0.011
lmer_pop	DW	Onder	F	MA	MA27	0.015	0.011
lmer_pop	DW	Onder	F	MA	MA28	0.057	0.011
lmer_pop	DW	Onder	F	MA	MA3	-0.043	0.011
lmer_pop	DW	Onder	F	MA	MA30	0.026	0.011
lmer_pop	DW	Onder	F	MA	MA31	-0.019	0.011
lmer_pop	DW	Onder	F	MA	MA32	0.078	0.011
lmer_pop	DW	Onder	F	MA	MA33	-0.011	0.011
lmer_pop	DW	Onder	F	MA	MA5	0.002	0.011
lmer_pop	DW	Onder	F	MA	MA6	-0.038	0.011
lmer_pop	DW	Onder	F	MA	MA7	-0.011	0.011
lmer_pop	DW	Onder	F	MA	MA9	-0.01	0.011
lmer_pop	DW	Onder	F	MU	MU1	-0.036	0.011
lmer_pop	DW	Onder	F	MU	MU10	-0.031	0.011
lmer_pop	DW	Onder	F	MU	MU11	-0.04	0.011
lmer_pop	DW	Onder	F	MU	MU12	0.003	0.011
lmer_pop	DW	Onder	F	MU	MU13	-0.039	0.011
lmer_pop	DW	Onder	F	MU	MU14	0.018	0.011
lmer_pop	DW	Onder	F	MU	MU15	0.026	0.011
lmer_pop	DW	Onder	F	MU	MU16	-0.038	0.011
lmer_pop	DW	Onder	F	MU	MU17	0.024	0.011
lmer_pop	DW	Onder	F	MU	MU18	0.028	0.011
lmer_pop	DW	Onder	F	MU	MU19	0.048	0.011
lmer_pop	DW	Onder	F	MU	MU2	0.004	0.011
lmer_pop	DW	Onder	F	MU	MU20	0.04	0.011
lmer_pop	DW	Onder	F	MU	MU3	0.012	0.005
