Models	Trait	Sex	Population	Line	Estimate	SE	LLEst	ULEst	Q	P	N_lab	N_lab_av
lmers	HSM	M	YE	YE11	261.693542200635	24.7789391263927	213.127713937795	310.259370463475	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE13	346.813146420587	13.7961271156049	319.773234147865	373.853058693309	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE14	332.239921862007	15.99019706332	300.899711512202	363.580132211813	436.466588352818	2.40188863223154e-25	1	1.7719298245614
lmers	HSM	M	YE	YE15	318.079122607803	14.8679361364695	288.938503255881	347.219741959725	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE19	311.61880490102	24.5759972472519	263.450735412251	359.786874389789	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE20	321.148921862007	15.7607381528851	290.258442712586	352.039401011428	436.466588352818	2.40188863223154e-25	1	1.7719298245614
lmers	HSM	M	YE	YE21	323.823659637085	13.9208818193918	296.539232638038	351.108086636131	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE22	198.239545170442	118.026621137308	-33.0883814756363	429.56747181652	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE23	263.453475627791	41.0145714826901	183.066392680375	343.840558575207	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE24	344.977753575278	37.5922040680864	271.298387502348	418.657119648207	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE26	324.249252887011	25.958239097026	273.37203915476	375.126466619261	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE27	295.855921862007	15.1151167750636	266.230837360765	325.481006363249	436.466588352818	2.40188863223154e-25	1	1.7719298245614
lmers	HSM	M	YE	YE33	244.123754966317	34.1649378851747	177.161707177326	311.085802755307	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE40	224.432445943417	97.5340940191386	33.269134401162	415.595757485672	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE41	305.514921862007	15.9516523007433	274.250257858645	336.77958586537	436.466588352818	2.40188863223154e-25	1	1.7719298245614
lmers	HSM	M	YE	YE48	330.561298710155	37.5944359876398	256.877558155285	404.245039265026	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE49	357.552921862007	17.4356986416894	323.379580479002	391.726263245012	436.466588352818	2.40188863223154e-25	1	1.7719298245614
lmers	HSM	M	YE	YE51	290.418710233093	13.945997231545	263.08505793077	317.752362535417	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE69	342.985199918531	20.4005707038547	303.000816074913	382.969583762149	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	YE	YE80	294.420223732975	73.9450584025456	149.490572429274	439.349875036675	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE10	250.490748332734	41.1285160784691	169.880338081358	331.10115858411	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE11	299.777487095392	42.1362799971353	217.191895858511	382.363078332273	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE12	259.816010425002	44.8843629546215	171.844275564921	347.787745285084	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE13	278.572964752594	57.4979082451711	165.87913540567	391.266794099518	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE15	235.574939062175	85.1303532890574	68.7225126244511	402.427365499898	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE16	286.007725861531	49.316385364644	189.34938669913	382.666065023931	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE17	337.907091201384	24.6415285701948	289.610582679787	386.20359972298	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE18	313.640787930105	42.7808460924215	229.791870360808	397.489705499402	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE2	313.345110420757	19.7289632184843	274.677053060212	352.013167781301	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE3	235.688312984155	75.0169642275225	88.6577648686817	382.718861099629	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE4	316.009760625646	22.219111764364	272.461101799023	359.55841945227	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE5	362.662720601567	28.0778275226504	307.631189893044	417.694251310089	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE6	343.511093529778	23.7306914232728	296.99979301193	390.022394047626	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE7	342.615509099947	15.0790403488073	313.061133094858	372.169885105035	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE8	253.760929377006	66.0841806555298	124.238315344329	383.283543409683	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	RE	RE9	353.694001357534	17.7651260991734	318.874994022342	388.513008692726	436.466588352818	2.40188863223154e-25	1	1.7719298245614
lmers	HSM	M	GI	GI1	296.472207957319	35.7343268888376	226.434214243416	366.510201671222	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI10	295.547212522035	19.393637279901	257.536381924196	333.558043119874	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI11	287.089452394908	19.0252179882373	249.800710339939	324.378194449876	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI12	263.693348279024	15.3351456967926	233.637015015636	293.749681542412	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI13	267.438378899894	71.5722416530027	127.159362967211	407.717394832577	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI14	268.966832523094	28.7385240692227	212.64036037858	325.293304667608	436.466588352818	2.40188863223154e-25	1	1.7719298245614
lmers	HSM	M	GI	GI15	274.924888094055	15.9358852888438	243.69112686616	306.158649321951	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI2	298.84104076762	41.7334603041036	217.044961621345	380.637119913895	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI3	306.347550128899	17.6703465464363	271.714307303542	340.980792954256	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI4	254.004507129131	49.9968657914886	156.012450837931	351.996563420331	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI5	236.620755979846	14.6606225478876	207.886463795051	265.355048164642	436.466588352818	2.40188863223154e-25	2	1.7719298245614
lmers	HSM	M	GI	GI6	298.284832523094	28.7351171509234	241.965037815745	354.604627230443	436.466588352818	2.40188863223154e-25	1	1.7719298245614
lmers	HSM	M	GI	GI7	307.425215297876	13.8435939644254	280.292269711007	334.558160884746	436.466588352818	2.40188863223154e-25	2	1.7719298245614
