"BIO10_minusSD_X","BIO10_fullModel_X","BIO10_plusSD_X","BIO10_minusSD_Y","BIO10_fullModel_Y","BIO10_plusSD_Y","BIO17_minusSD_X","BIO17_fullModel_X","BIO17_plusSD_X","BIO17_minusSD_Y","BIO17_fullModel_Y","BIO17_plusSD_Y","TS_MAX_minusSD_X","TS_MAX_fullModel_X","TS_MAX_plusSD_X","TS_MAX_minusSD_Y","TS_MAX_fullModel_Y","TS_MAX_plusSD_Y"
15.8087000046265,15.86666667,15.9246333353735,0,0,0,1.45746785456182,1.65,1.84253214543818,0,0,0,26.6216131633247,27.53,28.4383868366753,0,0,0
15.8512099860463,15.9093802378392,15.9675504896321,0.00115561970569402,0.00804474216947164,0.0149338646332493,1.484591246073,1.67633165829146,1.86807207050992,-0.00137358769642314,4.37913658396952e-05,0.00146117042810253,26.7387055104671,27.6427638190955,28.5468221277238,0.00113665864738098,0.00275672697745648,0.00437679530753199
15.8935193495539,15.9520938056784,16.0106682618029,0.002347034001187,0.0160122326955075,0.029677431389828,1.51170578095563,1.70266331658291,1.8936208522102,-0.00261724763740867,0.000175165463358781,0.00296757856412623,26.8557933229054,27.755527638191,28.6552619534765,0.00226229090173253,0.00548661366934379,0.00871093643695504
15.9356322060532,15.9948073735176,16.053982540982,0.00357417013063644,0.0239024715781076,0.0442307730255787,1.53881134983675,1.72899497487437,1.91917859991199,-0.00373122528055315,0.000394122292557257,0.00451946986566766,26.9728765349449,27.8682914572864,28.763706379628,0.00337689331483535,0.00818966007566191,0.0130024268364885
15.9775544607521,16.0375209413568,16.0974874219614,0.00483695289126479,0.0317154588172719,0.058593964743279,1.56590784281885,1.75532663316583,1.94474542351281,-0.00471578137578524,0.000700661853435123,0.00611710508265549,27.0899550796874,27.9810552763819,28.8721554730764,0.00448046237016206,0.0108658661964109,0.0172512700226597
16.0192935380411,16.080234509196,16.1411754803508,0.00613530453103283,0.0394511944130004,0.072767084294968,1.59299514952161,1.78165829145729,1.97032143339296,-0.00557119308992944,0.00109478414599238,0.0077607613819142,27.2070288890062,28.0938190954774,28.9806093019486,0.00557299448119018,0.0135152320315907,0.0214574695819911
16.0608580621213,16.1229480770352,16.185038091949,0.00746914464121025,0.0471096783652932,0.0867502120893762,1.62007315912579,1.80798994974874,1.99590674037169,-0.00629775522301915,0.00157648917022903,0.0094507335634772,27.3240978935187,28.2065829145729,29.089067935627,0.00665448598966567,0.0161377575812013,0.0256210291727369
16.1022575223252,16.1656616448744,16.2290657674235,0.00883839004354735,0.0546909106741502,0.100543431304753,1.64714176041904,1.8343216080402,2.02150145566136,-0.00689578152408308,0.00214577692614506,0.0111873353763732,27.4411620225603,28.3193467336683,29.1975314447764,0.00772493316381438,0.0187334428452427,0.029741952526671
16.1435019487448,16.2083752127136,16.2732484766823,0.0102429546717352,0.0621948913395714,0.114146828007408,1.67420084184382,1.86065326633166,2.0471056908195,-0.00736560611471103,0.00280264741374049,0.012970900942192,27.5582212041559,28.4321105527638,29.3059999013717,0.00878433219650059,0.0213022878237149,0.0338202434509293
16.1846016177526,16.2510887805528,16.317575943353,0.0116827494468179,0.0696216203615569,0.127560491276296,1.70125029154741,1.88698492462312,2.07271955769882,-0.00770758502930542,0.00354710063301531,0.014801786295336,27.6752753649923,28.5448743718593,29.4144733787263,0.00983267920333012,0.023844292516618,0.037855905829906
16.2255667999294,16.293802348392,16.3620378968546,0.0131576821462015,0.0769710977401066,0.140784513334012,1.72828999743399,1.91331658291457,2.09834316839516,-0.00792209788153488,0.00437913658396952,0.0166803710494739,27.7923244303886,28.6576381909548,29.522951951521,0.0108699702206964,0.0263594569239519,0.0418489436272074
16.2664075561856,16.3365159162312,16.4066242762767,0.0146676572658775,0.0842433234752205,0.153818989684563,1.75531984721882,1.93964824120603,2.12397663519324,-0.00800954966711779,0.00529875526660312,0.018607060200324,27.9093683242669,28.7704020100503,29.6314356958336,0.0118962012037677,0.0288477810457167,0.0457993608876656
16.3071335823832,16.3792294840704,16.4513253857575,0.0162125758754557,0.0914382975668986,0.166664019258342,1.78233972848454,1.96597989949749,2.14962007051044,-0.00797037271365877,0.00630595668091611,0.020582286075491,28.0264069691219,28.8831658291457,29.7399246891696,0.0129113680244125,0.0313092648819122,0.0497071617394119
16.3477540988949,16.4219430519095,16.4961320049242,0.0177923354655707,0.098556020015141,0.179319704564711,1.80934952873951,1.99231155778894,2.17527358683838,-0.00780502878882526,0.00740074082690848,0.0226065104426422,28.1434402859894,28.9959296482412,29.848419010493,0.0139154664690623,0.0337439084325386,0.0535723503960148
16.3882777792479,16.4646566197487,16.5410354602496,0.0194068297872003,0.105596490819948,0.191786151852695,1.83634913547828,2.0186432160804,2.20093729668252,-0.00751401137865684,0.00858310770458025,0.0246802267878173,28.260468194415,29.1086934673367,29.9569187402583,0.0149084922365085,0.0361517116975958,0.0573949311586831
16.4287127110164,16.5073701875879,16.5860276641595,0.0210559486823996,0.112559709981318,0.204063471280237,1.86333843624415,2.04497487437186,2.22661131249957,-0.00709784814821722,0.00985305731393143,0.0268039627760801,28.3774906124214,29.2214572864322,30.065423960443,0.0158904409356309,0.0385326746770838,0.0611749084185368
16.4690663820898,16.5500837554271,16.6311011287645,0.0227395779059209,0.119445677499253,0.216151777092586,1.89031731869373,2.07130653266332,2.2522957466329,-0.00655710359708821,0.011210589654962,0.0289782829070122,28.4945074564746,29.3342211055276,30.1739347545807,0.0168613080830569,0.0408867973710027,0.0649122866589485
