Trait	Population	Line	Sex	Value	SE	LLM	ULM	N_lab
Fec	YE	YE11	F	56.7194672046395	11.3206781392965	34.5313457710485	78.9075886382306	2
Fec	YE	YE13	F	62.4541475625743	17.8855165138511	27.3991793505297	97.5091157746189	2
Fec	YE	YE14	F	58.1668809377069	12.8992233581052	32.8848677272829	83.448894148131	2
Fec	YE	YE15	F	61.723744301231	12.9267942688998	36.3876930986286	87.0597955038334	2
Fec	YE	YE19	F	57.285678000701	24.4152016431683	9.43276210480796	105.138593896594	2
Fec	YE	YE20	F	33.1055594508176	11.64167655024	10.2882926926827	55.9228262089524	2
Fec	YE	YE21	F	30.8568471119532	11.0305022476136	9.23745997524238	52.4762342486641	2
Fec	YE	YE22	F	74.4894972572943	26.2102511107981	23.1183490543792	125.86064546021	2
Fec	YE	YE23	F	69.5580564299811	11.266107049061	47.4768923678487	91.6392204921136	2
Fec	YE	YE24	F	84.1931882517226	12.3910952275505	59.9070878767174	108.479288626728	2
Fec	YE	YE26	F	37.3539981861531	12.3809056465088	13.0878690230074	61.6201273492988	2
Fec	YE	YE27	F	46.1015287867763	12.6083510072817	21.3896149080649	70.8134426654877	2
Fec	YE	YE33	F	62.1062036589239	12.5867100559568	37.4367052654003	86.7757020524474	2
Fec	YE	YE40	F	103.577868711488	55.4943180969698	-5.18899610518206	212.344733528158	2
Fec	YE	YE41	F	45.3753112226	12.3750785701856	21.1206029191828	69.6300195260173	2
Fec	YE	YE48	F	66.1248851274289	11.9405985327059	42.7217420494737	89.5280282053842	2
Fec	YE	YE49	F	34.8446984711255	21.2955476084414	-6.89380787247784	76.5832048147288	1
Fec	YE	YE51	F	53.2922015192538	11.237968578497	31.2661878460069	75.3182151925006	2
Fec	YE	YE69	F	52.0309137218652	10.7060694467	31.0474031903485	73.0144242533819	2
Fec	YE	YE80	F	70.2207059969339	11.2570869162843	48.1572210701796	92.2841909236882	2
Fec	RE	RE1	F	47.5738047823049	12.2634526308165	23.5378792997917	71.6097302648181	2
Fec	RE	RE10	F	63.7443772555486	15.0395740516889	34.2673537714152	93.2214007396819	2
Fec	RE	RE11	F	90.2735640539918	13.1460353594257	64.5078082100273	116.039319897956	2
