Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
lmer_pop	Fec	Billeter	F	UM	UM18	-12.447	19.216
lmer_pop	Fec	Billeter	F	UM	UM2	-38.641	19.216
lmer_pop	Fec	Billeter	F	UM	UM21	19.361	19.216
lmer_pop	Fec	Billeter	F	UM	UM22	-27.148	19.216
lmer_pop	Fec	Billeter	F	UM	UM23	1.051	19.216
lmer_pop	Fec	Billeter	F	UM	UM26	16.688	19.216
lmer_pop	Fec	Billeter	F	UM	UM28	-12.313	19.216
lmer_pop	Fec	Billeter	F	UM	UM29	74.289	19.216
lmer_pop	Fec	Billeter	F	UM	UM4	-29.954	19.216
lmer_pop	Fec	Billeter	F	UM	UM5	45.822	19.216
lmer_pop	Fec	Billeter	F	UM	UM7	-1.622	19.216
lmer_pop	Fec	Billeter	F	UM	UM8	8.134	19.216
lmer_pop	Fec	Billeter	F	UM	UM9	-8.705	19.216
lmer_pop	Fec	Billeter	F	VA	VA1	-31.366	20.645
lmer_pop	Fec	Billeter	F	VA	VA11	18.888	19.216
lmer_pop	Fec	Billeter	F	VA	VA15	-36.708	19.216
lmer_pop	Fec	Billeter	F	VA	VA18	-17.062	19.216
lmer_pop	Fec	Billeter	F	VA	VA22	27.575	19.216
lmer_pop	Fec	Billeter	F	VA	VA26	0.98	19.216
lmer_pop	Fec	Billeter	F	VA	VA30	-17.864	19.216
lmer_pop	Fec	Billeter	F	VA	VA34	30.248	19.216
lmer_pop	Fec	Billeter	F	VA	VA35	4.455	19.216
lmer_pop	Fec	Billeter	F	VA	VA44	22.363	19.216
lmer_pop	Fec	Billeter	F	VA	VA46	4.054	19.216
lmer_pop	Fec	Billeter	F	VA	VA47	32.787	19.216
lmer_pop	Fec	Billeter	F	VA	VA48	-31.228	19.216
lmer_pop	Fec	Billeter	F	VA	VA55	1.381	19.216
lmer_pop	Fec	Billeter	F	VA	VA57	-16.795	19.216
lmer_pop	Fec	Billeter	F	VA	VA6	10.469	19.216
lmer_pop	Fec	Billeter	F	VA	VA66	-12.976	15.512
lmer_pop	Fec	Billeter	F	VA	VA67	-19.228	17.07
lmer_pop	Fec	Billeter	F	VA	VA71	17.285	19.216
lmer_pop	Fec	Billeter	F	VA	VA9	12.741	19.216
lmer_pop	Fec	Billeter	F	YE	YE11	-25.501	22.449
lmer_pop	Fec	Billeter	F	YE	YE13	19.134	17.07
lmer_pop	Fec	Billeter	F	YE	YE14	-17.198	19.216
lmer_pop	Fec	Billeter	F	YE	YE15	5.388	19.216
lmer_pop	Fec	Billeter	F	YE	YE19	19.287	19.216
lmer_pop	Fec	Billeter	F	YE	YE20	-16.396	19.216
lmer_pop	Fec	Billeter	F	YE	YE21	-37.779	19.216
lmer_pop	Fec	Billeter	F	YE	YE22	39.2	19.216
lmer_pop	Fec	Billeter	F	YE	YE23	-7.575	19.216
lmer_pop	Fec	Billeter	F	YE	YE24	21.693	19.216
lmer_pop	Fec	Billeter	F	YE	YE26	-30.429	19.216
lmer_pop	Fec	Billeter	F	YE	YE27	-7.674	20.645
lmer_pop	Fec	Billeter	F	YE	YE33	3.741	20.645
lmer_pop	Fec	Billeter	F	YE	YE40	96.4	19.216
lmer_pop	Fec	Billeter	F	YE	YE41	-18.133	19.216
lmer_pop	Fec	Billeter	F	YE	YE48	-11.184	19.216
lmer_pop	Fec	Billeter	F	YE	YE49	-29.092	19.216
lmer_pop	Fec	Billeter	F	YE	YE51	-0.091	19.216
lmer_pop	Fec	Billeter	F	YE	YE69	-17.331	19.216
lmer_pop	Fec	Billeter	F	YE	YE80	13.54	19.216
lmer_pop	Fec	Fricke	F	AK	AK10	5.372	12.071
lmer_pop	Fec	Fricke	F	AK	AK11	9.593	11.475
lmer_pop	Fec	Fricke	F	AK	AK12	16.658	12.824
lmer_pop	Fec	Fricke	F	AK	AK13	-16.509	18.283
lmer_pop	Fec	Fricke	F	AK	AK14	5.249	13.703
lmer_pop	Fec	Fricke	F	AK	AK15	-36.093	9.739
lmer_pop	Fec	Fricke	F	AK	AK16	-7.335	11.484
lmer_pop	Fec	Fricke	F	AK	AK17	-22.13	12.111
lmer_pop	Fec	Fricke	F	AK	AK18	1.007	10.16
lmer_pop	Fec	Fricke	F	AK	AK2	0.305	14.811
lmer_pop	Fec	Fricke	F	AK	AK20	27.281	12.826
lmer_pop	Fec	Fricke	F	AK	AK21	-22.704	8.982
lmer_pop	Fec	Fricke	F	AK	AK3	-4.053	16.292
lmer_pop	Fec	Fricke	F	AK	AK4	-6.185	18.278
lmer_pop	Fec	Fricke	F	AK	AK5	17.622	11.66
lmer_pop	Fec	Fricke	F	AK	AK6	-11.24	16.292
lmer_pop	Fec	Fricke	F	AK	AK7	1.188	11.48
lmer_pop	Fec	Fricke	F	AK	AK8	49.013	12.867
lmer_pop	Fec	Fricke	F	AK	AK9	-7.04	16.244
lmer_pop	Fec	Fricke	F	GI	GI1	-13.355	12.937
lmer_pop	Fec	Fricke	F	GI	GI10	7.061	10.924
lmer_pop	Fec	Fricke	F	GI	GI11	-11.629	12.826
lmer_pop	Fec	Fricke	F	GI	GI12	-25.656	11.429
lmer_pop	Fec	Fricke	F	GI	GI13	-3.35	12.826
lmer_pop	Fec	Fricke	F	GI	GI14	20.451	12.782
lmer_pop	Fec	Fricke	F	GI	GI15	21.386	12.108
lmer_pop	Fec	Fricke	F	GI	GI2	4.429	13.721
lmer_pop	Fec	Fricke	F	GI	GI3	0.682	12.781
lmer_pop	Fec	Fricke	F	GI	GI4	-17.044	12.83
lmer_pop	Fec	Fricke	F	GI	GI5	-3.017	10.989
lmer_pop	Fec	Fricke	F	GI	GI6	3.997	13.69
lmer_pop	Fec	Fricke	F	GI	GI7	9.358	12.241
lmer_pop	Fec	Fricke	F	GI	GI8	-9.697	18.269
lmer_pop	Fec	Fricke	F	GI	GI9	16.384	13.736
lmer_pop	Fec	Fricke	F	KA	KA10	-11.951	11.02
lmer_pop	Fec	Fricke	F	KA	KA11	1.56	13.69
lmer_pop	Fec	Fricke	F	KA	KA13	-10.177	12.867
lmer_pop	Fec	Fricke	F	KA	KA14	10.323	11.563
lmer_pop	Fec	Fricke	F	KA	KA15	13.04	11.083
lmer_pop	Fec	Fricke	F	KA	KA16	11.556	11.563
lmer_pop	Fec	Fricke	F	KA	KA17	-10.161	10.16
lmer_pop	Fec	Fricke	F	KA	KA18	1.753	11.441
lmer_pop	Fec	Fricke	F	KA	KA2	-0.261	12.861
lmer_pop	Fec	Fricke	F	KA	KA23	-1.791	12.77
lmer_pop	Fec	Fricke	F	KA	KA24	-14.163	9.509
lmer_pop	Fec	Fricke	F	KA	KA25	18.021	12.826
lmer_pop	Fec	Fricke	F	KA	KA28	12.547	13.703
lmer_pop	Fec	Fricke	F	KA	KA29	6.909	11.47
lmer_pop	Fec	Fricke	F	KA	KA3	-22.054	11.499
lmer_pop	Fec	Fricke	F	KA	KA5	13.534	12.241
lmer_pop	Fec	Fricke	F	KA	KA6	-6.891	16.252
lmer_pop	Fec	Fricke	F	KA	KA9	-11.791	11.519
lmer_pop	Fec	Fricke	F	MA	MA12	32.174	11.66
lmer_pop	Fec	Fricke	F	MA	MA13	21.214	12.157
lmer_pop	Fec	Fricke	F	MA	MA16	11.66	13.736
lmer_pop	Fec	Fricke	F	MA	MA18	-12.727	12.792
lmer_pop	Fec	Fricke	F	MA	MA19	-8.231	11.519
lmer_pop	Fec	Fricke	F	MA	MA20	-16.844	11.563
lmer_pop	Fec	Fricke	F	MA	MA21	-16.9	12.867
lmer_pop	Fec	Fricke	F	MA	MA23	-10.174	12.867
lmer_pop	Fec	Fricke	F	MA	MA26	2.537	11.507
lmer_pop	Fec	Fricke	F	MA	MA27	-6.395	11.016
lmer_pop	Fec	Fricke	F	MA	MA28	-0.8	12.108
lmer_pop	Fec	Fricke	F	MA	MA3	-10.993	12.115
lmer_pop	Fec	Fricke	F	MA	MA30	-19.268	10.16
lmer_pop	Fec	Fricke	F	MA	MA31	45.185	11.507
lmer_pop	Fec	Fricke	F	MA	MA32	12.622	10.16
lmer_pop	Fec	Fricke	F	MA	MA33	-17.407	12.108
lmer_pop	Fec	Fricke	F	MA	MA5	20.805	13.721
lmer_pop	Fec	Fricke	F	MA	MA6	-9.31	12.825
lmer_pop	Fec	Fricke	F	MA	MA7	-14.202	18.278
lmer_pop	Fec	Fricke	F	MA	MA9	-2.945	18.278
lmer_pop	Fec	Fricke	F	MU	MU1	1.173	13.736
lmer_pop	Fec	Fricke	F	MU	MU10	8.949	10.457
lmer_pop	Fec	Fricke	F	MU	MU11	14.328	11.446
lmer_pop	Fec	Fricke	F	MU	MU12	-12.504	13.9
lmer_pop	Fec	Fricke	F	MU	MU14	-3.596	12.813
lmer_pop	Fec	Fricke	F	MU	MU15	-11.765	18.278
lmer_pop	Fec	Fricke	F	MU	MU17	-5.455	12.855
lmer_pop	Fec	Fricke	F	MU	MU18	-3.563	9.752
lmer_pop	Fec	Fricke	F	MU	MU19	-10.088	13.703
lmer_pop	Fec	Fricke	F	MU	MU2	-0.806	12.19
lmer_pop	Fec	Fricke	F	MU	MU20	-1.644	12.108
lmer_pop	Fec	Fricke	F	MU	MU3	-17.527	13.686
lmer_pop	Fec	Fricke	F	MU	MU4	31.917	12.177
lmer_pop	Fec	Fricke	F	MU	MU5	-0.609	13.736
lmer_pop	Fec	Fricke	F	MU	MU6	21.228	11.615
lmer_pop	Fec	Fricke	F	MU	MU7	-2.675	12.108
lmer_pop	Fec	Fricke	F	MU	MU8	-5.674	9.806
lmer_pop	Fec	Fricke	F	MU	MU9	-1.687	10.971
lmer_pop	Fec	Fricke	F	RE	RE1	-10.57	12.824
lmer_pop	Fec	Fricke	F	RE	RE10	0.139	18.269
lmer_pop	Fec	Fricke	F	RE	RE11	22.843	12.867
lmer_pop	Fec	Fricke	F	RE	RE12	-34.143	10.485
lmer_pop	Fec	Fricke	F	RE	RE13	-8.946	12.802
lmer_pop	Fec	Fricke	F	RE	RE15	-27.346	10.994
lmer_pop	Fec	Fricke	F	RE	RE16	42.359	10.994
lmer_pop	Fec	Fricke	F	RE	RE17	1.593	12.108
lmer_pop	Fec	Fricke	F	RE	RE18	-19.457	8.982
lmer_pop	Fec	Fricke	F	RE	RE2	-2.894	16.252
lmer_pop	Fec	Fricke	F	RE	RE3	-16.636	16.292
lmer_pop	Fec	Fricke	F	RE	RE4	-7.799	12.075
lmer_pop	Fec	Fricke	F	RE	RE5	-14.568	18.278
lmer_pop	Fec	Fricke	F	RE	RE6	18.166	12.08
lmer_pop	Fec	Fricke	F	RE	RE7	22.904	12.241
lmer_pop	Fec	Fricke	F	RE	RE8	34.355	12.867
lmer_pop	Fec	Fricke	F	UM	UM13	-1.42	13.736
lmer_pop	Fec	Fricke	F	UM	UM17	-16.316	12.07
lmer_pop	Fec	Fricke	F	UM	UM18	-9.144	12.157
lmer_pop	Fec	Fricke	F	UM	UM2	-14.62	12.823
lmer_pop	Fec	Fricke	F	UM	UM20	-19.987	9.405
lmer_pop	Fec	Fricke	F	UM	UM21	-4.903	11.496
lmer_pop	Fec	Fricke	F	UM	UM23	-18.245	12.781
lmer_pop	Fec	Fricke	F	UM	UM25	14.348	11.507
lmer_pop	Fec	Fricke	F	UM	UM26	22.673	12.108
lmer_pop	Fec	Fricke	F	UM	UM28	1.713	12.108
lmer_pop	Fec	Fricke	F	UM	UM29	-6.031	10.994
lmer_pop	Fec	Fricke	F	UM	UM4	-16.495	13.721
lmer_pop	Fec	Fricke	F	UM	UM5	1.784	13.792
lmer_pop	Fec	Fricke	F	UM	UM6	35.806	13.792
lmer_pop	Fec	Fricke	F	UM	UM7	13.224	13.792
lmer_pop	Fec	Fricke	F	UM	UM8	34.168	12.114
lmer_pop	Fec	Fricke	F	UM	UM9	-16.555	13.686
lmer_pop	Fec	Fricke	F	VA	VA1	-1.336	14.871
lmer_pop	Fec	Fricke	F	VA	VA11	-22.653	12.884
lmer_pop	Fec	Fricke	F	VA	VA15	1.679	12.975
lmer_pop	Fec	Fricke	F	VA	VA18	-10.158	18.278
lmer_pop	Fec	Fricke	F	VA	VA22	6.961	18.269
lmer_pop	Fec	Fricke	F	VA	VA26	-11.609	12.806
lmer_pop	Fec	Fricke	F	VA	VA30	-19.727	12.171
lmer_pop	Fec	Fricke	F	VA	VA34	11.72	13.736
lmer_pop	Fec	Fricke	F	VA	VA35	-6.486	12.867
lmer_pop	Fec	Fricke	F	VA	VA44	-7.909	12.867
lmer_pop	Fec	Fricke	F	VA	VA46	-9.331	12.867
lmer_pop	Fec	Fricke	F	VA	VA47	-13.655	13.703
lmer_pop	Fec	Fricke	F	VA	VA48	25.365	11.016
lmer_pop	Fec	Fricke	F	VA	VA55	37.478	10.994
lmer_pop	Fec	Fricke	F	VA	VA57	-25.123	9.752
lmer_pop	Fec	Fricke	F	VA	VA66	-13.256	10.5
lmer_pop	Fec	Fricke	F	VA	VA67	9.411	11.679
lmer_pop	Fec	Fricke	F	VA	VA71	7.646	11.507
lmer_pop	Fec	Fricke	F	VA	VA9	40.983	11.66
lmer_pop	Fec	Fricke	F	YE	YE11	8.604	10.973
lmer_pop	Fec	Fricke	F	YE	YE13	-6.271	12.161
lmer_pop	Fec	Fricke	F	YE	YE14	11.581	14.811
lmer_pop	Fec	Fricke	F	YE	YE15	4.08	14.871
lmer_pop	Fec	Fricke	F	YE	YE19	-18.905	16.292
lmer_pop	Fec	Fricke	F	YE	YE20	-26.256	12.241
lmer_pop	Fec	Fricke	F	YE	YE21	-20.629	11.083
lmer_pop	Fec	Fricke	F	YE	YE22	-2.7	12.824
lmer_pop	Fec	Fricke	F	YE	YE23	21.478	11.524
lmer_pop	Fec	Fricke	F	YE	YE24	30.249	13.736
lmer_pop	Fec	Fricke	F	YE	YE26	-13.891	13.715
lmer_pop	Fec	Fricke	F	YE	YE27	-11.703	13.69
lmer_pop	Fec	Fricke	F	YE	YE33	6.39	13.648
lmer_pop	Fec	Fricke	F	YE	YE40	-3.889	11.507
lmer_pop	Fec	Fricke	F	YE	YE41	-8.052	13.703
lmer_pop	Fec	Fricke	F	YE	YE48	19.048	12.826
lmer_pop	Fec	Fricke	F	YE	YE51	-3.99	11.471
lmer_pop	Fec	Fricke	F	YE	YE69	0.657	10.485
lmer_pop	Fec	Fricke	F	YE	YE80	14.198	11.507
