"","Supervisor.PI","Batch","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"38","Schmidt","1","KA","KA14",3.1,0.316227766016838,3,3,4,0.1,0.102008956779625,3
"39","Schmidt","1","KA","KA16",2,1.24721912892465,2,1,5,0.394405318873308,0.623609564462324,2
"40","Schmidt","1","KA","KA17",2,0.666666666666667,2,1,3,0.210818510677892,0.333333333333333,2
"41","Schmidt","1","KA","KA18",1.6,0.699205898780101,1.5,1,3,0.221108319357027,0.437003686737563,1
"42","Schmidt","1","KA","KA2",3,0.666666666666667,3,2,4,0.210818510677892,0.222222222222222,3
"43","Schmidt","1","KA","KA23",3,1.05409255338946,3,1,5,0.333333333333333,0.351364184463153,3
"44","Schmidt","1","KA","KA24",2.4,0.516397779494322,2,2,3,0.163299316185545,0.215165741455968,2
"45","Schmidt","1","KA","KA25",1.4,0.516397779494322,1,1,2,0.163299316185545,0.368855556781659,1
"46","Schmidt","1","KA","KA28",1.8,1.22927259430572,1.5,1,5,0.38873012632302,0.682929219058732,1
"47","Schmidt","1","KA","KA29",3.8,0.632455532033676,4,3,5,0.2,0.166435666324652,4
"48","Schmidt","1","KA","KA3",2.1,0.994428926011753,2,1,4,0.31446603773522,0.473537583815121,2
"49","Schmidt","1","KA","KA5",3.1,0.737864787372622,3,2,4,0.233333333333333,0.238020899152459,3
"50","Schmidt","1","KA","KA6",3.6,0.699205898780101,3.5,3,5,0.221108319357027,0.19422386077225,3
"51","Schmidt","1","KA","KA7",4,2.78886675511359,3,2,10,0.881917103688197,0.697216688778396,2
"52","Schmidt","1","KA","KA9",2.4,0.516397779494322,2,2,3,0.163299316185545,0.215165741455968,2
"53","Schmidt","1","MA","MA12",3.8,0.788810637746616,4,3,5,0.249443825784929,0.207581746775425,4
"54","Schmidt","1","MA","MA13",2.2,1.03279555898864,2,1,4,0.32659863237109,0.46945252681302,3
"55","Schmidt","1","MA","MA18",1.7,0.823272602348565,1.5,1,3,0.260341655863555,0.484278001381509,1
"56","Schmidt","1","MA","MA19",2.1,0.737864787372622,2,1,3,0.233333333333333,0.351364184463153,2
"57","Schmidt","1","MA","MA20",3.3,0.483045891539648,3,3,4,0.152752523165195,0.146377542890802,3
"58","Schmidt","1","MA","MA21",3,0.666666666666667,3,2,4,0.210818510677892,0.222222222222222,3
"59","Schmidt","1","MA","MA23",2.4,0.843274042711568,2,1,4,0.266666666666667,0.351364184463153,2
"60","Schmidt","1","MA","MA26",3,0.471404520791032,3,2,4,0.149071198499986,0.157134840263677,3
"61","Schmidt","1","MA","MA27",4.25,0.957427107756338,4.5,3,5,0.478713553878169,0.225276966530903,5
"62","Schmidt","1","MA","MA28",1.5,0.52704627669473,1.5,1,2,0.166666666666667,0.351364184463153,2
"63","Schmidt","1","MA","MA3",4.7,1.25166555703457,5,3,7,0.395811402901264,0.266311820645654,5
"64","Schmidt","1","MA","MA30",3.33333333333333,0.707106781186548,3,2,4,0.235702260395516,0.212132034355964,4
"65","Schmidt","1","MA","MA31",1.9,0.567646212197547,2,1,3,0.17950549357115,0.298761164314498,2
"66","Schmidt","1","MA","MA32",4,1.05409255338946,4,2,5,0.333333333333333,0.263523138347365,5
"67","Schmidt","1","MA","MA33",2.7,0.823272602348565,3,1,4,0.260341655863555,0.304915778647616,3
"68","Schmidt","1","MA","MA5",3.4,0.843274042711568,3,2,5,0.266666666666667,0.248021777268108,3
"69","Schmidt","1","MA","MA6",2.7,0.823272602348565,3,1,4,0.260341655863555,0.304915778647616,3
"70","Schmidt","1","MA","MA7",2.3,0.948683298050514,2,1,4,0.3,0.412470999152397,2
"71","Schmidt","1","MA","MA9",2.2,1.81352940116473,1.5,1,6,0.573488351136175,0.824331545983966,1
"72","Schmidt","1","MU","MU1",3.6,1.26491106406735,4,1,6,0.4,0.351364184463153,4
"73","Schmidt","1","MU","MU10",2.1,0.875595035770913,2,1,4,0.276887462097269,0.416950017033768,2
"74","Schmidt","1","MU","MU11",1,0,1,1,1,0,0,1
"75","Schmidt","1","MU","MU12",1.6,0.843274042711568,1,1,3,0.266666666666667,0.52704627669473,1
"76","Schmidt","1","MU","MU13",1.8,0.788810637746616,2,1,3,0.249443825784929,0.438228132081453,2
"77","Schmidt","1","MU","MU14",3.4,0.516397779494322,3,3,4,0.163299316185545,0.151881699851271,3
"78","Schmidt","1","MU","MU15",1.9,0.737864787372622,2,1,3,0.233333333333333,0.388349888090854,2
"79","Schmidt","1","MU","MU16",2.3,0.948683298050514,2,1,4,0.3,0.412470999152397,2
"80","Schmidt","1","MU","MU17",2.3,0.948683298050514,2,1,4,0.3,0.412470999152397,2
"81","Schmidt","1","MU","MU18",2.6,0.699205898780101,3,1,3,0.221108319357027,0.268925345684654,3
"82","Schmidt","1","MU","MU19",2.2,0.918936583472681,2,1,4,0.290593262902712,0.417698447033037,2
"83","Schmidt","1","MU","MU2",2.85714285714286,0.690065559342354,3,2,4,0.260820265478651,0.241522945769824,3
"84","Schmidt","1","MU","MU20",2.8,0.632455532033676,3,2,4,0.2,0.225876975726313,3
"85","Schmidt","1","MU","MU3",1.6,0.516397779494322,2,1,2,0.163299316185545,0.322748612183951,2
"86","Schmidt","1","MU","MU4",2.1,0.737864787372622,2,1,3,0.233333333333333,0.351364184463153,2
"87","Schmidt","1","MU","MU5",1.8,0.632455532033676,2,1,3,0.2,0.351364184463153,2
"88","Schmidt","1","MU","MU6",2.9,0.737864787372622,3,2,4,0.233333333333333,0.254436133576766,3
"89","Schmidt","1","MU","MU7",2.2,0.421637021355784,2,2,3,0.133333333333333,0.191653191525356,2
"90","Schmidt","1","MU","MU8",1.8,0.788810637746616,2,1,3,0.249443825784929,0.438228132081453,2
"91","Schmidt","1","MU","MU9",2.8,0.788810637746616,3,2,4,0.249443825784929,0.281718084909506,3
"92","Schmidt","1","RE","RE10",1.8,0.632455532033676,2,1,3,0.2,0.351364184463153,2
"93","Schmidt","1","RE","RE11",4.7,0.674948557710553,5,4,6,0.213437474581095,0.143606076108628,5
"94","Schmidt","1","RE","RE12",3.6,1.07496769977314,3,3,6,0.339934634239519,0.298602138825872,3
"95","Schmidt","1","RE","RE13",2,0.816496580927726,2,1,3,0.308606699924184,0.408248290463863,2
"96","Schmidt","1","RE","RE15",1.3,0.483045891539648,1,1,2,0.152752523165195,0.371573762722806,1
"97","Schmidt","1","RE","RE16",2.4,0.843274042711568,3,1,3,0.266666666666667,0.351364184463153,3
"98","Schmidt","1","RE","RE17",2.875,1.24642345475822,3,0,4,0.440677238544752,0.433538592959383,3
"99","Schmidt","1","RE","RE18",2.2,0.788810637746616,2,1,3,0.249443825784929,0.358550289884825,3
"100","Schmidt","1","RE","RE2",3.3,0.674948557710553,3,2,4,0.213437474581095,0.204529865972895,3
"101","Schmidt","1","RE","RE3",1,0,1,1,1,0,0,1
"102","Schmidt","1","RE","RE4",1.1,0.316227766016838,1,1,2,0.1,0.287479787288034,1
"103","Schmidt","1","RE","RE5",1.4,0.547722557505166,1,1,2,0.244948974278318,0.391230398217976,1
"104","Schmidt","1","RE","RE6",2.8,0.918936583472681,3,1,4,0.290593262902712,0.328191636954529,3
"105","Schmidt","1","RE","RE7",4,1.15470053837925,4,2,6,0.365148371670111,0.288675134594813,4
"106","Schmidt","1","UM","UM13",2.8,0.788810637746616,3,2,4,0.249443825784929,0.281718084909506,3
"107","Schmidt","1","UM","UM17",2.9,0.567646212197547,3,2,4,0.17950549357115,0.195740073171568,3
"108","Schmidt","1","UM","UM18",2.8,0.421637021355784,3,2,3,0.133333333333333,0.150584650484209,3
"109","Schmidt","1","UM","UM2",2.1,0.994428926011753,2,1,4,0.31446603773522,0.473537583815121,2
"110","Schmidt","1","UM","UM20",2.83333333333333,0.752772652709081,3,2,4,0.30731814857643,0.265684465662029,3
"111","Schmidt","1","UM","UM21",3,0.666666666666667,3,2,4,0.210818510677892,0.222222222222222,3
"112","Schmidt","1","UM","UM22",2,0.816496580927726,2,1,3,0.258198889747161,0.408248290463863,2
"113","Schmidt","1","UM","UM23",1.8,0.632455532033676,2,1,3,0.2,0.351364184463153,2
"114","Schmidt","1","UM","UM25",2.5,0.707106781186548,2,2,4,0.223606797749979,0.282842712474619,2
"115","Schmidt","1","UM","UM28",3.7,0.823272602348565,3.5,3,5,0.260341655863555,0.222506108742855,3
"116","Schmidt","1","UM","UM29",2.5,0.707106781186548,2,2,4,0.223606797749979,0.282842712474619,2
"117","Schmidt","1","UM","UM4",2.9,0.567646212197547,3,2,4,0.17950549357115,0.195740073171568,3
"118","Schmidt","1","UM","UM5",2.2,0.788810637746616,2,1,3,0.249443825784929,0.358550289884825,3
"119","Schmidt","1","UM","UM7",3.9,0.737864787372622,4,3,5,0.233333333333333,0.189196099326313,4
"120","Schmidt","1","UM","UM9",4.1,1.19721899973786,4,3,7,0.378593889720018,0.292004634082406,4
"121","Schmidt","1","VA","VA11",1.9,0.875595035770913,2,1,3,0.276887462097269,0.460839492511007,1
"122","Schmidt","1","VA","VA15",1.4,0.699205898780101,1,1,3,0.221108319357027,0.499432784842929,1
"123","Schmidt","1","VA","VA18",1.2,0.421637021355784,1,1,2,0.133333333333333,0.351364184463153,1
"124","Schmidt","1","VA","VA22",3.4,0.843274042711568,4,2,4,0.266666666666667,0.248021777268108,4
"125","Schmidt","1","VA","VA26",1.4,1.26491106406735,1,1,5,0.4,0.903507902905251,1
"126","Schmidt","1","VA","VA30",1.4,0.699205898780101,1,1,3,0.221108319357027,0.499432784842929,1
"127","Schmidt","1","VA","VA34",2,0.942809041582063,2,1,4,0.298142396999972,0.471404520791032,2
"128","Schmidt","1","VA","VA35",1.1,1.3703203194063,1,0,4,0.433333333333333,1.24574574491482,1
"129","Schmidt","1","VA","VA44",2,0.534522483824849,2,1,3,0.188982236504614,0.267261241912424,2
"130","Schmidt","1","VA","VA46",2.1,0.875595035770913,2,1,4,0.276887462097269,0.416950017033768,2
"131","Schmidt","1","VA","VA47",0.9,0.316227766016838,1,0,1,0.1,0.351364184463153,1
"132","Schmidt","1","VA","VA48",2,1.15470053837925,2,1,4,0.365148371670111,0.577350269189626,2
"133","Schmidt","1","VA","VA55",1.3,0.483045891539648,1,1,2,0.152752523165195,0.371573762722806,1
"134","Schmidt","1","VA","VA57",1.3,0.483045891539648,1,1,2,0.152752523165195,0.371573762722806,1
"135","Schmidt","1","VA","VA66",1.8,0.788810637746616,2,1,3,0.249443825784929,0.438228132081453,2
"136","Schmidt","1","VA","VA67",1.1,0.316227766016838,1,1,2,0.1,0.287479787288034,1
"137","Schmidt","1","VA","VA71",1.6,0.516397779494322,2,1,2,0.163299316185545,0.322748612183951,2
"138","Schmidt","1","YE","YE11",1.42857142857143,0.534522483824849,1,1,2,0.202030508910442,0.374165738677394,1
"139","Schmidt","1","YE","YE13",2.5,0.707106781186548,3,1,3,0.223606797749979,0.282842712474619,3
"140","Schmidt","1","YE","YE14",1.5,0.849836585598797,1,1,3,0.268741924943285,0.566557723732532,1
"141","Schmidt","1","YE","YE15",2.6,0.699205898780101,2.5,2,4,0.221108319357027,0.268925345684654,2
"142","Schmidt","1","YE","YE19",1.28571428571429,0.487950036474267,1,1,2,0.184427778390829,0.379516695035541,1
"143","Schmidt","1","YE","YE20",1.9,0.994428926011753,2,1,4,0.31446603773522,0.523383645269344,1
"144","Schmidt","1","YE","YE21",3.7,0.948683298050514,3.5,3,6,0.3,0.256400891365004,3
"145","Schmidt","1","YE","YE22",3.5,1.17851130197758,4,2,5,0.372677996249965,0.336717514850737,4
"146","Schmidt","1","YE","YE23",3.8,0.918936583472681,3.5,3,5,0.290593262902712,0.241825416703337,3
"147","Schmidt","1","YE","YE24",2.75,0.707106781186548,3,2,4,0.25,0.25712973861329,3
"148","Schmidt","1","YE","YE26",3.28571428571429,0.487950036474267,3,3,4,0.184427778390829,0.148506532839994,3
"149","Schmidt","1","YE","YE27",2.8,0.421637021355784,3,2,3,0.133333333333333,0.150584650484209,3
"150","Schmidt","1","YE","YE33",1.5,0.849836585598797,1,1,3,0.268741924943285,0.566557723732532,1
"151","Schmidt","1","YE","YE40",3.125,0.353553390593274,3,3,4,0.125,0.113137084989848,3
"152","Schmidt","1","YE","YE41",1.1,0.316227766016838,1,1,2,0.1,0.287479787288034,1
"153","Schmidt","1","YE","YE48",3,1.15470053837925,3,1,5,0.365148371670111,0.38490017945975,3
"154","Schmidt","1","YE","YE49",2.6,1.7763883459299,3,0,5,0.561743318211757,0.683226286896114,4
"155","Schmidt","1","YE","YE51",1.57142857142857,0.786795792469443,1,1,3,0.29738085706659,0.500688231571464,1
"156","Schmidt","1","YE","YE69",1.6,0.966091783079296,1,1,4,0.305505046330389,0.60380736442456,1
"157","Schmidt","1","YE","YE80",3,0.666666666666667,3,2,4,0.210818510677892,0.222222222222222,3
