"","Supervisor.PI","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"30","Abbott","GI","GI5",25.8226280891667,3.76169270710329,26.20795529,20.7871967,33.47059183,1.08590714852737,0.145674278160767,21.55250334
"31","Abbott","GI","GI6",27.86152102,4.01065760672871,27.141903065,21.73109693,34.68335287,1.15777712443612,0.143949700515263,34.68335287
"32","Abbott","GI","GI7",25.1034486683333,9.45495256737657,23.748157225,12.08076086,41.31621769,2.729409704975,0.376639588141668,26.33865754
"33","Abbott","GI","GI8",11.8939145929167,4.99944573696421,10.131740388,6.590937027,23.53395026,1.44321567101761,0.420336441623819,8.725395394
"34","Abbott","GI","GI9",17.0762918983333,6.00674119467863,18.47465819,3.889927216,23.88305655,1.73399682285006,0.351759107330843,17.98208867
"35","Abbott","KA","KA1",7.6818553055,3.54952003402893,6.555119291,4.076652578,14.75093069,1.02465817357029,0.462065463728218,11.45941264
"36","Abbott","KA","KA10",24.6951952083333,6.23279913783485,23.492308235,13.41402378,34.77551929,1.79925413001691,0.252389142311036,13.41402378
"37","Abbott","KA","KA11",20.6204513418182,4.18348427619005,19.94368863,15.35644303,28.17086109,1.261367969134,0.202880344704481,23.43334856
"38","Abbott","KA","KA13",17.9235671108182,7.50158508999185,18.23324755,5.849754129,31.27907262,2.26181300694795,0.418531927467948,15.90433543
"39","Abbott","KA","KA14",15.901842365,2.60899507467309,16.30113269,12.18317006,20.22238369,0.753152004338458,0.164068729571581,20.22238369
"40","Abbott","KA","KA15",16.36609123875,7.53497359479362,14.21102041,7.952891323,30.24316465,2.17515951664541,0.460401539064689,24.41063774
"41","Abbott","KA","KA16",13.4376314478333,3.94029909322893,14.62558194,7.21116538,19.52140772,1.13746637108168,0.293228692015084,10.72088465
"42","Abbott","KA","KA17",13.8005300105,6.47624146703654,13.50401907,5.518061219,28.48953252,1.86952987716528,0.469274836698964,19.57263867
"43","Abbott","KA","KA18",26.4842564416667,6.20990039212615,26.18085065,17.66688136,41.11633373,1.7926438315174,0.23447516473811,26.90832903
